"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";9535;8848;1;436;18820
"'10-19";17964;17513;1;539;36017
"20-29";30478;28406;5;1052;59941
"30-39";25388;24279;6;992;50665
"40-49";23620;26102;6;892;50620
"50-59";28415;29359;5;678;58457
"60-69";14868;13869;7;309;29053
"70-79";10186;10973;8;187;21354
"80-89";7878;14421;22;191;22512
"90-99";1546;5329;6;67;6948
"100+";40;136;0;7;183
"Unbekannt";134;148;0;51;333
"Gesamt";170052;179383;67;5401;354903
