"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";394;0;20;0;133596;294,92;4;2,99
"LK Altötting";607;0;53;0;111210;545,81;2;1,8
"LK Amberg-Sulzbach";496;0;54;0;103109;481,04;0;0
"LK Ansbach";605;0;28;0;183949;328,9;0;0
"LK Aschaffenburg";553;3;42;0;174208;317,44;4;2,3
"LK Augsburg";412;0;10;0;251534;163,79;11;4,37
"LK Bad Kissingen";257;0;18;0;103218;248,99;0;0
"LK Bad Tölz-Wolfratshausen";493;1;10;0;127227;387,5;33;25,94
"LK Bamberg";435;4;36;0;147086;295,75;4;2,72
"LK Bayreuth";429;0;28;0;103656;413,87;0;0
"LK Berchtesgadener Land";335;10;25;0;105722;316,87;12;11,35
"LK Cham";431;0;21;0;127882;337,03;0;0
"LK Coburg";392;0;30;0;86906;451,06;12;13,81
"LK Dachau";943;0;30;0;153884;612,8;7;4,55
"LK Deggendorf";333;2;15;0;119326;279,07;3;2,51
"LK Dillingen a.d.Donau";267;0;29;0;96021;278,06;1;1,04
"LK Dingolfing-Landau";269;7;10;0;96217;279,58;18;18,71
"LK Donau-Ries";361;2;23;0;133496;270,42;4;3
"LK Ebersberg";525;0;5;0;142142;369,35;4;2,81
"LK Eichstätt";305;0;19;0;132341;230,47;0;0
"LK Erding";679;1;11;0;137660;493,24;9;6,54
"LK Erlangen-Höchstadt";258;2;11;0;136271;189,33;5;3,67
"LK Forchheim";208;0;4;0;116099;179,16;0;0
"LK Freising";983;4;44;0;179116;548,81;5;2,79
"LK Freyung-Grafenau";196;0;12;0;78355;250,14;0;0
"LK Fürstenfeldbruck";945;2;36;0;219320;430,88;14;6,38
"LK Fürth";497;0;58;0;117387;423,39;3;2,56
"LK Garmisch-Partenkirchen";297;1;18;0;88467;335,72;4;4,52
"LK Günzburg";240;0;4;0;125747;190,86;2;1,59
"LK Haßberge";171;0;6;0;84599;202,13;4;4,73
"LK Hof";427;0;32;0;95311;448,01;1;1,05
"LK Kelheim";475;4;35;0;122258;388,52;12;9,82
"LK Kitzingen";195;0;3;0;90909;214,5;1;1,1
"LK Kronach";171;0;3;0;67135;254,71;2;2,98
"LK Kulmbach";246;0;11;0;71845;342,4;0;0
"LK Landsberg a.Lech";373;0;10;0;120071;310,65;1;0,83
"LK Landshut";698;2;31;0;158698;439,83;12;7,56
"LK Lichtenfels";308;0;17;0;66838;460,82;4;5,98
"LK Lindau";245;0;8;0;81669;299,99;1;1,22
"LK Main-Spessart";159;1;6;0;126365;125,83;1;0,79
"LK Miesbach";594;0;11;0;99726;595,63;2;2,01
"LK Miltenberg";313;2;5;0;128756;243,1;5;3,88
"LK Mühldorf a.Inn";507;1;27;0;115250;439,91;7;6,07
"LK München";1487;4;91;0;348871;426,23;18;5,16
"LK Neu-Ulm";457;4;26;0;174200;262,34;14;8,04
"LK Neuburg-Schrobenhausen";332;0;18;0;96680;343,4;0;0
"LK Neumarkt i.d.OPf.";398;2;17;0;133561;297,99;3;2,25
"LK Neustadt a.d.Aisch-Bad Windsheim";255;0;6;0;100364;254,08;2;1,99
"LK Neustadt a.d.Waldnaab";841;0;73;0;94352;891,34;2;2,12
"LK Nürnberger Land";643;3;44;0;170365;377,42;4;2,35
