"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";770;20;20;0;134655;571,83;146;108,43
"LK Altötting";850;14;57;0;111516;762,22;66;59,18
"LK Amberg-Sulzbach";617;4;55;1;103049;598,74;33;32,02
"LK Ansbach";940;40;28;0;184591;509,23;138;74,76
"LK Aschaffenburg";991;66;42;0;174200;568,89;148;84,96
"LK Augsburg";1355;62;13;0;253468;534,58;318;125,46
"LK Bad Kissingen";376;10;18;0;103235;364,22;58;56,18
"LK Bad Tölz-Wolfratshausen";812;16;10;0;127917;634,79;84;65,67
"LK Bamberg";704;20;38;0;147163;478,38;93;63,2
"LK Bayreuth";585;24;28;0;103664;564,32;92;88,75
"LK Berchtesgadener Land";1107;106;26;0;105929;1045,04;286;269,99
"LK Cham";777;4;21;0;127998;607,04;119;92,97
"LK Coburg";533;7;31;0;86747;614,43;62;71,47
"LK Dachau";1588;9;36;0;154899;1025,18;135;87,15
"LK Deggendorf";706;13;20;-1;119478;590,9;124;103,78
"LK Dillingen a.d.Donau";503;0;29;0;96562;520,91;71;73,53
"LK Dingolfing-Landau";1141;11;11;0;96683;1180,15;75;77,57
"LK Donau-Ries";763;32;26;0;133783;570,33;145;108,38
"LK Ebersberg";1091;22;8;0;143649;759,49;135;93,98
"LK Eichstätt";601;15;21;1;132881;452,28;93;69,99
"LK Erding";1075;23;11;0;138182;777,96;114;82,5
"LK Erlangen-Höchstadt";566;34;11;0;137262;412,35;98;71,4
"LK Forchheim";440;17;4;0;116203;378,65;82;70,57
"LK Freising";1686;29;48;0;180007;936,63;195;108,33
"LK Freyung-Grafenau";371;9;14;0;78362;473,44;68;86,78
"LK Fürstenfeldbruck";2032;87;38;0;219311;926,54;235;107,15
"LK Fürth";777;0;60;0;117853;659,3;82;69,58
"LK Garmisch-Partenkirchen";522;11;20;0;88424;590,34;55;62,2
"LK Günzburg";696;57;4;0;127027;547,92;160;125,96
"LK Haßberge";372;10;6;0;84384;440,84;77;91,25
"LK Hof";655;15;32;0;94801;690,92;73;77
"LK Kelheim";777;13;36;0;123058;631,41;50;40,63
"LK Kitzingen";468;19;4;0;91155;513,41;107;117,38
"LK Kronach";258;9;3;0;66743;386,56;48;71,92
"LK Kulmbach";462;43;11;0;71566;645,56;111;155,1
"LK Landsberg a.Lech";694;17;10;0;120302;576,88;103;85,62
"LK Landshut";1198;25;34;0;159895;749,24;199;124,46
"LK Lichtenfels";523;28;19;1;66776;783,22;89;133,28
"LK Lindau";466;17;8;0;81981;568,42;74;90,26
"LK Main-Spessart";359;18;6;0;126158;284,56;64;50,73
"LK Miesbach";997;41;11;0;100010;996,9;143;142,99
"LK Miltenberg";742;36;10;0;128743;576,34;173;134,38
"LK Mühldorf a.Inn";1023;20;27;0;115872;882,87;175;151,03
"LK München";2924;48;96;0;350473;834,3;403;114,99
"LK Neu-Ulm";1162;23;26;0;175204;663,23;174;99,31
"LK Neuburg-Schrobenhausen";674;29;18;0;97303;692,68;125;128,46
"LK Neumarkt i.d.OPf.";767;26;17;0;134573;569,95;112;83,23
"LK Neustadt a.d.Aisch-Bad Windsheim";371;10;6;0;101014;367,28;43;42,57
"LK Neustadt a.d.Waldnaab";1217;30;75;0;94450;1288,51;166;175,75
"LK Nürnberger Land";1021;18;46;1;170792;597,8;102;59,72
"LK Oberallgäu";541;45;8;0;156008;346,78;157;100,64
"LK Ostallgäu";1034;27;40;0;141182;732,39;167;118,29
"LK Passau";1319;37;31;0;192656;684,64;250;129,76
"LK Pfaffenhofen a.d.Ilm";752;0;23;0;128227;586,46;125;97,48
"LK Regen";428;5;12;0;77410;552,9;41;52,96
"LK Regensburg";996;34;17;0;194070;513,22;142;73,17
"LK Rhön-Grabfeld";386;9;9;0;79635;484,71;53;66,55
"LK Rosenheim";3399;88;204;0;261330;1300,65;444;169,9
"LK Roth";549;15;8;0;126749;433,14;91;71,8
"LK Rottal-Inn";1498;81;57;4;121502;1232,9;334;274,89
"LK Schwandorf";758;11;21;0;147872;512,61;95;64,24
"LK Schweinfurt";1092;23;27;1;115445;945,9;194;168,05
"LK Starnberg";1045;14;13;0;136667;764,63;102;74,63
"LK Straubing-Bogen";761;3;29;0;101120;752,57;82;81,09
"LK Tirschenreuth";1369;13;142;0;72046;1900,17;71;98,55
"LK Traunstein";1817;40;88;0;177319;1024,71;220;124,07
"LK Unterallgäu";824;7;22;4;145341;566,94;193;132,79
"LK Weilheim-Schongau";771;39;4;0;135478;569,1;147;108,5
"LK Weißenburg-Gunzenhausen";571;24;25;0;94734;602,74;62;65,45
"LK Wunsiedel i.Fichtelgebirge";889;2;46;0;72655;1223,59;54;74,32
"LK Würzburg";902;17;7;0;162302;555,75;120;73,94
"SK Amberg";180;3;4;0;42207;426,47;18;42,65
"SK Ansbach";242;7;8;0;41798;578,98;25;59,81
"SK Aschaffenburg";286;22;2;0;71002;402,81;49;69,01
"SK Augsburg";2226;101;18;0;296582;750,55;531;179,04
"SK Bamberg";354;18;22;0;77373;457,52;54;69,79
"SK Bayreuth";424;25;12;0;74783;566,97;101;135,06
"SK Coburg";188;2;4;0;41072;457,73;28;68,17
"SK Erlangen";573;30;12;0;112528;509,21;93;82,65
"SK Fürth";790;0;38;0;128497;614,8;61;47,47
"SK Hof";234;9;5;0;45825;510,64;28;61,1
"SK Ingolstadt";1109;12;40;0;137392;807,18;135;98,26
"SK Kaufbeuren";298;11;12;0;44398;671,2;61;137,39
"SK Kempten";309;9;10;0;69151;446,85;74;107,01
"SK Landshut";556;5;9;0;73411;757,38;63;85,82
"SK Memmingen";283;4;2;0;44100;641,72;58;131,52
"SK München";15840;311;240;0;1484226;1067,22;1815;122,29
"SK Nürnberg";3307;159;58;2;518370;637,96;614;118,45
"SK Passau";337;6;18;0;52803;638,22;63;119,31
"SK Regensburg";1188;24;10;0;153094;775,99;105;68,59
"SK Rosenheim";1001;26;23;0;63551;1575,11;162;254,91
"SK Schwabach";189;6;2;0;40981;461,19;27;65,88
"SK Schweinfurt";449;11;19;0;53426;840,41;91;170,33
"SK Straubing";585;2;48;0;47791;1224,08;45;94,16
"SK Weiden i.d.OPf.";565;9;20;0;42743;1321,85;81;189,5
"SK Würzburg";1096;26;52;0;127934;856,69;140;109,43
