"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";264;0;17;0;133596;197,61;17;12,72
"LK Altötting";545;8;24;1;111210;490,06;104;93,52
"LK Amberg-Sulzbach";416;41;30;10;103109;403,46;82;79,53
"LK Ansbach";468;11;10;3;183949;254,42;101;54,91
"LK Aschaffenburg";449;9;22;0;174208;257,74;49;28,13
"LK Augsburg";341;1;6;0;251534;135,57;17;6,76
"LK Bad Kissingen";212;0;9;0;103218;205,39;23;22,28
"LK Bad Tölz-Wolfratshausen";391;3;7;0;127227;307,32;43;33,8
"LK Bamberg";371;2;29;1;147086;252,23;20;13,6
"LK Bayreuth";358;2;7;0;103656;345,37;53;51,13
"LK Berchtesgadener Land";255;1;9;0;105722;241,2;38;35,94
"LK Cham";373;0;14;0;127882;291,68;17;13,29
"LK Coburg";161;7;6;2;86906;185,26;22;25,31
"LK Dachau";741;0;14;0;153884;481,53;86;55,89
"LK Deggendorf";238;9;8;0;119326;199,45;39;32,68
"LK Dillingen a.d.Donau";201;0;4;0;96021;209,33;35;36,45
"LK Dingolfing-Landau";182;8;3;0;96217;189,16;16;16,63
"LK Donau-Ries";298;7;19;0;133496;223,23;34;25,47
"LK Ebersberg";401;1;4;2;142142;282,11;40;28,14
"LK Eichstätt";243;4;11;0;132341;183,62;46;34,76
"LK Erding";553;8;8;1;137660;401,71;42;30,51
"LK Erlangen-Höchstadt";193;2;6;0;136271;141,63;15;11,01
"LK Forchheim";194;0;3;0;116099;167,1;14;12,06
"LK Freising";905;-5;33;1;179116;505,26;44;24,57
"LK Freyung-Grafenau";157;3;9;0;78355;200,37;17;21,7
"LK Fürstenfeldbruck";737;10;26;0;219320;336,04;61;27,81
"LK Fürth";430;10;45;7;117387;366,31;30;25,56
"LK Garmisch-Partenkirchen";243;1;11;0;88467;274,68;25;28,26
"LK Günzburg";207;2;2;0;125747;164,62;23;18,29
"LK Haßberge";138;3;2;0;84599;163,12;29;34,28
"LK Hof";336;0;18;0;95311;352,53;51;53,51
"LK Kelheim";399;4;29;2;122258;326,36;38;31,08
"LK Kitzingen";102;0;1;0;90909;112,2;18;19,8
"LK Kronach";122;7;1;0;67135;181,72;26;38,73
"LK Kulmbach";178;2;9;2;71845;247,76;15;20,88
"LK Landsberg a.Lech";307;1;9;0;120071;255,68;17;14,16
"LK Landshut";607;-3;22;0;158698;382,49;61;38,44
"LK Lichtenfels";188;4;1;0;66838;281,28;27;40,4
"LK Lindau";236;0;5;0;81669;288,97;11;13,47
"LK Main-Spessart";145;-4;5;0;126365;114,75;9;7,12
"LK Miesbach";488;2;7;0;99726;489,34;18;18,05
"LK Miltenberg";246;1;3;0;128756;191,06;16;12,43
"LK Mühldorf a.Inn";446;7;16;0;115250;386,98;55;47,72
"LK München";1202;36;21;1;348871;344,54;105;30,1
"LK Neu-Ulm";397;3;14;0;174200;227,9;52;29,85
"LK Neuburg-Schrobenhausen";239;16;9;0;96680;247,21;41;42,41
