"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";245;8;12;0;133596;183,39;43;32,19
"LK Altötting";424;0;15;0;111210;381,26;95;85,42
"LK Amberg-Sulzbach";334;5;12;4;103109;323,93;129;125,11
"LK Ansbach";369;4;5;1;183949;200,6;80;43,49
"LK Aschaffenburg";374;5;17;1;174208;214,69;81;46,5
"LK Augsburg";322;1;3;0;251534;128,01;37;14,71
"LK Bad Kissingen";189;14;7;2;103218;183,11;44;42,63
"LK Bad Tölz-Wolfratshausen";349;-3;6;1;127227;274,31;47;36,94
"LK Bamberg";353;18;22;2;147086;240;40;27,19
"LK Bayreuth";305;16;6;0;103656;294,24;86;82,97
"LK Berchtesgadener Land";212;3;3;0;105722;200,53;39;36,89
"LK Cham";348;5;11;1;127882;272,13;22;17,2
"LK Coburg";139;3;1;0;86906;159,94;48;55,23
"LK Dachau";626;0;13;0;153884;406,8;104;67,58
"LK Deggendorf";203;5;6;0;119326;170,12;38;31,85
"LK Dillingen a.d.Donau";166;4;3;1;96021;172,88;70;72,9
"LK Dingolfing-Landau";159;1;1;0;96217;165,25;19;19,75
"LK Donau-Ries";264;5;16;2;133496;197,76;30;22,47
"LK Ebersberg";361;2;1;0;142142;253,97;63;44,32
"LK Eichstätt";194;0;7;0;132341;146,59;40;30,22
"LK Erding";510;6;6;0;137660;370,48;59;42,86
"LK Erlangen-Höchstadt";195;3;5;0;136271;143,1;37;27,15
"LK Forchheim";177;5;2;0;116099;152,46;25;21,53
"LK Freising";862;10;25;1;179116;481,25;123;68,67
"LK Freyung-Grafenau";140;4;7;1;78355;178,67;25;31,91
"LK Fürstenfeldbruck";672;20;20;5;219320;306,4;81;36,93
"LK Fürth";368;13;30;3;117387;313,49;29;24,7
"LK Garmisch-Partenkirchen";218;9;7;2;88467;246,42;24;27,13
"LK Günzburg";185;6;2;0;125747;147,12;36;28,63
"LK Haßberge";109;2;1;0;84599;128,84;16;18,91
"LK Hof";285;2;15;2;95311;299,02;43;45,12
"LK Kelheim";362;5;24;3;122258;296,1;81;66,25
"LK Kitzingen";84;0;0;0;90909;92,4;11;12,1
"LK Kronach";93;0;1;0;67135;138,53;24;35,75
"LK Kulmbach";164;7;6;0;71845;228,27;37;51,5
"LK Landsberg a.Lech";290;0;8;0;120071;241,52;34;28,32
"LK Landshut";547;10;22;4;158698;344,68;88;55,45
"LK Lichtenfels";162;6;1;0;66838;242,38;25;37,4
