"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";11931;11046;1;531;23509
"'10-19";21630;21279;4;665;43578
"20-29";37207;34724;4;1269;73204
"30-39";31426;29826;8;1153;62413
"40-49";29327;32169;4;1072;62572
"50-59";35359;36355;6;838;72558
"60-69";18644;17388;3;389;36424
"70-79";12633;13622;6;259;26520
"80-89";9984;18099;18;308;28409
"90-99";1924;6662;5;101;8692
"100+";28;136;0;4;168
"Unbekannt";24;26;0;25;75
"Gesamt";210117;221332;59;6614;438122
