"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";2304;0;45;0;134655;1711,04;138;102,48
"LK Altötting";2491;59;80;3;111516;2233,76;238;213,42
"LK Amberg-Sulzbach";1834;69;78;1;103049;1779,74;250;242,6
"LK Ansbach";2662;35;62;0;184591;1442,11;194;105,1
"LK Aschaffenburg";2936;46;53;0;174200;1685,42;273;156,72
"LK Augsburg";5008;78;52;7;253468;1975,79;540;213,04
"LK Bad Kissingen";1083;32;20;1;103235;1049,06;196;189,86
"LK Bad Tölz-Wolfratshausen";2142;39;16;0;127917;1674,52;196;153,22
"LK Bamberg";1814;0;56;1;147163;1232,65;125;84,94
"LK Bayreuth";1225;39;33;0;103664;1181,7;141;136,02
"LK Berchtesgadener Land";2278;31;46;0;105929;2150,5;163;153,88
"LK Cham";2007;42;41;0;127998;1567,99;182;142,19
"LK Coburg";1642;36;51;2;86747;1892,86;251;289,35
"LK Dachau";3825;0;67;0;154899;2469,35;304;196,26
"LK Deggendorf";1889;47;31;0;119478;1581,04;272;227,66
"LK Dillingen a.d.Donau";1570;22;60;1;96562;1625,9;156;161,55
"LK Dingolfing-Landau";2083;36;35;2;96683;2154,46;198;204,79
"LK Donau-Ries";2117;22;43;1;133783;1582,41;148;110,63
"LK Ebersberg";2827;43;35;0;143649;1967,99;316;219,98
"LK Eichstätt";1946;34;37;1;132881;1464,47;229;172,33
"LK Erding";3287;112;27;0;138182;2378,75;454;328,55
"LK Erlangen-Höchstadt";2018;54;39;0;137262;1470,18;259;188,69
"LK Forchheim";1617;107;19;0;116203;1391,53;273;234,93
"LK Freising";3537;90;53;0;180007;1964,92;321;178,33
"LK Freyung-Grafenau";1910;31;36;1;78362;2437,41;271;345,83
"LK Fürstenfeldbruck";4646;110;73;0;219311;2118,45;374;170,53
"LK Fürth";2195;0;99;0;117853;1862,49;174;147,64
"LK Garmisch-Partenkirchen";1381;32;31;4;88424;1561,79;172;194,52
"LK Günzburg";2915;65;41;1;127027;2294,79;377;296,79
"LK Haßberge";1360;16;29;2;84384;1611,68;146;173,02
