"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3715;7;88;0;134655;2758,9;119;88,37
"LK Altötting";4340;25;187;0;111516;3891,82;119;106,71
"LK Amberg-Sulzbach";3667;17;130;0;103049;3558,5;235;228,05
"LK Ansbach";5536;31;152;1;184591;2999,06;190;102,93
"LK Aschaffenburg";6173;12;188;0;174200;3543,63;164;94,14
"LK Augsburg";8202;14;178;0;253468;3235,91;213;84,03
"LK Bad Kissingen";2548;5;82;0;103235;2468,16;93;90,09
"LK Bad Tölz-Wolfratshausen";3732;5;59;0;127917;2917,52;85;66,45
"LK Bamberg";3981;9;124;0;147163;2705,16;71;48,25
"LK Bayreuth";3800;21;138;0;103664;3665,69;128;123,48
"LK Berchtesgadener Land";4747;8;97;0;105929;4481,3;141;133,11
"LK Cham";4750;35;127;0;127998;3711;358;279,69
"LK Coburg";3449;7;142;0;86747;3975,93;52;59,94
"LK Dachau";6184;26;127;0;154899;3992,28;206;132,99
"LK Deggendorf";4756;0;126;0;119478;3980,65;127;106,3
"LK Dillingen a.d.Donau";2651;0;101;0;96562;2745,39;38;39,35
"LK Dingolfing-Landau";3649;27;77;1;96683;3774,19;122;126,19
"LK Donau-Ries";3874;0;142;0;133783;2895,73;150;112,12
"LK Ebersberg";5033;10;170;0;143649;3503,68;117;81,45
"LK Eichstätt";3557;5;70;0;132881;2676,83;110;82,78
"LK Erding";5395;0;103;0;138182;3904,27;107;77,43
"LK Erlangen-Höchstadt";3997;6;113;0;137262;2911,95;143;104,18
"LK Forchheim";3714;9;99;0;116203;3196,13;110;94,66
"LK Freising";6153;18;114;0;180007;3418,2;200;111,11
"LK Freyung-Grafenau";3855;10;108;0;78362;4919,48;106;135,27
"LK Fürstenfeldbruck";7514;19;120;0;219311;3426,18;165;75,24
"LK Fürth";4112;16;182;0;117853;3489,09;124;105,22
"LK Garmisch-Partenkirchen";2731;12;80;0;88424;3088,53;106;119,88
"LK Günzburg";4594;13;95;0;127027;3616,55;119;93,68
"LK Haßberge";2618;3;70;0;84384;3102,48;101;119,69
"LK Hof";4409;28;116;0;94801;4650,79;205;216,24
"LK Kelheim";3615;54;83;0;123058;2937,64;200;162,52
"LK Kitzingen";2301;9;81;0;91155;2524,27;49;53,75
"LK Kronach";2657;27;78;0;66743;3980,94;172;257,7
"LK Kulmbach";2967;21;97;0;71566;4145,82;205;286,45
"LK Landsberg a.Lech";3144;13;58;0;120302;2613,42;54;44,89
"LK Landshut";5564;31;153;0;159895;3479,78;220;137,59
"LK Lichtenfels";2431;3;64;0;66776;3640,53;83;124,3
"LK Lindau";2566;11;57;0;81981;3129,99;100;121,98
"LK Main-Spessart";3606;16;186;0;126158;2858,32;151;119,69
"LK Miesbach";3368;11;60;0;100010;3367,66;60;59,99
"LK Miltenberg";4523;4;113;0;128743;3513,2;107;83,11
"LK Mühldorf a.Inn";4989;9;128;0;115872;4305,61;121;104,43
"LK München";11993;38;272;0;350473;3421,95;281;80,18
"LK Neu-Ulm";5112;-1;105;0;175204;2917,74;65;37,1
"LK Neuburg-Schrobenhausen";2936;25;64;0;97303;3017,38;106;108,94
"LK Neumarkt i.d.OPf.";4467;24;109;0;134573;3319,39;120;89,17
"LK Neustadt a.d.Aisch-Bad Windsheim";3001;14;84;0;101014;2970,88;65;64,35
"LK Neustadt a.d.Waldnaab";4454;8;152;1;94450;4715,72;118;124,93
"LK Nürnberger Land";5321;9;159;0;170792;3115,49;166;97,19
"LK Oberallgäu";4126;18;58;1;156008;2644,74;184;117,94
"LK Ostallgäu";4436;35;106;0;141182;3142,04;269;190,53
"LK Passau";10733;5;338;0;192656;5571,07;221;114,71
"LK Pfaffenhofen a.d.Ilm";4117;27;147;0;128227;3210,71;157;122,44
"LK Regen";4512;8;153;0;77410;5828,7;64;82,68
"LK Regensburg";5482;10;161;0;194070;2824,75;221;113,88
"LK Rhön-Grabfeld";2331;2;68;0;79635;2927,1;90;113,02
"LK Rosenheim";11410;32;425;0;261330;4366,13;287;109,82
"LK Roth";4310;43;161;0;126749;3400,42;155;122,29
"LK Rottal-Inn";5519;6;157;0;121502;4542,31;97;79,83
"LK Schwandorf";6114;20;122;0;147872;4134,66;438;296,2
"LK Schweinfurt";3529;5;113;0;115445;3056,87;54;46,78
"LK Starnberg";3970;5;101;0;136667;2904,87;99;72,44
"LK Straubing-Bogen";3866;6;123;0;101120;3823,18;183;180,97
"LK Tirschenreuth";4792;19;244;0;72046;6651,31;152;210,98
"LK Traunstein";8099;18;194;0;177319;4567,47;251;141,55
"LK Unterallgäu";4557;28;117;0;145341;3135,39;207;142,42
"LK Weilheim-Schongau";3556;5;55;0;135478;2624,78;104;76,77
"LK Weißenburg-Gunzenhausen";2762;9;105;0;94734;2915,53;92;97,11
"LK Wunsiedel i.Fichtelgebirge";4251;15;180;0;72655;5850,94;166;228,48
"LK Würzburg";3258;5;60;0;162302;2007,37;96;59,15
"SK Amberg";1221;2;18;0;42207;2892,89;108;255,88
"SK Ansbach";1365;4;41;0;41798;3265,71;23;55,03
"SK Aschaffenburg";2457;5;96;1;71002;3460,47;64;90,14
"SK Augsburg";12830;7;348;1;296582;4325,95;321;108,23
"SK Bamberg";2297;7;97;0;77373;2968,74;45;58,16
"SK Bayreuth";2548;16;98;0;74783;3407,19;94;125,7
"SK Coburg";1692;2;86;0;41072;4119,59;31;75,48
"SK Erlangen";3030;10;88;0;112528;2692,66;77;68,43
"SK Fürth";5374;11;181;0;128497;4182,2;201;156,42
"SK Hof";2734;28;83;1;45825;5966,18;143;312,06
"SK Ingolstadt";4332;12;92;0;137392;3153,02;141;102,63
"SK Kaufbeuren";1587;5;48;0;44398;3574,49;62;139,65
"SK Kempten";1715;24;34;0;69151;2480,08;72;104,12
"SK Landshut";2947;6;96;0;73411;4014,38;83;113,06
"SK Memmingen";1297;0;21;0;44100;2941,04;22;49,89
"SK München";57057;119;1101;2;1484226;3844,23;1276;85,97
"SK Nürnberg";25605;96;822;0;518370;4939,52;748;144,3
"SK Passau";2941;6;108;0;52803;5569,76;84;159,08
"SK Regensburg";4940;25;65;0;153094;3226,78;288;188,12
"SK Rosenheim";3170;9;53;0;63551;4988,12;94;147,91
"SK Schwabach";1679;10;100;0;40981;4097,02;36;87,85
"SK Schweinfurt";1693;8;61;0;53426;3168,87;87;162,84
"SK Straubing";1678;0;77;0;47791;3511,12;57;119,27
"SK Weiden i.d.OPf.";2355;7;70;0;42743;5509,67;67;156,75
"SK Würzburg";3231;0;100;0;127934;2525,52;92;71,91
