"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3484;10;81;2;134655;2587,35;28;20,79
"LK Altötting";3884;17;160;0;111516;3482,91;94;84,29
"LK Amberg-Sulzbach";2994;44;110;0;103049;2905,41;137;132,95
"LK Ansbach";4877;35;130;0;184591;2642,06;112;60,67
"LK Aschaffenburg";5712;17;184;2;174200;3278,99;65;37,31
"LK Augsburg";7601;21;168;0;253468;2998,8;80;31,56
"LK Bad Kissingen";2263;4;81;0;103235;2192,09;36;34,87
"LK Bad Tölz-Wolfratshausen";3517;10;57;0;127917;2749,44;55;43
"LK Bamberg";3722;15;112;0;147163;2529,17;84;57,08
"LK Bayreuth";3360;23;127;0;103664;3241,24;116;111,9
"LK Berchtesgadener Land";4295;19;93;0;105929;4054,6;74;69,86
"LK Cham";3845;50;116;0;127998;3003,95;175;136,72
"LK Coburg";3285;10;139;0;86747;3786,87;33;38,04
"LK Dachau";5748;13;126;0;154899;3710,81;74;47,77
"LK Deggendorf";4318;20;120;0;119478;3614,05;74;61,94
"LK Dillingen a.d.Donau";2531;9;96;0;96562;2621,11;29;30,03
"LK Dingolfing-Landau";3264;10;72;-1;96683;3375,98;56;57,92
"LK Donau-Ries";3606;4;137;0;133783;2695,41;20;14,95
"LK Ebersberg";4734;24;162;0;143649;3295,53;77;53,6
"LK Eichstätt";3358;7;70;0;132881;2527,07;36;27,09
"LK Erding";5005;9;89;0;138182;3622,03;56;40,53
"LK Erlangen-Höchstadt";3591;24;112;1;137262;2616,16;62;45,17
"LK Forchheim";3327;9;95;-1;116203;2863,09;94;80,89
"LK Freising";5645;9;109;1;180007;3135,99;81;45
"LK Freyung-Grafenau";3463;13;98;0;78362;4419,23;55;70,19
"LK Fürstenfeldbruck";6978;18;120;0;219311;3181,78;93;42,41
"LK Fürth";3736;24;175;0;117853;3170,05;89;75,52
"LK Garmisch-Partenkirchen";2513;11;78;0;88424;2841,99;48;54,28
"LK Günzburg";4327;9;93;0;127027;3406,36;32;25,19
"LK Haßberge";2418;4;68;0;84384;2865,47;24;28,44
"LK Hof";3857;20;109;0;94801;4068,52;167;176,16
"LK Kelheim";3187;13;82;0;123058;2589,84;47;38,19
"LK Kitzingen";2185;11;77;0;91155;2397,02;48;52,66
"LK Kronach";2210;14;57;0;66743;3311,21;51;76,41
"LK Kulmbach";2285;23;92;0;71566;3192,86;132;184,45
"LK Landsberg a.Lech";2953;5;48;0;120302;2454,66;37;30,76
"LK Landshut";5050;19;147;0;159895;3158,32;56;35,02
"LK Lichtenfels";2174;12;56;0;66776;3255,66;44;65,89
"LK Lindau";2314;7;57;0;81981;2822,61;51;62,21
"LK Main-Spessart";3168;7;184;0;126158;2511,14;27;21,4
"LK Miesbach";3137;5;57;0;100010;3136,69;40;40
"LK Miltenberg";4202;19;109;1;128743;3263,87;72;55,93
"LK Mühldorf a.Inn";4560;23;122;0;115872;3935,38;98;84,58
"LK München";11177;33;248;3;350473;3189,12;148;42,23
"LK Neu-Ulm";4836;10;103;1;175204;2760,21;90;51,37
"LK Neuburg-Schrobenhausen";2696;3;63;0;97303;2770,73;23;23,64
"LK Neumarkt i.d.OPf.";4077;17;108;1;134573;3029,58;67;49,79
"LK Neustadt a.d.Aisch-Bad Windsheim";2699;26;71;2;101014;2671,91;109;107,91
"LK Neustadt a.d.Waldnaab";3973;35;143;0;94450;4206,46;176;186,34
"LK Nürnberger Land";4838;21;153;0;170792;2832,69;78;45,67
"LK Oberallgäu";3707;14;56;0;156008;2376,16;61;39,1
"LK Ostallgäu";3873;13;103;0;141182;2743,27;59;41,79
"LK Passau";9918;42;308;1;192656;5148,04;195;101,22
"LK Pfaffenhofen a.d.Ilm";3776;10;146;0;128227;2944,78;43;33,53
"LK Regen";4207;12;151;0;77410;5434,7;76;98,18
"LK Regensburg";4980;13;140;1;194070;2566,08;107;55,13
"LK Rhön-Grabfeld";2112;8;65;0;79635;2652,1;37;46,46
"LK Rosenheim";10558;43;419;0;261330;4040,1;201;76,91
"LK Roth";3950;21;154;2;126749;3116,4;55;43,39
"LK Rottal-Inn";5187;18;148;1;121502;4269,07;79;65,02
"LK Schwandorf";4840;42;112;0;147872;3273,1;184;124,43
"LK Schweinfurt";3330;13;111;0;115445;2884,49;38;32,92
"LK Starnberg";3724;4;93;1;136667;2724,87;41;30
"LK Straubing-Bogen";3419;16;118;0;101120;3381,13;55;54,39
"LK Tirschenreuth";4229;28;212;0;72046;5869,86;203;281,76
"LK Traunstein";7430;13;191;1;177319;4190,19;116;65,42
"LK Unterallgäu";4065;12;114;-1;145341;2796,87;58;39,91
"LK Weilheim-Schongau";3222;6;51;0;135478;2378,25;60;44,29
"LK Weißenburg-Gunzenhausen";2613;6;101;0;94734;2758,25;23;24,28
"LK Wunsiedel i.Fichtelgebirge";3587;32;157;1;72655;4937,03;225;309,68
"LK Würzburg";2996;8;55;0;162302;1845,94;41;25,26
"SK Amberg";929;8;12;0;42207;2201,06;43;101,88
"SK Ansbach";1252;5;38;0;41798;2995,36;13;31,1
"SK Aschaffenburg";2189;11;92;0;71002;3083,01;43;60,56
"SK Augsburg";12005;31;328;1;296582;4047,78;158;53,27
"SK Bamberg";2119;14;93;0;77373;2738,68;35;45,24
"SK Bayreuth";2274;19;89;0;74783;3040,8;67;89,59
"SK Coburg";1611;7;86;0;41072;3922,38;34;82,78
"SK Erlangen";2799;18;82;0;112528;2487,38;48;42,66
"SK Fürth";4844;27;178;0;128497;3769,74;102;79,38
"SK Hof";2214;9;68;1;45825;4831,42;82;178,94
"SK Ingolstadt";4070;4;91;0;137392;2962,33;28;20,38
"SK Kaufbeuren";1461;1;47;0;44398;3290,69;7;15,77
"SK Kempten";1565;4;33;0;69151;2263,16;22;31,81
"SK Landshut";2692;12;93;1;73411;3667,03;45;61,3
"SK Memmingen";1215;2;17;0;44100;2755,1;10;22,68
"SK München";53569;110;1072;2;1484226;3609,22;510;34,36
"SK Nürnberg";23439;15;772;13;518370;4521,67;502;96,84
"SK Passau";2692;10;106;0;52803;5098,2;50;94,69
"SK Regensburg";4241;18;61;0;153094;2770,19;63;41,15
"SK Rosenheim";2857;7;53;1;63551;4495,6;39;61,37
"SK Schwabach";1566;11;100;0;40981;3821,28;34;82,97
"SK Schweinfurt";1509;1;58;0;53426;2824,47;7;13,1
"SK Straubing";1519;9;75;0;47791;3178,42;16;33,48
"SK Weiden i.d.OPf.";2068;18;68;1;42743;4838,22;104;243,31
"SK Würzburg";2967;7;97;0;127934;2319,16;63;49,24
