"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";2680;37;49;0;134655;1990,27;168;124,76
"LK Altötting";2836;10;96;0;111516;2543,13;134;120,16
"LK Amberg-Sulzbach";2271;12;84;0;103049;2203,81;186;180,5
"LK Ansbach";3320;33;72;0;184591;1798,57;215;116,47
"LK Aschaffenburg";3671;32;80;0;174200;2107,35;279;160,16
"LK Augsburg";5845;1;78;0;253468;2306,01;361;142,42
"LK Bad Kissingen";1416;17;31;0;103235;1371,63;166;160,8
"LK Bad Tölz-Wolfratshausen";2477;8;20;0;127917;1936,41;146;114,14
"LK Bamberg";2422;50;60;0;147163;1645,79;273;185,51
"LK Bayreuth";1754;31;38;1;103664;1692;268;258,53
"LK Berchtesgadener Land";2582;18;60;0;105929;2437,48;137;129,33
"LK Cham";2403;36;50;0;127998;1877,37;197;153,91
"LK Coburg";2172;36;76;0;86747;2503,83;239;275,51
"LK Dachau";4499;53;79;0;154899;2904,47;282;182,05
"LK Deggendorf";2577;19;53;0;119478;2156,88;312;261,14
"LK Dillingen a.d.Donau";1877;1;74;1;96562;1943,83;138;142,91
"LK Dingolfing-Landau";2401;0;49;0;96683;2483,37;140;144,8
"LK Donau-Ries";2546;13;55;0;133783;1903,08;203;151,74
"LK Ebersberg";3423;68;60;1;143649;2382,89;233;162,2
"LK Eichstätt";2407;19;45;0;132881;1811,4;229;172,33
"LK Erding";3877;0;29;0;138182;2805,72;183;132,43
"LK Erlangen-Höchstadt";2441;0;63;0;137262;1778,35;185;134,78
"LK Forchheim";2130;30;41;0;116203;1833;255;219,44
"LK Freising";4158;101;57;2;180007;2309,91;303;168,33
"LK Freyung-Grafenau";2410;39;55;0;78362;3075,47;216;275,64
"LK Fürstenfeldbruck";5467;52;87;1;219311;2492,81;363;165,52
"LK Fürth";2720;37;110;0;117853;2307,96;192;162,91
"LK Garmisch-Partenkirchen";1750;46;41;0;88424;1979,1;189;213,74
"LK Günzburg";3541;22;60;0;127027;2787,6;269;211,77
"LK Haßberge";1675;12;36;0;84384;1984,97;168;199,09
"LK Hof";2276;4;62;0;94801;2400,82;262;276,37
"LK Kelheim";2176;18;41;0;123058;1768,27;105;85,33
"LK Kitzingen";1372;9;17;0;91155;1505,13;102;111,9
"LK Kronach";1450;25;27;1;66743;2172,51;160;239,73
"LK Kulmbach";1215;8;16;0;71566;1697,73;189;264,09
"LK Landsberg a.Lech";2316;14;26;0;120302;1925,16;146;121,36
"LK Landshut";3751;77;98;0;159895;2345,91;420;262,67
"LK Lichtenfels";1424;23;37;0;66776;2132,5;97;145,26
"LK Lindau";1714;0;34;0;81981;2090,73;134;163,45
"LK Main-Spessart";2360;32;134;0;126158;1870,67;207;164,08
"LK Miesbach";2339;22;22;0;100010;2338,77;213;212,98
"LK Miltenberg";2551;34;44;1;128743;1981,47;215;167
"LK Mühldorf a.Inn";3216;22;70;3;115872;2775,48;213;183,82
"LK München";8234;78;136;2;350473;2349,4;647;184,61
"LK Neu-Ulm";3755;23;52;0;175204;2143,22;239;136,41
