"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";2940;0;49;0;134655;2183,36;68;50,5
"LK Altötting";3057;29;107;1;111516;2741,31;127;113,89
"LK Amberg-Sulzbach";2449;21;92;2;103049;2376,54;65;63,08
"LK Ansbach";3625;80;82;1;184591;1963,8;163;88,3
"LK Aschaffenburg";4339;32;117;1;174200;2490,82;202;115,96
"LK Augsburg";6598;186;97;4;253468;2603,09;422;166,49
"LK Bad Kissingen";1734;16;55;2;103235;1679,66;115;111,4
"LK Bad Tölz-Wolfratshausen";2775;24;32;0;127917;2169,38;160;125,08
"LK Bamberg";2831;63;79;1;147163;1923,72;163;110,76
"LK Bayreuth";2223;32;52;0;103664;2144,43;208;200,65
"LK Berchtesgadener Land";3156;69;68;1;105929;2979,35;345;325,69
"LK Cham";2763;53;61;0;127998;2158,63;199;155,47
"LK Coburg";2635;27;97;0;86747;3037,57;211;243,24
"LK Dachau";4864;38;82;0;154899;3140,11;162;104,58
"LK Deggendorf";3228;60;68;0;119478;2701,75;276;231
"LK Dillingen a.d.Donau";2081;11;87;2;96562;2155,09;114;118,06
"LK Dingolfing-Landau";2738;40;63;0;96683;2831,94;161;166,52
"LK Donau-Ries";2969;52;73;0;133783;2219,27;221;165,19
"LK Ebersberg";3861;57;66;0;143649;2687,8;178;123,91
"LK Eichstätt";2769;33;50;1;132881;2083,82;170;127,93
"LK Erding";4309;56;44;0;138182;3118,35;186;134,61
"LK Erlangen-Höchstadt";2874;33;77;2;137262;2093,81;142;103,45
"LK Forchheim";2499;15;63;3;116203;2150,55;161;138,55
"LK Freising";4626;67;64;0;180007;2569,9;202;112,22
"LK Freyung-Grafenau";2823;32;74;3;78362;3602,51;172;219,49
"LK Fürstenfeldbruck";5965;24;93;4;219311;2719,88;197;89,83
"LK Fürth";3065;15;118;1;117853;2600,7;176;149,34
"LK Garmisch-Partenkirchen";1983;24;45;0;88424;2242,6;93;105,18
"LK Günzburg";3787;28;74;0;127027;2981,26;113;88,96
"LK Haßberge";1987;10;42;1;84384;2354,71;125;148,13
"LK Hof";2579;28;79;2;94801;2720,44;188;198,31
"LK Kelheim";2562;34;56;4;123058;2081,95;175;142,21
"LK Kitzingen";1529;18;36;2;91155;1677,36;85;93,25
"LK Kronach";1666;38;33;0;66743;2496,14;134;200,77
"LK Kulmbach";1549;9;40;0;71566;2164,44;136;190,03
"LK Landsberg a.Lech";2463;12;32;0;120302;2047,35;84;69,82
"LK Landshut";4206;77;107;2;159895;2630,48;199;124,46
"LK Lichtenfels";1603;25;42;1;66776;2400,56;82;122,8
"LK Lindau";1873;11;38;0;81981;2284,68;71;86,61
"LK Main-Spessart";2682;4;165;1;126158;2125,91;94;74,51
"LK Miesbach";2601;31;24;0;100010;2600,74;145;144,99
"LK Miltenberg";3052;49;61;2;128743;2370,61;251;194,96
"LK Mühldorf a.Inn";3553;24;82;0;115872;3066,31;173;149,3
"LK München";9325;46;147;2;350473;2660,69;399;113,85
