"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";2512;50;48;0;134655;1865,51;208;154,47
"LK Altötting";2693;27;87;1;111516;2414,9;193;173,07
"LK Amberg-Sulzbach";2080;34;82;1;103049;2018,46;246;238,72
"LK Ansbach";3047;49;69;0;184591;1650,68;266;144,1
"LK Aschaffenburg";3331;78;67;1;174200;1912,17;340;195,18
"LK Augsburg";5492;114;63;1;253468;2166,74;566;223,3
"LK Bad Kissingen";1248;22;22;0;103235;1208,89;166;160,8
"LK Bad Tölz-Wolfratshausen";2329;17;19;0;127917;1820,71;179;139,93
"LK Bamberg";2124;59;59;0;147163;1443,3;240;163,08
"LK Bayreuth";1484;70;34;0;103664;1431,55;253;244,06
"LK Berchtesgadener Land";2443;61;56;0;105929;2306,26;155;146,32
"LK Cham";2198;36;44;0;127998;1717,21;174;135,94
"LK Coburg";1933;52;68;3;86747;2228,32;291;335,46
"LK Dachau";4179;50;77;1;154899;2697,89;277;178,83
"LK Deggendorf";2253;37;39;1;119478;1885,7;348;291,27
"LK Dillingen a.d.Donau";1740;16;71;3;96562;1801,95;168;173,98
"LK Dingolfing-Landau";2254;25;44;0;96683;2331,33;171;176,87
"LK Donau-Ries";2344;36;50;0;133783;1752,09;227;169,68
"LK Ebersberg";3193;57;56;3;143649;2222,78;359;249,91
"LK Eichstätt";2177;44;41;1;132881;1638,31;224;168,57
"LK Erding";3692;48;29;0;138182;2671,84;386;279,34
"LK Erlangen-Höchstadt";2250;41;54;1;137262;1639,2;226;164,65
"LK Forchheim";1873;65;27;2;116203;1611,83;255;219,44
"LK Freising";3856;46;55;1;180007;2142,14;325;180,55
"LK Freyung-Grafenau";2194;55;50;2;78362;2799,83;280;357,32
