"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3111;19;58;7;134655;2310,35;133;98,77
"LK Altötting";3206;43;127;5;111516;2874,92;175;156,93
"LK Amberg-Sulzbach";2541;20;94;0;103049;2465,82;111;107,72
"LK Ansbach";3842;41;87;1;184591;2081,36;218;118,1
"LK Aschaffenburg";4670;40;135;5;174200;2680,83;297;170,49
"LK Augsburg";6940;72;108;2;253468;2738,02;509;200,81
"LK Bad Kissingen";1823;25;66;5;103235;1765,87;107;103,65
"LK Bad Tölz-Wolfratshausen";2905;26;37;1;127917;2271;160;125,08
"LK Bamberg";2994;31;88;0;147163;2034,48;194;131,83
"LK Bayreuth";2440;34;61;3;103664;2353,76;241;232,48
"LK Berchtesgadener Land";3360;76;70;0;105929;3171,94;276;260,55
"LK Cham";2965;33;72;2;127998;2316,44;248;193,75
"LK Coburg";2818;13;107;0;86747;3248,53;210;242,08
"LK Dachau";5076;45;83;0;154899;3276,97;214;138,15
"LK Deggendorf";3477;37;79;0;119478;2910,16;309;258,63
"LK Dillingen a.d.Donau";2211;29;91;0;96562;2289,72;141;146,02
"LK Dingolfing-Landau";2879;26;65;1;96683;2977,77;177;183,07
"LK Donau-Ries";3212;50;86;5;133783;2400,9;293;219,01
"LK Ebersberg";4122;39;77;4;143649;2869,49;328;228,33
"LK Eichstätt";2910;34;52;0;132881;2189,93;168;126,43
"LK Erding";4510;81;59;5;138182;3263,81;228;165
"LK Erlangen-Höchstadt";2994;0;85;0;137262;2181,23;146;106,37
"LK Forchheim";2697;55;71;0;116203;2320,94;204;175,55
"LK Freising";4853;168;77;2;180007;2696,01;299;166,1
"LK Freyung-Grafenau";2913;12;77;0;78362;3717,36;136;173,55
"LK Fürstenfeldbruck";6193;44;95;-1;219311;2823,84;253;115,36
"LK Fürth";3210;48;132;3;117853;2723,73;179;151,88
"LK Garmisch-Partenkirchen";2063;14;52;1;88424;2333,08;102;115,35
"LK Günzburg";3923;26;76;0;127027;3088,32;138;108,64
"LK Haßberge";2113;19;50;0;84384;2504,03;137;162,35
"LK Hof";2754;68;87;1;94801;2905,03;203;214,13
"LK Kelheim";2726;40;62;0;123058;2215,22;197;160,09
"LK Kitzingen";1600;14;41;1;91155;1755,25;77;84,47
"LK Kronach";1813;55;35;0;66743;2716,39;184;275,68
"LK Kulmbach";1724;51;62;2;71566;2408,97;186;259,9
"LK Landsberg a.Lech";2550;19;35;0;120302;2119,67;98;81,46
"LK Landshut";4398;49;122;1;159895;2750,56;244;152,6
"LK Lichtenfels";1777;18;42;0;66776;2661,14;173;259,08
"LK Lindau";1965;14;39;1;81981;2396,9;104;126,86
"LK Main-Spessart";2748;0;167;0;126158;2178,22;69;54,69
"LK Miesbach";2787;48;29;0;100010;2786,72;217;216,98
"LK Miltenberg";3218;38;66;1;128743;2499,55;217;168,55
"LK Mühldorf a.Inn";3681;29;90;1;115872;3176,78;149;128,59
"LK München";9652;56;153;0;350473;2753,99;317;90,45
"LK Neu-Ulm";4175;58;78;0;175204;2382,94;181;103,31
"LK Neuburg-Schrobenhausen";2417;34;57;1;97303;2483,99;136;139,77
"LK Neumarkt i.d.OPf.";3449;33;85;0;134573;2562,92;161;119,64
"LK Neustadt a.d.Aisch-Bad Windsheim";2075;17;42;1;101014;2054,17;114;112,86
"LK Neustadt a.d.Waldnaab";3084;17;108;0;94450;3265,22;134;141,87
"LK Nürnberger Land";4146;30;127;1;170792;2427,51;184;107,73
"LK Oberallgäu";3107;43;46;1;156008;1991,56;194;124,35
"LK Ostallgäu";3480;32;84;1;141182;2464,9;178;126,08
"LK Passau";8031;96;174;14;192656;4168,57;467;242,4
"LK Pfaffenhofen a.d.Ilm";3414;36;128;3;128227;2662,47;232;180,93
"LK Regen";3425;62;101;1;77410;4424,49;183;236,4
"LK Regensburg";4209;-1;62;0;194070;2168,81;177;91,2
"LK Rhön-Grabfeld";1738;45;40;0;79635;2182,46;106;133,11
"LK Rosenheim";9345;114;370;3;261330;3575,94;431;164,93
"LK Roth";3449;85;82;3;126749;2721,13;333;262,72
"LK Rottal-Inn";4246;71;106;0;121502;3494,59;285;234,56
"LK Schwandorf";3806;25;88;0;147872;2573,85;176;119,02
"LK Schweinfurt";2957;40;91;0;115445;2561,39;111;96,15
"LK Starnberg";3168;45;29;0;136667;2318,04;191;139,76
"LK Straubing-Bogen";2920;35;93;1;101120;2887,66;163;161,19
"LK Tirschenreuth";2898;29;183;1;72046;4022,43;165;229,02
"LK Traunstein";6316;94;166;1;177319;3561,94;299;168,62
"LK Unterallgäu";3273;57;66;0;145341;2251,95;305;209,85
"LK Weilheim-Schongau";2799;20;34;1;135478;2066,02;192;141,72
"LK Weißenburg-Gunzenhausen";2248;34;59;7;94734;2372,96;202;213,23
"LK Wunsiedel i.Fichtelgebirge";2423;42;94;3;72655;3334,94;212;291,79
"LK Würzburg";2483;27;40;0;162302;1529,86;141;86,88
"SK Amberg";722;9;8;0;42207;1710,62;43;101,88
"SK Ansbach";888;10;17;0;41798;2124,5;87;208,14
"SK Aschaffenburg";1704;17;51;2;71002;2399,93;111;156,33
"SK Augsburg";10434;79;239;13;296582;3518,08;463;156,11
"SK Bamberg";1506;10;61;0;77373;1946,42;53;68,5
"SK Bayreuth";1651;67;39;0;74783;2207,72;211;282,15
"SK Coburg";1322;14;41;1;41072;3218,74;104;253,21
"SK Erlangen";2361;0;59;0;112528;2098,14;104;92,42
"SK Fürth";4111;48;107;6;128497;3199,3;259;201,56
"SK Hof";1627;29;57;0;45825;3550,46;114;248,77
"SK Ingolstadt";3642;47;63;0;137392;2650,81;261;189,97
"SK Kaufbeuren";1310;13;43;0;44398;2950,58;90;202,71
"SK Kempten";1401;16;28;1;69151;2026;83;120,03
"SK Landshut";2245;22;50;1;73411;3058,12;164;223,4
"SK Memmingen";1002;12;14;0;44100;2272,11;48;108,84
"SK München";48688;339;680;2;1484226;3280,36;2318;156,18
"SK Nürnberg";19738;734;340;13;518370;3807,7;1421;274,13
"SK Passau";2235;24;56;6;52803;4232,71;142;268,92
"SK Regensburg";3876;0;34;0;153094;2531,78;89;58,13
"SK Rosenheim";2560;30;46;1;63551;4028,26;144;226,59
"SK Schwabach";1366;22;70;1;40981;3333,25;91;222,05
"SK Schweinfurt";1366;10;39;0;53426;2556,81;53;99,2
"SK Straubing";1376;8;63;0;47791;2879,2;39;81,61
"SK Weiden i.d.OPf.";1602;7;45;1;42743;3747,98;61;142,71
"SK Würzburg";2524;33;77;0;127934;1972,89;120;93,8
