"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3555;6;86;0;134655;2640,08;37;27,48
"LK Altötting";4133;34;175;0;111516;3706,19;125;112,09
"LK Amberg-Sulzbach";3293;17;121;2;103049;3195,57;136;131,98
"LK Ansbach";5203;33;144;3;184591;2818,66;156;84,51
"LK Aschaffenburg";5886;10;187;0;174200;3378,87;95;54,54
"LK Augsburg";7861;23;173;0;253468;3101,38;160;63,12
"LK Bad Kissingen";2387;25;82;0;103235;2312,2;76;73,62
"LK Bad Tölz-Wolfratshausen";3590;4;59;0;127917;2806,51;33;25,8
"LK Bamberg";3853;11;122;3;147163;2618,19;64;43,49
"LK Bayreuth";3563;14;127;0;103664;3437,07;100;96,47
"LK Berchtesgadener Land";4512;31;96;0;105929;4259,46;98;92,51
"LK Cham";4188;41;121;0;127998;3271,93;195;152,35
"LK Coburg";3367;6;140;0;86747;3881,4;51;58,79
"LK Dachau";5875;15;127;0;154899;3792,79;82;52,94
"LK Deggendorf";4529;19;122;0;119478;3790,66;139;116,34
"LK Dillingen a.d.Donau";2581;13;97;0;96562;2672,89;30;31,07
"LK Dingolfing-Landau";3435;4;75;0;96683;3552,85;104;107,57
"LK Donau-Ries";3660;8;142;1;133783;2735,77;40;29,9
"LK Ebersberg";4841;15;169;0;143649;3370,02;66;45,95
"LK Eichstätt";3417;0;70;0;132881;2571,47;22;16,56
"LK Erding";5237;13;99;2;138182;3789,93;79;57,17
"LK Erlangen-Höchstadt";3742;8;111;0;137262;2726,17;66;48,08
"LK Forchheim";3517;17;97;0;116203;3026,6;102;87,78
"LK Freising";5855;30;110;0;180007;3252,65;153;85
"LK Freyung-Grafenau";3670;20;107;0;78362;4683,39;120;153,14
"LK Fürstenfeldbruck";7250;23;120;0;219311;3305,81;118;53,8
"LK Fürth";3892;6;179;3;117853;3302,42;72;61,09
"LK Garmisch-Partenkirchen";2572;1;80;0;88424;2908,71;33;37,32
"LK Günzburg";4432;7;95;0;127027;3489,02;39;30,7
"LK Haßberge";2478;8;69;0;84384;2936,58;36;42,66
"LK Hof";4099;16;114;0;94801;4323,79;117;123,42
"LK Kelheim";3309;13;83;0;123058;2688,98;72;58,51
"LK Kitzingen";2250;1;79;0;91155;2468,32;20;21,94
"LK Kronach";2369;17;70;3;66743;3549,44;100;149,83
"LK Kulmbach";2611;41;96;0;71566;3648,38;188;262,69
"LK Landsberg a.Lech";3055;4;53;0;120302;2539,44;58;48,21
"LK Landshut";5190;12;151;0;159895;3245,88;97;60,66
"LK Lichtenfels";2300;20;60;1;66776;3444,35;64;95,84
"LK Lindau";2424;13;57;0;81981;2956,78;63;76,85
"LK Main-Spessart";3308;25;186;0;126158;2622,11;88;69,75
"LK Miesbach";3256;11;57;0;100010;3255,67;66;65,99
