"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3531;6;85;0;134655;2622,26;32;23,76
"LK Altötting";4071;20;175;1;111516;3650,6;127;113,89
"LK Amberg-Sulzbach";3240;38;117;2;103049;3144,14;167;162,06
"LK Ansbach";5123;22;141;1;184591;2775,32;180;97,51
"LK Aschaffenburg";5838;14;186;1;174200;3351,32;89;51,09
"LK Augsburg";7788;43;173;0;253468;3072,58;140;55,23
"LK Bad Kissingen";2340;5;82;1;103235;2266,67;58;56,18
"LK Bad Tölz-Wolfratshausen";3572;3;58;0;127917;2792,44;46;35,96
"LK Bamberg";3815;3;115;0;147163;2592,36;72;48,93
"LK Bayreuth";3524;27;127;0;103664;3399,44;127;122,51
"LK Berchtesgadener Land";4457;13;96;1;105929;4207,54;100;94,4
"LK Cham";4076;27;118;0;127998;3184,42;172;134,38
"LK Coburg";3347;8;140;0;86747;3858,35;47;54,18
"LK Dachau";5831;10;127;0;154899;3764,39;69;44,55
"LK Deggendorf";4479;24;122;0;119478;3748,81;127;106,3
"LK Dillingen a.d.Donau";2559;4;97;0;96562;2650,11;25;25,89
"LK Dingolfing-Landau";3400;17;73;0;96683;3516,65;102;105,5
"LK Donau-Ries";3634;3;141;0;133783;2716,34;26;19,43
"LK Ebersberg";4800;11;167;0;143649;3341,48;53;36,9
"LK Eichstätt";3411;5;70;0;132881;2566,96;27;20,32
"LK Erding";5194;22;95;3;138182;3758,81;66;47,76
"LK Erlangen-Höchstadt";3711;14;111;1;137262;2703,59;86;62,65
"LK Forchheim";3459;13;97;1;116203;2976,69;96;82,61
"LK Freising";5798;16;110;0;180007;3220,99;165;91,66
"LK Freyung-Grafenau";3619;23;106;1;78362;4618,31;119;151,86
"LK Fürstenfeldbruck";7179;25;120;0;219311;3273,43;164;74,78
"LK Fürth";3861;8;176;0;117853;3276,12;106;89,94
"LK Garmisch-Partenkirchen";2562;6;80;0;88424;2897,4;36;40,71
"LK Günzburg";4412;6;95;0;127027;3473,28;66;51,96
"LK Haßberge";2462;6;69;0;84384;2917,61;38;45,03
"LK Hof";4050;15;114;0;94801;4272,11;153;161,39
"LK Kelheim";3269;12;83;0;123058;2656,47;59;47,94
"LK Kitzingen";2248;2;78;0;91155;2466,13;36;39,49
"LK Kronach";2326;23;65;1;66743;3485,01;94;140,84
"LK Kulmbach";2539;36;96;0;71566;3547,77;202;282,26
"LK Landsberg a.Lech";3034;7;53;2;120302;2521,99;62;51,54
"LK Landshut";5147;13;151;1;159895;3218,99;86;53,79
"LK Lichtenfels";2263;5;58;0;66776;3388,94;59;88,36
"LK Lindau";2382;3;57;0;81981;2905,55;50;60,99
"LK Main-Spessart";3258;20;186;0;126158;2582,48;74;58,66
"LK Miesbach";3226;8;57;0;100010;3225,68;61;60,99
"LK Miltenberg";4303;16;112;0;128743;3342,32;83;64,47
"LK Mühldorf a.Inn";4725;25;126;0;115872;4077,78;114;98,38
"LK München";11426;31;263;2;350473;3260,17;173;49,36
"LK Neu-Ulm";4957;10;104;0;175204;2829,27;94;53,65
"LK Neuburg-Schrobenhausen";2741;6;64;0;97303;2816,97;36;37
"LK Neumarkt i.d.OPf.";4226;19;109;0;134573;3140,3;98;72,82
"LK Neustadt a.d.Aisch-Bad Windsheim";2813;25;77;0;101014;2784,76;71;70,29
"LK Neustadt a.d.Waldnaab";4167;20;147;1;94450;4411,86;139;147,17
"LK Nürnberger Land";4989;14;154;0;170792;2921,1;99;57,97
"LK Oberallgäu";3813;18;57;0;156008;2444,11;73;46,79
"LK Ostallgäu";3968;29;104;0;141182;2810,56;76;53,83
"LK Passau";10190;31;329;0;192656;5289,22;194;100,7
"LK Pfaffenhofen a.d.Ilm";3849;6;147;0;128227;3001,71;52;40,55
"LK Regen";4340;10;153;0;77410;5606,51;104;134,35
"LK Regensburg";5161;15;154;1;194070;2659,35;167;86,05
"LK Rhön-Grabfeld";2174;10;66;0;79635;2729,96;45;56,51
"LK Rosenheim";10876;45;422;0;261330;4161,79;220;84,18
"LK Roth";4022;7;158;0;126749;3173,2;58;45,76
"LK Rottal-Inn";5327;20;152;1;121502;4384,29;87;71,6
"LK Schwandorf";5235;40;115;0;147872;3540,22;253;171,09
"LK Schweinfurt";3397;5;112;0;115445;2942,53;49;42,44
"LK Starnberg";3801;8;97;0;136667;2781,21;62;45,37
"LK Straubing-Bogen";3541;27;121;0;101120;3501,78;99;97,9
"LK Tirschenreuth";4460;32;224;1;72046;6190,49;165;229,02
"LK Traunstein";7594;21;192;0;177319;4282,68;130;73,31
"LK Unterallgäu";4151;7;115;0;145341;2856,04;89;61,24
"LK Weilheim-Schongau";3333;20;52;0;135478;2460,18;91;67,17
"LK Weißenburg-Gunzenhausen";2640;4;104;0;94734;2786,75;26;27,45
"LK Wunsiedel i.Fichtelgebirge";3879;24;169;3;72655;5338,93;213;293,17
"LK Würzburg";3067;2;59;1;162302;1889,69;54;33,27
"SK Amberg";1018;21;14;1;42207;2411,92;72;170,59
"SK Ansbach";1290;7;40;0;41798;3086,27;32;76,56
"SK Aschaffenburg";2288;6;93;0;71002;3222,44;64;90,14
"SK Augsburg";12245;45;341;3;296582;4128,71;194;65,41
"SK Bamberg";2184;3;94;0;77373;2822,69;45;58,16
"SK Bayreuth";2352;9;93;1;74783;3145,1;54;72,21
"SK Coburg";1641;2;86;0;41072;3995,42;24;58,43
"SK Erlangen";2860;9;85;1;112528;2541,59;42;37,32
"SK Fürth";4974;20;179;0;128497;3870,91;111;86,38
"SK Hof";2409;23;73;0;45825;5256,96;157;342,61
"SK Ingolstadt";4112;8;92;0;137392;2992,9;22;16,01
"SK Kaufbeuren";1488;13;47;0;44398;3351,5;25;56,31
"SK Kempten";1592;7;33;0;69151;2302,21;19;27,48
"SK Landshut";2732;8;96;0;73411;3721,51;32;43,59
"SK Memmingen";1250;3;19;0;44100;2834,47;27;61,22
"SK München";54527;124;1086;0;1484226;3673,77;717;48,31
"SK Nürnberg";24065;51;800;3;518370;4642,44;488;94,14
"SK Passau";2754;11;106;0;52803;5215,61;49;92,8
"SK Regensburg";4380;26;64;0;153094;2860,99;119;77,73
"SK Rosenheim";2936;15;53;0;63551;4619,91;69;108,57
"SK Schwabach";1596;4;100;0;40981;3894,49;29;70,76
"SK Schweinfurt";1536;6;59;0;53426;2875;24;44,92
"SK Straubing";1557;6;77;0;47791;3257,94;34;71,14
"SK Weiden i.d.OPf.";2202;17;68;0;42743;5151,72;96;224,6
"SK Würzburg";3040;1;98;0;127934;2376,23;53;41,43
