"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";280;3;20;0;133596;209,59;12;8,98
"LK Altötting";577;1;32;1;111210;518,84;26;23,38
"LK Amberg-Sulzbach";444;0;41;0;103109;430,61;27;26,19
"LK Ansbach";518;7;13;0;183949;281,6;51;27,73
"LK Aschaffenburg";478;1;27;3;174208;274,38;25;14,35
"LK Augsburg";361;1;6;0;251534;143,52;17;6,76
"LK Bad Kissingen";228;0;16;0;103218;220,89;14;13,56
"LK Bad Tölz-Wolfratshausen";403;3;9;2;127227;316,76;19;14,93
"LK Bamberg";384;1;34;1;147086;261,07;15;10,2
"LK Bayreuth";384;2;10;0;103656;370,46;26;25,08
"LK Berchtesgadener Land";268;0;14;0;105722;253,5;10;9,46
"LK Cham";394;4;15;0;127882;308,1;12;9,38
"LK Coburg";185;0;7;0;86906;212,87;24;27,62
"LK Dachau";841;9;20;1;153884;546,52;67;43,54
"LK Deggendorf";262;7;10;1;119326;219,57;24;20,11
"LK Dillingen a.d.Donau";231;4;18;0;96021;240,57;31;32,28
"LK Dingolfing-Landau";189;0;4;1;96217;196,43;7;7,28
"LK Donau-Ries";330;2;22;0;133496;247,2;32;23,97
"LK Ebersberg";444;4;5;0;142142;312,36;43;30,25
"LK Eichstätt";263;1;16;1;132341;198,73;20;15,11
"LK Erding";582;6;8;0;137660;422,78;25;18,16
"LK Erlangen-Höchstadt";201;0;6;0;136271;147,5;8;5,87
"LK Forchheim";196;0;4;0;116099;168,82;2;1,72
"LK Freising";939;4;33;0;179116;524,24;34;18,98
"LK Freyung-Grafenau";176;0;11;2;78355;224,62;14;17,87
"LK Fürstenfeldbruck";793;9;31;1;219320;361,57;52;23,71
"LK Fürth";460;0;49;0;117387;391,87;12;10,22
"LK Garmisch-Partenkirchen";260;1;15;1;88467;293,89;16;18,09
"LK Günzburg";216;2;2;0;125747;171,77;9;7,16
"LK Haßberge";149;1;4;0;84599;176,13;9;10,64
"LK Hof";382;3;23;1;95311;400,79;35;36,72
