"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Kronach";462;7;4;1;66743;692,21;108;161,81
"LK Kulmbach";615;4;11;0;71566;859,35;45;62,88
"LK Landsberg a.Lech";1083;21;12;0;120302;900,23;203;168,74
"LK Landshut";1605;13;37;1;159895;1003,78;245;153,23
"LK Lichtenfels";802;27;24;2;66776;1201,03;134;200,67
"LK Lindau";787;15;9;0;81981;959,98;158;192,73
"LK Main-Spessart";581;31;8;1;126158;460,53;123;97,5
"LK Miesbach";1293;13;11;0;100010;1292,87;149;148,99
"LK Miltenberg";1165;29;19;1;128743;904,9;197;153,02
"LK Mühldorf a.Inn";1525;34;27;0;115872;1316,11;272;234,74
"LK München";4154;63;98;1;350473;1185,26;563;160,64
"LK Neu-Ulm";1627;36;29;1;175204;928,63;237;135,27
"LK Neuburg-Schrobenhausen";986;11;26;4;97303;1013,33;150;154,16
"LK Neumarkt i.d.OPf.";1123;15;31;4;134573;834,49;200;148,62
"LK Neustadt a.d.Aisch-Bad Windsheim";612;74;7;1;101014;605,86;143;141,56
"LK Neustadt a.d.Waldnaab";1449;17;75;0;94450;1534,15;126;133,4
"LK Nürnberger Land";1402;26;46;0;170792;820,88;226;132,32
"LK Oberallgäu";990;0;10;0;156008;634,58;168;107,69
"LK Ostallgäu";1534;25;41;0;141182;1086,54;224;158,66
"LK Passau";2129;54;38;5;192656;1105,08;373;193,61
"LK Pfaffenhofen a.d.Ilm";1162;41;26;1;128227;906,21;195;152,07
"LK Regen";659;12;13;0;77410;851,31;148;191,19
"LK Regensburg";1589;78;18;0;194070;818,78;391;201,47
"LK Rhön-Grabfeld";560;16;11;2;79635;703,21;99;124,32
"LK Rosenheim";4724;91;209;0;261330;1807,68;751;287,38
"LK Roth";853;36;9;0;126749;672,98;172;135,7
"LK Rottal-Inn";2056;23;60;1;121502;1692,15;220;181,07
"LK Schwandorf";1223;65;21;0;147872;827,07;316;213,7
"LK Schweinfurt";1516;21;33;0;115445;1313,18;194;168,05
"LK Starnberg";1415;35;15;2;136667;1035,36;196;143,41
"LK Straubing-Bogen";1038;8;29;0;101120;1026,5;187;184,93
"LK Tirschenreuth";1572;23;142;0;72046;2181,94;148;205,42
"LK Traunstein";2890;146;95;1;177319;1629,83;738;416,2
"LK Unterallgäu";1270;41;32;3;145341;873,81;233;160,31
"LK Weilheim-Schongau";1236;18;12;2;135478;912,33;244;180,1
"LK Weißenburg-Gunzenhausen";812;37;28;0;94734;857,14;146;154,12
"LK Wunsiedel i.Fichtelgebirge";1027;7;47;0;72655;1413,53;85;116,99
"LK Würzburg";1342;38;15;2;162302;826,85;203;125,08
"SK Amberg";269;10;4;0;42207;637,34;58;137,42
"SK Ansbach";389;7;8;0;41798;930,67;60;143,55
"SK Aschaffenburg";484;21;2;0;71002;681,67;73;102,81
"SK Augsburg";4205;106;35;2;296582;1417,82;956;322,34
"SK Bamberg";571;3;24;1;77373;737,98;72;93,06
"SK Bayreuth";581;15;12;0;74783;776,91;71;94,94
"SK Coburg";265;2;4;0;41072;645,21;42;102,26
"SK Erlangen";866;24;12;0;112528;769,59;160;142,19
"SK Fürth";1346;18;39;0;128497;1047,5;286;222,57
"SK Hof";332;6;5;0;45825;724,5;59;128,75
"SK Ingolstadt";1544;3;42;0;137392;1123,79;195;141,93
"SK Kaufbeuren";483;8;12;0;44398;1087,89;77;173,43
"SK Kempten";481;0;10;0;69151;695,58;90;130,15
"SK Landshut";756;9;10;0;73411;1029,82;96;130,77
"SK Memmingen";421;14;2;0;44100;954,65;74;167,8
"SK München";21329;328;265;5;1484226;1437,05;2910;196,06
"SK Nürnberg";5196;314;64;5;518370;1002,37;969;186,93
"SK Passau";552;7;21;1;52803;1045,4;107;202,64
"SK Regensburg";1762;61;10;0;153094;1150,93;344;224,7
"SK Rosenheim";1333;39;23;0;63551;2097,53;199;313,13
"SK Schwabach";332;22;2;0;40981;810,13;81;197,65
"SK Schweinfurt";678;9;22;1;53426;1269,05;107;200,28
"SK Straubing";713;3;49;0;47791;1491,91;79;165,3
"SK Weiden i.d.OPf.";710;14;20;0;42743;1661,09;106;247,99
"SK Würzburg";1425;32;53;0;127934;1113,86;166;129,75
