"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";11195;10405;1;513;22114
"'10-19";20629;20323;4;643;41599
"20-29";35571;33277;5;1230;70083
"30-39";29960;28533;8;1138;59639
"40-49";27972;30809;4;1046;59831
"50-59";33678;34882;6;812;69378
"60-69";17799;16642;3;381;34825
"70-79";12140;13132;6;253;25531
"80-89";9675;17662;18;311;27666
"90-99";1873;6549;5;109;8536
"100+";47;154;0;6;207
"Unbekannt";121;127;0;49;297
"Gesamt";200660;212495;60;6491;419706
