"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Neustadt a.d.Waldnaab";4742;34;153;0;94450;5020,65;114;120,7
"LK Nürnberger Land";5915;65;162;0;170792;3463,28;212;124,13
"LK Oberallgäu";4684;41;59;0;156008;3002,41;192;123,07
"LK Ostallgäu";5374;93;111;0;141182;3806,43;249;176,37
"LK Passau";11354;45;348;0;192656;5893,41;254;131,84
"LK Pfaffenhofen a.d.Ilm";4574;34;150;0;128227;3567,11;167;130,24
"LK Regen";4818;19;154;0;77410;6224;114;147,27
"LK Regensburg";6295;78;171;0;194070;3243,67;242;124,7
"LK Rhön-Grabfeld";2722;47;75;1;79635;3418,1;166;208,45
"LK Rosenheim";11961;40;434;0;261330;4576,97;180;68,88
"LK Roth";4786;25;163;1;126749;3775,97;133;104,93
"LK Rottal-Inn";5862;39;159;0;121502;4824,61;170;139,92
"LK Schwandorf";7088;89;136;2;147872;4793,33;273;184,62
"LK Schweinfurt";3724;24;113;0;115445;3225,78;100;86,62
"LK Starnberg";4321;30;108;0;136667;3161,7;83;60,73
"LK Straubing-Bogen";4246;50;125;0;101120;4198,97;170;168,12
"LK Tirschenreuth";5032;16;252;0;72046;6984,43;83;115,2
"LK Traunstein";8854;82;197;0;177319;4993,26;300;169,19
"LK Unterallgäu";5195;57;125;1;145341;3574,35;228;156,87
"LK Weilheim-Schongau";3936;34;60;0;135478;2905,27;130;95,96
"LK Weißenburg-Gunzenhausen";3081;41;106;0;94734;3252,26;112;118,23
"LK Wunsiedel i.Fichtelgebirge";4577;18;184;1;72655;6299,64;103;141,77
"LK Würzburg";3595;39;63;0;162302;2215,01;156;96,12
"SK Amberg";1382;19;20;0;42207;3274,34;52;123,2
"SK Ansbach";1436;5;42;0;41798;3435,57;26;62,2
"SK Aschaffenburg";2584;0;100;0;71002;3639,33;32;45,07
"SK Augsburg";13968;92;356;1;296582;4709,66;382;128,8
"SK Bamberg";2550;14;99;0;77373;3295,72;53;68,5
"SK Bayreuth";2855;34;102;0;74783;3817,71;106;141,74
"SK Coburg";1784;21;86;0;41072;4343,59;52;126,61
"SK Erlangen";3249;23;89;0;112528;2887,28;67;59,54
"SK Fürth";5820;10;184;0;128497;4529,29;192;149,42
"SK Hof";3177;42;93;1;45825;6932,9;199;434,26
"SK Ingolstadt";4701;48;93;0;137392;3421,6;171;124,46
"SK Kaufbeuren";1803;14;48;0;44398;4060,99;78;175,68
"SK Kempten";2032;17;36;0;69151;2938,5;126;182,21
"SK Landshut";3163;6;98;0;73411;4308,62;85;115,79
"SK Memmingen";1502;17;21;0;44100;3405,9;76;172,34
"SK München";60615;380;1128;2;1484226;4083,95;1297;87,39
"SK Nürnberg";27836;114;857;0;518370;5369,91;783;151,05
"SK Passau";3115;11;109;0;52803;5899,29;70;132,57
"SK Regensburg";5464;49;68;0;153094;3569,05;197;128,68
"SK Rosenheim";3343;20;55;0;63551;5260,34;72;113,29
"SK Schwabach";1822;16;100;0;40981;4445,96;55;134,21
"SK Schweinfurt";2066;8;67;0;53426;3867,03;78;146
"SK Straubing";1844;21;78;0;47791;3858,47;55;115,08
"SK Weiden i.d.OPf.";2464;11;72;0;42743;5764,69;40;93,58
"SK Würzburg";3456;22;101;0;127934;2701,39;92;71,91
