"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";4152;7;89;0;134655;3083,44;140;103,97
"LK Altötting";4933;8;196;1;111516;4423,58;276;247,5
"LK Amberg-Sulzbach";4234;1;145;0;103049;4108,72;137;132,95
"LK Ansbach";6612;109;158;0;184591;3581,97;365;197,73
"LK Aschaffenburg";6845;9;194;0;174200;3929,39;231;132,61
"LK Augsburg";9192;58;188;3;253468;3626,49;413;162,94
"LK Bad Kissingen";2838;5;91;0;103235;2749,07;90;87,18
"LK Bad Tölz-Wolfratshausen";4105;21;64;0;127917;3209,11;159;124,3
"LK Bamberg";4390;0;127;0;147163;2983,09;175;118,92
"LK Bayreuth";4302;2;149;0;103664;4149,95;159;153,38
"LK Berchtesgadener Land";5117;2;99;0;105929;4830,59;142;134,05
"LK Cham";5931;18;150;0;127998;4633,67;361;282,04
"LK Coburg";3722;3;143;0;86747;4290,64;119;137,18
"LK Dachau";6974;40;133;1;154899;4502,29;207;133,64
"LK Deggendorf";5568;5;133;0;119478;4660,27;302;252,77
"LK Dillingen a.d.Donau";2920;3;102;0;96562;3023,96;107;110,81
"LK Dingolfing-Landau";4366;57;80;0;96683;4515,79;339;350,63
"LK Donau-Ries";4627;48;146;0;133783;3458,59;270;201,82
"LK Ebersberg";5410;12;172;0;143649;3766,12;132;91,89
"LK Eichstätt";4189;2;73;1;132881;3152,44;197;148,25
"LK Erding";5927;70;105;0;138182;4289,27;211;152,7
"LK Erlangen-Höchstadt";4497;16;118;0;137262;3276,22;125;91,07
"LK Forchheim";4104;9;104;1;116203;3531,75;135;116,18
"LK Freising";6961;22;119;0;180007;3867,07;307;170,55
"LK Freyung-Grafenau";4200;10;113;0;78362;5359,74;122;155,69
