"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";22042;20464;2;823;43331
"'10-19";35130;33714;7;965;69816
"20-29";55693;50761;5;1564;108023
"30-39";48242;45193;9;1441;94885
"40-49";45110;47352;5;1306;93773
"50-59";52682;51423;7;1052;105164
"60-69";26722;24943;3;457;52125
"70-79";16425;17605;6;281;34317
"80-89";11651;20723;18;321;32713
"90-99";2146;7327;5;104;9582
"100+";24;152;0;4;180
"Unbekannt";26;25;0;9;60
"Gesamt";315893;319682;67;8327;643969
