"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";447;0;20;0;133596;334,59;6;4,49
"LK Altötting";712;0;55;0;111210;640,23;16;14,39
"LK Amberg-Sulzbach";513;0;54;0;103109;497,53;4;3,88
"LK Ansbach";639;0;28;0;183949;347,38;10;5,44
"LK Aschaffenburg";635;4;42;0;174208;364,51;20;11,48
"LK Augsburg";592;5;11;0;251534;235,36;19;7,55
"LK Bad Kissingen";279;0;18;0;103218;270,3;1;0,97
"LK Bad Tölz-Wolfratshausen";594;6;10;0;127227;466,88;30;23,58
"LK Bamberg";453;1;36;0;147086;307,98;6;4,08
"LK Bayreuth";440;0;28;0;103656;424,48;0;0
"LK Berchtesgadener Land";393;0;25;0;105722;371,73;5;4,73
"LK Cham";471;0;21;0;127882;368,31;8;6,26
"LK Coburg";427;0;30;0;86906;491,34;1;1,15
"LK Dachau";1116;0;33;0;153884;725,22;37;24,04
"LK Deggendorf";406;3;15;0;119326;340,24;19;15,92
"LK Dillingen a.d.Donau";339;2;29;0;96021;353,05;22;22,91
"LK Dingolfing-Landau";860;3;10;0;96217;893,81;8;8,31
"LK Donau-Ries";407;3;23;0;133496;304,88;6;4,49
"LK Ebersberg";654;9;5;0;142142;460,1;27;19
"LK Eichstätt";378;7;20;0;132341;285,63;15;11,33
"LK Erding";784;0;11;0;137660;569,52;10;7,26
"LK Erlangen-Höchstadt";336;4;11;0;136271;246,57;16;11,74
"LK Forchheim";267;0;4;0;116099;229,98;18;15,5
"LK Freising";1159;4;46;0;179116;647,07;40;22,33
"LK Freyung-Grafenau";203;0;12;0;78355;259,08;2;2,55
"LK Fürstenfeldbruck";1093;4;36;0;219320;498,36;20;9,12
"LK Fürth";537;2;58;0;117387;457,46;8;6,82
"LK Garmisch-Partenkirchen";335;1;18;0;88467;378,67;7;7,91
"LK Günzburg";333;8;4;0;125747;264,82;28;22,27
"LK Haßberge";185;0;6;0;84599;218,68;4;4,73
"LK Hof";503;0;32;0;95311;527,75;4;4,2
"LK Kelheim";612;4;35;0;122258;500,58;25;20,45
"LK Kitzingen";225;0;4;0;90909;247,5;5;5,5
