"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Landsberg a.Lech";254;18;4;0;120071;211,54;98;81,62
"LK Landshut";457;36;18;9;158698;287,97;177;111,53
"LK Lichtenfels";135;4;1;0;66838;201,98;47;70,32
"LK Lindau";201;7;4;0;81669;246,12;70;85,71
"LK Main-Spessart";117;4;3;1;126365;92,59;42;33,24
"LK Miesbach";430;9;3;0;99726;431,18;116;116,32
"LK Miltenberg";182;2;0;0;128756;141,35;62;48,15
"LK Mühldorf a.Inn";311;20;8;2;115250;269,85;151;131,02
"LK München";931;29;8;0;348871;266,86;263;75,39
"LK Neu-Ulm";283;24;3;0;174200;162,46;121;69,46
"LK Neuburg-Schrobenhausen";141;10;3;3;96680;145,84;46;47,58
"LK Neumarkt i.d.OPf.";166;20;2;0;133561;124,29;58;43,43
"LK Neustadt a.d.Aisch-Bad Windsheim";109;7;3;1;100364;108,6;44;43,84
"LK Neustadt a.d.Waldnaab";472;48;16;0;94352;500,25;220;233,17
"LK Nürnberger Land";376;22;13;1;170365;220,7;167;98,02
"LK Oberallgäu";143;4;3;0;155362;92,04;44;28,32
"LK Ostallgäu";339;20;13;5;140316;241,6;154;109,75
"LK Passau";280;8;8;1;192043;145,8;109;56,76
"LK Pfaffenhofen a.d.Ilm";236;15;5;2;127151;185,61;98;77,07
"LK Regen";104;9;0;0;77656;133,92;57;73,4
"LK Regensburg";316;26;2;2;193572;163,25;139;71,81
"LK Rhön-Grabfeld";82;3;0;0;79690;102,9;36;45,18
"LK Rosenheim";1310;121;34;5;260983;501,95;527;201,93
"LK Roth";219;14;3;0;126958;172,5;85;66,95
"LK Rottal-Inn";538;24;20;2;120659;445,88;235;194,76
"LK Schwandorf";281;24;7;0;147189;190,91;126;85,6
"LK Schweinfurt";248;12;4;0;115106;215,45;107;92,96
"LK Starnberg";406;11;3;0;136092;298,33;81;59,52
"LK Straubing-Bogen";259;34;7;0;100649;257,33;129;128,17
"LK Tirschenreuth";878;58;49;1;72504;1210,97;377;519,97
"LK Traunstein";536;41;15;3;177089;302,67;241;136,09
"LK Unterallgäu";211;21;4;0;144041;146,49;80;55,54
"LK Weilheim-Schongau";296;6;1;0;135348;218,7;85;62,8
"LK Weißenburg-Gunzenhausen";180;14;3;1;94393;190,69;76;80,51
"LK Wunsiedel i.Fichtelgebirge";437;15;13;2;73178;597,17;179;244,61
"LK Würzburg";305;7;1;1;161834;188,46;84;51,91
"SK Amberg";41;0;2;0;41970;97,69;23;54,8
"SK Ansbach";64;3;0;-1;41847;152,94;40;95,59
"SK Aschaffenburg";80;4;1;1;70527;113,43;18;25,52
"SK Augsburg";265;9;4;0;295135;89,79;91;30,83
"SK Bamberg";117;8;1;0;77592;150,79;40;51,55
"SK Bayreuth";113;9;3;0;74657;151,36;52;69,65
"SK Coburg";30;0;0;0;41249;72,73;7;16,97
"SK Erlangen";120;10;1;0;111962;107,18;54;48,23
"SK Fürth";203;23;8;2;127748;158,91;93;72,8
"SK Hof";65;1;1;0;45930;141,52;22;47,9
"SK Ingolstadt";250;41;8;4;136981;182,51;162;118,26
"SK Kaufbeuren";66;4;2;0;43893;150,37;29;66,07
"SK Kempten";60;4;4;0;68907;87,07;17;24,67
"SK Landshut";184;23;4;1;72404;254,13;63;87,01
"SK Memmingen";40;0;0;0;43837;91,25;10;22,81
"SK München";3699;0;11;0;1471508;251,37;654;44,44
"SK Nürnberg";545;47;5;0;518365;105,14;267;51,51
"SK Passau";88;6;5;2;52469;167,72;38;72,42
"SK Regensburg";313;17;3;0;152610;205,1;129;84,53
"SK Rosenheim";218;20;6;1;63324;344,26;84;132,65
"SK Schwabach";59;9;0;0;40792;144,64;18;44,13
"SK Schweinfurt";92;5;9;0;54032;170,27;36;66,63
"SK Straubing";190;21;5;0;47794;397,54;88;184,12
"SK Weiden i.d.OPf.";154;11;4;0;42520;362,18;74;174,04
"SK Würzburg";379;7;33;0;127880;296,37;83;64,9
