"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";406;0;20;0;133596;303,9;1;0,75
"LK Altötting";641;5;55;0;111210;576,39;8;7,19
"LK Amberg-Sulzbach";498;0;54;0;103109;482,98;2;1,94
"LK Ansbach";608;0;28;0;183949;330,53;1;0,54
"LK Aschaffenburg";595;1;42;0;174208;341,55;5;2,87
"LK Augsburg";464;0;11;0;251534;184,47;14;5,57
"LK Bad Kissingen";267;2;18;0;103218;258,68;2;1,94
"LK Bad Tölz-Wolfratshausen";524;3;10;0;127227;411,86;5;3,93
"LK Bamberg";440;0;36;0;147086;299,14;3;2,04
"LK Bayreuth";433;0;28;0;103656;417,73;1;0,96
"LK Berchtesgadener Land";363;1;25;0;105722;343,35;6;5,68
"LK Cham";437;2;21;0;127882;341,72;5;3,91
"LK Coburg";411;3;29;0;86906;472,92;4;4,6
"LK Dachau";989;0;31;0;153884;642,69;9;5,85
"LK Deggendorf";345;4;15;0;119326;289,12;5;4,19
"LK Dillingen a.d.Donau";285;0;29;0;96021;296,81;6;6,25
"LK Dingolfing-Landau";784;0;10;0;96217;814,82;93;96,66
"LK Donau-Ries";378;0;23;0;133496;283,15;5;3,75
"LK Ebersberg";541;0;5;0;142142;380,61;4;2,81
"LK Eichstätt";323;2;20;0;132341;244,07;8;6,04
"LK Erding";722;0;11;0;137660;524,48;7;5,08
"LK Erlangen-Höchstadt";294;0;11;0;136271;215,75;7;5,14
"LK Forchheim";231;1;4;0;116099;198,97;16;13,78
"LK Freising";1042;8;46;0;179116;581,75;21;11,72
"LK Freyung-Grafenau";196;0;12;0;78355;250,14;0;0
"LK Fürstenfeldbruck";986;0;36;0;219320;449,57;8;3,65
"LK Fürth";513;0;58;0;117387;437,02;2;1,7
"LK Garmisch-Partenkirchen";304;0;18;0;88467;343,63;1;1,13
"LK Günzburg";259;0;4;0;125747;205,97;4;3,18
"LK Haßberge";179;0;6;0;84599;211,59;2;2,36
"LK Hof";480;1;32;0;95311;503,61;2;2,1
"LK Kelheim";508;2;35;0;122258;415,51;9;7,36
"LK Kitzingen";199;1;3;0;90909;218,9;1;1,1
"LK Kronach";175;0;3;0;67135;260,67;1;1,49
"LK Kulmbach";249;0;11;0;71845;346,58;0;0
"LK Landsberg a.Lech";380;0;10;0;120071;316,48;2;1,67
"LK Landshut";724;0;31;0;158698;456,21;6;3,78
"LK Lichtenfels";323;0;17;0;66838;483,26;5;7,48
"LK Lindau";255;1;8;0;81669;312,24;2;2,45
"LK Main-Spessart";166;1;6;0;126365;131,37;4;3,17
"LK Miesbach";621;4;11;0;99726;622,71;12;12,03
"LK Miltenberg";340;1;5;0;128756;264,07;7;5,44
"LK Mühldorf a.Inn";527;4;27;0;115250;457,27;12;10,41
"LK München";1554;2;91;0;348871;445,44;23;6,59
"LK Neu-Ulm";485;3;26;0;174200;278,42;7;4,02
"LK Neuburg-Schrobenhausen";344;3;18;0;96680;355,81;10;10,34
"LK Neumarkt i.d.OPf.";407;0;17;0;133561;304,73;1;0,75
"LK Neustadt a.d.Aisch-Bad Windsheim";261;0;6;0;100364;260,05;1;1
"LK Neustadt a.d.Waldnaab";846;0;73;0;94352;896,64;3;3,18
"LK Nürnberger Land";672;0;44;0;170365;394,45;7;4,11
"LK Oberallgäu";211;0;7;0;155362;135,81;1;0,64
"LK Ostallgäu";540;0;39;0;140316;384,85;3;2,14
"LK Passau";639;0;31;0;192043;332,74;2;1,04
"LK Pfaffenhofen a.d.Ilm";392;0;21;0;127151;308,29;2;1,57
"LK Regen";200;0;12;0;77656;257,55;0;0
"LK Regensburg";513;1;15;0;193572;265,02;3;1,55
"LK Rhön-Grabfeld";204;0;8;0;79690;255,99;2;2,51
"LK Rosenheim";2341;3;199;0;260983;896,99;14;5,36
