"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";4189;37;89;0;134655;3110,91;171;126,99
"LK Altötting";4979;46;198;2;111516;4464,83;281;251,98
"LK Amberg-Sulzbach";4274;40;145;0;103049;4147,54;166;161,09
"LK Ansbach";6637;25;158;0;184591;3595,52;365;197,73
"LK Aschaffenburg";6886;41;195;1;174200;3952,93;227;130,31
"LK Augsburg";9251;59;188;0;253468;3649,77;417;164,52
"LK Bad Kissingen";2861;23;92;1;103235;2771,35;113;109,46
"LK Bad Tölz-Wolfratshausen";4152;47;64;0;127917;3245,85;187;146,19
"LK Bamberg";4434;44;128;1;147163;3012,99;204;138,62
"LK Bayreuth";4342;40;149;0;103664;4188,53;189;182,32
"LK Berchtesgadener Land";5149;32;99;0;105929;4860,8;173;163,32
"LK Cham";6001;70;153;3;127998;4688,35;393;307,04
"LK Coburg";3746;24;144;1;86747;4318,3;142;163,69
"LK Dachau";7015;41;133;0;154899;4528,76;224;144,61
"LK Deggendorf";5622;54;133;0;119478;4705,47;297;248,58
"LK Dillingen a.d.Donau";2946;26;102;0;96562;3050,89;126;130,49
"LK Dingolfing-Landau";4411;45;80;0;96683;4562,33;338;349,6
"LK Donau-Ries";4667;40;146;0;133783;3488,49;307;229,48
"LK Ebersberg";5445;35;172;0;143649;3790,49;146;101,64
"LK Eichstätt";4218;29;74;1;132881;3174,27;213;160,29
"LK Erding";5971;44;105;0;138182;4321,11;202;146,18
"LK Erlangen-Höchstadt";4532;35;118;0;137262;3301,71;154;112,19
"LK Forchheim";4112;8;104;0;116203;3538,63;129;111,01
"LK Freising";7058;97;119;0;180007;3920,96;365;202,77
"LK Freyung-Grafenau";4217;17;114;1;78362;5381,43;117;149,31
"LK Fürstenfeldbruck";8306;35;129;0;219311;3787,32;304;138,62
"LK Fürth";4529;32;191;1;117853;3842,92;168;142,55
"LK Garmisch-Partenkirchen";3095;15;83;0;88424;3500,18;142;160,59
"LK Günzburg";5073;29;96;0;127027;3993,64;171;134,62
"LK Haßberge";3175;64;78;2;84384;3762,56;255;302,19
"LK Hof";5421;40;125;0;94801;5718,29;435;458,86
"LK Kelheim";4633;28;89;0;123058;3764,89;274;222,66
"LK Kitzingen";2710;37;81;1;91155;2972,96;166;182,11
"LK Kronach";3286;49;85;0;66743;4923,36;191;286,17
"LK Kulmbach";3578;28;104;0;71566;4999,58;184;257,11
"LK Landsberg a.Lech";3532;20;63;0;120302;2935,94;152;126,35
"LK Landshut";6288;44;156;0;159895;3932,58;238;148,85
"LK Lichtenfels";2800;6;70;0;66776;4193,12;139;208,16
"LK Lindau";2929;24;60;0;81981;3572,78;90;109,78
"LK Main-Spessart";4006;41;191;0;126158;3175,38;143;113,35
"LK Miesbach";3691;16;66;0;100010;3690,63;130;129,99
"LK Miltenberg";4853;16;120;1;128743;3769,53;98;76,12
"LK Mühldorf a.Inn";5743;99;137;0;115872;4956,33;374;322,77
"LK München";13164;82;280;0;350473;3756,07;444;126,69
"LK Neu-Ulm";5721;81;105;0;175204;3265,34;296;168,95
"LK Neuburg-Schrobenhausen";3461;39;66;1;97303;3556,93;148;152,1
"LK Neumarkt i.d.OPf.";5113;25;116;1;134573;3799,42;156;115,92
"LK Neustadt a.d.Aisch-Bad Windsheim";3393;27;95;0;101014;3358,94;167;165,32
"LK Neustadt a.d.Waldnaab";4840;25;158;1;94450;5124,4;130;137,64
"LK Nürnberger Land";6140;38;163;0;170792;3595,02;286;167,46
"LK Oberallgäu";4932;57;60;0;156008;3161,38;292;187,17
"LK Ostallgäu";5748;69;115;1;141182;4071,34;383;271,28
"LK Passau";11599;53;351;2;192656;6020,58;280;145,34
"LK Pfaffenhofen a.d.Ilm";4766;41;152;1;128227;3716,85;218;170,01
"LK Regen";4965;29;156;0;77410;6413,9;165;213,15
"LK Regensburg";6610;39;171;0;194070;3405,99;396;204,05
"LK Rhön-Grabfeld";2885;57;75;0;79635;3622,78;204;256,17
"LK Rosenheim";12261;61;437;1;261330;4691,77;343;131,25
"LK Roth";4905;8;163;-1;126749;3869,85;161;127,02
"LK Rottal-Inn";6056;81;162;0;121502;4984,28;231;190,12
"LK Schwandorf";7325;41;139;0;147872;4953,61;292;197,47
"LK Schweinfurt";3898;12;117;0;115445;3376,5;153;132,53
"LK Starnberg";4426;20;108;0;136667;3238,53;130;95,12
"LK Straubing-Bogen";4445;52;129;1;101120;4395,77;249;246,24
"LK Tirschenreuth";5090;10;254;0;72046;7064,93;68;94,38
"LK Traunstein";9225;113;200;0;177319;5202,49;450;253,78
"LK Unterallgäu";5428;40;126;0;145341;3734,67;292;200,91
"LK Weilheim-Schongau";4130;72;61;0;135478;3048,47;227;167,55
"LK Weißenburg-Gunzenhausen";3241;32;108;2;94734;3421,16;201;212,17
"LK Wunsiedel i.Fichtelgebirge";4676;18;185;0;72655;6435,9;117;161,04
"LK Würzburg";3739;30;64;0;162302;2303,73;182;112,14
"SK Amberg";1455;13;21;0;42207;3447,3;92;217,97
"SK Ansbach";1476;0;43;0;41798;3531,27;43;102,88
"SK Aschaffenburg";2696;13;101;1;71002;3797,08;111;156,33
"SK Augsburg";14566;153;365;1;296582;4911,29;706;238,05
"SK Bamberg";2633;12;99;0;77373;3403;94;121,49
"SK Bayreuth";3010;44;103;0;74783;4024,98;181;242,03
"SK Coburg";1846;14;86;0;41072;4494,55;83;202,08
"SK Erlangen";3363;19;90;0;112528;2988,59;130;115,53
"SK Fürth";6039;59;186;1;128497;4699,72;254;197,67
"SK Hof";3397;25;100;2;45825;7412,98;263;573,92
"SK Ingolstadt";4880;14;96;2;137392;3551,88;227;165,22
"SK Kaufbeuren";1929;28;49;0;44398;4344,79;125;281,54
"SK Kempten";2190;32;36;0;69151;3166,98;173;250,18
"SK Landshut";3261;10;101;3;73411;4442,11;103;140,31
"SK Memmingen";1598;14;21;0;44100;3623,58;113;256,24
"SK München";62526;452;1137;3;1484226;4212,7;2184;147,15
"SK Nürnberg";28751;121;866;3;518370;5546,42;1023;197,35
"SK Passau";3159;8;110;1;52803;5982,61;54;102,27
"SK Regensburg";5705;53;70;0;153094;3726,47;296;193,35
"SK Rosenheim";3431;20;56;0;63551;5398,81;111;174,66
"SK Schwabach";1901;41;102;2;40981;4638,74;66;161,05
"SK Schweinfurt";2153;13;70;0;53426;4029,87;77;144,12
"SK Straubing";1918;26;78;0;47791;4013,31;95;198,78
"SK Weiden i.d.OPf.";2501;13;73;0;42743;5851,25;51;119,32
"SK Würzburg";3652;66;105;0;127934;2854,6;220;171,96
