"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";274;3;19;0;133596;205,1;12;8,98
"LK Altötting";564;5;27;0;111210;507,15;46;41,36
"LK Amberg-Sulzbach";437;9;36;3;103109;423,82;63;61,1
"LK Ansbach";493;7;10;0;183949;268,01;80;43,49
"LK Aschaffenburg";469;7;23;0;174208;269,22;29;16,65
"LK Augsburg";354;0;6;0;251534;140,74;16;6,36
"LK Bad Kissingen";221;5;14;3;103218;214,11;13;12,59
"LK Bad Tölz-Wolfratshausen";397;0;7;0;127227;312,04;24;18,86
"LK Bamberg";380;6;32;1;147086;258,35;19;12,92
"LK Bayreuth";375;2;8;1;103656;361,77;35;33,77
"LK Berchtesgadener Land";268;9;12;2;105722;253,5;25;23,65
"LK Cham";384;6;14;0;127882;300,28;10;7,82
"LK Coburg";174;11;7;0;86906;200,22;21;24,16
"LK Dachau";812;22;18;0;153884;527,67;87;56,54
"LK Deggendorf";250;1;9;0;119326;209,51;28;23,47
"LK Dillingen a.d.Donau";220;7;10;0;96021;229,12;27;28,12
"LK Dingolfing-Landau";186;3;3;0;96217;193,31;12;12,47
"LK Donau-Ries";318;3;21;0;133496;238,21;35;26,22
"LK Ebersberg";432;11;4;0;142142;303,92;41;28,84
"LK Eichstätt";256;3;14;1;132341;193,44;34;25,69
"LK Erding";566;2;8;0;137660;411,16;26;18,89
"LK Erlangen-Höchstadt";199;2;6;0;136271;146,03;11;8,07
"LK Forchheim";195;0;3;0;116099;167,96;4;3,45
"LK Freising";923;6;33;0;179116;515,31;37;20,66
"LK Freyung-Grafenau";166;4;9;0;78355;211,86;10;12,76
"LK Fürstenfeldbruck";760;4;29;1;219320;346,53;43;19,61
"LK Fürth";451;8;46;-2;117387;384,2;25;21,3
"LK Garmisch-Partenkirchen";256;1;13;0;88467;289,37;23;26
"LK Günzburg";210;0;2;0;125747;167;10;7,95
"LK Haßberge";146;2;3;1;84599;172,58;24;28,37
"LK Hof";373;6;20;1;95311;391,35;58;60,85
"LK Kelheim";424;3;31;0;122258;346,81;35;28,63
"LK Kitzingen";142;5;1;0;90909;156,2;45;49,5
"LK Kronach";126;0;3;0;67135;187,68;21;31,28
"LK Kulmbach";189;1;10;0;71845;263,07;15;20,88
"LK Landsberg a.Lech";323;0;10;1;120071;269,01;22;18,32
"LK Landshut";628;0;24;0;158698;395,72;38;23,94
"LK Lichtenfels";192;2;1;0;66838;287,26;25;37,4
"LK Lindau";238;0;5;0;81669;291,42;3;3,67
"LK Main-Spessart";145;0;5;0;126365;114,75;6;4,75
"LK Miesbach";491;1;7;0;99726;492,35;8;8,02
"LK Miltenberg";257;4;3;0;128756;199,6;14;10,87
"LK Mühldorf a.Inn";459;10;18;1;115250;398,26;34;29,5
"LK München";1218;0;21;0;348871;349,13;64;18,34
"LK Neu-Ulm";413;3;15;0;174200;237,08;25;14,35
"LK Neuburg-Schrobenhausen";253;8;10;1;96680;261,69;39;40,34
"LK Neumarkt i.d.OPf.";329;12;11;1;133561;246,33;60;44,92
"LK Neustadt a.d.Aisch-Bad Windsheim";215;-1;7;-1;100364;214,22;16;15,94
"LK Neustadt a.d.Waldnaab";737;6;35;0;94352;781,12;79;83,73
"LK Nürnberger Land";582;0;30;0;170365;341,62;51;29,94
"LK Oberallgäu";166;1;7;0;155362;106,85;5;3,22
"LK Ostallgäu";495;2;30;4;140316;352,78;14;9,98
"LK Passau";482;53;18;0;192043;250,99;84;43,74
"LK Pfaffenhofen a.d.Ilm";324;8;17;0;127151;254,82;23;18,09
"LK Regen";148;0;3;1;77656;190,58;15;19,32
"LK Regensburg";401;1;7;0;193572;207,16;23;11,88
"LK Rhön-Grabfeld";168;6;4;0;79690;210,82;32;40,16
