"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5236;2;101;0;134655;3888,46;26;19,31
"LK Altötting";6078;0;210;0;111516;5450,34;4;3,59
"LK Amberg-Sulzbach";4859;3;160;0;103049;4715,23;12;11,64
"LK Ansbach";8429;0;197;0;184591;4566,31;5;2,71
"LK Aschaffenburg";8047;3;213;0;174200;4619,4;14;8,04
"LK Augsburg";11528;6;233;0;253468;4548,11;29;11,44
"LK Bad Kissingen";3648;0;104;0;103235;3533,69;4;3,87
"LK Bad Tölz-Wolfratshausen";5136;1;79;0;127917;4015,1;16;12,51
"LK Bamberg";5681;1;145;0;147163;3860,35;17;11,55
"LK Bayreuth";4939;0;163;0;103664;4764,43;3;2,89
"LK Berchtesgadener Land";6081;5;102;0;105929;5740,64;40;37,76
"LK Cham";7145;2;182;0;127998;5582,12;9;7,03
"LK Coburg";4893;1;161;0;86747;5640,54;4;4,61
"LK Dachau";8282;1;143;0;154899;5346,71;26;16,79
"LK Deggendorf";7032;1;160;0;119478;5885,6;14;11,72
"LK Dillingen a.d.Donau";3836;7;115;0;96562;3972,58;29;30,03
"LK Dingolfing-Landau";5848;1;99;0;96683;6048,63;9;9,31
"LK Donau-Ries";6042;8;165;0;133783;4516,27;32;23,92
"LK Ebersberg";6407;3;181;0;143649;4460,18;11;7,66
"LK Eichstätt";5098;1;86;0;132881;3836,52;13;9,78
"LK Erding";7008;3;118;0;138182;5071,57;17;12,3
"LK Erlangen-Höchstadt";5440;0;130;0;137262;3963,22;7;5,1
"LK Forchheim";4815;0;113;0;116203;4143,61;10;8,61
"LK Freising";8285;7;130;0;180007;4602,6;43;23,89
"LK Freyung-Grafenau";4929;2;128;0;78362;6290,04;13;16,59
"LK Fürstenfeldbruck";9799;6;140;0;219311;4468,08;31;14,14
"LK Fürth";5396;1;209;0;117853;4578,59;11;9,33
"LK Garmisch-Partenkirchen";3663;0;87;0;88424;4142,54;7;7,92
"LK Günzburg";6957;0;110;0;127027;5476,79;14;11,02
"LK Haßberge";4087;1;87;0;84384;4843,34;4;4,74
"LK Hof";6410;0;157;0;94801;6761,53;2;2,11
"LK Kelheim";5943;0;110;0;123058;4829,43;1;0,81
"LK Kitzingen";3312;2;87;0;91155;3633,37;10;10,97
"LK Kronach";4235;0;96;0;66743;6345,23;1;1,5
"LK Kulmbach";4090;2;117;0;71566;5715;3;4,19
"LK Landsberg a.Lech";4129;2;71;0;120302;3432,2;14;11,64
"LK Landshut";8051;1;169;0;159895;5035,18;21;13,13
"LK Lichtenfels";3592;0;85;0;66776;5379,18;2;3
"LK Lindau";3458;0;63;0;81981;4218,05;5;6,1
"LK Main-Spessart";4778;0;215;0;126158;3787,31;8;6,34
"LK Miesbach";4616;0;82;0;100010;4615,54;15;15
"LK Miltenberg";6017;1;129;0;128743;4673,65;8;6,21
"LK Mühldorf a.Inn";6994;0;155;0;115872;6035,97;10;8,63
"LK München";15507;11;294;0;350473;4424,59;53;15,12
"LK Neu-Ulm";7792;0;121;0;175204;4447,39;11;6,28
"LK Neuburg-Schrobenhausen";4208;0;80;0;97303;4324,64;13;13,36
"LK Neumarkt i.d.OPf.";6576;0;142;0;134573;4886,57;0;0
"LK Neustadt a.d.Aisch-Bad Windsheim";4394;1;107;0;101014;4349,89;2;1,98
"LK Neustadt a.d.Waldnaab";5262;0;188;0;94450;5571,2;4;4,24
"LK Nürnberger Land";7469;1;186;0;170792;4373,16;7;4,1
"LK Oberallgäu";5992;6;90;0;156008;3840,83;24;15,38
"LK Ostallgäu";7175;1;134;0;141182;5082,09;6;4,25
"LK Passau";12957;-14;371;0;192656;6725,46;8;4,15
"LK Pfaffenhofen a.d.Ilm";5681;4;159;0;128227;4430,42;17;13,26
"LK Regen";5542;1;163;0;77410;7159,28;11;14,21
"LK Regensburg";8360;2;208;0;194070;4307,72;23;11,85
"LK Rhön-Grabfeld";3561;1;89;0;79635;4471,65;7;8,79
"LK Rosenheim";13987;9;462;0;261330;5352,24;28;10,71
"LK Roth";5702;1;174;0;126749;4498,65;7;5,52
"LK Rottal-Inn";7566;0;182;0;121502;6227,06;2;1,65
"LK Schwandorf";8421;11;157;0;147872;5694,79;29;19,61
"LK Schweinfurt";5157;1;139;0;115445;4467,06;2;1,73
"LK Starnberg";5178;3;113;0;136667;3788,77;33;24,15
"LK Straubing-Bogen";5387;-1;141;0;101120;5327,33;11;10,88
"LK Tirschenreuth";5319;0;265;0;72046;7382,78;2;2,78
"LK Traunstein";11137;4;217;0;177319;6280,77;20;11,28
"LK Unterallgäu";7312;1;169;0;145341;5030,93;19;13,07
"LK Weilheim-Schongau";5184;1;84;0;135478;3826,45;16;11,81
"LK Weißenburg-Gunzenhausen";3929;1;118;0;94734;4147,4;4;4,22
"LK Wunsiedel i.Fichtelgebirge";5035;2;198;0;72655;6930,01;4;5,51
"LK Würzburg";4483;1;73;0;162302;2762,13;11;6,78
"SK Amberg";1776;4;24;0;42207;4207,83;11;26,06
"SK Ansbach";1880;0;45;0;41798;4497,82;3;7,18
"SK Aschaffenburg";3514;0;115;0;71002;4949,16;8;11,27
"SK Augsburg";18147;14;405;0;296582;6118,71;64;21,58
"SK Bamberg";3169;4;108;0;77373;4095,74;26;33,6
"SK Bayreuth";3480;0;109;0;74783;4653,46;2;2,67
"SK Coburg";2407;2;92;0;41072;5860,44;3;7,3
"SK Erlangen";4030;1;95;0;112528;3581,33;16;14,22
"SK Fürth";7764;2;225;0;128497;6042,16;11;8,56
"SK Hof";3973;1;117;0;45825;8669,94;1;2,18
"SK Ingolstadt";6247;4;115;0;137392;4546,84;25;18,2
"SK Kaufbeuren";2397;1;56;0;44398;5398,89;4;9,01
"SK Kempten";3279;1;48;0;69151;4741,8;4;5,78
"SK Landshut";4113;1;117;1;73411;5602,7;5;6,81
"SK Memmingen";2266;2;26;0;44100;5138,32;9;20,41
"SK München";74421;49;1267;0;1484226;5014,13;322;21,69
"SK Nürnberg";34842;7;968;0;518370;6721,45;64;12,35
"SK Passau";3391;-14;113;0;52803;6421,98;4;7,58
"SK Regensburg";7077;8;91;0;153094;4622,65;36;23,51
"SK Rosenheim";3949;0;67;0;63551;6213,91;5;7,87
