"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";22133;20560;1;796;43490
"'10-19";35251;33849;6;948;70054
"20-29";55816;50901;4;1547;108268
"30-39";48329;45290;8;1428;95055
"40-49";45194;47451;4;1297;93946
"50-59";52777;51500;6;1041;105324
"60-69";26755;24974;2;450;52181
"70-79";16441;17634;4;273;34352
"80-89";11666;20750;15;301;32732
"90-99";2148;7339;4;91;9582
"100+";24;152;0;4;180
"Unbekannt";25;24;0;9;58
"Gesamt";316559;320424;54;8185;645222
