"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";4688;9;91;0;134655;3481,49;277;205,71
"LK Altötting";5423;12;202;2;111516;4862,98;232;208,04
"LK Amberg-Sulzbach";4527;1;148;0;103049;4393,06;131;127,12
"LK Ansbach";7446;71;163;0;184591;4033,78;355;192,32
"LK Aschaffenburg";7337;6;195;0;174200;4211,83;224;128,59
"LK Augsburg";10162;45;199;4;253468;4009,18;468;184,64
"LK Bad Kissingen";3194;13;94;0;103235;3093,91;189;183,08
"LK Bad Tölz-Wolfratshausen";4509;7;70;1;127917;3524,94;197;154,01
"LK Bamberg";4847;-1;132;1;147163;3293,63;237;161,05
"LK Bayreuth";4636;0;155;1;103664;4472,14;138;133,12
"LK Berchtesgadener Land";5416;0;99;0;105929;5112,86;143;135
"LK Cham";6526;12;165;0;127998;5098,52;278;217,19
"LK Coburg";4067;17;149;2;86747;4688,35;192;221,33
"LK Dachau";7633;19;135;0;154899;4927,73;265;171,08
"LK Deggendorf";6173;4;135;1;119478;5166,64;282;236,03
"LK Dillingen a.d.Donau";3217;1;106;0;96562;3331,54;175;181,23
"LK Dingolfing-Landau";5010;25;85;0;96683;5181,88;286;295,81
"LK Donau-Ries";5279;10;151;0;133783;3945,94;330;246,67
"LK Ebersberg";5765;10;174;2;143649;4013,25;192;133,66
"LK Eichstätt";4607;4;77;0;132881;3467,01;227;170,83
"LK Erding";6463;71;111;3;138182;4677,16;265;191,78
"LK Erlangen-Höchstadt";4892;15;123;0;137262;3563,99;202;147,16
"LK Forchheim";4371;7;107;2;116203;3761,52;137;117,9
"LK Freising";7628;10;121;1;180007;4237,61;282;156,66
"LK Freyung-Grafenau";4549;18;118;1;78362;5805,11;185;236,08
"LK Fürstenfeldbruck";8957;6;130;0;219311;4084,15;335;152,75
"LK Fürth";4818;4;198;0;117853;4088,14;197;167,16
"LK Garmisch-Partenkirchen";3276;6;86;0;88424;3704,88;86;97,26
"LK Günzburg";5752;27;100;0;127027;4528,17;304;239,32
"LK Haßberge";3683;3;83;0;84384;4364,57;282;334,19
"LK Hof";5911;7;141;4;94801;6235,17;241;254,22
"LK Kelheim";5234;22;104;2;123058;4253,28;272;221,03
"LK Kitzingen";2891;1;82;1;91155;3171,52;109;119,58
"LK Kronach";3680;1;88;0;66743;5513,69;200;299,66
"LK Kulmbach";3840;1;109;0;71566;5365,68;170;237,54
"LK Landsberg a.Lech";3789;11;64;0;120302;3149,57;103;85,62
"LK Landshut";7059;0;161;0;159895;4414,77;414;258,92
"LK Lichtenfels";3129;15;75;0;66776;4685,82;181;271,06
"LK Lindau";3111;4;62;0;81981;3794,78;91;111
"LK Main-Spessart";4304;6;201;0;126158;3411,59;158;125,24
"LK Miesbach";3976;4;71;0;100010;3975,6;172;171,98
"LK Miltenberg";5244;3;120;0;128743;4073,23;236;183,31
"LK Mühldorf a.Inn";6407;17;139;1;115872;5529,38;364;314,14
"LK München";14161;59;283;0;350473;4040,54;450;128,4
"LK Neu-Ulm";6367;31;106;0;175204;3634,05;383;218,6
"LK Neuburg-Schrobenhausen";3770;1;70;0;97303;3874,5;154;158,27
"LK Neumarkt i.d.OPf.";5651;21;118;0;134573;4199,21;311;231,1
"LK Neustadt a.d.Aisch-Bad Windsheim";3889;22;97;0;101014;3849,96;243;240,56
"LK Neustadt a.d.Waldnaab";5045;4;160;0;94450;5341,45;98;103,76
"LK Nürnberger Land";6642;9;168;1;170792;3888,94;225;131,74
"LK Oberallgäu";5397;2;67;0;156008;3459,44;245;157,04
"LK Ostallgäu";6359;3;119;0;141182;4504,12;299;211,78
"LK Passau";12196;2;353;0;192656;6330,45;335;173,89
"LK Pfaffenhofen a.d.Ilm";5176;22;155;0;128227;4036,59;208;162,21
"LK Regen";5250;5;160;1;77410;6782,07;135;174,4
"LK Regensburg";7301;11;176;1;194070;3762,04;348;179,32
"LK Rhön-Grabfeld";3134;3;81;1;79635;3935,46;133;167,01
"LK Rosenheim";12849;16;445;0;261330;4916,77;335;128,19
"LK Roth";5241;19;164;1;126749;4134,94;174;137,28
"LK Rottal-Inn";6618;4;164;1;121502;5446,82;373;306,99
