"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";1673;29;31;2;134655;1242,43;191;141,84
"LK Altötting";1841;52;59;0;111516;1650,88;287;257,36
"LK Amberg-Sulzbach";1307;33;60;2;103049;1268,33;232;225,14
"LK Ansbach";2091;49;45;4;184591;1132,77;239;129,48
"LK Aschaffenburg";2170;47;44;0;174200;1245,69;247;141,79
"LK Augsburg";3587;48;25;0;253468;1415,17;556;219,36
"LK Bad Kissingen";711;22;18;0;103235;688,72;108;104,62
"LK Bad Tölz-Wolfratshausen";1678;38;14;1;127917;1311,79;248;193,88
"LK Bamberg";1461;24;48;0;147163;992,78;142;96,49
"LK Bayreuth";928;12;29;0;103664;895,2;80;77,17
"LK Berchtesgadener Land";1872;22;35;0;105929;1767,22;204;192,58
"LK Cham";1592;28;28;1;127998;1243,77;175;136,72
"LK Coburg";1041;33;34;1;86747;1200,04;186;214,42
"LK Dachau";2974;56;63;2;154899;1919,96;353;227,89
"LK Deggendorf";1313;22;22;0;119478;1098,95;146;122,2
"LK Dillingen a.d.Donau";1195;55;42;0;96562;1237,55;190;196,76
"LK Dingolfing-Landau";1660;8;18;2;96683;1716,95;108;111,71
"LK Donau-Ries";1725;18;35;0;133783;1289,4;209;156,22
"LK Ebersberg";2094;64;18;0;143649;1457,72;266;185,17
"LK Eichstätt";1390;25;27;0;132881;1046,05;250;188,14
"LK Erding";2215;70;18;0;138182;1602,96;274;198,29
"LK Erlangen-Höchstadt";1348;22;17;0;137262;982,06;212;154,45
"LK Forchheim";1068;48;10;1;116203;919,08;173;148,88
"LK Freising";2834;41;50;0;180007;1574,38;294;163,33
"LK Freyung-Grafenau";1217;22;22;0;78362;1553,05;227;289,68
"LK Fürstenfeldbruck";3700;61;57;2;219311;1687,1;399;181,93
"LK Fürth";1684;39;74;0;117853;1428,9;199;168,85
"LK Garmisch-Partenkirchen";1010;19;22;0;88424;1142,22;103;116,48
"LK Günzburg";1973;55;26;0;127027;1553,21;395;310,96
"LK Haßberge";918;23;10;1;84384;1087,88;222;263,08
"LK Hof";1224;37;36;1;94801;1291,13;222;234,17
"LK Kelheim";1472;22;39;2;123058;1196,18;177;143,83
"LK Kitzingen";857;12;6;0;91155;940,16;108;118,48
"LK Kronach";792;18;10;1;66743;1186,64;165;247,22
"LK Kulmbach";697;17;12;0;71566;973,93;50;69,87
"LK Landsberg a.Lech";1411;20;16;0;120302;1172,88;147;122,19
