"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";1606;0;25;0;134655;1192,68;231;171,55
"LK Altötting";1726;46;59;0;111516;1547,76;313;280,68
"LK Amberg-Sulzbach";1185;46;56;1;103049;1149,94;178;172,73
"LK Ansbach";1888;0;37;0;184591;1022,8;193;104,56
"LK Aschaffenburg";2024;22;44;0;174200;1161,88;224;128,59
"LK Augsburg";3355;80;25;0;253468;1323,64;529;208,7
"LK Bad Kissingen";660;22;18;0;103235;639,32;104;100,74
"LK Bad Tölz-Wolfratshausen";1577;27;13;0;127917;1232,83;262;204,82
"LK Bamberg";1386;8;45;0;147163;941,81;159;108,04
"LK Bayreuth";892;19;29;0;103664;860,47;78;75,24
"LK Berchtesgadener Land";1775;70;34;1;105929;1675,65;174;164,26
"LK Cham";1507;32;25;0;127998;1177,36;184;143,75
"LK Coburg";936;23;32;0;86747;1079;132;152,17
"LK Dachau";2799;148;59;4;154899;1806,98;343;221,43
"LK Deggendorf";1228;13;22;0;119478;1027,8;121;101,27
"LK Dillingen a.d.Donau";1095;21;41;1;96562;1133,99;146;151,2
"LK Dingolfing-Landau";1609;16;14;0;96683;1664,2;140;144,8
"LK Donau-Ries";1638;31;35;1;133783;1224,37;215;160,71
"LK Ebersberg";1960;45;16;1;143649;1364,44;237;164,99
"LK Eichstätt";1268;28;26;0;132881;954,24;230;173,09
"LK Erding";2043;38;16;0;138182;1478,48;287;207,7
"LK Erlangen-Höchstadt";1254;48;15;1;137262;913,58;221;161,01
"LK Forchheim";975;39;6;0;116203;839,05;152;130,81
"LK Freising";2683;27;50;0;180007;1490,5;253;140,55
"LK Freyung-Grafenau";1117;51;22;2;78362;1425,44;251;320,31
"LK Fürstenfeldbruck";3490;69;56;0;219311;1591,35;311;141,81
"LK Fürth";1597;12;74;0;117853;1355,08;251;212,98
"LK Garmisch-Partenkirchen";972;12;22;1;88424;1099,25;106;119,88
"LK Günzburg";1769;72;24;3;127027;1392,62;290;228,3
"LK Haßberge";829;44;9;1;84384;982,41;202;239,38
"LK Hof";1123;32;35;0;94801;1184,59;182;191,98
"LK Kelheim";1400;37;37;0;123058;1137,67;192;156,02
"LK Kitzingen";839;32;6;0;91155;920,41;103;112,99
"LK Kronach";701;42;8;2;66743;1050,3;177;265,2
"LK Kulmbach";669;7;12;0;71566;934,8;32;44,71
"LK Landsberg a.Lech";1338;29;16;0;120302;1112,2;156;129,67
"LK Landshut";2018;45;43;0;159895;1262,08;284;177,62
"LK Lichtenfels";941;17;25;0;66776;1409,19;78;116,81
"LK Lindau";996;5;10;0;81981;1214,92;119;145,16
"LK Main-Spessart";837;36;14;3;126158;663,45;201;159,32
"LK Miesbach";1548;45;11;0;100010;1547,85;179;178,98
"LK Miltenberg";1556;36;23;0;128743;1208,61;245;190,3
"LK Mühldorf a.Inn";1877;30;31;1;115872;1619,89;205;176,92
"LK München";5156;139;100;0;350473;1471,15;592;168,91
"LK Neu-Ulm";2124;54;29;0;175204;1212,3;338;192,92
"LK Neuburg-Schrobenhausen";1193;21;34;0;97303;1226,07;134;137,71
"LK Neumarkt i.d.OPf.";1366;23;44;3;134573;1015,06;138;102,55
"LK Neustadt a.d.Aisch-Bad Windsheim";905;23;7;0;101014;895,92;194;192,05
"LK Neustadt a.d.Waldnaab";1656;33;77;0;94450;1753,31;135;142,93
"LK Nürnberger Land";1747;40;50;0;170792;1022,88;251;146,96
"LK Oberallgäu";1459;29;14;0;156008;935,21;256;164,09
"LK Ostallgäu";1848;31;45;1;141182;1308,95;207;146,62
"LK Passau";3042;175;45;0;192656;1578,98;538;279,25
"LK Pfaffenhofen a.d.Ilm";1549;38;31;0;128227;1208,01;183;142,72
"LK Regen";897;24;14;0;77410;1158,77;173;223,49
"LK Regensburg";2097;0;22;0;194070;1080,54;262;135
"LK Rhön-Grabfeld";712;21;13;0;79635;894,08;85;106,74
"LK Rosenheim";5743;114;221;0;261330;2197,6;651;249,11
"LK Roth";1180;49;10;0;126749;930,97;201;158,58
"LK Rottal-Inn";2347;32;64;0;121502;1931,66;205;168,72
"LK Schwandorf";1840;65;25;0;147872;1244,32;300;202,88
"LK Schweinfurt";1814;30;38;0;115445;1571,31;185;160,25
"LK Starnberg";1656;18;15;0;136667;1211,7;122;89,27
"LK Straubing-Bogen";1377;29;32;0;101120;1361,75;245;242,29
