"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";4310;37;89;0;134655;3200,77;185;137,39
"LK Altötting";5114;46;199;0;111516;4585,89;275;246,6
"LK Amberg-Sulzbach";4353;18;147;1;103049;4224,2;142;137,8
"LK Ansbach";6935;69;160;0;184591;3756,95;392;212,36
"LK Aschaffenburg";7047;43;195;0;174200;4045,35;230;132,03
"LK Augsburg";9502;61;190;0;253468;3748,8;477;188,19
"LK Bad Kissingen";2958;9;93;1;103235;2865,31;149;144,33
"LK Bad Tölz-Wolfratshausen";4255;27;65;1;127917;3326,38;193;150,88
"LK Bamberg";4543;37;128;0;147163;3087,05;204;138,62
"LK Bayreuth";4459;23;151;2;103664;4301,4;187;180,39
"LK Berchtesgadener Land";5238;16;99;0;105929;4944,82;168;158,6
"LK Cham";6141;33;159;1;127998;4797,73;320;250
"LK Coburg";3843;18;144;0;86747;4430,12;152;175,22
"LK Dachau";7169;55;134;0;154899;4628,18;255;164,62
"LK Deggendorf";5804;31;133;0;119478;4857,8;336;281,22
"LK Dillingen a.d.Donau";3015;24;102;0;96562;3122,35;125;129,45
"LK Dingolfing-Landau";4593;28;81;1;96683;4750,58;327;338,22
"LK Donau-Ries";4812;0;146;0;133783;3596,87;295;220,51
"LK Ebersberg";5533;17;172;0;143649;3851,75;161;112,08
"LK Eichstätt";4340;30;75;0;132881;3266,08;200;150,51
"LK Erding";6105;41;105;0;138182;4418,09;246;178,03
"LK Erlangen-Höchstadt";4622;23;119;1;137262;3367,28;159;115,84
"LK Forchheim";4190;12;104;0;116203;3605,76;105;90,36
"LK Freising";7225;30;119;0;180007;4013,73;389;216,1
"LK Freyung-Grafenau";4307;25;115;0;78362;5496,29;141;179,93
"LK Fürstenfeldbruck";8510;74;130;1;219311;3880,33;337;153,66
"LK Fürth";4584;19;191;0;117853;3889,59;169;143,4
"LK Garmisch-Partenkirchen";3168;17;83;0;88424;3582,74;132;149,28
"LK Günzburg";5293;64;96;0;127027;4166,83;274;215,7
"LK Haßberge";3334;44;79;0;84384;3950,99;265;314,04
"LK Hof";5595;29;129;2;94801;5901,84;312;329,11
"LK Kelheim";4814;52;94;-1;123058;3911,98;277;225,1
"LK Kitzingen";2743;11;81;0;91155;3009,16;100;109,7
"LK Kronach";3430;40;86;1;66743;5139,12;225;337,11
"LK Kulmbach";3656;16;107;3;71566;5108,57;150;209,6
"LK Landsberg a.Lech";3634;33;63;0;120302;3020,73;178;147,96
"LK Landshut";6534;83;159;2;159895;4086,43;374;233,9
"LK Lichtenfels";2927;35;70;0;66776;4383,31;167;250,09
"LK Lindau";2978;25;60;0;81981;3632,55;84;102,46
"LK Main-Spessart";4102;32;193;0;126158;3251,48;175;138,71
"LK Miesbach";3761;19;69;1;100010;3760,62;121;120,99
"LK Miltenberg";4949;43;120;0;128743;3844,09;146;113,4
"LK Mühldorf a.Inn";5927;57;137;0;115872;5115,13;379;327,09
"LK München";13499;123;283;3;350473;3851,65;591;168,63
"LK Neu-Ulm";5894;45;105;0;175204;3364,08;310;176,94
"LK Neuburg-Schrobenhausen";3525;0;69;0;97303;3622,7;138;141,83
"LK Neumarkt i.d.OPf.";5268;59;117;0;134573;3914,6;239;177,6
"LK Neustadt a.d.Aisch-Bad Windsheim";3521;49;95;0;101014;3485,66;196;194,03
"LK Neustadt a.d.Waldnaab";4914;23;159;0;94450;5202,75;118;124,93
"LK Nürnberger Land";6334;66;164;0;170792;3708,6;320;187,36
"LK Oberallgäu";5095;27;61;1;156008;3265,86;295;189,09
"LK Ostallgäu";5900;0;118;0;141182;4179;273;193,37
"LK Passau";11780;54;353;1;192656;6114,53;302;156,76
"LK Pfaffenhofen a.d.Ilm";4896;63;152;0;128227;3818,23;234;182,49
"LK Regen";5060;42;156;0;77410;6536,62;185;238,99
"LK Regensburg";6857;87;171;0;194070;3533,26;412;212,29
"LK Rhön-Grabfeld";2997;34;76;1;79635;3763,42;190;238,59
"LK Rosenheim";12430;60;439;1;261330;4756,44;327;125,13
"LK Roth";5002;35;163;0;126749;3946,38;172;135,7
"LK Rottal-Inn";6182;35;162;0;121502;5087,98;248;204,11
"LK Schwandorf";7462;46;142;0;147872;5046,26;240;162,3
"LK Schweinfurt";4093;107;117;0;115445;3545,41;206;178,44
"LK Starnberg";4535;33;108;0;136667;3318,28;155;113,41
"LK Straubing-Bogen";4591;30;131;0;101120;4540,15;269;266,02
"LK Tirschenreuth";5116;13;255;0;72046;7101,02;60;83,28
"LK Traunstein";9467;78;201;0;177319;5338,97;484;272,95
"LK Unterallgäu";5600;25;126;0;145341;3853,01;298;205,04
"LK Weilheim-Schongau";4221;37;65;0;135478;3115,64;205;151,32
"LK Weißenburg-Gunzenhausen";3342;35;110;0;94734;3527,77;180;190,01
"LK Wunsiedel i.Fichtelgebirge";4715;11;186;0;72655;6489,57;98;134,88
"LK Würzburg";3822;6;65;0;162302;2354,87;173;106,59
"SK Amberg";1532;18;21;0;42207;3629,73;115;272,47
"SK Ansbach";1534;16;43;0;41798;3670,03;66;157,9
"SK Aschaffenburg";2765;19;101;0;71002;3894,26;116;163,38
"SK Augsburg";15061;156;369;0;296582;5078,19;842;283,9
"SK Bamberg";2680;15;99;0;77373;3463,74;82;105,98
"SK Bayreuth";3086;21;104;0;74783;4126,61;156;208,6
"SK Coburg";1878;6;86;0;41072;4572,46;72;175,3
"SK Erlangen";3434;10;90;0;112528;3051,68;125;111,08
"SK Fürth";6252;41;188;2;128497;4865,48;339;263,82
"SK Hof";3480;21;104;2;45825;7594,11;177;386,25
"SK Ingolstadt";5001;60;96;0;137392;3639,95;221;160,85
"SK Kaufbeuren";1975;0;49;0;44398;4448,4;94;211,72
"SK Kempten";2312;26;36;0;69151;3343,41;204;295,01
"SK Landshut";3385;32;101;0;73411;4611,03;185;252,01
"SK Memmingen";1653;12;21;0;44100;3748,3;95;215,42
"SK München";63875;408;1144;0;1484226;4303,59;2459;165,68
"SK Nürnberg";29412;130;874;1;518370;5673,94;1149;221,66
"SK Passau";3196;10;112;0;52803;6052,69;61;115,52
"SK Regensburg";5885;61;70;0;153094;3844,04;321;209,68
"SK Rosenheim";3474;23;56;0;63551;5466,48;86;135,32
"SK Schwabach";1931;12;102;0;40981;4711,94;68;165,93
