"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";390;0;20;0;133596;291,92;1;0,75
"LK Altötting";605;0;53;0;111210;544,02;0;0
"LK Amberg-Sulzbach";496;0;54;0;103109;481,04;0;0
"LK Ansbach";604;0;27;0;183949;328,35;0;0
"LK Aschaffenburg";541;0;41;0;174208;310,55;0;0
"LK Augsburg";393;1;9;0;251534;156,24;4;1,59
"LK Bad Kissingen";257;0;18;0;103218;248,99;0;0
"LK Bad Tölz-Wolfratshausen";438;1;10;0;127227;344,27;3;2,36
"LK Bamberg";430;0;36;0;147086;292,35;1;0,68
"LK Bayreuth";429;0;28;0;103656;413,87;4;3,86
"LK Berchtesgadener Land";327;1;25;0;105722;309,3;7;6,62
"LK Cham";431;0;21;0;127882;337,03;0;0
"LK Coburg";374;0;30;0;86906;430,35;5;5,75
"LK Dachau";927;0;30;0;153884;602,4;2;1,3
"LK Deggendorf";330;1;15;0;119326;276,55;2;1,68
"LK Dillingen a.d.Donau";266;0;29;0;96021;277,02;2;2,08
"LK Dingolfing-Landau";244;0;9;0;96217;253,59;22;22,86
"LK Donau-Ries";356;0;23;0;133496;266,67;2;1,5
"LK Ebersberg";517;-1;5;0;142142;363,72;0;0
"LK Eichstätt";305;0;18;0;132341;230,47;1;0,76
"LK Erding";651;8;11;0;137660;472,9;14;10,17
"LK Erlangen-Höchstadt";248;1;11;0;136271;181,99;2;1,47
"LK Forchheim";208;0;4;0;116099;179,16;2;1,72
"LK Freising";974;1;43;0;179116;543,78;3;1,67
"LK Freyung-Grafenau";196;0;12;0;78355;250,14;0;0
"LK Fürstenfeldbruck";922;5;36;1;219320;420,39;13;5,93
"LK Fürth";492;0;58;0;117387;419,13;1;0,85
"LK Garmisch-Partenkirchen";293;0;18;0;88467;331,2;0;0
"LK Günzburg";238;0;4;0;125747;189,27;0;0
"LK Haßberge";164;0;6;0;84599;193,86;0;0
"LK Hof";426;0;32;0;95311;446,96;0;0
"LK Kelheim";458;2;35;0;122258;374,62;5;4,09
"LK Kitzingen";192;0;3;0;90909;211,2;0;0
"LK Kronach";168;0;3;0;67135;250,24;0;0
"LK Kulmbach";244;0;11;0;71845;339,62;0;0
"LK Landsberg a.Lech";372;0;10;0;120071;309,82;4;3,33
"LK Landshut";674;2;31;0;158698;424,71;2;1,26
"LK Lichtenfels";303;0;17;0;66838;453,33;3;4,49
