"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5147;0;99;0;134655;3822,36;22;16,34
"LK Altötting";6014;5;208;0;111516;5392,95;50;44,84
"LK Amberg-Sulzbach";4799;5;157;0;103049;4657,01;19;18,44
"LK Ansbach";8240;11;177;0;184591;4463,92;49;26,55
"LK Aschaffenburg";7939;8;209;0;174200;4557,41;51;29,28
"LK Augsburg";11289;1;223;0;253468;4453,82;74;29,2
"LK Bad Kissingen";3607;0;102;0;103235;3493,97;26;25,19
"LK Bad Tölz-Wolfratshausen";5008;6;78;0;127917;3915,04;33;25,8
"LK Bamberg";5499;4;140;0;147163;3736,67;57;38,73
"LK Bayreuth";4917;2;161;1;103664;4743,21;12;11,58
"LK Berchtesgadener Land";5903;7;100;0;105929;5572,6;73;68,91
"LK Cham";7103;5;181;0;127998;5549,31;16;12,5
"LK Coburg";4810;2;160;0;86747;5544,86;66;76,08
"LK Dachau";8171;4;140;0;154899;5275,05;34;21,95
"LK Deggendorf";6932;5;154;0;119478;5801,9;56;46,87
"LK Dillingen a.d.Donau";3698;13;111;0;96562;3829,66;50;51,78
"LK Dingolfing-Landau";5727;8;93;0;96683;5923,48;56;57,92
"LK Donau-Ries";5843;15;160;0;133783;4367,52;65;48,59
"LK Ebersberg";6284;7;176;0;143649;4374,55;44;30,63
"LK Eichstätt";5008;1;82;0;132881;3768,79;34;25,59
"LK Erding";6879;3;116;0;138182;4978,22;18;13,03
"LK Erlangen-Höchstadt";5330;4;129;0;137262;3883,08;53;38,61
"LK Forchheim";4710;0;113;0;116203;4053,25;20;17,21
"LK Freising";8045;0;128;0;180007;4469,27;32;17,78
"LK Freyung-Grafenau";4892;9;127;0;78362;6242,82;33;42,11
"LK Fürstenfeldbruck";9626;12;139;0;219311;4389,2;61;27,81
"LK Fürth";5288;14;206;0;117853;4486,95;51;43,27
"LK Garmisch-Partenkirchen";3569;4;87;0;88424;4036,23;39;44,11
"LK Günzburg";6750;17;108;0;127027;5313,83;126;99,19
"LK Haßberge";4025;4;86;0;84384;4769,86;29;34,37
"LK Hof";6344;3;153;0;94801;6691,91;49;51,69
"LK Kelheim";5895;1;107;0;123058;4790,42;37;30,07
"LK Kitzingen";3201;4;86;0;91155;3511,6;54;59,24
"LK Kronach";4127;5;94;0;66743;6183,42;39;58,43
"LK Kulmbach";4062;2;117;0;71566;5675,88;13;18,17
"LK Landsberg a.Lech";4060;4;69;0;120302;3374,84;26;21,61
"LK Landshut";7954;16;170;0;159895;4974,51;53;33,15
"LK Lichtenfels";3509;1;83;0;66776;5254,88;29;43,43
"LK Lindau";3320;1;62;0;81981;4049,72;24;29,28
"LK Main-Spessart";4691;4;215;0;126158;3718,35;48;38,05
"LK Miesbach";4506;9;81;0;100010;4505,55;42;42
"LK Miltenberg";5901;6;127;0;128743;4583,55;52;40,39
"LK Mühldorf a.Inn";6921;0;153;0;115872;5972,97;21;18,12
"LK München";15238;14;287;0;350473;4347,84;83;23,68
"LK Neu-Ulm";7483;7;115;0;175204;4271,02;103;58,79
"LK Neuburg-Schrobenhausen";4113;4;77;1;97303;4227;33;33,91
"LK Neumarkt i.d.OPf.";6486;3;127;1;134573;4819,69;85;63,16
"LK Neustadt a.d.Aisch-Bad Windsheim";4351;0;107;0;101014;4307,32;23;22,77
"LK Neustadt a.d.Waldnaab";5214;-1;187;0;94450;5520,38;15;15,88
"LK Nürnberger Land";7332;12;175;0;170792;4292,94;69;40,4
"LK Oberallgäu";5847;9;86;0;156008;3747,88;79;50,64
