"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Passau";4889;104;69;3;192656;2537,68;590;306,25
"LK Pfaffenhofen a.d.Ilm";2237;44;51;1;128227;1744,56;295;230,06
"LK Regen";1933;75;28;1;77410;2497,09;451;582,61
"LK Regensburg";2984;16;36;0;194070;1537,59;202;104,09
"LK Rhön-Grabfeld";1082;14;17;0;79635;1358,7;134;168,27
"LK Rosenheim";7186;135;257;1;261330;2749,78;560;214,29
"LK Roth";1872;53;21;0;126749;1476,93;261;205,92
"LK Rottal-Inn";2890;17;73;2;121502;2378,56;182;149,79
"LK Schwandorf";2710;77;38;0;147872;1832,67;224;151,48
"LK Schweinfurt";2255;22;55;2;115445;1953,31;134;116,07
"LK Starnberg";2145;49;16;0;136667;1569,51;190;139,02
"LK Straubing-Bogen";1939;26;61;2;101120;1917,52;146;144,38
"LK Tirschenreuth";2020;35;156;2;72046;2803,76;115;159,62
"LK Traunstein";4792;91;129;1;177319;2702,47;474;267,31
"LK Unterallgäu";2063;23;46;0;145341;1419,42;174;119,72
"LK Weilheim-Schongau";1965;47;21;0;135478;1450,42;206;152,05
"LK Weißenburg-Gunzenhausen";1381;61;35;0;94734;1457,77;203;214,28
"LK Wunsiedel i.Fichtelgebirge";1583;21;59;0;72655;2178,79;149;205,08
"LK Würzburg";1928;27;32;1;162302;1187,91;136;83,79
"SK Amberg";542;10;6;0;42207;1284,15;44;104,25
"SK Ansbach";586;3;11;0;41798;1401,98;44;105,27
"SK Aschaffenburg";966;25;5;0;71002;1360,53;99;139,43
"SK Augsburg";7755;150;120;9;296582;2614,79;703;237,03
"SK Bamberg";1023;58;37;1;77373;1322,17;131;169,31
"SK Bayreuth";873;31;15;0;74783;1167,38;102;136,39
"SK Coburg";561;19;9;0;41072;1365,89;85;206,95
"SK Erlangen";1655;61;24;3;112528;1470,75;194;172,4
"SK Fürth";2787;42;57;1;128497;2168,92;371;288,72
"SK Hof";922;28;14;1;45825;2012;197;429,9
"SK Ingolstadt";2474;44;50;0;137392;1800,69;197;143,39
"SK Kaufbeuren";967;15;32;1;44398;2178,03;91;204,96
"SK Kempten";965;31;15;0;69151;1395,5;95;137,38
"SK Landshut";1400;29;20;2;73411;1907,07;231;314,67
"SK Memmingen";667;8;9;0;44100;1512,47;53;120,18
"SK München";34678;442;418;3;1484226;2336,44;2967;199,9
"SK Nürnberg";12009;272;117;4;518370;2316,68;1490;287,44
"SK Passau";1434;11;29;2;52803;2715,75;124;234,84
"SK Regensburg";3053;37;24;3;153094;1994,2;233;152,19
"SK Rosenheim";1968;35;26;0;63551;3096,73;135;212,43
"SK Schwabach";765;23;22;0;40981;1866,72;114;278,18
"SK Schweinfurt";1059;14;31;0;53426;1982,18;81;151,61
"SK Straubing";1019;22;51;0;47791;2132,2;103;215,52
"SK Weiden i.d.OPf.";1051;12;26;2;42743;2458,88;58;135,69
"SK Würzburg";1901;20;55;0;127934;1485,92;113;88,33
