"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";2698;0;49;0;134655;2003,64;124;92,09
"LK Altötting";2867;7;104;7;111516;2570,93;114;102,23
"LK Amberg-Sulzbach";2290;6;85;1;103049;2222,24;148;143,62
"LK Ansbach";3343;-2;76;4;184591;1811,03;167;90,47
"LK Aschaffenburg";3827;39;84;0;174200;2196,9;334;191,73
"LK Augsburg";6021;169;83;5;253468;2375,45;362;142,82
"LK Bad Kissingen";1517;17;39;4;103235;1469,46;191;185,01
"LK Bad Tölz-Wolfratshausen";2496;11;22;2;127917;1951,27;106;82,87
"LK Bamberg";2462;20;60;0;147163;1672,97;222;150,85
"LK Bayreuth";1778;7;39;1;103664;1715,16;234;225,73
"LK Berchtesgadener Land";2630;33;61;0;105929;2482,8;136;128,39
"LK Cham";2451;33;53;3;127998;1914,87;178;139,06
"LK Coburg";2259;42;81;3;86747;2604,12;255;293,96
"LK Dachau";4568;35;80;0;154899;2949,02;245;158,17
"LK Deggendorf";2677;53;55;2;119478;2240,58;271;226,82
"LK Dillingen a.d.Donau";1887;1;74;-2;96562;1954,18;104;107,7
"LK Dingolfing-Landau";2457;23;53;3;96683;2541,29;128;132,39
"LK Donau-Ries";2609;31;57;1;133783;1950,17;185;138,28
"LK Ebersberg";3452;12;62;2;143649;2403,08;180;125,31
"LK Eichstätt";2453;30;49;4;132881;1846,01;217;163,3
"LK Erding";3988;16;33;4;138182;2886,05;177;128,09
"LK Erlangen-Höchstadt";2532;19;67;3;137262;1844,65;182;132,59
"LK Forchheim";2194;12;46;4;116203;1888,08;230;197,93
"LK Freising";4266;30;58;1;180007;2369,91;305;169,44
"LK Freyung-Grafenau";2505;23;59;3;78362;3196,7;202;257,78
"LK Fürstenfeldbruck";5577;44;87;0;219311;2542,96;285;129,95
"LK Fürth";2746;5;109;0;117853;2330,02;179;151,88
"LK Garmisch-Partenkirchen";1781;23;41;0;88424;2014,16;165;186,6
"LK Günzburg";3549;0;62;0;127027;2793,89;199;156,66
"LK Haßberge";1712;17;38;1;84384;2028,82;151;178,94
"LK Hof";2305;13;68;2;94801;2431,41;215;226,79
"LK Kelheim";2264;60;46;5;123058;1839,78;117;95,08
"LK Kitzingen";1392;10;21;4;91155;1527,07;95;104,22
"LK Kronach";1460;2;28;1;66743;2187,5;122;182,79
"LK Kulmbach";1229;3;19;1;71566;1717,3;155;216,58
"LK Landsberg a.Lech";2329;13;28;2;120302;1935,96;102;84,79
"LK Landshut";3811;25;100;1;159895;2383,44;350;218,89
"LK Lichtenfels";1443;16;38;1;66776;2160,96;80;119,8
"LK Lindau";1738;19;35;0;81981;2120;118;143,94
"LK Main-Spessart";2456;18;148;10;126158;1946,77;214;169,63
"LK Miesbach";2367;13;23;1;100010;2366,76;209;208,98
"LK Miltenberg";2680;30;48;2;128743;2081,67;253;196,52
"LK Mühldorf a.Inn";3267;30;73;2;115872;2819,49;176;151,89
"LK München";8406;55;137;1;350473;2398,47;499;142,38
"LK Neu-Ulm";3805;23;58;6;175204;2171,75;198;113,01
"LK Neuburg-Schrobenhausen";2085;7;48;0;97303;2142,79;140;143,88
"LK Neumarkt i.d.OPf.";2915;10;74;7;134573;2166,11;214;159,02
"LK Neustadt a.d.Aisch-Bad Windsheim";1824;49;32;0;101014;1805,69;155;153,44
"LK Neustadt a.d.Waldnaab";2708;0;97;1;94450;2867,13;170;179,99
"LK Nürnberger Land";3612;24;85;0;170792;2114,85;234;137,01
"LK Oberallgäu";2759;9;29;0;156008;1768,5;233;149,35
"LK Ostallgäu";3102;4;63;1;141182;2197,16;148;104,83
"LK Passau";6588;37;102;8;192656;3419,57;629;326,49
"LK Pfaffenhofen a.d.Ilm";2882;2;86;8;128227;2247,58;164;127,9
"LK Regen";2913;42;79;2;77410;3763,08;274;353,96
"LK Regensburg";3756;9;45;0;194070;1935,38;256;131,91
"LK Rhön-Grabfeld";1376;20;21;1;79635;1727,88;154;193,38
"LK Rosenheim";8339;9;312;3;261330;3190,98;407;155,74
"LK Roth";2643;29;49;8;126749;2085,22;263;207,5
"LK Rottal-Inn";3524;9;86;2;121502;2900,36;181;148,97
"LK Schwandorf";3359;18;60;0;147872;2271,56;178;120,37
"LK Schweinfurt";2636;42;74;1;115445;2283,34;150;129,93
"LK Starnberg";2724;17;24;0;136667;1993,17;177;129,51
"LK Straubing-Bogen";2470;15;75;1;101120;2442,64;182;179,98
"LK Tirschenreuth";2455;9;176;1;72046;3407,55;188;260,94
"LK Traunstein";5541;0;148;0;177319;3124,88;265;149,45
"LK Unterallgäu";2686;13;54;2;145341;1848,07;240;165,13
"LK Weilheim-Schongau";2399;11;26;1;135478;1770,77;133;98,17
"LK Weißenburg-Gunzenhausen";1824;16;42;1;94734;1925,39;144;152
"LK Wunsiedel i.Fichtelgebirge";1879;17;65;0;72655;2586,2;150;206,46
"LK Würzburg";2179;20;36;0;162302;1342,56;90;55,45
"SK Amberg";649;4;8;0;42207;1537,66;34;80,56
"SK Ansbach";720;5;15;2;41798;1722,57;36;86,13
"SK Aschaffenburg";1428;15;25;1;71002;2011,21;139;195,77
"SK Augsburg";9351;45;188;3;296582;3152,92;514;173,31
"SK Bamberg";1375;4;42;0;77373;1777,11;66;85,3
"SK Bayreuth";1213;4;27;0;74783;1622,03;129;172,5
"SK Coburg";1007;24;16;2;41072;2451,79;220;535,64
"SK Erlangen";2110;16;44;4;112528;1875,09;122;108,42
"SK Fürth";3463;2;67;0;128497;2695;214;166,54
"SK Hof";1345;3;38;4;45825;2935,08;140;305,51
"SK Ingolstadt";3133;17;59;1;137392;2280,34;162;117,91
"SK Kaufbeuren";1151;4;39;1;44398;2592,46;50;112,62
"SK Kempten";1239;0;18;0;69151;1791,73;67;96,89
"SK Landshut";1867;7;35;0;73411;2543,22;222;302,41
"SK Memmingen";873;6;14;0;44100;1979,59;99;224,49
"SK München";43139;224;544;11;1484226;2906,5;2368;159,54
"SK Nürnberg";16552;356;210;2;518370;3193,09;1677;323,51
"SK Passau";1844;11;39;1;52803;3492,23;145;274,61
"SK Regensburg";3571;11;27;0;153094;2332,55;167;109,08
"SK Rosenheim";2270;7;34;1;63551;3571,93;136;214
"SK Schwabach";1164;18;38;0;40981;2840,34;129;314,78
"SK Schweinfurt";1230;8;36;0;53426;2302,25;74;138,51
"SK Straubing";1245;4;58;0;47791;2605,09;83;173,67
"SK Weiden i.d.OPf.";1394;6;36;1;42743;3261,35;118;276,07
"SK Würzburg";2265;10;62;0;127934;1770,44;129;100,83
