"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";4663;43;91;0;134655;3462,92;305;226,5
"LK Altötting";5391;37;200;0;111516;4834,28;241;216,11
"LK Amberg-Sulzbach";4524;29;148;0;103049;4390,14;149;144,59
"LK Ansbach";7348;0;163;0;184591;3980,69;330;178,77
"LK Aschaffenburg";7310;22;195;0;174200;4196,33;229;131,46
"LK Augsburg";10078;64;195;0;253468;3976,04;501;197,66
"LK Bad Kissingen";3164;40;94;0;103235;3064,85;187;181,14
"LK Bad Tölz-Wolfratshausen";4485;26;68;0;127917;3506,18;202;157,91
"LK Bamberg";4828;65;131;0;147163;3280,72;247;167,84
"LK Bayreuth";4618;20;154;0;103664;4454,78;133;128,3
"LK Berchtesgadener Land";5397;24;99;0;105929;5094,92;138;130,28
"LK Cham";6481;48;165;0;127998;5063,36;307;239,85
"LK Coburg";4026;27;147;0;86747;4641,08;151;174,07
"LK Dachau";7600;38;134;0;154899;4906,42;338;218,21
"LK Deggendorf";6145;54;134;0;119478;5143,21;289;241,89
"LK Dillingen a.d.Donau";3203;25;105;0;96562;3317,04;174;180,2
"LK Dingolfing-Landau";4943;30;85;0;96683;5112,58;282;291,67
"LK Donau-Ries";5243;54;151;0;133783;3919,03;345;257,88
"LK Ebersberg";5724;25;172;0;143649;3984,71;170;118,34
"LK Eichstätt";4589;25;77;0;132881;3453,47;226;170,08
"LK Erding";6392;0;108;0;138182;4625,78;288;208,42
"LK Erlangen-Höchstadt";4864;28;123;1;137262;3543,59;216;157,36
"LK Forchheim";4351;14;105;0;116203;3744,31;133;114,45
"LK Freising";7576;38;120;0;180007;4208,73;301;167,22
"LK Freyung-Grafenau";4523;30;117;0;78362;5771,93;193;246,29
"LK Fürstenfeldbruck";8911;66;130;0;219311;4063,18;347;158,22
"LK Fürth";4800;36;198;0;117853;4072,87;201;170,55
"LK Garmisch-Partenkirchen";3255;10;86;0;88424;3681,13;75;84,82
"LK Günzburg";5703;57;100;0;127027;4489,6;302;237,74
"LK Haßberge";3665;40;83;0;84384;4343,24;296;350,78
"LK Hof";5874;24;137;0;94801;6196,14;257;271,09
"LK Kelheim";5171;31;102;0;123058;4202,08;255;207,22
"LK Kitzingen";2885;18;81;0;91155;3164,94;119;130,55
"LK Kronach";3672;35;88;0;66743;5501,7;207;310,14
"LK Kulmbach";3831;21;109;0;71566;5353,1;167;233,35
"LK Landsberg a.Lech";3775;12;64;0;120302;3137,94;118;98,09
"LK Landshut";7022;25;161;1;159895;4391,63;410;256,42
"LK Lichtenfels";3112;28;75;0;66776;4660,36;170;254,58
"LK Lindau";3105;16;62;0;81981;3787,46;105;128,08
"LK Main-Spessart";4284;27;201;2;126158;3395,74;146;115,73
"LK Miesbach";3947;27;71;0;100010;3946,61;161;160,98
"LK Miltenberg";5216;52;120;0;128743;4051,48;234;181,76
"LK Mühldorf a.Inn";6386;61;138;0;115872;5511,25;402;346,93
"LK München";14021;54;283;0;350473;4000,59;429;122,41
"LK Neu-Ulm";6267;0;106;0;175204;3576,97;331;188,92
"LK Neuburg-Schrobenhausen";3747;18;70;0;97303;3850,86;152;156,21
"LK Neumarkt i.d.OPf.";5590;73;118;0;134573;4153,88;295;219,21
"LK Neustadt a.d.Aisch-Bad Windsheim";3847;21;97;0;101014;3808,38;240;237,59
"LK Neustadt a.d.Waldnaab";5039;18;160;0;94450;5335,1;118;124,93
"LK Nürnberger Land";6625;40;167;3;170792;3878,99;250;146,38
"LK Oberallgäu";5369;19;67;0;156008;3441,49;234;149,99
"LK Ostallgäu";6326;54;119;0;141182;4480,74;296;209,66
"LK Passau";12193;94;353;0;192656;6328,9;351;182,19
"LK Pfaffenhofen a.d.Ilm";5144;15;155;0;128227;4011,64;224;174,69
"LK Regen";5239;23;159;0;77410;6767,86;162;209,28
"LK Regensburg";7271;61;175;0;194070;3746,59;361;186,02
"LK Rhön-Grabfeld";3131;4;80;0;79635;3931,69;136;170,78
"LK Rosenheim";12800;30;445;0;261330;4898,02;343;131,25
"LK Roth";5202;30;163;0;126749;4104,17;171;134,91
"LK Rottal-Inn";6607;99;162;0;121502;5437,77;385;316,87
"LK Schwandorf";7676;25;147;0;147872;5190,98;177;119,7
"LK Schweinfurt";4251;8;121;0;115445;3682,27;109;94,42
"LK Starnberg";4747;24;108;0;136667;3473,41;146;106,83
"LK Straubing-Bogen";4837;49;134;0;101120;4783,43;199;196,8
"LK Tirschenreuth";5176;10;259;0;72046;7184,3;54;74,95
"LK Traunstein";9974;61;203;0;177319;5624,89;452;254,91
"LK Unterallgäu";5950;41;128;0;145341;4093,82;336;231,18
"LK Weilheim-Schongau";4408;36;69;0;135478;3253,66;161;118,84
"LK Weißenburg-Gunzenhausen";3530;33;110;0;94734;3726,22;166;175,23
"LK Wunsiedel i.Fichtelgebirge";4812;11;191;0;72655;6623,08;87;119,74
"LK Würzburg";4003;20;67;0;162302;2466,39;163;100,43
"SK Amberg";1613;7;20;0;42207;3821,64;70;165,85
"SK Ansbach";1612;0;44;0;41798;3856,64;62;148,33
"SK Aschaffenburg";2926;14;104;0;71002;4121,01;134;188,73
"SK Augsburg";15758;88;374;0;296582;5313,2;621;209,39
"SK Bamberg";2802;15;99;0;77373;3621,42;104;134,41
"SK Bayreuth";3238;14;104;0;74783;4329,86;124;165,81
"SK Coburg";1990;14;86;0;41072;4845,15;88;214,26
"SK Erlangen";3588;17;91;0;112528;3188,54;131;116,42
"SK Fürth";6653;52;195;0;128497;5177,55;360;280,16
"SK Hof";3635;4;113;1;45825;7932,35;145;316,42
"SK Ingolstadt";5304;16;98;0;137392;3860,49;260;189,24
"SK Kaufbeuren";2092;11;49;0;44398;4711,92;75;168,93
"SK Kempten";2536;19;38;0;69151;3667,34;187;270,42
"SK Landshut";3580;14;104;0;73411;4876,65;162;220,68
"SK Memmingen";1774;21;23;0;44100;4022,68;107;242,63
"SK München";66438;237;1161;2;1484226;4476,27;2159;145,46
"SK Nürnberg";30670;79;884;0;518370;5916,62;988;190,6
"SK Passau";3273;14;112;0;52803;6198,51;69;130,67
"SK Regensburg";6247;28;71;0;153094;4080,5;297;194
"SK Rosenheim";3592;17;57;0;63551;5652,15;109;171,52
"SK Schwabach";2006;10;104;0;40981;4894,95;62;151,29
"SK Schweinfurt";2413;3;71;0;53426;4516,53;92;172,2
"SK Straubing";2079;14;80;0;47791;4350,19;90;188,32
"SK Weiden i.d.OPf.";2594;3;73;0;42743;6068,83;52;121,66
"SK Würzburg";3976;30;108;0;127934;3107,85;178;139,13
