"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
165;10-19;380;2021-03-29
167;10-19;645;2021-03-29
169;10-19;684;2021-03-29
173;10-19;433;2021-03-29
175;10-19;464;2021-03-29
183;10-19;451;2021-03-29
185;10-19;449;2021-03-29
187;10-19;238;2021-03-29
190;10-19;337;2021-03-29
201;10-19;155;2021-03-29
210;10-19;302;2021-03-29
217;10-19;487;2021-03-29
219;10-19;338;2021-03-29
223;10-19;171;2021-03-29
230;10-19;512;2021-03-29
240;10-19;343;2021-03-29
250;10-19;215;2021-03-29
253;10-19;478;2021-03-29
259;10-19;494;2021-03-29
260;10-19;119;2021-03-29
265;10-19;548;2021-03-29
269;10-19;293;2021-03-29
270;10-19;244;2021-03-29
306;10-19;151;2021-03-29
316;10-19;389;2021-03-29
320;10-19;173;2021-03-29
326;10-19;287;2021-03-29
329;10-19;208;2021-03-29
330;10-19;699;2021-03-29
336;10-19;115;2021-03-29
340;10-19;101;2021-03-29
350;10-19;183;2021-03-29
360;10-19;152;2021-03-29
370;10-19;457;2021-03-29
376;10-19;199;2021-03-29
390;10-19;221;2021-03-29
400;10-19;84;2021-03-29
410;10-19;152;2021-03-29
420;10-19;109;2021-03-29
430;10-19;160;2021-03-29
440;10-19;131;2021-03-29
450;10-19;140;2021-03-29
461;10-19;1343;2021-03-29
479;10-19;223;2021-03-29
480;10-19;124;2021-03-29
482;10-19;25;2021-03-29
492;10-19;5;2021-03-29
510;10-19;205;2021-03-29
530;10-19;100;2021-03-29
540;10-19;384;2021-03-29
550;10-19;181;2021-03-29
561;10-19;519;2021-03-29
563;10-19;7;2021-03-29
573;10-19;178;2021-03-29
575;10-19;146;2021-03-29
580;10-19;200;2021-03-29
607;10-19;210;2021-03-29
615;10-19;379;2021-03-29
621;10-19;496;2021-03-29
630;10-19;587;2021-03-29
657;10-19;281;2021-03-29
661;10-19;301;2021-03-29
665;10-19;53;2021-03-29
671;10-19;139;2021-03-29
706;10-19;99;2021-03-29
707;10-19;88;2021-03-29
710;10-19;218;2021-03-29
727;10-19;128;2021-03-29
730;10-19;487;2021-03-29
740;10-19;508;2021-03-29
741;10-19;7;2021-03-29
746;10-19;335;2021-03-29
751;10-19;2398;2021-03-29
756;10-19;177;2021-03-29
760;10-19;146;2021-03-29
766;10-19;220;2021-03-29
773;10-19;55;2021-03-29
779;10-19;137;2021-03-29
787;10-19;139;2021-03-29
791;10-19;337;2021-03-29
810;10-19;139;2021-03-29
813;10-19;212;2021-03-29
820;10-19;110;2021-03-29
825;10-19;1;2021-03-29
840;10-19;125;2021-03-29
846;10-19;134;2021-03-29
849;10-19;151;2021-03-29
851;10-19;1050;2021-03-29
860;10-19;200;2021-03-29
;20-29;378;2021-03-29
011;20-29;96;2021-03-29
019;20-29;10;2021-03-29
101;20-29;12346;2021-03-29
147;20-29;1570;2021-03-29
151;20-29;434;2021-03-29
153;20-29;462;2021-03-29
155;20-29;60;2021-03-29
157;20-29;433;2021-03-29
159;20-29;686;2021-03-29
161;20-29;250;2021-03-29
163;20-29;279;2021-03-29
165;20-29;328;2021-03-29
167;20-29;555;2021-03-29
169;20-29;639;2021-03-29
173;20-29;414;2021-03-29
175;20-29;445;2021-03-29
183;20-29;389;2021-03-29
185;20-29;310;2021-03-29
187;20-29;176;2021-03-29
190;20-29;212;2021-03-29
201;20-29;89;2021-03-29
210;20-29;237;2021-03-29
217;20-29;373;2021-03-29
219;20-29;313;2021-03-29
223;20-29;81;2021-03-29
230;20-29;262;2021-03-29
240;20-29;200;2021-03-29
250;20-29;207;2021-03-29
253;20-29;376;2021-03-29
259;20-29;426;2021-03-29
260;20-29;114;2021-03-29
265;20-29;636;2021-03-29
269;20-29;124;2021-03-29
270;20-29;138;2021-03-29
306;20-29;87;2021-03-29
316;20-29;324;2021-03-29
320;20-29;151;2021-03-29
326;20-29;153;2021-03-29
329;20-29;223;2021-03-29
330;20-29;519;2021-03-29
336;20-29;76;2021-03-29
340;20-29;96;2021-03-29
350;20-29;98;2021-03-29
360;20-29;94;2021-03-29
370;20-29;410;2021-03-29
376;20-29;187;2021-03-29
390;20-29;120;2021-03-29
400;20-29;50;2021-03-29
410;20-29;78;2021-03-29
420;20-29;73;2021-03-29
430;20-29;122;2021-03-29
440;20-29;57;2021-03-29
450;20-29;94;2021-03-29
461;20-29;1986;2021-03-29
479;20-29;147;2021-03-29
480;20-29;72;2021-03-29
482;20-29;10;2021-03-29
492;20-29;4;2021-03-29
510;20-29;180;2021-03-29
530;20-29;79;2021-03-29
540;20-29;237;2021-03-29
550;20-29;80;2021-03-29
561;20-29;533;2021-03-29
563;20-29;2;2021-03-29
573;20-29;159;2021-03-29
575;20-29;138;2021-03-29
580;20-29;161;2021-03-29
607;20-29;188;2021-03-29
615;20-29;478;2021-03-29
621;20-29;469;2021-03-29
630;20-29;600;2021-03-29
657;20-29;307;2021-03-29
661;20-29;260;2021-03-29
665;20-29;46;2021-03-29
671;20-29;71;2021-03-29
706;20-29;80;2021-03-29
707;20-29;80;2021-03-29
710;20-29;119;2021-03-29
727;20-29;36;2021-03-29
730;20-29;423;2021-03-29
740;20-29;309;2021-03-29
741;20-29;4;2021-03-29
746;20-29;181;2021-03-29
751;20-29;4622;2021-03-29
756;20-29;124;2021-03-29
760;20-29;160;2021-03-29
766;20-29;147;2021-03-29
773;20-29;72;2021-03-29
779;20-29;123;2021-03-29
787;20-29;137;2021-03-29
791;20-29;232;2021-03-29
810;20-29;99;2021-03-29
813;20-29;155;2021-03-29
820;20-29;97;2021-03-29
825;20-29;3;2021-03-29
840;20-29;51;2021-03-29
846;20-29;131;2021-03-29
849;20-29;93;2021-03-29
851;20-29;1863;2021-03-29
860;20-29;155;2021-03-29
;30-39;321;2021-03-29
011;30-39;182;2021-03-29
012;30-39;1;2021-03-29
019;30-39;23;2021-03-29
101;30-39;7300;2021-03-29
147;30-39;921;2021-03-29
151;30-39;396;2021-03-29
153;30-39;438;2021-03-29
155;30-39;84;2021-03-29
157;30-39;350;2021-03-29
159;30-39;629;2021-03-29
161;30-39;268;2021-03-29
163;30-39;290;2021-03-29
165;30-39;296;2021-03-29
167;30-39;532;2021-03-29
169;30-39;633;2021-03-29
173;30-39;293;2021-03-29
175;30-39;402;2021-03-29
183;30-39;386;2021-03-29
185;30-39;332;2021-03-29
187;30-39;237;2021-03-29
190;30-39;239;2021-03-29
201;30-39;99;2021-03-29
210;30-39;230;2021-03-29
217;30-39;350;2021-03-29
219;30-39;295;2021-03-29
223;30-39;79;2021-03-29
230;30-39;233;2021-03-29
240;30-39;286;2021-03-29
250;30-39;165;2021-03-29
253;30-39;357;2021-03-29
259;30-39;359;2021-03-29
260;30-39;112;2021-03-29
265;30-39;526;2021-03-29
269;30-39;171;2021-03-29
270;30-39;153;2021-03-29
306;30-39;80;2021-03-29
316;30-39;325;2021-03-29
320;30-39;161;2021-03-29
326;30-39;148;2021-03-29
329;30-39;185;2021-03-29
330;30-39;443;2021-03-29
336;30-39;89;2021-03-29
340;30-39;102;2021-03-29
350;30-39;161;2021-03-29
360;30-39;103;2021-03-29
370;30-39;344;2021-03-29
376;30-39;199;2021-03-29
390;30-39;138;2021-03-29
400;30-39;70;2021-03-29
410;30-39;81;2021-03-29
420;30-39;91;2021-03-29
430;30-39;119;2021-03-29
440;30-39;51;2021-03-29
450;30-39;113;2021-03-29
461;30-39;1014;2021-03-29
479;30-39;107;2021-03-29
480;30-39;67;2021-03-29
482;30-39;14;2021-03-29
492;30-39;1;2021-03-29
510;30-39;104;2021-03-29
530;30-39;88;2021-03-29
540;30-39;180;2021-03-29
550;30-39;75;2021-03-29
561;30-39;378;2021-03-29
563;30-39;6;2021-03-29
573;30-39;152;2021-03-29
575;30-39;135;2021-03-29
580;30-39;149;2021-03-29
607;30-39;157;2021-03-29
615;30-39;386;2021-03-29
621;30-39;496;2021-03-29
630;30-39;563;2021-03-29
657;30-39;322;2021-03-29
661;30-39;215;2021-03-29
665;30-39;51;2021-03-29
671;30-39;77;2021-03-29
706;30-39;79;2021-03-29
707;30-39;73;2021-03-29
710;30-39;161;2021-03-29
727;30-39;55;2021-03-29
730;30-39;355;2021-03-29
740;30-39;322;2021-03-29
741;30-39;6;2021-03-29
746;30-39;255;2021-03-29
751;30-39;1967;2021-03-29
756;30-39;118;2021-03-29
760;30-39;127;2021-03-29
766;30-39;127;2021-03-29
773;30-39;42;2021-03-29
779;30-39;98;2021-03-29
787;30-39;116;2021-03-29
791;30-39;235;2021-03-29
810;30-39;132;2021-03-29
813;30-39;148;2021-03-29
820;30-39;107;2021-03-29
840;30-39;97;2021-03-29
846;30-39;116;2021-03-29
849;30-39;117;2021-03-29
851;30-39;780;2021-03-29
860;30-39;174;2021-03-29
961;30-39;1;2021-03-29
;40-49;279;2021-03-29
011;40-49;175;2021-03-29
012;40-49;1;2021-03-29
019;40-49;17;2021-03-29
101;40-49;5220;2021-03-29
147;40-49;804;2021-03-29
151;40-49;497;2021-03-29
153;40-49;448;2021-03-29
155;40-49;107;2021-03-29
157;40-49;582;2021-03-29
159;40-49;634;2021-03-29
161;40-49;231;2021-03-29
163;40-49;353;2021-03-29
165;40-49;353;2021-03-29
167;40-49;594;2021-03-29
169;40-49;630;2021-03-29
173;40-49;386;2021-03-29
175;40-49;460;2021-03-29
183;40-49;387;2021-03-29
185;40-49;478;2021-03-29
187;40-49;223;2021-03-29
190;40-49;288;2021-03-29
201;40-49;139;2021-03-29
210;40-49;293;2021-03-29
217;40-49;470;2021-03-29
219;40-49;331;2021-03-29
223;40-49;139;2021-03-29
230;40-49;383;2021-03-29
240;40-49;403;2021-03-29
250;40-49;265;2021-03-29
253;40-49;495;2021-03-29
259;40-49;471;2021-03-29
260;40-49;128;2021-03-29
265;40-49;557;2021-03-29
269;40-49;227;2021-03-29
270;40-49;239;2021-03-29
306;40-49;131;2021-03-29
316;40-49;427;2021-03-29
320;40-49;220;2021-03-29
326;40-49;212;2021-03-29
329;40-49;255;2021-03-29
330;40-49;600;2021-03-29
336;40-49;137;2021-03-29
340;40-49;163;2021-03-29
350;40-49;202;2021-03-29
360;40-49;165;2021-03-29
370;40-49;437;2021-03-29
376;40-49;231;2021-03-29
390;40-49;196;2021-03-29
400;40-49;87;2021-03-29
410;40-49;137;2021-03-29
420;40-49;104;2021-03-29
430;40-49;159;2021-03-29
440;40-49;92;2021-03-29
450;40-49;138;2021-03-29
461;40-49;930;2021-03-29
479;40-49;215;2021-03-29
480;40-49;97;2021-03-29
482;40-49;19;2021-03-29
492;40-49;5;2021-03-29
510;40-49;152;2021-03-29
530;40-49;107;2021-03-29
540;40-49;322;2021-03-29
550;40-49;107;2021-03-29
561;40-49;487;2021-03-29
563;40-49;11;2021-03-29
573;40-49;162;2021-03-29
575;40-49;179;2021-03-29
580;40-49;162;2021-03-29
607;40-49;200;2021-03-29
615;40-49;440;2021-03-29
621;40-49;489;2021-03-29
630;40-49;533;2021-03-29
657;40-49;320;2021-03-29
661;40-49;293;2021-03-29
665;40-49;42;2021-03-29
671;40-49;105;2021-03-29
706;40-49;114;2021-03-29
707;40-49;90;2021-03-29
710;40-49;198;2021-03-29
727;40-49;89;2021-03-29
730;40-49;397;2021-03-29
740;40-49;408;2021-03-29
741;40-49;7;2021-03-29
746;40-49;350;2021-03-29
751;40-49;1713;2021-03-29
756;40-49;158;2021-03-29
760;40-49;140;2021-03-29
766;40-49;202;2021-03-29
773;40-49;84;2021-03-29
779;40-49;124;2021-03-29
787;40-49;128;2021-03-29
791;40-49;312;2021-03-29
810;40-49;134;2021-03-29
813;40-49;173;2021-03-29
820;40-49;98;2021-03-29
825;40-49;5;2021-03-29
840;40-49;102;2021-03-29
846;40-49;148;2021-03-29
849;40-49;148;2021-03-29
851;40-49;809;2021-03-29
860;40-49;199;2021-03-29
;50-59;202;2021-03-29
011;50-59;99;2021-03-29
012;50-59;2;2021-03-29
019;50-59;8;2021-03-29
101;50-59;4333;2021-03-29
147;50-59;693;2021-03-29
151;50-59;520;2021-03-29
153;50-59;398;2021-03-29
155;50-59;129;2021-03-29
157;50-59;612;2021-03-29
159;50-59;638;2021-03-29
161;50-59;199;2021-03-29
163;50-59;317;2021-03-29
165;50-59;294;2021-03-29
167;50-59;492;2021-03-29
169;50-59;510;2021-03-29
173;50-59;380;2021-03-29
175;50-59;371;2021-03-29
183;50-59;329;2021-03-29
185;50-59;367;2021-03-29
187;50-59;167;2021-03-29
190;50-59;296;2021-03-29
201;50-59;172;2021-03-29
210;50-59;332;2021-03-29
217;50-59;567;2021-03-29
219;50-59;388;2021-03-29
223;50-59;206;2021-03-29
230;50-59;472;2021-03-29
240;50-59;398;2021-03-29
250;50-59;299;2021-03-29
253;50-59;451;2021-03-29
259;50-59;533;2021-03-29
260;50-59;166;2021-03-29
265;50-59;563;2021-03-29
269;50-59;204;2021-03-29
270;50-59;295;2021-03-29
306;50-59;146;2021-03-29
316;50-59;453;2021-03-29
320;50-59;253;2021-03-29
326;50-59;241;2021-03-29
329;50-59;238;2021-03-29
330;50-59;551;2021-03-29
336;50-59;136;2021-03-29
340;50-59;140;2021-03-29
350;50-59;200;2021-03-29
360;50-59;164;2021-03-29
370;50-59;517;2021-03-29
376;50-59;282;2021-03-29
390;50-59;203;2021-03-29
400;50-59;95;2021-03-29
410;50-59;155;2021-03-29
420;50-59;118;2021-03-29
430;50-59;184;2021-03-29
440;50-59;110;2021-03-29
450;50-59;148;2021-03-29
461;50-59;910;2021-03-29
479;50-59;213;2021-03-29
480;50-59;100;2021-03-29
482;50-59;28;2021-03-29
492;50-59;11;2021-03-29
510;50-59;159;2021-03-29
530;50-59;96;2021-03-29
540;50-59;261;2021-03-29
550;50-59;112;2021-03-29
561;50-59;504;2021-03-29
563;50-59;1;2021-03-29
573;50-59;180;2021-03-29
575;50-59;153;2021-03-29
580;50-59;231;2021-03-29
607;50-59;199;2021-03-29
615;50-59;395;2021-03-29
621;50-59;406;2021-03-29
630;50-59;493;2021-03-29
657;50-59;344;2021-03-29
661;50-59;307;2021-03-29
665;50-59;89;2021-03-29
671;50-59;125;2021-03-29
706;50-59;129;2021-03-29
707;50-59;126;2021-03-29
710;50-59;194;2021-03-29
727;50-59;101;2021-03-29
730;50-59;453;2021-03-29
740;50-59;340;2021-03-29
741;50-59;15;2021-03-29
746;50-59;298;2021-03-29
751;50-59;1691;2021-03-29
756;50-59;164;2021-03-29
760;50-59;181;2021-03-29
766;50-59;198;2021-03-29
773;50-59;103;2021-03-29
779;50-59;136;2021-03-29
787;50-59;172;2021-03-29
791;50-59;316;2021-03-29
810;50-59;173;2021-03-29
813;50-59;278;2021-03-29
820;50-59;115;2021-03-29
825;50-59;6;2021-03-29
840;50-59;101;2021-03-29
846;50-59;158;2021-03-29
849;50-59;177;2021-03-29
851;50-59;759;2021-03-29
860;50-59;260;2021-03-29
;60-69;97;2021-03-29
011;60-69;17;2021-03-29
019;60-69;1;2021-03-29
101;60-69;2150;2021-03-29
147;60-69;354;2021-03-29
151;60-69;227;2021-03-29
153;60-69;250;2021-03-29
155;60-69;74;2021-03-29
157;60-69;357;2021-03-29
159;60-69;351;2021-03-29
161;60-69;111;2021-03-29
163;60-69;182;2021-03-29
165;60-69;164;2021-03-29
167;60-69;285;2021-03-29
169;60-69;256;2021-03-29
173;60-69;206;2021-03-29
175;60-69;231;2021-03-29
183;60-69;141;2021-03-29
185;60-69;213;2021-03-29
187;60-69;77;2021-03-29
190;60-69;137;2021-03-29
201;60-69;78;2021-03-29
210;60-69;187;2021-03-29
217;60-69;341;2021-03-29
219;60-69;214;2021-03-29
223;60-69;111;2021-03-29
230;60-69;222;2021-03-29
240;60-69;171;2021-03-29
250;60-69;145;2021-03-29
253;60-69;200;2021-03-29
259;60-69;197;2021-03-29
260;60-69;117;2021-03-29
265;60-69;287;2021-03-29
269;60-69;100;2021-03-29
270;60-69;180;2021-03-29
306;60-69;119;2021-03-29
316;60-69;285;2021-03-29
320;60-69;126;2021-03-29
326;60-69;167;2021-03-29
329;60-69;105;2021-03-29
330;60-69;283;2021-03-29
336;60-69;75;2021-03-29
340;60-69;105;2021-03-29
350;60-69;90;2021-03-29
360;60-69;134;2021-03-29
370;60-69;298;2021-03-29
376;60-69;201;2021-03-29
390;60-69;133;2021-03-29
400;60-69;63;2021-03-29
410;60-69;91;2021-03-29
420;60-69;63;2021-03-29
430;60-69;90;2021-03-29
440;60-69;66;2021-03-29
450;60-69;93;2021-03-29
461;60-69;466;2021-03-29
479;60-69;127;2021-03-29
480;60-69;63;2021-03-29
482;60-69;26;2021-03-29
492;60-69;4;2021-03-29
510;60-69;87;2021-03-29
530;60-69;51;2021-03-29
540;60-69;125;2021-03-29
550;60-69;70;2021-03-29
561;60-69;271;2021-03-29
563;60-69;6;2021-03-29
573;60-69;128;2021-03-29
575;60-69;89;2021-03-29
580;60-69;120;2021-03-29
607;60-69;115;2021-03-29
615;60-69;178;2021-03-29
621;60-69;254;2021-03-29
630;60-69;257;2021-03-29
657;60-69;216;2021-03-29
661;60-69;193;2021-03-29
665;60-69;46;2021-03-29
671;60-69;81;2021-03-29
706;60-69;75;2021-03-29
707;60-69;81;2021-03-29
710;60-69;78;2021-03-29
727;60-69;55;2021-03-29
730;60-69;233;2021-03-29
740;60-69;194;2021-03-29
741;60-69;24;2021-03-29
746;60-69;165;2021-03-29
751;60-69;945;2021-03-29
756;60-69;96;2021-03-29
760;60-69;108;2021-03-29
766;60-69;104;2021-03-29
773;60-69;55;2021-03-29
779;60-69;76;2021-03-29
787;60-69;146;2021-03-29
791;60-69;168;2021-03-29
810;60-69;92;2021-03-29
813;60-69;168;2021-03-29
820;60-69;91;2021-03-29
825;60-69;3;2021-03-29
840;60-69;67;2021-03-29
846;60-69;126;2021-03-29
849;60-69;124;2021-03-29
851;60-69;469;2021-03-29
860;60-69;153;2021-03-29
;70-79;23;2021-03-29
011;70-79;2;2021-03-29
101;70-79;1206;2021-03-29
147;70-79;320;2021-03-29
151;70-79;158;2021-03-29
153;70-79;147;2021-03-29
155;70-79;41;2021-03-29
157;70-79;215;2021-03-29
159;70-79;178;2021-03-29
161;70-79;74;2021-03-29
163;70-79;97;2021-03-29
165;70-79;91;2021-03-29
167;70-79;120;2021-03-29
169;70-79;163;2021-03-29
173;70-79;138;2021-03-29
175;70-79;103;2021-03-29
183;70-79;96;2021-03-29
185;70-79;140;2021-03-29
187;70-79;64;2021-03-29
190;70-79;85;2021-03-29
201;70-79;63;2021-03-29
210;70-79;126;2021-03-29
217;70-79;224;2021-03-29
219;70-79;135;2021-03-29
223;70-79;86;2021-03-29
230;70-79;140;2021-03-29
240;70-79;165;2021-03-29
250;70-79;99;2021-03-29
253;70-79;134;2021-03-29
259;70-79;169;2021-03-29
260;70-79;65;2021-03-29
265;70-79;190;2021-03-29
269;70-79;71;2021-03-29
270;70-79;129;2021-03-29
306;70-79;82;2021-03-29
316;70-79;134;2021-03-29
320;70-79;72;2021-03-29
326;70-79;113;2021-03-29
329;70-79;45;2021-03-29
330;70-79;209;2021-03-29
336;70-79;68;2021-03-29
340;70-79;46;2021-03-29
350;70-79;59;2021-03-29
360;70-79;81;2021-03-29
370;70-79;198;2021-03-29
376;70-79;142;2021-03-29
390;70-79;74;2021-03-29
400;70-79;74;2021-03-29
410;70-79;48;2021-03-29
420;70-79;32;2021-03-29
430;70-79;67;2021-03-29
440;70-79;29;2021-03-29
450;70-79;62;2021-03-29
461;70-79;261;2021-03-29
479;70-79;83;2021-03-29
480;70-79;37;2021-03-29
482;70-79;15;2021-03-29
492;70-79;6;2021-03-29
510;70-79;42;2021-03-29
530;70-79;56;2021-03-29
540;70-79;78;2021-03-29
550;70-79;41;2021-03-29
561;70-79;180;2021-03-29
563;70-79;11;2021-03-29
573;70-79;86;2021-03-29
575;70-79;51;2021-03-29
580;70-79;85;2021-03-29
607;70-79;68;2021-03-29
615;70-79;125;2021-03-29
621;70-79;131;2021-03-29
630;70-79;161;2021-03-29
657;70-79;104;2021-03-29
661;70-79;116;2021-03-29
665;70-79;31;2021-03-29
671;70-79;44;2021-03-29
706;70-79;64;2021-03-29
707;70-79;45;2021-03-29
710;70-79;58;2021-03-29
727;70-79;34;2021-03-29
730;70-79;124;2021-03-29
740;70-79;138;2021-03-29
741;70-79;10;2021-03-29
746;70-79;113;2021-03-29
751;70-79;454;2021-03-29
756;70-79;63;2021-03-29
760;70-79;64;2021-03-29
766;70-79;60;2021-03-29
773;70-79;50;2021-03-29
779;70-79;65;2021-03-29
787;70-79;88;2021-03-29
791;70-79;98;2021-03-29
810;70-79;86;2021-03-29
813;70-79;105;2021-03-29
820;70-79;49;2021-03-29
825;70-79;2;2021-03-29
840;70-79;36;2021-03-29
846;70-79;72;2021-03-29
849;70-79;62;2021-03-29
851;70-79;301;2021-03-29
860;70-79;95;2021-03-29
;80-89;10;2021-03-29
101;80-89;594;2021-03-29
147;80-89;249;2021-03-29
151;80-89;158;2021-03-29
153;80-89;84;2021-03-29
155;80-89;18;2021-03-29
157;80-89;121;2021-03-29
159;80-89;142;2021-03-29
161;80-89;57;2021-03-29
163;80-89;89;2021-03-29
165;80-89;26;2021-03-29
167;80-89;87;2021-03-29
169;80-89;80;2021-03-29
173;80-89;99;2021-03-29
175;80-89;72;2021-03-29
183;80-89;33;2021-03-29
185;80-89;79;2021-03-29
187;80-89;31;2021-03-29
190;80-89;84;2021-03-29
201;80-89;43;2021-03-29
210;80-89;76;2021-03-29
217;80-89;110;2021-03-29
219;80-89;76;2021-03-29
223;80-89;41;2021-03-29
230;80-89;97;2021-03-29
240;80-89;80;2021-03-29
250;80-89;65;2021-03-29
253;80-89;69;2021-03-29
259;80-89;56;2021-03-29
260;80-89;22;2021-03-29
265;80-89;100;2021-03-29
269;80-89;17;2021-03-29
270;80-89;61;2021-03-29
306;80-89;38;2021-03-29
316;80-89;75;2021-03-29
320;80-89;28;2021-03-29
326;80-89;57;2021-03-29
329;80-89;33;2021-03-29
330;80-89;128;2021-03-29
336;80-89;37;2021-03-29
340;80-89;22;2021-03-29
350;80-89;32;2021-03-29
360;80-89;54;2021-03-29
370;80-89;99;2021-03-29
376;80-89;82;2021-03-29
390;80-89;27;2021-03-29
400;80-89;23;2021-03-29
410;80-89;24;2021-03-29
420;80-89;15;2021-03-29
430;80-89;36;2021-03-29
440;80-89;22;2021-03-29
450;80-89;38;2021-03-29
461;80-89;109;2021-03-29
479;80-89;46;2021-03-29
480;80-89;13;2021-03-29
482;80-89;3;2021-03-29
492;80-89;2;2021-03-29
510;80-89;21;2021-03-29
530;80-89;17;2021-03-29
540;80-89;41;2021-03-29
550;80-89;14;2021-03-29
561;80-89;96;2021-03-29
563;80-89;1;2021-03-29
573;80-89;40;2021-03-29
575;80-89;18;2021-03-29
580;80-89;31;2021-03-29
607;80-89;40;2021-03-29
615;80-89;59;2021-03-29
621;80-89;51;2021-03-29
630;80-89;43;2021-03-29
657;80-89;65;2021-03-29
661;80-89;69;2021-03-29
665;80-89;6;2021-03-29
671;80-89;24;2021-03-29
706;80-89;34;2021-03-29
707;80-89;21;2021-03-29
710;80-89;20;2021-03-29
727;80-89;19;2021-03-29
730;80-89;46;2021-03-29
740;80-89;44;2021-03-29
741;80-89;4;2021-03-29
746;80-89;69;2021-03-29
751;80-89;252;2021-03-29
756;80-89;33;2021-03-29
760;80-89;30;2021-03-29
766;80-89;30;2021-03-29
773;80-89;19;2021-03-29
779;80-89;17;2021-03-29
787;80-89;48;2021-03-29
791;80-89;39;2021-03-29
810;80-89;24;2021-03-29
813;80-89;51;2021-03-29
820;80-89;22;2021-03-29
840;80-89;26;2021-03-29
846;80-89;43;2021-03-29
849;80-89;27;2021-03-29
851;80-89;128;2021-03-29
860;80-89;48;2021-03-29
;90+;5;2021-03-29
101;90+;228;2021-03-29
147;90+;113;2021-03-29
151;90+;24;2021-03-29
153;90+;19;2021-03-29
155;90+;7;2021-03-29
157;90+;59;2021-03-29
159;90+;51;2021-03-29
161;90+;26;2021-03-29
163;90+;36;2021-03-29
165;90+;5;2021-03-29
167;90+;21;2021-03-29
169;90+;28;2021-03-29
173;90+;64;2021-03-29
175;90+;28;2021-03-29
183;90+;5;2021-03-29
185;90+;37;2021-03-29
187;90+;11;2021-03-29
190;90+;38;2021-03-29
201;90+;18;2021-03-29
210;90+;26;2021-03-29
217;90+;26;2021-03-29
219;90+;12;2021-03-29
