"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
820;20-29;87;2021-03-09
825;20-29;3;2021-03-09
840;20-29;49;2021-03-09
846;20-29;122;2021-03-09
849;20-29;86;2021-03-09
851;20-29;1769;2021-03-09
860;20-29;148;2021-03-09
;30-39;296;2021-03-09
011;30-39;153;2021-03-09
019;30-39;23;2021-03-09
101;30-39;6986;2021-03-09
147;30-39;889;2021-03-09
151;30-39;368;2021-03-09
153;30-39;402;2021-03-09
155;30-39;78;2021-03-09
157;30-39;346;2021-03-09
159;30-39;576;2021-03-09
161;30-39;252;2021-03-09
163;30-39;280;2021-03-09
165;30-39;280;2021-03-09
167;30-39;511;2021-03-09
169;30-39;577;2021-03-09
173;30-39;276;2021-03-09
175;30-39;376;2021-03-09
183;30-39;351;2021-03-09
185;30-39;318;2021-03-09
187;30-39;223;2021-03-09
190;30-39;210;2021-03-09
201;30-39;96;2021-03-09
210;30-39;202;2021-03-09
217;30-39;320;2021-03-09
219;30-39;275;2021-03-09
223;30-39;71;2021-03-09
230;30-39;226;2021-03-09
240;30-39;273;2021-03-09
250;30-39;157;2021-03-09
253;30-39;338;2021-03-09
259;30-39;342;2021-03-09
260;30-39;96;2021-03-09
265;30-39;498;2021-03-09
269;30-39;169;2021-03-09
270;30-39;148;2021-03-09
306;30-39;73;2021-03-09
316;30-39;286;2021-03-09
320;30-39;149;2021-03-09
326;30-39;144;2021-03-09
329;30-39;172;2021-03-09
330;30-39;420;2021-03-09
336;30-39;87;2021-03-09
340;30-39;101;2021-03-09
350;30-39;147;2021-03-09
360;30-39;99;2021-03-09
370;30-39;322;2021-03-09
376;30-39;190;2021-03-09
390;30-39;129;2021-03-09
400;30-39;70;2021-03-09
410;30-39;78;2021-03-09
420;30-39;86;2021-03-09
430;30-39;103;2021-03-09
440;30-39;43;2021-03-09
450;30-39;97;2021-03-09
461;30-39;924;2021-03-09
479;30-39;95;2021-03-09
480;30-39;62;2021-03-09
482;30-39;14;2021-03-09
492;30-39;1;2021-03-09
510;30-39;86;2021-03-09
530;30-39;69;2021-03-09
540;30-39;172;2021-03-09
550;30-39;66;2021-03-09
561;30-39;318;2021-03-09
563;30-39;5;2021-03-09
573;30-39;146;2021-03-09
575;30-39;123;2021-03-09
580;30-39;130;2021-03-09
607;30-39;145;2021-03-09
615;30-39;340;2021-03-09
621;30-39;447;2021-03-09
630;30-39;481;2021-03-09
657;30-39;304;2021-03-09
661;30-39;212;2021-03-09
665;30-39;48;2021-03-09
671;30-39;76;2021-03-09
706;30-39;78;2021-03-09
707;30-39;73;2021-03-09
710;30-39;157;2021-03-09
727;30-39;55;2021-03-09
730;30-39;296;2021-03-09
740;30-39;309;2021-03-09
741;30-39;6;2021-03-09
746;30-39;236;2021-03-09
751;30-39;1905;2021-03-09
756;30-39;109;2021-03-09
760;30-39;124;2021-03-09
766;30-39;115;2021-03-09
773;30-39;42;2021-03-09
779;30-39;97;2021-03-09
787;30-39;113;2021-03-09
791;30-39;225;2021-03-09
810;30-39;127;2021-03-09
813;30-39;147;2021-03-09
820;30-39;94;2021-03-09
840;30-39;94;2021-03-09
846;30-39;112;2021-03-09
849;30-39;112;2021-03-09
851;30-39;751;2021-03-09
860;30-39;164;2021-03-09
961;30-39;1;2021-03-09
;40-49;250;2021-03-09
011;40-49;151;2021-03-09
012;40-49;1;2021-03-09
019;40-49;15;2021-03-09
101;40-49;4943;2021-03-09
147;40-49;773;2021-03-09
151;40-49;458;2021-03-09
153;40-49;409;2021-03-09
155;40-49;103;2021-03-09
157;40-49;568;2021-03-09
159;40-49;586;2021-03-09
161;40-49;213;2021-03-09
163;40-49;332;2021-03-09
165;40-49;337;2021-03-09
167;40-49;574;2021-03-09
169;40-49;573;2021-03-09
173;40-49;372;2021-03-09
175;40-49;439;2021-03-09
183;40-49;358;2021-03-09
185;40-49;457;2021-03-09
187;40-49;213;2021-03-09
190;40-49;265;2021-03-09
201;40-49;134;2021-03-09
210;40-49;261;2021-03-09
217;40-49;435;2021-03-09
219;40-49;306;2021-03-09
223;40-49;129;2021-03-09
230;40-49;374;2021-03-09
240;40-49;391;2021-03-09
250;40-49;248;2021-03-09
253;40-49;473;2021-03-09
259;40-49;449;2021-03-09
260;40-49;116;2021-03-09
265;40-49;531;2021-03-09
269;40-49;215;2021-03-09
270;40-49;226;2021-03-09
306;40-49;120;2021-03-09
316;40-49;405;2021-03-09
320;40-49;214;2021-03-09
326;40-49;209;2021-03-09
329;40-49;241;2021-03-09
330;40-49;573;2021-03-09
336;40-49;134;2021-03-09
340;40-49;156;2021-03-09
350;40-49;188;2021-03-09
360;40-49;161;2021-03-09
370;40-49;415;2021-03-09
376;40-49;221;2021-03-09
390;40-49;191;2021-03-09
400;40-49;87;2021-03-09
410;40-49;128;2021-03-09
420;40-49;101;2021-03-09
430;40-49;141;2021-03-09
440;40-49;77;2021-03-09
450;40-49;124;2021-03-09
461;40-49;858;2021-03-09
479;40-49;199;2021-03-09
480;40-49;90;2021-03-09
482;40-49;17;2021-03-09
492;40-49;5;2021-03-09
510;40-49;128;2021-03-09
530;40-49;94;2021-03-09
540;40-49;312;2021-03-09
550;40-49;100;2021-03-09
561;40-49;410;2021-03-09
563;40-49;11;2021-03-09
573;40-49;154;2021-03-09
575;40-49;159;2021-03-09
580;40-49;142;2021-03-09
607;40-49;187;2021-03-09
615;40-49;404;2021-03-09
621;40-49;450;2021-03-09
630;40-49;464;2021-03-09
657;40-49;307;2021-03-09
661;40-49;287;2021-03-09
665;40-49;41;2021-03-09
671;40-49;102;2021-03-09
706;40-49;110;2021-03-09
707;40-49;89;2021-03-09
710;40-49;188;2021-03-09
727;40-49;86;2021-03-09
730;40-49;356;2021-03-09
740;40-49;400;2021-03-09
741;40-49;7;2021-03-09
746;40-49;333;2021-03-09
751;40-49;1668;2021-03-09
756;40-49;150;2021-03-09
760;40-49;135;2021-03-09
766;40-49;190;2021-03-09
773;40-49;83;2021-03-09
779;40-49;122;2021-03-09
787;40-49;125;2021-03-09
791;40-49;300;2021-03-09
810;40-49;134;2021-03-09
813;40-49;164;2021-03-09
820;40-49;92;2021-03-09
825;40-49;5;2021-03-09
840;40-49;97;2021-03-09
846;40-49;137;2021-03-09
849;40-49;145;2021-03-09
851;40-49;764;2021-03-09
860;40-49;190;2021-03-09
;50-59;180;2021-03-09
011;50-59;83;2021-03-09
012;50-59;2;2021-03-09
019;50-59;7;2021-03-09
101;50-59;4098;2021-03-09
147;50-59;667;2021-03-09
151;50-59;478;2021-03-09
153;50-59;375;2021-03-09
155;50-59;126;2021-03-09
157;50-59;593;2021-03-09
159;50-59;603;2021-03-09
161;50-59;197;2021-03-09
163;50-59;306;2021-03-09
165;50-59;279;2021-03-09
167;50-59;465;2021-03-09
169;50-59;476;2021-03-09
173;50-59;367;2021-03-09
175;50-59;355;2021-03-09
183;50-59;303;2021-03-09
185;50-59;349;2021-03-09
187;50-59;156;2021-03-09
190;50-59;274;2021-03-09
201;50-59;161;2021-03-09
210;50-59;309;2021-03-09
217;50-59;532;2021-03-09
219;50-59;372;2021-03-09
223;50-59;195;2021-03-09
230;50-59;454;2021-03-09
240;50-59;386;2021-03-09
250;50-59;282;2021-03-09
253;50-59;428;2021-03-09
259;50-59;502;2021-03-09
260;50-59;157;2021-03-09
265;50-59;532;2021-03-09
269;50-59;200;2021-03-09
270;50-59;279;2021-03-09
306;50-59;139;2021-03-09
316;50-59;435;2021-03-09
320;50-59;248;2021-03-09
326;50-59;238;2021-03-09
329;50-59;224;2021-03-09
330;50-59;523;2021-03-09
336;50-59;129;2021-03-09
340;50-59;134;2021-03-09
350;50-59;189;2021-03-09
360;50-59;158;2021-03-09
370;50-59;498;2021-03-09
376;50-59;279;2021-03-09
390;50-59;201;2021-03-09
400;50-59;94;2021-03-09
410;50-59;149;2021-03-09
420;50-59;109;2021-03-09
430;50-59;170;2021-03-09
440;50-59;101;2021-03-09
450;50-59;137;2021-03-09
461;50-59;847;2021-03-09
479;50-59;198;2021-03-09
480;50-59;83;2021-03-09
482;50-59;25;2021-03-09
492;50-59;11;2021-03-09
510;50-59;144;2021-03-09
530;50-59;89;2021-03-09
540;50-59;249;2021-03-09
550;50-59;106;2021-03-09
561;50-59;459;2021-03-09
573;50-59;172;2021-03-09
575;50-59;148;2021-03-09
580;50-59;213;2021-03-09
607;50-59;189;2021-03-09
615;50-59;380;2021-03-09
621;50-59;371;2021-03-09
630;50-59;441;2021-03-09
657;50-59;328;2021-03-09
661;50-59;298;2021-03-09
665;50-59;88;2021-03-09
671;50-59;125;2021-03-09
706;50-59;120;2021-03-09
707;50-59;121;2021-03-09
710;50-59;186;2021-03-09
727;50-59;97;2021-03-09
730;50-59;421;2021-03-09
740;50-59;324;2021-03-09
741;50-59;15;2021-03-09
746;50-59;285;2021-03-09
751;50-59;1641;2021-03-09
756;50-59;163;2021-03-09
760;50-59;175;2021-03-09
766;50-59;191;2021-03-09
773;50-59;103;2021-03-09
779;50-59;131;2021-03-09
787;50-59;167;2021-03-09
791;50-59;299;2021-03-09
810;50-59;170;2021-03-09
813;50-59;273;2021-03-09
820;50-59;108;2021-03-09
825;50-59;6;2021-03-09
840;50-59;94;2021-03-09
846;50-59;149;2021-03-09
849;50-59;169;2021-03-09
851;50-59;740;2021-03-09
860;50-59;248;2021-03-09
;60-69;91;2021-03-09
011;60-69;16;2021-03-09
019;60-69;1;2021-03-09
101;60-69;2056;2021-03-09
147;60-69;342;2021-03-09
151;60-69;207;2021-03-09
153;60-69;234;2021-03-09
155;60-69;68;2021-03-09
157;60-69;342;2021-03-09
159;60-69;320;2021-03-09
161;60-69;107;2021-03-09
163;60-69;179;2021-03-09
165;60-69;157;2021-03-09
167;60-69;270;2021-03-09
169;60-69;239;2021-03-09
173;60-69;202;2021-03-09
175;60-69;220;2021-03-09
183;60-69;137;2021-03-09
185;60-69;202;2021-03-09
187;60-69;69;2021-03-09
190;60-69;130;2021-03-09
201;60-69;75;2021-03-09
210;60-69;179;2021-03-09
217;60-69;322;2021-03-09
219;60-69;201;2021-03-09
223;60-69;106;2021-03-09
230;60-69;208;2021-03-09
240;60-69;162;2021-03-09
250;60-69;138;2021-03-09
253;60-69;192;2021-03-09
259;60-69;194;2021-03-09
260;60-69;114;2021-03-09
265;60-69;274;2021-03-09
269;60-69;96;2021-03-09
270;60-69;174;2021-03-09
306;60-69;116;2021-03-09
316;60-69;275;2021-03-09
320;60-69;125;2021-03-09
326;60-69;164;2021-03-09
329;60-69;97;2021-03-09
330;60-69;270;2021-03-09
336;60-69;74;2021-03-09
340;60-69;104;2021-03-09
350;60-69;87;2021-03-09
360;60-69;133;2021-03-09
370;60-69;285;2021-03-09
376;60-69;198;2021-03-09
390;60-69;129;2021-03-09
400;60-69;62;2021-03-09
410;60-69;89;2021-03-09
420;60-69;58;2021-03-09
430;60-69;86;2021-03-09
440;60-69;64;2021-03-09
450;60-69;89;2021-03-09
461;60-69;425;2021-03-09
479;60-69;118;2021-03-09
480;60-69;54;2021-03-09
482;60-69;25;2021-03-09
492;60-69;4;2021-03-09
510;60-69;78;2021-03-09
530;60-69;47;2021-03-09
540;60-69;118;2021-03-09
550;60-69;69;2021-03-09
561;60-69;249;2021-03-09
563;60-69;6;2021-03-09
573;60-69;127;2021-03-09
575;60-69;88;2021-03-09
580;60-69;110;2021-03-09
607;60-69;109;2021-03-09
615;60-69;170;2021-03-09
621;60-69;236;2021-03-09
630;60-69;241;2021-03-09
657;60-69;210;2021-03-09
661;60-69;193;2021-03-09
665;60-69;45;2021-03-09
671;60-69;79;2021-03-09
706;60-69;74;2021-03-09
707;60-69;79;2021-03-09
710;60-69;78;2021-03-09
727;60-69;54;2021-03-09
730;60-69;218;2021-03-09
740;60-69;187;2021-03-09
741;60-69;24;2021-03-09
746;60-69;157;2021-03-09
751;60-69;905;2021-03-09
756;60-69;93;2021-03-09
760;60-69;106;2021-03-09
766;60-69;103;2021-03-09
773;60-69;53;2021-03-09
779;60-69;75;2021-03-09
787;60-69;143;2021-03-09
791;60-69;163;2021-03-09
810;60-69;90;2021-03-09
813;60-69;165;2021-03-09
820;60-69;88;2021-03-09
825;60-69;3;2021-03-09
840;60-69;67;2021-03-09
846;60-69;122;2021-03-09
849;60-69;118;2021-03-09
851;60-69;444;2021-03-09
860;60-69;142;2021-03-09
;70-79;23;2021-03-09
011;70-79;2;2021-03-09
101;70-79;1157;2021-03-09
147;70-79;311;2021-03-09
151;70-79;149;2021-03-09
153;70-79;139;2021-03-09
155;70-79;41;2021-03-09
157;70-79;209;2021-03-09
159;70-79;169;2021-03-09
161;70-79;72;2021-03-09
163;70-79;96;2021-03-09
165;70-79;89;2021-03-09
167;70-79;109;2021-03-09
169;70-79;158;2021-03-09
173;70-79;137;2021-03-09
175;70-79;98;2021-03-09
183;70-79;92;2021-03-09
185;70-79;134;2021-03-09
187;70-79;63;2021-03-09
190;70-79;83;2021-03-09
201;70-79;62;2021-03-09
210;70-79;122;2021-03-09
217;70-79;215;2021-03-09
219;70-79;129;2021-03-09
223;70-79;82;2021-03-09
230;70-79;139;2021-03-09
240;70-79;156;2021-03-09
250;70-79;99;2021-03-09
253;70-79;128;2021-03-09
259;70-79;166;2021-03-09
260;70-79;65;2021-03-09
265;70-79;186;2021-03-09
269;70-79;70;2021-03-09
270;70-79;123;2021-03-09
306;70-79;77;2021-03-09
316;70-79;125;2021-03-09
320;70-79;71;2021-03-09
326;70-79;111;2021-03-09
329;70-79;40;2021-03-09
330;70-79;200;2021-03-09
336;70-79;68;2021-03-09
340;70-79;45;2021-03-09
350;70-79;57;2021-03-09
360;70-79;81;2021-03-09
370;70-79;188;2021-03-09
376;70-79;136;2021-03-09
390;70-79;73;2021-03-09
400;70-79;74;2021-03-09
410;70-79;44;2021-03-09
420;70-79;27;2021-03-09
430;70-79;64;2021-03-09
440;70-79;29;2021-03-09
450;70-79;59;2021-03-09
461;70-79;248;2021-03-09
479;70-79;78;2021-03-09
480;70-79;36;2021-03-09
482;70-79;15;2021-03-09
492;70-79;6;2021-03-09
510;70-79;39;2021-03-09
530;70-79;54;2021-03-09
540;70-79;78;2021-03-09
550;70-79;41;2021-03-09
561;70-79;175;2021-03-09
563;70-79;11;2021-03-09
573;70-79;85;2021-03-09
575;70-79;48;2021-03-09
580;70-79;84;2021-03-09
607;70-79;65;2021-03-09
615;70-79;123;2021-03-09
621;70-79;127;2021-03-09
630;70-79;141;2021-03-09
657;70-79;95;2021-03-09
661;70-79;115;2021-03-09
665;70-79;31;2021-03-09
671;70-79;43;2021-03-09
706;70-79;61;2021-03-09
707;70-79;44;2021-03-09
710;70-79;53;2021-03-09
727;70-79;33;2021-03-09
730;70-79;124;2021-03-09
740;70-79;133;2021-03-09
741;70-79;10;2021-03-09
746;70-79;112;2021-03-09
751;70-79;444;2021-03-09
756;70-79;63;2021-03-09
760;70-79;61;2021-03-09
766;70-79;58;2021-03-09
773;70-79;47;2021-03-09
779;70-79;65;2021-03-09
787;70-79;88;2021-03-09
791;70-79;98;2021-03-09
810;70-79;86;2021-03-09
813;70-79;102;2021-03-09
820;70-79;48;2021-03-09
825;70-79;2;2021-03-09
840;70-79;34;2021-03-09
846;70-79;69;2021-03-09
849;70-79;61;2021-03-09
851;70-79;284;2021-03-09
860;70-79;91;2021-03-09
;80-89;10;2021-03-09
101;80-89;578;2021-03-09
147;80-89;249;2021-03-09
151;80-89;152;2021-03-09
153;80-89;78;2021-03-09
155;80-89;18;2021-03-09
157;80-89;118;2021-03-09
159;80-89;139;2021-03-09
161;80-89;57;2021-03-09
163;80-89;89;2021-03-09
165;80-89;25;2021-03-09
167;80-89;82;2021-03-09
169;80-89;80;2021-03-09
173;80-89;96;2021-03-09
175;80-89;67;2021-03-09
183;80-89;32;2021-03-09
185;80-89;77;2021-03-09
187;80-89;30;2021-03-09
190;80-89;84;2021-03-09
201;80-89;41;2021-03-09
210;80-89;73;2021-03-09
217;80-89;106;2021-03-09
219;80-89;76;2021-03-09
223;80-89;40;2021-03-09
230;80-89;96;2021-03-09
240;80-89;78;2021-03-09
250;80-89;63;2021-03-09
253;80-89;67;2021-03-09
259;80-89;55;2021-03-09
260;80-89;22;2021-03-09
265;80-89;98;2021-03-09
269;80-89;17;2021-03-09
270;80-89;61;2021-03-09
306;80-89;38;2021-03-09
316;80-89;70;2021-03-09
320;80-89;28;2021-03-09
326;80-89;57;2021-03-09
329;80-89;32;2021-03-09
330;80-89;126;2021-03-09
336;80-89;37;2021-03-09
340;80-89;22;2021-03-09
350;80-89;31;2021-03-09
360;80-89;54;2021-03-09
370;80-89;99;2021-03-09
376;80-89;82;2021-03-09
390;80-89;25;2021-03-09
400;80-89;23;2021-03-09
410;80-89;23;2021-03-09
420;80-89;12;2021-03-09
430;80-89;34;2021-03-09
440;80-89;22;2021-03-09
450;80-89;37;2021-03-09
461;80-89;105;2021-03-09
479;80-89;45;2021-03-09
480;80-89;13;2021-03-09
482;80-89;3;2021-03-09
492;80-89;2;2021-03-09
510;80-89;20;2021-03-09
530;80-89;17;2021-03-09
540;80-89;41;2021-03-09
550;80-89;14;2021-03-09
561;80-89;93;2021-03-09
563;80-89;1;2021-03-09
573;80-89;40;2021-03-09
575;80-89;18;2021-03-09
580;80-89;28;2021-03-09
607;80-89;40;2021-03-09
615;80-89;58;2021-03-09
621;80-89;49;2021-03-09
630;80-89;40;2021-03-09
657;80-89;63;2021-03-09
661;80-89;69;2021-03-09
665;80-89;6;2021-03-09
671;80-89;24;2021-03-09
706;80-89;34;2021-03-09
707;80-89;21;2021-03-09
710;80-89;20;2021-03-09
727;80-89;19;2021-03-09
730;80-89;46;2021-03-09
740;80-89;43;2021-03-09
741;80-89;4;2021-03-09
746;80-89;68;2021-03-09
751;80-89;249;2021-03-09
756;80-89;33;2021-03-09
760;80-89;30;2021-03-09
766;80-89;30;2021-03-09
773;80-89;18;2021-03-09
779;80-89;17;2021-03-09
787;80-89;48;2021-03-09
791;80-89;39;2021-03-09
810;80-89;24;2021-03-09
813;80-89;51;2021-03-09
820;80-89;21;2021-03-09
840;80-89;26;2021-03-09
846;80-89;43;2021-03-09
849;80-89;27;2021-03-09
851;80-89;125;2021-03-09
860;80-89;48;2021-03-09
;90+;4;2021-03-09
101;90+;225;2021-03-09
147;90+;113;2021-03-09
151;90+;24;2021-03-09
153;90+;19;2021-03-09
155;90+;7;2021-03-09
157;90+;59;2021-03-09
159;90+;51;2021-03-09
161;90+;26;2021-03-09
163;90+;36;2021-03-09
165;90+;5;2021-03-09
167;90+;21;2021-03-09
169;90+;27;2021-03-09
173;90+;64;2021-03-09
175;90+;28;2021-03-09
183;90+;5;2021-03-09
185;90+;36;2021-03-09
187;90+;11;2021-03-09
190;90+;38;2021-03-09
201;90+;18;2021-03-09
210;90+;26;2021-03-09
217;90+;26;2021-03-09
219;90+;12;2021-03-09
223;90+;16;2021-03-09
230;90+;42;2021-03-09
