"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
161;20-29;248;2021-03-24
163;20-29;273;2021-03-24
165;20-29;325;2021-03-24
167;20-29;553;2021-03-24
169;20-29;630;2021-03-24
173;20-29;408;2021-03-24
175;20-29;437;2021-03-24
183;20-29;386;2021-03-24
185;20-29;304;2021-03-24
187;20-29;174;2021-03-24
190;20-29;207;2021-03-24
201;20-29;90;2021-03-24
210;20-29;231;2021-03-24
217;20-29;368;2021-03-24
219;20-29;313;2021-03-24
223;20-29;75;2021-03-24
230;20-29;259;2021-03-24
240;20-29;199;2021-03-24
250;20-29;203;2021-03-24
253;20-29;372;2021-03-24
259;20-29;418;2021-03-24
260;20-29;109;2021-03-24
265;20-29;633;2021-03-24
269;20-29;122;2021-03-24
270;20-29;134;2021-03-24
306;20-29;87;2021-03-24
316;20-29;315;2021-03-24
320;20-29;144;2021-03-24
326;20-29;154;2021-03-24
329;20-29;219;2021-03-24
330;20-29;518;2021-03-24
336;20-29;75;2021-03-24
340;20-29;95;2021-03-24
350;20-29;101;2021-03-24
360;20-29;93;2021-03-24
370;20-29;410;2021-03-24
376;20-29;189;2021-03-24
390;20-29;120;2021-03-24
400;20-29;52;2021-03-24
410;20-29;79;2021-03-24
420;20-29;74;2021-03-24
430;20-29;122;2021-03-24
440;20-29;60;2021-03-24
450;20-29;91;2021-03-24
461;20-29;1977;2021-03-24
479;20-29;144;2021-03-24
480;20-29;74;2021-03-24
482;20-29;10;2021-03-24
492;20-29;4;2021-03-24
510;20-29;184;2021-03-24
530;20-29;76;2021-03-24
540;20-29;238;2021-03-24
550;20-29;81;2021-03-24
561;20-29;523;2021-03-24
563;20-29;2;2021-03-24
573;20-29;160;2021-03-24
575;20-29;134;2021-03-24
580;20-29;160;2021-03-24
607;20-29;187;2021-03-24
615;20-29;480;2021-03-24
621;20-29;478;2021-03-24
630;20-29;596;2021-03-24
657;20-29;314;2021-03-24
661;20-29;261;2021-03-24
665;20-29;45;2021-03-24
671;20-29;71;2021-03-24
706;20-29;80;2021-03-24
707;20-29;82;2021-03-24
710;20-29;123;2021-03-24
727;20-29;36;2021-03-24
730;20-29;437;2021-03-24
740;20-29;324;2021-03-24
741;20-29;4;2021-03-24
746;20-29;181;2021-03-24
751;20-29;4642;2021-03-24
756;20-29;126;2021-03-24
760;20-29;169;2021-03-24
766;20-29;145;2021-03-24
773;20-29;73;2021-03-24
779;20-29;130;2021-03-24
787;20-29;139;2021-03-24
791;20-29;234;2021-03-24
810;20-29;101;2021-03-24
813;20-29;156;2021-03-24
820;20-29;99;2021-03-24
825;20-29;3;2021-03-24
840;20-29;54;2021-03-24
846;20-29;136;2021-03-24
849;20-29;96;2021-03-24
851;20-29;1853;2021-03-24
860;20-29;156;2021-03-24
;30-39;362;2021-03-24
011;30-39;193;2021-03-24
012;30-39;1;2021-03-24
019;30-39;23;2021-03-24
101;30-39;7249;2021-03-24
147;30-39;922;2021-03-24
151;30-39;389;2021-03-24
153;30-39;433;2021-03-24
155;30-39;81;2021-03-24
157;30-39;348;2021-03-24
159;30-39;616;2021-03-24
161;30-39;269;2021-03-24
163;30-39;292;2021-03-24
165;30-39;296;2021-03-24
167;30-39;523;2021-03-24
169;30-39;624;2021-03-24
173;30-39;291;2021-03-24
175;30-39;392;2021-03-24
183;30-39;380;2021-03-24
185;30-39;330;2021-03-24
187;30-39;235;2021-03-24
190;30-39;232;2021-03-24
201;30-39;99;2021-03-24
210;30-39;222;2021-03-24
217;30-39;339;2021-03-24
219;30-39;287;2021-03-24
223;30-39;76;2021-03-24
230;30-39;233;2021-03-24
240;30-39;285;2021-03-24
250;30-39;165;2021-03-24
253;30-39;355;2021-03-24
259;30-39;358;2021-03-24
260;30-39;108;2021-03-24
265;30-39;521;2021-03-24
269;30-39;171;2021-03-24
270;30-39;153;2021-03-24
306;30-39;81;2021-03-24
316;30-39;315;2021-03-24
320;30-39;156;2021-03-24
326;30-39;149;2021-03-24
329;30-39;182;2021-03-24
330;30-39;446;2021-03-24
336;30-39;89;2021-03-24
340;30-39;103;2021-03-24
350;30-39;160;2021-03-24
360;30-39;102;2021-03-24
370;30-39;340;2021-03-24
376;30-39;198;2021-03-24
390;30-39;136;2021-03-24
400;30-39;70;2021-03-24
410;30-39;80;2021-03-24
420;30-39;91;2021-03-24
430;30-39;116;2021-03-24
440;30-39;51;2021-03-24
450;30-39;107;2021-03-24
461;30-39;1004;2021-03-24
479;30-39;102;2021-03-24
480;30-39;67;2021-03-24
482;30-39;14;2021-03-24
492;30-39;1;2021-03-24
510;30-39;107;2021-03-24
530;30-39;87;2021-03-24
540;30-39;182;2021-03-24
550;30-39;70;2021-03-24
561;30-39;368;2021-03-24
563;30-39;5;2021-03-24
573;30-39;151;2021-03-24
575;30-39;133;2021-03-24
580;30-39;149;2021-03-24
607;30-39;161;2021-03-24
615;30-39;386;2021-03-24
621;30-39;497;2021-03-24
630;30-39;552;2021-03-24
657;30-39;326;2021-03-24
661;30-39;219;2021-03-24
665;30-39;52;2021-03-24
671;30-39;78;2021-03-24
706;30-39;81;2021-03-24
707;30-39;75;2021-03-24
710;30-39;164;2021-03-24
727;30-39;57;2021-03-24
730;30-39;352;2021-03-24
740;30-39;328;2021-03-24
741;30-39;6;2021-03-24
746;30-39;254;2021-03-24
751;30-39;1977;2021-03-24
756;30-39;124;2021-03-24
760;30-39;131;2021-03-24
766;30-39;128;2021-03-24
773;30-39;43;2021-03-24
779;30-39;104;2021-03-24
787;30-39;125;2021-03-24
791;30-39;238;2021-03-24
810;30-39;128;2021-03-24
813;30-39;152;2021-03-24
820;30-39;112;2021-03-24
840;30-39;97;2021-03-24
846;30-39;120;2021-03-24
849;30-39;119;2021-03-24
851;30-39;787;2021-03-24
860;30-39;175;2021-03-24
961;30-39;1;2021-03-24
;40-49;318;2021-03-24
011;40-49;184;2021-03-24
012;40-49;1;2021-03-24
019;40-49;16;2021-03-24
101;40-49;5162;2021-03-24
147;40-49;799;2021-03-24
151;40-49;489;2021-03-24
153;40-49;440;2021-03-24
155;40-49;106;2021-03-24
157;40-49;576;2021-03-24
159;40-49;617;2021-03-24
161;40-49;228;2021-03-24
163;40-49;349;2021-03-24
165;40-49;354;2021-03-24
167;40-49;588;2021-03-24
169;40-49;616;2021-03-24
173;40-49;384;2021-03-24
175;40-49;459;2021-03-24
183;40-49;382;2021-03-24
185;40-49;474;2021-03-24
187;40-49;224;2021-03-24
190;40-49;276;2021-03-24
201;40-49;136;2021-03-24
210;40-49;288;2021-03-24
217;40-49;467;2021-03-24
219;40-49;327;2021-03-24
223;40-49;135;2021-03-24
230;40-49;381;2021-03-24
240;40-49;402;2021-03-24
250;40-49;257;2021-03-24
253;40-49;493;2021-03-24
259;40-49;474;2021-03-24
260;40-49;122;2021-03-24
265;40-49;558;2021-03-24
269;40-49;223;2021-03-24
270;40-49;237;2021-03-24
306;40-49;132;2021-03-24
316;40-49;425;2021-03-24
320;40-49;221;2021-03-24
326;40-49;216;2021-03-24
329;40-49;261;2021-03-24
330;40-49;605;2021-03-24
336;40-49;138;2021-03-24
340;40-49;165;2021-03-24
350;40-49;200;2021-03-24
360;40-49;165;2021-03-24
370;40-49;445;2021-03-24
376;40-49;230;2021-03-24
390;40-49;196;2021-03-24
400;40-49;96;2021-03-24
410;40-49;136;2021-03-24
420;40-49;106;2021-03-24
430;40-49;153;2021-03-24
440;40-49;86;2021-03-24
450;40-49;135;2021-03-24
461;40-49;932;2021-03-24
479;40-49;210;2021-03-24
480;40-49;97;2021-03-24
482;40-49;17;2021-03-24
492;40-49;5;2021-03-24
510;40-49;152;2021-03-24
530;40-49;104;2021-03-24
540;40-49;323;2021-03-24
550;40-49;108;2021-03-24
561;40-49;474;2021-03-24
563;40-49;11;2021-03-24
573;40-49;161;2021-03-24
575;40-49;177;2021-03-24
580;40-49;162;2021-03-24
607;40-49;198;2021-03-24
615;40-49;441;2021-03-24
621;40-49;488;2021-03-24
630;40-49;520;2021-03-24
657;40-49;323;2021-03-24
661;40-49;292;2021-03-24
665;40-49;44;2021-03-24
671;40-49;106;2021-03-24
706;40-49;115;2021-03-24
707;40-49;91;2021-03-24
710;40-49;198;2021-03-24
727;40-49;90;2021-03-24
730;40-49;404;2021-03-24
740;40-49;413;2021-03-24
741;40-49;8;2021-03-24
746;40-49;346;2021-03-24
751;40-49;1719;2021-03-24
756;40-49;153;2021-03-24
760;40-49;146;2021-03-24
766;40-49;200;2021-03-24
773;40-49;85;2021-03-24
779;40-49;129;2021-03-24
787;40-49;138;2021-03-24
791;40-49;320;2021-03-24
810;40-49;137;2021-03-24
813;40-49;171;2021-03-24
820;40-49;100;2021-03-24
825;40-49;5;2021-03-24
840;40-49;106;2021-03-24
846;40-49;146;2021-03-24
849;40-49;152;2021-03-24
851;40-49;808;2021-03-24
860;40-49;199;2021-03-24
;50-59;226;2021-03-24
011;50-59;104;2021-03-24
012;50-59;2;2021-03-24
019;50-59;7;2021-03-24
101;50-59;4297;2021-03-24
147;50-59;695;2021-03-24
151;50-59;508;2021-03-24
153;50-59;397;2021-03-24
155;50-59;128;2021-03-24
157;50-59;607;2021-03-24
159;50-59;631;2021-03-24
161;50-59;198;2021-03-24
163;50-59;316;2021-03-24
165;50-59;295;2021-03-24
167;50-59;481;2021-03-24
169;50-59;503;2021-03-24
173;50-59;377;2021-03-24
175;50-59;370;2021-03-24
183;50-59;322;2021-03-24
185;50-59;368;2021-03-24
187;50-59;167;2021-03-24
190;50-59;292;2021-03-24
201;50-59;172;2021-03-24
210;50-59;321;2021-03-24
217;50-59;562;2021-03-24
219;50-59;385;2021-03-24
223;50-59;202;2021-03-24
230;50-59;464;2021-03-24
240;50-59;394;2021-03-24
250;50-59;293;2021-03-24
253;50-59;453;2021-03-24
259;50-59;524;2021-03-24
260;50-59;163;2021-03-24
265;50-59;560;2021-03-24
269;50-59;204;2021-03-24
270;50-59;291;2021-03-24
306;50-59;146;2021-03-24
316;50-59;453;2021-03-24
320;50-59;255;2021-03-24
326;50-59;242;2021-03-24
329;50-59;239;2021-03-24
330;50-59;560;2021-03-24
336;50-59;138;2021-03-24
340;50-59;140;2021-03-24
350;50-59;201;2021-03-24
360;50-59;163;2021-03-24
370;50-59;512;2021-03-24
376;50-59;283;2021-03-24
390;50-59;202;2021-03-24
400;50-59;97;2021-03-24
410;50-59;156;2021-03-24
420;50-59;115;2021-03-24
430;50-59;179;2021-03-24
440;50-59;108;2021-03-24
450;50-59;145;2021-03-24
461;50-59;905;2021-03-24
479;50-59;207;2021-03-24
480;50-59;95;2021-03-24
482;50-59;28;2021-03-24
492;50-59;11;2021-03-24
510;50-59;157;2021-03-24
530;50-59;93;2021-03-24
540;50-59;259;2021-03-24
550;50-59;112;2021-03-24
561;50-59;503;2021-03-24
573;50-59;180;2021-03-24
575;50-59;153;2021-03-24
580;50-59;223;2021-03-24
607;50-59;198;2021-03-24
615;50-59;400;2021-03-24
621;50-59;405;2021-03-24
630;50-59;487;2021-03-24
657;50-59;351;2021-03-24
661;50-59;310;2021-03-24
665;50-59;90;2021-03-24
671;50-59;125;2021-03-24
706;50-59;127;2021-03-24
707;50-59;129;2021-03-24
710;50-59;198;2021-03-24
727;50-59;100;2021-03-24
730;50-59;457;2021-03-24
740;50-59;353;2021-03-24
741;50-59;15;2021-03-24
746;50-59;297;2021-03-24
751;50-59;1696;2021-03-24
756;50-59;168;2021-03-24
760;50-59;190;2021-03-24
766;50-59;199;2021-03-24
773;50-59;107;2021-03-24
779;50-59;142;2021-03-24
787;50-59;175;2021-03-24
791;50-59;315;2021-03-24
810;50-59;173;2021-03-24
813;50-59;283;2021-03-24
820;50-59;115;2021-03-24
825;50-59;6;2021-03-24
840;50-59;105;2021-03-24
846;50-59;163;2021-03-24
849;50-59;179;2021-03-24
851;50-59;772;2021-03-24
860;50-59;254;2021-03-24
;60-69;98;2021-03-24
011;60-69;16;2021-03-24
019;60-69;1;2021-03-24
101;60-69;2131;2021-03-24
147;60-69;361;2021-03-24
151;60-69;222;2021-03-24
153;60-69;250;2021-03-24
155;60-69;73;2021-03-24
157;60-69;355;2021-03-24
159;60-69;342;2021-03-24
161;60-69;110;2021-03-24
163;60-69;180;2021-03-24
165;60-69;164;2021-03-24
167;60-69;279;2021-03-24
169;60-69;256;2021-03-24
173;60-69;203;2021-03-24
175;60-69;225;2021-03-24
183;60-69;143;2021-03-24
185;60-69;209;2021-03-24
187;60-69;77;2021-03-24
190;60-69;132;2021-03-24
201;60-69;77;2021-03-24
210;60-69;185;2021-03-24
217;60-69;335;2021-03-24
219;60-69;214;2021-03-24
223;60-69;112;2021-03-24
230;60-69;221;2021-03-24
240;60-69;168;2021-03-24
250;60-69;143;2021-03-24
253;60-69;205;2021-03-24
259;60-69;197;2021-03-24
260;60-69;117;2021-03-24
265;60-69;290;2021-03-24
269;60-69;98;2021-03-24
270;60-69;178;2021-03-24
306;60-69;120;2021-03-24
316;60-69;283;2021-03-24
320;60-69;128;2021-03-24
326;60-69;170;2021-03-24
329;60-69;105;2021-03-24
330;60-69;293;2021-03-24
336;60-69;77;2021-03-24
340;60-69;106;2021-03-24
350;60-69;93;2021-03-24
360;60-69;134;2021-03-24
370;60-69;303;2021-03-24
376;60-69;201;2021-03-24
390;60-69;133;2021-03-24
400;60-69;70;2021-03-24
410;60-69;92;2021-03-24
420;60-69;60;2021-03-24
430;60-69;93;2021-03-24
440;60-69;65;2021-03-24
450;60-69;91;2021-03-24
461;60-69;462;2021-03-24
479;60-69;124;2021-03-24
480;60-69;64;2021-03-24
482;60-69;28;2021-03-24
492;60-69;4;2021-03-24
510;60-69;87;2021-03-24
530;60-69;50;2021-03-24
540;60-69;124;2021-03-24
550;60-69;70;2021-03-24
561;60-69;268;2021-03-24
563;60-69;7;2021-03-24
573;60-69;129;2021-03-24
575;60-69;89;2021-03-24
580;60-69;120;2021-03-24
607;60-69;114;2021-03-24
615;60-69;186;2021-03-24
621;60-69;255;2021-03-24
630;60-69;253;2021-03-24
657;60-69;217;2021-03-24
661;60-69;198;2021-03-24
665;60-69;45;2021-03-24
671;60-69;82;2021-03-24
706;60-69;78;2021-03-24
707;60-69;83;2021-03-24
710;60-69;81;2021-03-24
727;60-69;56;2021-03-24
730;60-69;241;2021-03-24
740;60-69;195;2021-03-24
741;60-69;24;2021-03-24
746;60-69;167;2021-03-24
751;60-69;956;2021-03-24
756;60-69;99;2021-03-24
760;60-69;110;2021-03-24
766;60-69;105;2021-03-24
773;60-69;59;2021-03-24
779;60-69;81;2021-03-24
787;60-69;155;2021-03-24
791;60-69;173;2021-03-24
810;60-69;91;2021-03-24
813;60-69;169;2021-03-24
820;60-69;94;2021-03-24
825;60-69;3;2021-03-24
840;60-69;68;2021-03-24
846;60-69;130;2021-03-24
849;60-69;127;2021-03-24
851;60-69;473;2021-03-24
860;60-69;154;2021-03-24
;70-79;26;2021-03-24
011;70-79;2;2021-03-24
101;70-79;1204;2021-03-24
147;70-79;324;2021-03-24
151;70-79;157;2021-03-24
153;70-79;149;2021-03-24
155;70-79;42;2021-03-24
157;70-79;214;2021-03-24
159;70-79;178;2021-03-24
161;70-79;74;2021-03-24
163;70-79;97;2021-03-24
165;70-79;94;2021-03-24
167;70-79;115;2021-03-24
169;70-79;163;2021-03-24
173;70-79;138;2021-03-24
175;70-79;98;2021-03-24
183;70-79;99;2021-03-24
185;70-79;139;2021-03-24
187;70-79;64;2021-03-24
190;70-79;84;2021-03-24
201;70-79;63;2021-03-24
210;70-79;126;2021-03-24
217;70-79;224;2021-03-24
219;70-79;134;2021-03-24
223;70-79;85;2021-03-24
230;70-79;140;2021-03-24
240;70-79;162;2021-03-24
250;70-79;99;2021-03-24
253;70-79;135;2021-03-24
259;70-79;172;2021-03-24
260;70-79;67;2021-03-24
265;70-79;190;2021-03-24
269;70-79;71;2021-03-24
270;70-79;126;2021-03-24
306;70-79;82;2021-03-24
316;70-79;134;2021-03-24
320;70-79;73;2021-03-24
326;70-79;117;2021-03-24
329;70-79;46;2021-03-24
330;70-79;213;2021-03-24
336;70-79;68;2021-03-24
340;70-79;47;2021-03-24
350;70-79;60;2021-03-24
360;70-79;81;2021-03-24
370;70-79;198;2021-03-24
376;70-79;144;2021-03-24
390;70-79;77;2021-03-24
400;70-79;80;2021-03-24
410;70-79;47;2021-03-24
420;70-79;28;2021-03-24
430;70-79;65;2021-03-24
440;70-79;29;2021-03-24
450;70-79;62;2021-03-24
461;70-79;255;2021-03-24
479;70-79;83;2021-03-24
480;70-79;37;2021-03-24
482;70-79;15;2021-03-24
492;70-79;6;2021-03-24
510;70-79;42;2021-03-24
530;70-79;54;2021-03-24
540;70-79;79;2021-03-24
550;70-79;41;2021-03-24
561;70-79;180;2021-03-24
563;70-79;11;2021-03-24
573;70-79;86;2021-03-24
575;70-79;52;2021-03-24
580;70-79;85;2021-03-24
607;70-79;68;2021-03-24
615;70-79;126;2021-03-24
621;70-79;132;2021-03-24
630;70-79;156;2021-03-24
657;70-79;101;2021-03-24
661;70-79;118;2021-03-24
665;70-79;31;2021-03-24
671;70-79;45;2021-03-24
706;70-79;62;2021-03-24
707;70-79;48;2021-03-24
710;70-79;59;2021-03-24
727;70-79;33;2021-03-24
730;70-79;131;2021-03-24
740;70-79;140;2021-03-24
741;70-79;10;2021-03-24
746;70-79;113;2021-03-24
751;70-79;468;2021-03-24
756;70-79;63;2021-03-24
760;70-79;63;2021-03-24
766;70-79;61;2021-03-24
773;70-79;54;2021-03-24
779;70-79;65;2021-03-24
787;70-79;91;2021-03-24
791;70-79;98;2021-03-24
810;70-79;86;2021-03-24
813;70-79;105;2021-03-24
820;70-79;50;2021-03-24
825;70-79;2;2021-03-24
840;70-79;37;2021-03-24
846;70-79;75;2021-03-24
849;70-79;64;2021-03-24
851;70-79;305;2021-03-24
860;70-79;100;2021-03-24
;80-89;10;2021-03-24
101;80-89;586;2021-03-24
147;80-89;254;2021-03-24
151;80-89;156;2021-03-24
153;80-89;84;2021-03-24
155;80-89;18;2021-03-24
157;80-89;121;2021-03-24
159;80-89;141;2021-03-24
161;80-89;57;2021-03-24
163;80-89;89;2021-03-24
165;80-89;27;2021-03-24
167;80-89;84;2021-03-24
169;80-89;80;2021-03-24
173;80-89;100;2021-03-24
175;80-89;72;2021-03-24
183;80-89;33;2021-03-24
185;80-89;79;2021-03-24
187;80-89;31;2021-03-24
190;80-89;84;2021-03-24
201;80-89;43;2021-03-24
210;80-89;76;2021-03-24
217;80-89;109;2021-03-24
219;80-89;76;2021-03-24
223;80-89;41;2021-03-24
230;80-89;98;2021-03-24
240;80-89;79;2021-03-24
250;80-89;64;2021-03-24
253;80-89;69;2021-03-24
259;80-89;56;2021-03-24
260;80-89;22;2021-03-24
265;80-89;103;2021-03-24
269;80-89;17;2021-03-24
270;80-89;61;2021-03-24
306;80-89;38;2021-03-24
316;80-89;74;2021-03-24
320;80-89;28;2021-03-24
326;80-89;58;2021-03-24
329;80-89;33;2021-03-24
330;80-89;129;2021-03-24
336;80-89;37;2021-03-24
340;80-89;23;2021-03-24
350;80-89;32;2021-03-24
360;80-89;54;2021-03-24
370;80-89;102;2021-03-24
376;80-89;82;2021-03-24
390;80-89;27;2021-03-24
400;80-89;28;2021-03-24
410;80-89;24;2021-03-24
420;80-89;14;2021-03-24
430;80-89;35;2021-03-24
440;80-89;22;2021-03-24
450;80-89;38;2021-03-24
461;80-89;109;2021-03-24
479;80-89;46;2021-03-24
480;80-89;13;2021-03-24
482;80-89;3;2021-03-24
492;80-89;2;2021-03-24
510;80-89;21;2021-03-24
530;80-89;17;2021-03-24
540;80-89;41;2021-03-24
550;80-89;14;2021-03-24
561;80-89;96;2021-03-24
563;80-89;1;2021-03-24
573;80-89;40;2021-03-24
575;80-89;18;2021-03-24
580;80-89;31;2021-03-24
607;80-89;40;2021-03-24
615;80-89;60;2021-03-24
621;80-89;51;2021-03-24
630;80-89;43;2021-03-24
657;80-89;64;2021-03-24
661;80-89;70;2021-03-24
665;80-89;6;2021-03-24
671;80-89;24;2021-03-24
706;80-89;34;2021-03-24
707;80-89;22;2021-03-24
710;80-89;20;2021-03-24
727;80-89;19;2021-03-24
730;80-89;46;2021-03-24
740;80-89;45;2021-03-24
741;80-89;4;2021-03-24
746;80-89;69;2021-03-24
751;80-89;253;2021-03-24
756;80-89;33;2021-03-24
760;80-89;30;2021-03-24
766;80-89;30;2021-03-24
773;80-89;18;2021-03-24
779;80-89;18;2021-03-24
787;80-89;48;2021-03-24
791;80-89;41;2021-03-24
810;80-89;24;2021-03-24
813;80-89;52;2021-03-24
820;80-89;22;2021-03-24
840;80-89;26;2021-03-24
846;80-89;44;2021-03-24
849;80-89;27;2021-03-24
851;80-89;130;2021-03-24
860;80-89;49;2021-03-24
;90+;5;2021-03-24
101;90+;227;2021-03-24
147;90+;113;2021-03-24
151;90+;24;2021-03-24
153;90+;19;2021-03-24
155;90+;7;2021-03-24
157;90+;59;2021-03-24
159;90+;51;2021-03-24
161;90+;26;2021-03-24
163;90+;36;2021-03-24
165;90+;5;2021-03-24
167;90+;21;2021-03-24
169;90+;28;2021-03-24
173;90+;64;2021-03-24
175;90+;28;2021-03-24
183;90+;5;2021-03-24
185;90+;36;2021-03-24
187;90+;11;2021-03-24
190;90+;38;2021-03-24
201;90+;18;2021-03-24
210;90+;26;2021-03-24
217;90+;26;2021-03-24
219;90+;12;2021-03-24
223;90+;17;2021-03-24
