"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
147;10-19;623;2021-03-23
151;10-19;493;2021-03-23
153;10-19;463;2021-03-23
155;10-19;107;2021-03-23
157;10-19;721;2021-03-23
159;10-19;676;2021-03-23
161;10-19;229;2021-03-23
163;10-19;406;2021-03-23
165;10-19;383;2021-03-23
167;10-19;645;2021-03-23
169;10-19;680;2021-03-23
173;10-19;425;2021-03-23
175;10-19;458;2021-03-23
183;10-19;444;2021-03-23
185;10-19;442;2021-03-23
187;10-19;235;2021-03-23
190;10-19;331;2021-03-23
201;10-19;152;2021-03-23
210;10-19;295;2021-03-23
217;10-19;476;2021-03-23
219;10-19;336;2021-03-23
223;10-19;165;2021-03-23
230;10-19;511;2021-03-23
240;10-19;341;2021-03-23
250;10-19;212;2021-03-23
253;10-19;480;2021-03-23
259;10-19;495;2021-03-23
260;10-19;105;2021-03-23
265;10-19;550;2021-03-23
269;10-19;286;2021-03-23
270;10-19;238;2021-03-23
306;10-19;151;2021-03-23
316;10-19;386;2021-03-23
320;10-19;175;2021-03-23
326;10-19;290;2021-03-23
329;10-19;208;2021-03-23
330;10-19;701;2021-03-23
336;10-19;116;2021-03-23
340;10-19;103;2021-03-23
350;10-19;182;2021-03-23
360;10-19;149;2021-03-23
370;10-19;455;2021-03-23
376;10-19;198;2021-03-23
390;10-19;221;2021-03-23
400;10-19;88;2021-03-23
410;10-19;151;2021-03-23
420;10-19;104;2021-03-23
430;10-19;159;2021-03-23
440;10-19;129;2021-03-23
450;10-19;134;2021-03-23
461;10-19;1332;2021-03-23
479;10-19;217;2021-03-23
480;10-19;122;2021-03-23
482;10-19;23;2021-03-23
492;10-19;5;2021-03-23
510;10-19;198;2021-03-23
530;10-19;100;2021-03-23
540;10-19;376;2021-03-23
550;10-19;178;2021-03-23
561;10-19;501;2021-03-23
563;10-19;7;2021-03-23
573;10-19;175;2021-03-23
575;10-19;141;2021-03-23
580;10-19;195;2021-03-23
607;10-19;208;2021-03-23
615;10-19;378;2021-03-23
621;10-19;498;2021-03-23
630;10-19;571;2021-03-23
657;10-19;288;2021-03-23
661;10-19;311;2021-03-23
665;10-19;55;2021-03-23
671;10-19;142;2021-03-23
706;10-19;104;2021-03-23
707;10-19;91;2021-03-23
710;10-19;222;2021-03-23
727;10-19;128;2021-03-23
730;10-19;485;2021-03-23
740;10-19;507;2021-03-23
741;10-19;7;2021-03-23
746;10-19;335;2021-03-23
751;10-19;2419;2021-03-23
756;10-19;182;2021-03-23
760;10-19;149;2021-03-23
766;10-19;213;2021-03-23
773;10-19;60;2021-03-23
779;10-19;140;2021-03-23
787;10-19;152;2021-03-23
791;10-19;337;2021-03-23
810;10-19;141;2021-03-23
813;10-19;213;2021-03-23
820;10-19;107;2021-03-23
825;10-19;1;2021-03-23
840;10-19;129;2021-03-23
846;10-19;140;2021-03-23
849;10-19;148;2021-03-23
851;10-19;1051;2021-03-23
860;10-19;203;2021-03-23
;20-29;417;2021-03-23
011;20-29;98;2021-03-23
019;20-29;10;2021-03-23
101;20-29;12212;2021-03-23
147;20-29;1562;2021-03-23
151;20-29;423;2021-03-23
153;20-29;458;2021-03-23
155;20-29;60;2021-03-23
157;20-29;429;2021-03-23
159;20-29;677;2021-03-23
161;20-29;245;2021-03-23
163;20-29;273;2021-03-23
165;20-29;324;2021-03-23
167;20-29;551;2021-03-23
169;20-29;630;2021-03-23
173;20-29;406;2021-03-23
175;20-29;436;2021-03-23
183;20-29;380;2021-03-23
185;20-29;303;2021-03-23
187;20-29;174;2021-03-23
190;20-29;206;2021-03-23
201;20-29;90;2021-03-23
210;20-29;230;2021-03-23
217;20-29;365;2021-03-23
219;20-29;313;2021-03-23
223;20-29;74;2021-03-23
230;20-29;258;2021-03-23
240;20-29;198;2021-03-23
250;20-29;203;2021-03-23
253;20-29;370;2021-03-23
259;20-29;417;2021-03-23
260;20-29;109;2021-03-23
265;20-29;631;2021-03-23
269;20-29;122;2021-03-23
270;20-29;133;2021-03-23
306;20-29;87;2021-03-23
316;20-29;310;2021-03-23
320;20-29;144;2021-03-23
326;20-29;153;2021-03-23
329;20-29;218;2021-03-23
330;20-29;519;2021-03-23
336;20-29;75;2021-03-23
340;20-29;95;2021-03-23
350;20-29;101;2021-03-23
360;20-29;92;2021-03-23
370;20-29;408;2021-03-23
376;20-29;189;2021-03-23
390;20-29;119;2021-03-23
400;20-29;52;2021-03-23
410;20-29;79;2021-03-23
420;20-29;73;2021-03-23
430;20-29;121;2021-03-23
440;20-29;60;2021-03-23
450;20-29;90;2021-03-23
461;20-29;1967;2021-03-23
479;20-29;143;2021-03-23
480;20-29;73;2021-03-23
482;20-29;10;2021-03-23
492;20-29;4;2021-03-23
510;20-29;181;2021-03-23
530;20-29;76;2021-03-23
540;20-29;238;2021-03-23
550;20-29;81;2021-03-23
561;20-29;519;2021-03-23
563;20-29;2;2021-03-23
573;20-29;160;2021-03-23
575;20-29;132;2021-03-23
580;20-29;159;2021-03-23
607;20-29;186;2021-03-23
615;20-29;480;2021-03-23
621;20-29;471;2021-03-23
630;20-29;591;2021-03-23
657;20-29;314;2021-03-23
661;20-29;261;2021-03-23
665;20-29;45;2021-03-23
671;20-29;71;2021-03-23
706;20-29;80;2021-03-23
707;20-29;82;2021-03-23
710;20-29;123;2021-03-23
727;20-29;36;2021-03-23
730;20-29;436;2021-03-23
740;20-29;322;2021-03-23
741;20-29;4;2021-03-23
746;20-29;181;2021-03-23
751;20-29;4631;2021-03-23
756;20-29;126;2021-03-23
760;20-29;168;2021-03-23
766;20-29;145;2021-03-23
773;20-29;73;2021-03-23
779;20-29;130;2021-03-23
787;20-29;139;2021-03-23
791;20-29;233;2021-03-23
810;20-29;101;2021-03-23
813;20-29;156;2021-03-23
820;20-29;99;2021-03-23
825;20-29;3;2021-03-23
840;20-29;53;2021-03-23
846;20-29;133;2021-03-23
849;20-29;96;2021-03-23
851;20-29;1851;2021-03-23
860;20-29;156;2021-03-23
;30-39;358;2021-03-23
011;30-39;191;2021-03-23
012;30-39;1;2021-03-23
019;30-39;23;2021-03-23
101;30-39;7232;2021-03-23
147;30-39;919;2021-03-23
151;30-39;387;2021-03-23
153;30-39;431;2021-03-23
155;30-39;80;2021-03-23
157;30-39;348;2021-03-23
159;30-39;610;2021-03-23
161;30-39;268;2021-03-23
163;30-39;290;2021-03-23
165;30-39;294;2021-03-23
167;30-39;521;2021-03-23
169;30-39;619;2021-03-23
173;30-39;289;2021-03-23
175;30-39;390;2021-03-23
183;30-39;379;2021-03-23
185;30-39;330;2021-03-23
187;30-39;234;2021-03-23
190;30-39;228;2021-03-23
201;30-39;99;2021-03-23
210;30-39;220;2021-03-23
217;30-39;335;2021-03-23
219;30-39;287;2021-03-23
223;30-39;76;2021-03-23
230;30-39;233;2021-03-23
240;30-39;282;2021-03-23
250;30-39;164;2021-03-23
253;30-39;354;2021-03-23
259;30-39;358;2021-03-23
260;30-39;106;2021-03-23
265;30-39;521;2021-03-23
269;30-39;170;2021-03-23
270;30-39;152;2021-03-23
306;30-39;81;2021-03-23
316;30-39;309;2021-03-23
320;30-39;156;2021-03-23
326;30-39;148;2021-03-23
329;30-39;180;2021-03-23
330;30-39;446;2021-03-23
336;30-39;89;2021-03-23
340;30-39;103;2021-03-23
350;30-39;159;2021-03-23
360;30-39;102;2021-03-23
370;30-39;337;2021-03-23
376;30-39;198;2021-03-23
390;30-39;134;2021-03-23
400;30-39;70;2021-03-23
410;30-39;80;2021-03-23
420;30-39;91;2021-03-23
430;30-39;115;2021-03-23
440;30-39;50;2021-03-23
450;30-39;105;2021-03-23
461;30-39;1002;2021-03-23
479;30-39;100;2021-03-23
480;30-39;67;2021-03-23
482;30-39;14;2021-03-23
492;30-39;1;2021-03-23
510;30-39;107;2021-03-23
530;30-39;87;2021-03-23
540;30-39;181;2021-03-23
550;30-39;70;2021-03-23
561;30-39;367;2021-03-23
563;30-39;5;2021-03-23
573;30-39;151;2021-03-23
575;30-39;133;2021-03-23
580;30-39;149;2021-03-23
607;30-39;159;2021-03-23
615;30-39;383;2021-03-23
621;30-39;496;2021-03-23
630;30-39;547;2021-03-23
657;30-39;326;2021-03-23
661;30-39;219;2021-03-23
665;30-39;49;2021-03-23
671;30-39;78;2021-03-23
706;30-39;81;2021-03-23
707;30-39;74;2021-03-23
710;30-39;163;2021-03-23
727;30-39;57;2021-03-23
730;30-39;343;2021-03-23
740;30-39;327;2021-03-23
741;30-39;6;2021-03-23
746;30-39;253;2021-03-23
751;30-39;1975;2021-03-23
756;30-39;123;2021-03-23
760;30-39;131;2021-03-23
766;30-39;126;2021-03-23
773;30-39;43;2021-03-23
779;30-39;105;2021-03-23
787;30-39;125;2021-03-23
791;30-39;237;2021-03-23
810;30-39;128;2021-03-23
813;30-39;152;2021-03-23
820;30-39;112;2021-03-23
840;30-39;97;2021-03-23
846;30-39;120;2021-03-23
849;30-39;118;2021-03-23
851;30-39;786;2021-03-23
860;30-39;175;2021-03-23
961;30-39;1;2021-03-23
;40-49;316;2021-03-23
011;40-49;182;2021-03-23
012;40-49;1;2021-03-23
019;40-49;16;2021-03-23
101;40-49;5140;2021-03-23
147;40-49;798;2021-03-23
151;40-49;485;2021-03-23
153;40-49;439;2021-03-23
155;40-49;106;2021-03-23
157;40-49;576;2021-03-23
159;40-49;617;2021-03-23
161;40-49;227;2021-03-23
163;40-49;347;2021-03-23
165;40-49;354;2021-03-23
167;40-49;585;2021-03-23
169;40-49;615;2021-03-23
173;40-49;383;2021-03-23
175;40-49;456;2021-03-23
183;40-49;381;2021-03-23
185;40-49;473;2021-03-23
187;40-49;223;2021-03-23
190;40-49;275;2021-03-23
201;40-49;136;2021-03-23
210;40-49;286;2021-03-23
217;40-49;463;2021-03-23
219;40-49;325;2021-03-23
223;40-49;135;2021-03-23
230;40-49;381;2021-03-23
240;40-49;400;2021-03-23
250;40-49;257;2021-03-23
253;40-49;492;2021-03-23
259;40-49;471;2021-03-23
260;40-49;121;2021-03-23
265;40-49;555;2021-03-23
269;40-49;221;2021-03-23
270;40-49;234;2021-03-23
306;40-49;132;2021-03-23
316;40-49;421;2021-03-23
320;40-49;220;2021-03-23
326;40-49;216;2021-03-23
329;40-49;261;2021-03-23
330;40-49;603;2021-03-23
336;40-49;138;2021-03-23
340;40-49;165;2021-03-23
350;40-49;199;2021-03-23
360;40-49;165;2021-03-23
370;40-49;441;2021-03-23
376;40-49;230;2021-03-23
390;40-49;196;2021-03-23
400;40-49;96;2021-03-23
410;40-49;135;2021-03-23
420;40-49;105;2021-03-23
430;40-49;153;2021-03-23
440;40-49;86;2021-03-23
450;40-49;135;2021-03-23
461;40-49;930;2021-03-23
479;40-49;208;2021-03-23
480;40-49;97;2021-03-23
482;40-49;17;2021-03-23
492;40-49;5;2021-03-23
510;40-49;150;2021-03-23
530;40-49;102;2021-03-23
540;40-49;321;2021-03-23
550;40-49;108;2021-03-23
561;40-49;471;2021-03-23
563;40-49;11;2021-03-23
573;40-49;161;2021-03-23
575;40-49;177;2021-03-23
580;40-49;161;2021-03-23
607;40-49;197;2021-03-23
615;40-49;439;2021-03-23
621;40-49;488;2021-03-23
630;40-49;515;2021-03-23
657;40-49;321;2021-03-23
661;40-49;292;2021-03-23
665;40-49;44;2021-03-23
671;40-49;106;2021-03-23
706;40-49;115;2021-03-23
707;40-49;91;2021-03-23
710;40-49;195;2021-03-23
727;40-49;90;2021-03-23
730;40-49;402;2021-03-23
740;40-49;413;2021-03-23
741;40-49;8;2021-03-23
746;40-49;344;2021-03-23
751;40-49;1716;2021-03-23
756;40-49;153;2021-03-23
760;40-49;145;2021-03-23
766;40-49;199;2021-03-23
773;40-49;84;2021-03-23
779;40-49;129;2021-03-23
787;40-49;137;2021-03-23
791;40-49;318;2021-03-23
810;40-49;137;2021-03-23
813;40-49;169;2021-03-23
820;40-49;100;2021-03-23
825;40-49;5;2021-03-23
840;40-49;106;2021-03-23
846;40-49;146;2021-03-23
849;40-49;151;2021-03-23
851;40-49;803;2021-03-23
860;40-49;197;2021-03-23
;50-59;223;2021-03-23
011;50-59;103;2021-03-23
012;50-59;2;2021-03-23
019;50-59;7;2021-03-23
101;50-59;4280;2021-03-23
147;50-59;692;2021-03-23
151;50-59;504;2021-03-23
153;50-59;395;2021-03-23
155;50-59;128;2021-03-23
157;50-59;605;2021-03-23
159;50-59;628;2021-03-23
161;50-59;198;2021-03-23
163;50-59;315;2021-03-23
165;50-59;295;2021-03-23
167;50-59;479;2021-03-23
169;50-59;499;2021-03-23
173;50-59;375;2021-03-23
175;50-59;368;2021-03-23
183;50-59;320;2021-03-23
185;50-59;365;2021-03-23
187;50-59;165;2021-03-23
190;50-59;289;2021-03-23
201;50-59;172;2021-03-23
210;50-59;320;2021-03-23
217;50-59;560;2021-03-23
219;50-59;384;2021-03-23
223;50-59;202;2021-03-23
230;50-59;462;2021-03-23
240;50-59;393;2021-03-23
250;50-59;292;2021-03-23
253;50-59;453;2021-03-23
259;50-59;523;2021-03-23
260;50-59;162;2021-03-23
265;50-59;557;2021-03-23
269;50-59;204;2021-03-23
270;50-59;290;2021-03-23
306;50-59;146;2021-03-23
316;50-59;453;2021-03-23
320;50-59;255;2021-03-23
326;50-59;242;2021-03-23
329;50-59;236;2021-03-23
330;50-59;559;2021-03-23
336;50-59;135;2021-03-23
340;50-59;140;2021-03-23
350;50-59;198;2021-03-23
360;50-59;162;2021-03-23
370;50-59;512;2021-03-23
376;50-59;283;2021-03-23
390;50-59;202;2021-03-23
400;50-59;97;2021-03-23
410;50-59;156;2021-03-23
420;50-59;115;2021-03-23
430;50-59;178;2021-03-23
440;50-59;107;2021-03-23
450;50-59;145;2021-03-23
461;50-59;899;2021-03-23
479;50-59;206;2021-03-23
480;50-59;95;2021-03-23
482;50-59;28;2021-03-23
492;50-59;11;2021-03-23
510;50-59;157;2021-03-23
530;50-59;93;2021-03-23
540;50-59;259;2021-03-23
550;50-59;112;2021-03-23
561;50-59;500;2021-03-23
573;50-59;180;2021-03-23
575;50-59;153;2021-03-23
580;50-59;222;2021-03-23
607;50-59;198;2021-03-23
615;50-59;400;2021-03-23
621;50-59;401;2021-03-23
630;50-59;486;2021-03-23
657;50-59;351;2021-03-23
661;50-59;310;2021-03-23
665;50-59;90;2021-03-23
671;50-59;125;2021-03-23
706;50-59;127;2021-03-23
707;50-59;129;2021-03-23
710;50-59;198;2021-03-23
727;50-59;100;2021-03-23
730;50-59;454;2021-03-23
740;50-59;351;2021-03-23
741;50-59;15;2021-03-23
746;50-59;297;2021-03-23
751;50-59;1692;2021-03-23
756;50-59;167;2021-03-23
760;50-59;188;2021-03-23
766;50-59;197;2021-03-23
773;50-59;107;2021-03-23
779;50-59;141;2021-03-23
787;50-59;175;2021-03-23
791;50-59;314;2021-03-23
810;50-59;173;2021-03-23
813;50-59;283;2021-03-23
820;50-59;114;2021-03-23
825;50-59;6;2021-03-23
840;50-59;105;2021-03-23
846;50-59;161;2021-03-23
849;50-59;178;2021-03-23
851;50-59;769;2021-03-23
860;50-59;254;2021-03-23
;60-69;98;2021-03-23
011;60-69;16;2021-03-23
019;60-69;1;2021-03-23
101;60-69;2127;2021-03-23
147;60-69;360;2021-03-23
151;60-69;220;2021-03-23
153;60-69;250;2021-03-23
155;60-69;73;2021-03-23
157;60-69;354;2021-03-23
159;60-69;338;2021-03-23
161;60-69;110;2021-03-23
163;60-69;180;2021-03-23
165;60-69;162;2021-03-23
167;60-69;277;2021-03-23
169;60-69;255;2021-03-23
173;60-69;203;2021-03-23
175;60-69;225;2021-03-23
183;60-69;143;2021-03-23
185;60-69;209;2021-03-23
187;60-69;75;2021-03-23
190;60-69;132;2021-03-23
201;60-69;77;2021-03-23
210;60-69;185;2021-03-23
217;60-69;333;2021-03-23
219;60-69;214;2021-03-23
223;60-69;111;2021-03-23
230;60-69;220;2021-03-23
240;60-69;167;2021-03-23
250;60-69;143;2021-03-23
253;60-69;205;2021-03-23
259;60-69;197;2021-03-23
260;60-69;117;2021-03-23
265;60-69;290;2021-03-23
269;60-69;96;2021-03-23
270;60-69;178;2021-03-23
306;60-69;120;2021-03-23
316;60-69;283;2021-03-23
320;60-69;128;2021-03-23
326;60-69;170;2021-03-23
329;60-69;105;2021-03-23
330;60-69;293;2021-03-23
336;60-69;77;2021-03-23
340;60-69;106;2021-03-23
350;60-69;92;2021-03-23
360;60-69;134;2021-03-23
370;60-69;303;2021-03-23
376;60-69;201;2021-03-23
390;60-69;133;2021-03-23
400;60-69;70;2021-03-23
410;60-69;92;2021-03-23
420;60-69;58;2021-03-23
430;60-69;93;2021-03-23
440;60-69;65;2021-03-23
450;60-69;90;2021-03-23
461;60-69;459;2021-03-23
479;60-69;124;2021-03-23
480;60-69;63;2021-03-23
482;60-69;28;2021-03-23
492;60-69;4;2021-03-23
510;60-69;86;2021-03-23
530;60-69;50;2021-03-23
540;60-69;124;2021-03-23
550;60-69;70;2021-03-23
561;60-69;267;2021-03-23
563;60-69;7;2021-03-23
573;60-69;129;2021-03-23
575;60-69;89;2021-03-23
580;60-69;120;2021-03-23
607;60-69;114;2021-03-23
615;60-69;185;2021-03-23
621;60-69;255;2021-03-23
630;60-69;253;2021-03-23
657;60-69;217;2021-03-23
661;60-69;198;2021-03-23
665;60-69;45;2021-03-23
671;60-69;82;2021-03-23
706;60-69;78;2021-03-23
707;60-69;83;2021-03-23
710;60-69;81;2021-03-23
727;60-69;56;2021-03-23
730;60-69;240;2021-03-23
740;60-69;194;2021-03-23
741;60-69;24;2021-03-23
746;60-69;167;2021-03-23
751;60-69;955;2021-03-23
756;60-69;98;2021-03-23
760;60-69;109;2021-03-23
766;60-69;104;2021-03-23
773;60-69;59;2021-03-23
779;60-69;80;2021-03-23
787;60-69;155;2021-03-23
791;60-69;173;2021-03-23
810;60-69;91;2021-03-23
813;60-69;169;2021-03-23
820;60-69;93;2021-03-23
825;60-69;3;2021-03-23
840;60-69;68;2021-03-23
846;60-69;128;2021-03-23
849;60-69;127;2021-03-23
851;60-69;473;2021-03-23
860;60-69;154;2021-03-23
;70-79;26;2021-03-23
011;70-79;2;2021-03-23
101;70-79;1202;2021-03-23
147;70-79;322;2021-03-23
151;70-79;157;2021-03-23
153;70-79;149;2021-03-23
155;70-79;42;2021-03-23
157;70-79;212;2021-03-23
159;70-79;176;2021-03-23
161;70-79;74;2021-03-23
163;70-79;97;2021-03-23
165;70-79;94;2021-03-23
167;70-79;113;2021-03-23
169;70-79;163;2021-03-23
173;70-79;138;2021-03-23
175;70-79;98;2021-03-23
183;70-79;99;2021-03-23
185;70-79;139;2021-03-23
187;70-79;64;2021-03-23
190;70-79;84;2021-03-23
201;70-79;62;2021-03-23
210;70-79;125;2021-03-23
217;70-79;224;2021-03-23
219;70-79;134;2021-03-23
223;70-79;85;2021-03-23
230;70-79;139;2021-03-23
240;70-79;162;2021-03-23
250;70-79;99;2021-03-23
253;70-79;135;2021-03-23
259;70-79;172;2021-03-23
260;70-79;66;2021-03-23
265;70-79;189;2021-03-23
269;70-79;71;2021-03-23
270;70-79;126;2021-03-23
306;70-79;82;2021-03-23
316;70-79;133;2021-03-23
320;70-79;73;2021-03-23
326;70-79;117;2021-03-23
329;70-79;46;2021-03-23
330;70-79;213;2021-03-23
336;70-79;68;2021-03-23
340;70-79;47;2021-03-23
350;70-79;60;2021-03-23
360;70-79;81;2021-03-23
370;70-79;198;2021-03-23
376;70-79;144;2021-03-23
390;70-79;77;2021-03-23
400;70-79;80;2021-03-23
410;70-79;47;2021-03-23
420;70-79;28;2021-03-23
430;70-79;65;2021-03-23
440;70-79;29;2021-03-23
450;70-79;62;2021-03-23
461;70-79;255;2021-03-23
479;70-79;83;2021-03-23
480;70-79;37;2021-03-23
482;70-79;15;2021-03-23
492;70-79;6;2021-03-23
510;70-79;42;2021-03-23
530;70-79;54;2021-03-23
540;70-79;79;2021-03-23
550;70-79;41;2021-03-23
561;70-79;180;2021-03-23
563;70-79;11;2021-03-23
573;70-79;86;2021-03-23
575;70-79;51;2021-03-23
580;70-79;85;2021-03-23
607;70-79;68;2021-03-23
615;70-79;126;2021-03-23
621;70-79;132;2021-03-23
630;70-79;156;2021-03-23
657;70-79;101;2021-03-23
661;70-79;118;2021-03-23
665;70-79;31;2021-03-23
671;70-79;45;2021-03-23
706;70-79;62;2021-03-23
707;70-79;48;2021-03-23
710;70-79;57;2021-03-23
727;70-79;33;2021-03-23
730;70-79;131;2021-03-23
740;70-79;139;2021-03-23
741;70-79;10;2021-03-23
746;70-79;113;2021-03-23
751;70-79;466;2021-03-23
756;70-79;63;2021-03-23
760;70-79;63;2021-03-23
766;70-79;61;2021-03-23
773;70-79;53;2021-03-23
779;70-79;65;2021-03-23
787;70-79;91;2021-03-23
791;70-79;98;2021-03-23
810;70-79;86;2021-03-23
813;70-79;105;2021-03-23
820;70-79;50;2021-03-23
825;70-79;2;2021-03-23
840;70-79;37;2021-03-23
846;70-79;73;2021-03-23
849;70-79;64;2021-03-23
851;70-79;305;2021-03-23
860;70-79;100;2021-03-23
;80-89;10;2021-03-23
101;80-89;586;2021-03-23
147;80-89;254;2021-03-23
151;80-89;156;2021-03-23
153;80-89;83;2021-03-23
155;80-89;18;2021-03-23
157;80-89;121;2021-03-23
159;80-89;141;2021-03-23
161;80-89;57;2021-03-23
163;80-89;89;2021-03-23
165;80-89;27;2021-03-23
167;80-89;84;2021-03-23
169;80-89;80;2021-03-23
173;80-89;99;2021-03-23
175;80-89;71;2021-03-23
183;80-89;32;2021-03-23
185;80-89;79;2021-03-23
187;80-89;31;2021-03-23
190;80-89;84;2021-03-23
201;80-89;43;2021-03-23
210;80-89;76;2021-03-23
217;80-89;108;2021-03-23
219;80-89;76;2021-03-23
223;80-89;41;2021-03-23
230;80-89;98;2021-03-23
240;80-89;78;2021-03-23
250;80-89;64;2021-03-23
253;80-89;69;2021-03-23
259;80-89;56;2021-03-23
260;80-89;22;2021-03-23
265;80-89;103;2021-03-23
269;80-89;17;2021-03-23
270;80-89;61;2021-03-23
306;80-89;38;2021-03-23
316;80-89;74;2021-03-23
320;80-89;28;2021-03-23
326;80-89;58;2021-03-23
329;80-89;33;2021-03-23
330;80-89;129;2021-03-23
336;80-89;37;2021-03-23
340;80-89;23;2021-03-23
350;80-89;32;2021-03-23
360;80-89;54;2021-03-23
370;80-89;102;2021-03-23
376;80-89;82;2021-03-23
390;80-89;26;2021-03-23
400;80-89;28;2021-03-23
410;80-89;23;2021-03-23
420;80-89;14;2021-03-23
430;80-89;35;2021-03-23
440;80-89;22;2021-03-23
450;80-89;38;2021-03-23
461;80-89;109;2021-03-23
479;80-89;46;2021-03-23
480;80-89;13;2021-03-23
482;80-89;3;2021-03-23
492;80-89;2;2021-03-23
510;80-89;21;2021-03-23
530;80-89;17;2021-03-23
540;80-89;41;2021-03-23
550;80-89;14;2021-03-23
561;80-89;96;2021-03-23
563;80-89;1;2021-03-23
573;80-89;40;2021-03-23
575;80-89;18;2021-03-23
580;80-89;31;2021-03-23
607;80-89;40;2021-03-23
615;80-89;60;2021-03-23
621;80-89;50;2021-03-23
630;80-89;43;2021-03-23
657;80-89;64;2021-03-23
661;80-89;70;2021-03-23
665;80-89;6;2021-03-23
671;80-89;24;2021-03-23
706;80-89;34;2021-03-23
707;80-89;22;2021-03-23
710;80-89;20;2021-03-23
727;80-89;19;2021-03-23
730;80-89;46;2021-03-23
740;80-89;45;2021-03-23
741;80-89;4;2021-03-23
746;80-89;69;2021-03-23
751;80-89;253;2021-03-23
756;80-89;33;2021-03-23
760;80-89;30;2021-03-23
766;80-89;30;2021-03-23
773;80-89;18;2021-03-23
779;80-89;18;2021-03-23
787;80-89;48;2021-03-23
791;80-89;41;2021-03-23
810;80-89;24;2021-03-23
813;80-89;52;2021-03-23
820;80-89;22;2021-03-23
840;80-89;26;2021-03-23
846;80-89;44;2021-03-23
849;80-89;27;2021-03-23
851;80-89;130;2021-03-23
860;80-89;49;2021-03-23
;90+;5;2021-03-23
101;90+;227;2021-03-23
147;90+;113;2021-03-23
151;90+;24;2021-03-23
153;90+;19;2021-03-23
155;90+;7;2021-03-23
157;90+;59;2021-03-23
159;90+;51;2021-03-23
161;90+;26;2021-03-23
163;90+;36;2021-03-23
165;90+;5;2021-03-23
167;90+;21;2021-03-23
169;90+;28;2021-03-23
173;90+;64;2021-03-23
175;90+;28;2021-03-23
183;90+;5;2021-03-23
185;90+;36;2021-03-23
187;90+;11;2021-03-23
190;90+;38;2021-03-23
201;90+;18;2021-03-23
210;90+;26;2021-03-23
217;90+;26;2021-03-23
219;90+;12;2021-03-23
223;90+;17;2021-03-23
