"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser"
Midtjylland;2020-10-04;M;29;0;2;680;29887;3349
Nordjylland;2020-10-04;M;19;0;1;680;29906;3350
Sjælland;2020-10-04;M;17;0;2;680;29923;3352
Syddanmark;2020-10-04;M;21;0;2;680;29944;3354
Hovedstaden;2020-10-05;F;89;1;5;681;30033;3359
Midtjylland;2020-10-05;F;55;0;4;681;30088;3363
Nordjylland;2020-10-05;F;19;0;0;681;30107;3363
Sjælland;2020-10-05;F;23;0;0;681;30130;3363
Syddanmark;2020-10-05;F;33;0;0;681;30163;3363
Hovedstaden;2020-10-05;M;72;2;8;683;30235;3371
Midtjylland;2020-10-05;M;50;0;3;683;30285;3374
Nordjylland;2020-10-05;M;41;0;1;683;30326;3375
Sjælland;2020-10-05;M;17;0;2;683;30343;3377
Syddanmark;2020-10-05;M;28;0;0;683;30371;3377
Hovedstaden;2020-10-06;F;91;1;2;684;30462;3379
Midtjylland;2020-10-06;F;35;0;1;684;30497;3380
Nordjylland;2020-10-06;F;15;0;1;684;30512;3381
Sjælland;2020-10-06;F;19;0;0;684;30531;3381
Syddanmark;2020-10-06;F;23;0;1;684;30554;3382
Hovedstaden;2020-10-06;M;103;0;3;684;30657;3385
Midtjylland;2020-10-06;M;73;0;3;684;30730;3388
Nordjylland;2020-10-06;M;16;0;1;684;30746;3389
Sjælland;2020-10-06;M;21;0;1;684;30767;3390
Syddanmark;2020-10-06;M;30;0;1;684;30797;3391
Hovedstaden;2020-10-07;F;80;3;7;687;30877;3398
Midtjylland;2020-10-07;F;47;0;2;687;30924;3400
Nordjylland;2020-10-07;F;24;0;1;687;30948;3401
Sjælland;2020-10-07;F;18;0;0;687;30966;3401
Syddanmark;2020-10-07;F;32;1;1;688;30998;3402
Hovedstaden;2020-10-07;M;78;1;5;689;31076;3407
Midtjylland;2020-10-07;M;105;0;4;689;31181;3411
Nordjylland;2020-10-07;M;25;0;0;689;31206;3411
Sjælland;2020-10-07;M;19;0;1;689;31225;3412
Syddanmark;2020-10-07;M;24;2;1;691;31249;3413
Hovedstaden;2020-10-08;F;72;0;1;691;31321;3414
Midtjylland;2020-10-08;F;67;0;2;691;31388;3416
Nordjylland;2020-10-08;F;20;0;0;691;31408;3416
Sjælland;2020-10-08;F;13;1;2;692;31421;3418
Syddanmark;2020-10-08;F;27;0;0;692;31448;3418
Hovedstaden;2020-10-08;M;80;0;3;692;31528;3421
Midtjylland;2020-10-08;M;69;0;3;692;31597;3424
Nordjylland;2020-10-08;M;30;0;2;692;31627;3426
Sjælland;2020-10-08;M;13;0;0;692;31640;3426
Syddanmark;2020-10-08;M;27;0;0;692;31667;3426
Hovedstaden;2020-10-09;F;72;1;4;693;31739;3430
Midtjylland;2020-10-09;F;55;0;4;693;31794;3434
Nordjylland;2020-10-09;F;22;0;0;693;31816;3434
Sjælland;2020-10-09;F;16;0;0;693;31832;3434
Syddanmark;2020-10-09;F;34;0;1;693;31866;3435
Hovedstaden;2020-10-09;M;78;0;3;693;31944;3438
Midtjylland;2020-10-09;M;61;0;2;693;32005;3440
Nordjylland;2020-10-09;M;21;0;0;693;32026;3440
Sjælland;2020-10-09;M;14;0;1;693;32040;3441
Syddanmark;2020-10-09;M;38;2;4;695;32078;3445
Hovedstaden;2020-10-10;F;48;0;3;695;32126;3448
Midtjylland;2020-10-10;F;39;0;1;695;32165;3449
Nordjylland;2020-10-10;F;14;0;1;695;32179;3450
Sjælland;2020-10-10;F;13;0;0;695;32192;3450
Syddanmark;2020-10-10;F;16;0;0;695;32208;3450
Hovedstaden;2020-10-10;M;60;0;5;695;32268;3455
Midtjylland;2020-10-10;M;48;0;3;695;32316;3458
Nordjylland;2020-10-10;M;18;0;1;695;32334;3459
Sjælland;2020-10-10;M;12;0;1;695;32346;3460
Syddanmark;2020-10-10;M;13;0;0;695;32359;3460
Hovedstaden;2020-10-11;F;54;1;6;696;32413;3466
Midtjylland;2020-10-11;F;34;0;1;696;32447;3467
Nordjylland;2020-10-11;F;12;0;0;696;32459;3467
Sjælland;2020-10-11;F;15;0;1;696;32474;3468
Syddanmark;2020-10-11;F;18;0;0;696;32492;3468
Hovedstaden;2020-10-11;M;44;0;1;696;32536;3469
Midtjylland;2020-10-11;M;32;0;2;696;32568;3471
Nordjylland;2020-10-11;M;18;1;1;697;32586;3472
Sjælland;2020-10-11;M;13;0;0;697;32599;3472
Syddanmark;2020-10-11;M;15;0;2;697;32614;3474
Hovedstaden;2020-10-12;F;65;1;3;698;32679;3477
Midtjylland;2020-10-12;F;59;1;3;699;32738;3480
Nordjylland;2020-10-12;F;21;0;0;699;32759;3480
Sjælland;2020-10-12;F;17;0;2;699;32776;3482
Syddanmark;2020-10-12;F;39;0;2;699;32815;3484
Hovedstaden;2020-10-12;M;77;1;4;700;32892;3488
Midtjylland;2020-10-12;M;66;0;2;700;32958;3490
Nordjylland;2020-10-12;M;24;0;3;700;32982;3493
Sjælland;2020-10-12;M;52;0;2;700;33034;3495
Syddanmark;2020-10-12;M;34;1;4;701;33068;3499
Hovedstaden;2020-10-13;F;87;0;4;701;33155;3503
Midtjylland;2020-10-13;F;42;0;5;701;33197;3508
Nordjylland;2020-10-13;F;21;1;0;702;33218;3508
Sjælland;2020-10-13;F;13;0;2;702;33231;3510
Syddanmark;2020-10-13;F;44;0;4;702;33275;3514
Hovedstaden;2020-10-13;M;66;1;4;703;33341;3518
Midtjylland;2020-10-13;M;53;0;0;703;33394;3518
Nordjylland;2020-10-13;M;34;0;0;703;33428;3518
Sjælland;2020-10-13;M;11;0;0;703;33439;3518
Syddanmark;2020-10-13;M;50;1;1;704;33489;3519
Hovedstaden;2020-10-14;F;98;0;6;704;33587;3525
Midtjylland;2020-10-14;F;46;0;2;704;33633;3527
Nordjylland;2020-10-14;F;31;1;1;705;33664;3528
Sjælland;2020-10-14;F;11;0;0;705;33675;3528
Syddanmark;2020-10-14;F;34;0;0;705;33709;3528
Hovedstaden;2020-10-14;M;103;2;8;707;33812;3536
Midtjylland;2020-10-14;M;50;1;2;708;33862;3538
Nordjylland;2020-10-14;M;31;1;3;709;33893;3541
Sjælland;2020-10-14;M;25;0;0;709;33918;3541
Syddanmark;2020-10-14;M;40;0;2;709;33958;3543
Hovedstaden;2020-10-15;F;94;0;4;709;34052;3547
Midtjylland;2020-10-15;F;53;0;1;709;34105;3548
Nordjylland;2020-10-15;F;18;0;0;709;34123;3548
Sjælland;2020-10-15;F;13;0;2;709;34136;3550
Syddanmark;2020-10-15;F;38;0;3;709;34174;3553
Hovedstaden;2020-10-15;M;87;1;7;710;34261;3560
Midtjylland;2020-10-15;M;58;0;3;710;34319;3563
Nordjylland;2020-10-15;M;15;0;0;710;34334;3563
Sjælland;2020-10-15;M;26;0;1;710;34360;3564
Syddanmark;2020-10-15;M;46;0;1;710;34406;3565
Hovedstaden;2020-10-16;F;106;1;7;711;34512;3572
Midtjylland;2020-10-16;F;60;0;1;711;34572;3573
Nordjylland;2020-10-16;F;28;0;0;711;34600;3573
Sjælland;2020-10-16;F;25;0;0;711;34625;3573
Syddanmark;2020-10-16;F;32;0;1;711;34657;3574
Hovedstaden;2020-10-16;M;81;1;3;712;34738;3577
Midtjylland;2020-10-16;M;44;0;1;712;34782;3578
Nordjylland;2020-10-16;M;21;1;1;713;34803;3579
Sjælland;2020-10-16;M;23;0;4;713;34826;3583
Syddanmark;2020-10-16;M;45;0;4;713;34871;3587
Hovedstaden;2020-10-17;F;103;0;6;713;34974;3593
Midtjylland;2020-10-17;F;36;0;1;713;35010;3594
Nordjylland;2020-10-17;F;21;0;0;713;35031;3594
Sjælland;2020-10-17;F;12;0;0;713;35043;3594
Syddanmark;2020-10-17;F;40;0;0;713;35083;3594
Hovedstaden;2020-10-17;M;114;0;7;713;35197;3601
Midtjylland;2020-10-17;M;39;0;2;713;35236;3603
Nordjylland;2020-10-17;M;21;0;3;713;35257;3606
Sjælland;2020-10-17;M;16;0;0;713;35273;3606
Syddanmark;2020-10-17;M;29;0;0;713;35302;3606
Hovedstaden;2020-10-18;F;104;0;7;713;35406;3613
Midtjylland;2020-10-18;F;39;0;3;713;35445;3616
Nordjylland;2020-10-18;F;19;0;1;713;35464;3617
Sjælland;2020-10-18;F;20;0;0;713;35484;3617
Syddanmark;2020-10-18;F;44;0;2;713;35528;3619
Hovedstaden;2020-10-18;M;124;0;8;713;35652;3627
Midtjylland;2020-10-18;M;32;0;3;713;35684;3630
Nordjylland;2020-10-18;M;24;1;3;714;35708;3633
Sjælland;2020-10-18;M;15;0;0;714;35723;3633
Syddanmark;2020-10-18;M;33;2;3;716;35756;3636
Hovedstaden;2020-10-19;F;144;0;6;716;35900;3642
Midtjylland;2020-10-19;F;65;2;2;718;35965;3644
Nordjylland;2020-10-19;F;37;1;1;719;36002;3645
Sjælland;2020-10-19;F;32;0;0;719;36034;3645
Syddanmark;2020-10-19;F;51;0;2;719;36085;3647
Hovedstaden;2020-10-19;M;148;1;5;720;36233;3652
Midtjylland;2020-10-19;M;73;0;0;720;36306;3652
Nordjylland;2020-10-19;M;35;0;0;720;36341;3652
Sjælland;2020-10-19;M;36;0;1;720;36377;3653
Syddanmark;2020-10-19;M;63;0;2;720;36440;3655
Hovedstaden;2020-10-20;F;155;0;3;720;36595;3658
Midtjylland;2020-10-20;F;80;0;2;720;36675;3660
Nordjylland;2020-10-20;F;43;1;2;721;36718;3662
Sjælland;2020-10-20;F;34;0;4;721;36752;3666
Syddanmark;2020-10-20;F;58;0;5;721;36810;3671
Hovedstaden;2020-10-20;M;162;2;8;723;36972;3679
Midtjylland;2020-10-20;M;111;0;3;723;37083;3682
Nordjylland;2020-10-20;M;41;2;0;725;37124;3682
Sjælland;2020-10-20;M;36;0;2;725;37160;3684
Syddanmark;2020-10-20;M;59;0;3;725;37219;3687
Hovedstaden;2020-10-21;F;151;1;5;726;37370;3692
Midtjylland;2020-10-21;F;114;0;6;726;37484;3698
Nordjylland;2020-10-21;F;45;0;1;726;37529;3699
Sjælland;2020-10-21;F;37;0;2;726;37566;3701
Syddanmark;2020-10-21;F;46;0;0;726;37612;3701
Hovedstaden;2020-10-21;M;178;2;8;728;37790;3709
Midtjylland;2020-10-21;M;119;0;4;728;37909;3713
Nordjylland;2020-10-21;M;47;1;1;729;37956;3714
Sjælland;2020-10-21;M;39;0;0;729;37995;3714
Syddanmark;2020-10-21;M;68;0;0;729;38063;3714
Hovedstaden;2020-10-22;F;202;2;9;731;38265;3723
Midtjylland;2020-10-22;F;77;1;1;732;38342;3724
Nordjylland;2020-10-22;F;49;0;0;732;38391;3724
Sjælland;2020-10-22;F;36;0;1;732;38427;3725
Syddanmark;2020-10-22;F;58;0;2;732;38485;3727
Hovedstaden;2020-10-22;M;205;1;8;733;38690;3735
Midtjylland;2020-10-22;M;74;0;3;733;38764;3738
Nordjylland;2020-10-22;M;53;0;1;733;38817;3739
Sjælland;2020-10-22;M;39;0;0;733;38856;3739
Syddanmark;2020-10-22;M;72;1;3;734;38928;3742
Hovedstaden;2020-10-23;F;181;0;8;734;39109;3750
Midtjylland;2020-10-23;F;74;0;0;734;39183;3750
Nordjylland;2020-10-23;F;54;0;0;734;39237;3750
Sjælland;2020-10-23;F;37;0;0;734;39274;3750
Syddanmark;2020-10-23;F;56;0;1;734;39330;3751
Hovedstaden;2020-10-23;M;189;0;3;734;39519;3754
Midtjylland;2020-10-23;M;99;0;1;734;39618;3755
Nordjylland;2020-10-23;M;63;0;3;734;39681;3758
Sjælland;2020-10-23;M;42;0;3;734;39723;3761
Syddanmark;2020-10-23;M;64;0;4;734;39787;3765
Hovedstaden;2020-10-24;F;186;2;7;736;39973;3772
Midtjylland;2020-10-24;F;69;0;4;736;40042;3776
Nordjylland;2020-10-24;F;58;0;2;736;40100;3778
Sjælland;2020-10-24;F;41;0;1;736;40141;3779
Syddanmark;2020-10-24;F;44;0;1;736;40185;3780
Hovedstaden;2020-10-24;M;199;1;9;737;40384;3789
Midtjylland;2020-10-24;M;75;0;2;737;40459;3791
Nordjylland;2020-10-24;M;46;0;2;737;40505;3793
Sjælland;2020-10-24;M;48;0;5;737;40553;3798
Syddanmark;2020-10-24;M;53;0;1;737;40606;3799
Hovedstaden;2020-10-25;F;211;0;9;737;40817;3808
Midtjylland;2020-10-25;F;81;0;0;737;40898;3808
Nordjylland;2020-10-25;F;66;0;3;737;40964;3811
Sjælland;2020-10-25;F;44;0;2;737;41008;3813
Syddanmark;2020-10-25;F;67;0;2;737;41075;3815
Hovedstaden;2020-10-25;M;229;0;6;737;41304;3821
Midtjylland;2020-10-25;M;75;0;0;737;41379;3821
Nordjylland;2020-10-25;M;42;0;1;737;41421;3822
Sjælland;2020-10-25;M;35;0;1;737;41456;3823
Syddanmark;2020-10-25;M;67;0;2;737;41523;3825
Hovedstaden;2020-10-26;F;230;0;11;737;41753;3836
Midtjylland;2020-10-26;F;87;0;3;737;41840;3839
Nordjylland;2020-10-26;F;54;1;2;738;41894;3841
Sjælland;2020-10-26;F;45;0;4;738;41939;3845
Syddanmark;2020-10-26;F;77;0;1;738;42016;3846
Hovedstaden;2020-10-26;M;213;0;5;738;42229;3851
Midtjylland;2020-10-26;M;74;0;3;738;42303;3854
Nordjylland;2020-10-26;M;78;0;4;738;42381;3858
Sjælland;2020-10-26;M;53;0;2;738;42434;3860
Syddanmark;2020-10-26;M;89;0;6;738;42523;3866
Hovedstaden;2020-10-27;F;299;1;13;739;42822;3879
Midtjylland;2020-10-27;F;113;0;1;739;42935;3880
Nordjylland;2020-10-27;F;69;0;3;739;43004;3883
Sjælland;2020-10-27;F;67;0;2;739;43071;3885
Syddanmark;2020-10-27;F;67;0;4;739;43138;3889
Hovedstaden;2020-10-27;M;271;0;5;739;43409;3894
Midtjylland;2020-10-27;M;123;0;6;739;43532;3900
Nordjylland;2020-10-27;M;79;2;4;741;43611;3904
Sjælland;2020-10-27;M;67;0;0;741;43678;3904
Syddanmark;2020-10-27;M;75;0;7;741;43753;3911
Hovedstaden;2020-10-28;F;258;0;10;741;44011;3921
Midtjylland;2020-10-28;F;121;1;5;742;44132;3926
Nordjylland;2020-10-28;F;61;0;3;742;44193;3929
Sjælland;2020-10-28;F;67;0;0;742;44260;3929
Syddanmark;2020-10-28;F;76;0;6;742;44336;3935
Hovedstaden;2020-10-28;M;271;3;10;745;44607;3945
Midtjylland;2020-10-28;M;107;0;4;745;44714;3949
Nordjylland;2020-10-28;M;55;0;4;745;44769;3953
Sjælland;2020-10-28;M;73;1;1;746;44842;3954
Syddanmark;2020-10-28;M;109;0;3;746;44951;3957
Hovedstaden;2020-10-29;F;220;1;5;747;45171;3962
Midtjylland;2020-10-29;F;57;0;5;747;45228;3967
Nordjylland;2020-10-29;F;49;0;2;747;45277;3969
Sjælland;2020-10-29;F;54;0;3;747;45331;3972
Syddanmark;2020-10-29;F;73;0;1;747;45404;3973
Hovedstaden;2020-10-29;M;239;2;9;749;45643;3982
Midtjylland;2020-10-29;M;80;0;1;749;45723;3983
Nordjylland;2020-10-29;M;70;0;2;749;45793;3985
Sjælland;2020-10-29;M;66;1;2;750;45859;3987
Syddanmark;2020-10-29;M;99;1;6;751;45958;3993
Hovedstaden;2020-10-30;F;238;0;7;751;46196;4000
Midtjylland;2020-10-30;F;97;0;3;751;46293;4003
Nordjylland;2020-10-30;F;57;0;1;751;46350;4004
Sjælland;2020-10-30;F;83;0;2;751;46433;4006
Syddanmark;2020-10-30;F;56;0;3;751;46489;4009
Hovedstaden;2020-10-30;M;253;1;11;752;46742;4020
Midtjylland;2020-10-30;M;97;3;5;755;46839;4025
Nordjylland;2020-10-30;M;56;0;3;755;46895;4028
Sjælland;2020-10-30;M;66;1;2;756;46961;4030
Syddanmark;2020-10-30;M;68;0;1;756;47029;4031
Hovedstaden;2020-10-31;F;246;1;7;757;47275;4038
Midtjylland;2020-10-31;F;91;0;1;757;47366;4039
Nordjylland;2020-10-31;F;48;0;0;757;47414;4039
Sjælland;2020-10-31;F;56;0;3;757;47470;4042
Syddanmark;2020-10-31;F;41;1;2;758;47511;4044
Hovedstaden;2020-10-31;M;258;0;12;758;47769;4056
Midtjylland;2020-10-31;M;75;0;3;758;47844;4059
Nordjylland;2020-10-31;M;48;0;0;758;47892;4059
Sjælland;2020-10-31;M;52;0;0;758;47944;4059
Syddanmark;2020-10-31;M;58;0;1;758;48002;4060
Hovedstaden;2020-11-01;F;236;1;9;759;48238;4069
Midtjylland;2020-11-01;F;88;1;5;760;48326;4074
Nordjylland;2020-11-01;F;50;0;1;760;48376;4075
Sjælland;2020-11-01;F;41;0;1;760;48417;4076
Syddanmark;2020-11-01;F;75;2;4;762;48492;4080
Hovedstaden;2020-11-01;M;229;0;9;762;48721;4089
Midtjylland;2020-11-01;M;84;0;2;762;48805;4091
Nordjylland;2020-11-01;M;45;1;2;763;48850;4093
Sjælland;2020-11-01;M;43;0;3;763;48893;4096
Syddanmark;2020-11-01;M;61;0;3;763;48954;4099
Hovedstaden;2020-11-02;F;317;2;9;765;49271;4108
Midtjylland;2020-11-02;F;99;0;3;765;49370;4111
Nordjylland;2020-11-02;F;59;1;2;766;49429;4113
Sjælland;2020-11-02;F;90;0;2;766;49519;4115
Syddanmark;2020-11-02;F;88;1;3;767;49607;4118
Hovedstaden;2020-11-02;M;285;1;7;768;49892;4125
Midtjylland;2020-11-02;M;104;0;3;768;49996;4128
Nordjylland;2020-11-02;M;57;0;0;768;50053;4128
Sjælland;2020-11-02;M;92;0;1;768;50145;4129
Syddanmark;2020-11-02;M;71;0;5;768;50216;4134
Hovedstaden;2020-11-03;F;304;2;14;770;50520;4148
Midtjylland;2020-11-03;F;109;0;0;770;50629;4148
Nordjylland;2020-11-03;F;75;0;4;770;50704;4152
Sjælland;2020-11-03;F;78;1;5;771;50782;4157
Syddanmark;2020-11-03;F;78;0;7;771;50860;4164
Hovedstaden;2020-11-03;M;272;0;10;771;51132;4174
Midtjylland;2020-11-03;M;104;0;5;771;51236;4179
Nordjylland;2020-11-03;M;62;1;3;772;51298;4182
Sjælland;2020-11-03;M;67;0;2;772;51365;4184
Syddanmark;2020-11-03;M;103;0;2;772;51468;4186
Hovedstaden;2020-11-04;F;278;0;10;772;51746;4196
Midtjylland;2020-11-04;F;126;1;2;773;51872;4198
Nordjylland;2020-11-04;F;39;0;1;773;51911;4199
Sjælland;2020-11-04;F;96;3;6;776;52007;4205
Syddanmark;2020-11-04;F;73;0;3;776;52080;4208
Hovedstaden;2020-11-04;M;303;1;11;777;52383;4219
Midtjylland;2020-11-04;M;106;1;5;778;52489;4224
Nordjylland;2020-11-04;M;44;0;1;778;52533;4225
Sjælland;2020-11-04;M;75;1;6;779;52608;4231
Syddanmark;2020-11-04;M;95;0;5;779;52703;4236
Hovedstaden;2020-11-05;F;238;2;9;781;52941;4245
Midtjylland;2020-11-05;F;102;0;4;781;53043;4249
Nordjylland;2020-11-05;F;45;1;3;782;53088;4252
Sjælland;2020-11-05;F;62;0;5;782;53150;4257
Syddanmark;2020-11-05;F;69;0;5;782;53219;4262
Hovedstaden;2020-11-05;M;230;1;6;783;53449;4268
Midtjylland;2020-11-05;M;81;0;6;783;53530;4274
Nordjylland;2020-11-05;M;38;1;1;784;53568;4275
Sjælland;2020-11-05;M;76;0;4;784;53644;4279
Syddanmark;2020-11-05;M;81;0;3;784;53725;4282
Hovedstaden;2020-11-06;F;209;0;10;784;53934;4292
Midtjylland;2020-11-06;F;77;2;2;786;54011;4294
Nordjylland;2020-11-06;F;29;0;1;786;54040;4295
Sjælland;2020-11-06;F;71;0;1;786;54111;4296
Syddanmark;2020-11-06;F;66;0;2;786;54177;4298
Hovedstaden;2020-11-06;M;253;2;14;788;54430;4312
Midtjylland;2020-11-06;M;85;0;8;788;54515;4320
Nordjylland;2020-11-06;M;31;0;0;788;54546;4320
Sjælland;2020-11-06;M;73;0;2;788;54619;4322
Syddanmark;2020-11-06;M;62;0;2;788;54681;4324
Hovedstaden;2020-11-07;F;193;0;0;788;54874;4324
Midtjylland;2020-11-07;F;89;0;1;788;54963;4325
Nordjylland;2020-11-07;F;29;0;2;788;54992;4327
Sjælland;2020-11-07;F;58;0;2;788;55050;4329
Syddanmark;2020-11-07;F;55;0;0;788;55105;4329
Hovedstaden;2020-11-07;M;189;0;5;788;55294;4334
Midtjylland;2020-11-07;M;86;0;3;788;55380;4337
Nordjylland;2020-11-07;M;39;0;0;788;55419;4337
Sjælland;2020-11-07;M;57;2;3;790;55476;4340
Syddanmark;2020-11-07;M;47;0;2;790;55523;4342
Hovedstaden;2020-11-08;F;159;1;6;791;55682;4348
Midtjylland;2020-11-08;F;75;0;2;791;55757;4350
Nordjylland;2020-11-08;F;20;1;1;792;55777;4351
Sjælland;2020-11-08;F;41;0;1;792;55818;4352
Syddanmark;2020-11-08;F;49;0;2;792;55867;4354
Hovedstaden;2020-11-08;M;193;0;9;792;56060;4363
Midtjylland;2020-11-08;M;79;1;3;793;56139;4366
Nordjylland;2020-11-08;M;21;0;0;793;56160;4366
Sjælland;2020-11-08;M;49;0;4;793;56209;4370
Syddanmark;2020-11-08;M;51;0;1;793;56260;4371
Hovedstaden;2020-11-09;F;228;0;13;793;56488;4384
Midtjylland;2020-11-09;F;90;2;6;795;56578;4390
Nordjylland;2020-11-09;F;40;0;1;795;56618;4391
Sjælland;2020-11-09;F;69;0;3;795;56687;4394
Syddanmark;2020-11-09;F;75;0;2;795;56762;4396
Hovedstaden;2020-11-09;M;253;3;12;798;57015;4408
Midtjylland;2020-11-09;M;114;3;5;801;57129;4413
Nordjylland;2020-11-09;M;32;0;4;801;57161;4417
Sjælland;2020-11-09;M;49;0;3;801;57210;4420
Syddanmark;2020-11-09;M;87;0;5;801;57297;4425
Hovedstaden;2020-11-10;F;275;0;11;801;57572;4436
Midtjylland;2020-11-10;F;121;1;7;802;57693;4443
Nordjylland;2020-11-10;F;30;0;2;802;57723;4445
Sjælland;2020-11-10;F;81;0;6;802;57804;4451
Syddanmark;2020-11-10;F;72;0;2;802;57876;4453
Hovedstaden;2020-11-10;M;218;0;6;802;58094;4459
Midtjylland;2020-11-10;M;103;0;1;802;58197;4460
Nordjylland;2020-11-10;M;31;0;0;802;58228;4460
Sjælland;2020-11-10;M;66;0;4;802;58294;4464
Syddanmark;2020-11-10;M;53;0;1;802;58347;4465
Hovedstaden;2020-11-11;F;218;1;7;803;58565;4472
Midtjylland;2020-11-11;F;131;0;2;803;58696;4474
Nordjylland;2020-11-11;F;27;0;1;803;58723;4475
Sjælland;2020-11-11;F;67;0;1;803;58790;4476
Syddanmark;2020-11-11;F;70;0;1;803;58860;4477
Hovedstaden;2020-11-11;M;223;2;9;805;59083;4486
Midtjylland;2020-11-11;M;132;2;9;807;59215;4495
Nordjylland;2020-11-11;M;43;0;1;807;59258;4496
Sjælland;2020-11-11;M;85;0;4;807;59343;4500
Syddanmark;2020-11-11;M;90;1;6;808;59433;4506
Hovedstaden;2020-11-12;F;237;3;10;811;59670;4516
Midtjylland;2020-11-12;F;126;1;6;812;59796;4522
Nordjylland;2020-11-12;F;28;1;0;813;59824;4522
Sjælland;2020-11-12;F;45;0;2;813;59869;4524
Syddanmark;2020-11-12;F;70;0;0;813;59939;4524
Hovedstaden;2020-11-12;M;237;2;10;815;60176;4534
Midtjylland;2020-11-12;M;122;2;4;817;60298;4538
Nordjylland;2020-11-12;M;39;0;1;817;60337;4539
Sjælland;2020-11-12;M;73;0;0;817;60410;4539
Syddanmark;2020-11-12;M;74;0;2;817;60484;4541
Hovedstaden;2020-11-13;F;261;3;13;820;60745;4554
Midtjylland;2020-11-13;F;109;0;5;820;60854;4559
Nordjylland;2020-11-13;F;35;0;2;820;60889;4561
Sjælland;2020-11-13;F;68;0;4;820;60957;4565
Syddanmark;2020-11-13;F;69;0;4;820;61026;4569
Hovedstaden;2020-11-13;M;257;1;7;821;61283;4576
Midtjylland;2020-11-13;M;124;1;8;822;61407;4584
Nordjylland;2020-11-13;M;42;0;0;822;61449;4584
Sjælland;2020-11-13;M;83;0;6;822;61532;4590
Syddanmark;2020-11-13;M;96;0;0;822;61628;4590
Hovedstaden;2020-11-14;F;238;0;11;822;61866;4601
Midtjylland;2020-11-14;F;99;2;3;824;61965;4604
Nordjylland;2020-11-14;F;31;0;0;824;61996;4604
Sjælland;2020-11-14;F;59;0;3;824;62055;4607
Syddanmark;2020-11-14;F;85;0;2;824;62140;4609
Hovedstaden;2020-11-14;M;232;0;7;824;62372;4616
Midtjylland;2020-11-14;M;125;0;4;824;62497;4620
Nordjylland;2020-11-14;M;34;0;3;824;62531;4623
Sjælland;2020-11-14;M;44;0;2;824;62575;4625
Syddanmark;2020-11-14;M;98;1;3;825;62673;4628
Hovedstaden;2020-11-15;F;222;1;8;826;62895;4636
Midtjylland;2020-11-15;F;92;0;2;826;62987;4638
Nordjylland;2020-11-15;F;29;0;1;826;63016;4639
Sjælland;2020-11-15;F;50;0;1;826;63066;4640
Syddanmark;2020-11-15;F;80;0;3;826;63146;4643
Hovedstaden;2020-11-15;M;230;0;5;826;63376;4648
Midtjylland;2020-11-15;M;112;0;2;826;63488;4650
Nordjylland;2020-11-15;M;44;0;0;826;63532;4650
Sjælland;2020-11-15;M;60;0;2;826;63592;4652
Syddanmark;2020-11-15;M;70;1;3;827;63662;4655
Hovedstaden;2020-11-16;F;262;0;6;827;63924;4661
Midtjylland;2020-11-16;F;145;0;3;827;64069;4664
Nordjylland;2020-11-16;F;27;0;0;827;64096;4664
Sjælland;2020-11-16;F;59;0;1;827;64155;4665
Syddanmark;2020-11-16;F;107;0;2;827;64262;4667
Hovedstaden;2020-11-16;M;288;2;13;829;64550;4680
Midtjylland;2020-11-16;M;153;1;9;830;64703;4689
Nordjylland;2020-11-16;M;31;1;4;831;64734;4693
Sjælland;2020-11-16;M;84;0;5;831;64818;4698
Syddanmark;2020-11-16;M;92;0;2;831;64910;4700
Hovedstaden;2020-11-17;F;276;0;17;831;65186;4717
Midtjylland;2020-11-17;F;147;0;4;831;65333;4721
Nordjylland;2020-11-17;F;34;0;1;831;65367;4722
Sjælland;2020-11-17;F;68;0;1;831;65435;4723
Syddanmark;2020-11-17;F;112;0;2;831;65547;4725
Hovedstaden;2020-11-17;M;312;1;10;832;65859;4735
Midtjylland;2020-11-17;M;149;0;7;832;66008;4742
Nordjylland;2020-11-17;M;31;1;2;833;66039;4744
Sjælland;2020-11-17;M;69;1;3;834;66108;4747
Syddanmark;2020-11-17;M;124;0;4;834;66232;4751
Hovedstaden;2020-11-18;F;285;0;8;834;66517;4759
Midtjylland;2020-11-18;F;157;1;8;835;66674;4767
Nordjylland;2020-11-18;F;25;0;0;835;66699;4767
Sjælland;2020-11-18;F;66;0;1;835;66765;4768
Syddanmark;2020-11-18;F;102;0;1;835;66867;4769
Hovedstaden;2020-11-18;M;300;4;11;839;67167;4780
Midtjylland;2020-11-18;M;142;0;5;839;67309;4785
Nordjylland;2020-11-18;M;27;0;1;839;67336;4786
Sjælland;2020-11-18;M;81;0;6;839;67417;4792
Syddanmark;2020-11-18;M;134;0;7;839;67551;4799
Hovedstaden;2020-11-19;F;281;4;9;843;67832;4808
Midtjylland;2020-11-19;F;131;5;5;848;67963;4813
Nordjylland;2020-11-19;F;25;0;3;848;67988;4816
Sjælland;2020-11-19;F;59;0;3;848;68047;4819
Syddanmark;2020-11-19;F;101;0;2;848;68148;4821
Hovedstaden;2020-11-19;M;290;0;7;848;68438;4828
Midtjylland;2020-11-19;M;110;2;5;850;68548;4833
Nordjylland;2020-11-19;M;19;0;2;850;68567;4835
Sjælland;2020-11-19;M;80;0;5;850;68647;4840
