"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
573;0-9;72;2021-03-25
575;0-9;66;2021-03-25
580;0-9;103;2021-03-25
607;0-9;106;2021-03-25
615;0-9;174;2021-03-25
621;0-9;377;2021-03-25
630;0-9;324;2021-03-25
657;0-9;150;2021-03-25
661;0-9;102;2021-03-25
665;0-9;24;2021-03-25
671;0-9;40;2021-03-25
706;0-9;42;2021-03-25
707;0-9;59;2021-03-25
710;0-9;91;2021-03-25
727;0-9;45;2021-03-25
730;0-9;227;2021-03-25
740;0-9;221;2021-03-25
741;0-9;2;2021-03-25
746;0-9;163;2021-03-25
751;0-9;1159;2021-03-25
756;0-9;73;2021-03-25
760;0-9;43;2021-03-25
766;0-9;64;2021-03-25
773;0-9;31;2021-03-25
779;0-9;49;2021-03-25
787;0-9;46;2021-03-25
791;0-9;120;2021-03-25
810;0-9;60;2021-03-25
813;0-9;70;2021-03-25
820;0-9;23;2021-03-25
840;0-9;54;2021-03-25
846;0-9;37;2021-03-25
849;0-9;67;2021-03-25
851;0-9;435;2021-03-25
860;0-9;82;2021-03-25
;10-19;64;2021-03-25
011;10-19;3;2021-03-25
019;10-19;17;2021-03-25
101;10-19;4699;2021-03-25
147;10-19;628;2021-03-25
151;10-19;494;2021-03-25
153;10-19;461;2021-03-25
155;10-19;107;2021-03-25
157;10-19;719;2021-03-25
159;10-19;677;2021-03-25
161;10-19;228;2021-03-25
163;10-19;409;2021-03-25
165;10-19;378;2021-03-25
167;10-19;641;2021-03-25
169;10-19;678;2021-03-25
173;10-19;428;2021-03-25
175;10-19;461;2021-03-25
183;10-19;445;2021-03-25
185;10-19;447;2021-03-25
187;10-19;237;2021-03-25
190;10-19;332;2021-03-25
201;10-19;152;2021-03-25
210;10-19;294;2021-03-25
217;10-19;474;2021-03-25
219;10-19;335;2021-03-25
223;10-19;164;2021-03-25
230;10-19;508;2021-03-25
240;10-19;342;2021-03-25
250;10-19;213;2021-03-25
253;10-19;474;2021-03-25
259;10-19;491;2021-03-25
260;10-19;108;2021-03-25
265;10-19;545;2021-03-25
269;10-19;290;2021-03-25
270;10-19;240;2021-03-25
306;10-19;150;2021-03-25
316;10-19;384;2021-03-25
320;10-19;172;2021-03-25
326;10-19;287;2021-03-25
329;10-19;204;2021-03-25
330;10-19;697;2021-03-25
336;10-19;115;2021-03-25
340;10-19;101;2021-03-25
350;10-19;182;2021-03-25
360;10-19;148;2021-03-25
370;10-19;451;2021-03-25
376;10-19;199;2021-03-25
390;10-19;220;2021-03-25
400;10-19;84;2021-03-25
410;10-19;149;2021-03-25
420;10-19;105;2021-03-25
430;10-19;159;2021-03-25
440;10-19;130;2021-03-25
450;10-19;135;2021-03-25
461;10-19;1328;2021-03-25
479;10-19;218;2021-03-25
480;10-19;123;2021-03-25
482;10-19;23;2021-03-25
492;10-19;5;2021-03-25
510;10-19;199;2021-03-25
530;10-19;98;2021-03-25
540;10-19;379;2021-03-25
550;10-19;181;2021-03-25
561;10-19;508;2021-03-25
563;10-19;7;2021-03-25
573;10-19;175;2021-03-25
575;10-19;141;2021-03-25
580;10-19;196;2021-03-25
607;10-19;206;2021-03-25
615;10-19;374;2021-03-25
621;10-19;491;2021-03-25
630;10-19;573;2021-03-25
657;10-19;279;2021-03-25
661;10-19;300;2021-03-25
665;10-19;53;2021-03-25
671;10-19;139;2021-03-25
706;10-19;99;2021-03-25
707;10-19;88;2021-03-25
710;10-19;218;2021-03-25
727;10-19;127;2021-03-25
730;10-19;475;2021-03-25
740;10-19;502;2021-03-25
741;10-19;7;2021-03-25
746;10-19;332;2021-03-25
751;10-19;2378;2021-03-25
756;10-19;177;2021-03-25
760;10-19;144;2021-03-25
766;10-19;215;2021-03-25
773;10-19;55;2021-03-25
779;10-19;137;2021-03-25
787;10-19;138;2021-03-25
791;10-19;333;2021-03-25
810;10-19;139;2021-03-25
813;10-19;209;2021-03-25
820;10-19;101;2021-03-25
825;10-19;1;2021-03-25
840;10-19;125;2021-03-25
846;10-19;134;2021-03-25
849;10-19;149;2021-03-25
851;10-19;1041;2021-03-25
860;10-19;200;2021-03-25
;20-29;375;2021-03-25
011;20-29;93;2021-03-25
019;20-29;10;2021-03-25
101;20-29;12211;2021-03-25
147;20-29;1552;2021-03-25
151;20-29;425;2021-03-25
153;20-29;456;2021-03-25
155;20-29;60;2021-03-25
157;20-29;430;2021-03-25
159;20-29;677;2021-03-25
161;20-29;246;2021-03-25
163;20-29;273;2021-03-25
165;20-29;325;2021-03-25
167;20-29;549;2021-03-25
169;20-29;628;2021-03-25
173;20-29;406;2021-03-25
175;20-29;439;2021-03-25
183;20-29;378;2021-03-25
185;20-29;307;2021-03-25
187;20-29;175;2021-03-25
190;20-29;207;2021-03-25
201;20-29;88;2021-03-25
210;20-29;229;2021-03-25
217;20-29;365;2021-03-25
219;20-29;310;2021-03-25
223;20-29;74;2021-03-25
230;20-29;260;2021-03-25
240;20-29;198;2021-03-25
250;20-29;205;2021-03-25
253;20-29;371;2021-03-25
259;20-29;416;2021-03-25
260;20-29;111;2021-03-25
265;20-29;628;2021-03-25
269;20-29;121;2021-03-25
270;20-29;134;2021-03-25
306;20-29;87;2021-03-25
316;20-29;314;2021-03-25
320;20-29;145;2021-03-25
326;20-29;149;2021-03-25
329;20-29;219;2021-03-25
330;20-29;516;2021-03-25
336;20-29;74;2021-03-25
340;20-29;93;2021-03-25
350;20-29;98;2021-03-25
360;20-29;91;2021-03-25
370;20-29;406;2021-03-25
376;20-29;186;2021-03-25
390;20-29;120;2021-03-25
400;20-29;50;2021-03-25
410;20-29;77;2021-03-25
420;20-29;72;2021-03-25
430;20-29;121;2021-03-25
440;20-29;56;2021-03-25
450;20-29;91;2021-03-25
461;20-29;1954;2021-03-25
479;20-29;143;2021-03-25
480;20-29;71;2021-03-25
482;20-29;10;2021-03-25
492;20-29;4;2021-03-25
510;20-29;180;2021-03-25
530;20-29;78;2021-03-25
540;20-29;236;2021-03-25
550;20-29;80;2021-03-25
561;20-29;518;2021-03-25
563;20-29;2;2021-03-25
573;20-29;157;2021-03-25
575;20-29;134;2021-03-25
580;20-29;159;2021-03-25
607;20-29;187;2021-03-25
615;20-29;471;2021-03-25
621;20-29;466;2021-03-25
630;20-29;587;2021-03-25
657;20-29;306;2021-03-25
661;20-29;257;2021-03-25
665;20-29;43;2021-03-25
671;20-29;71;2021-03-25
706;20-29;78;2021-03-25
707;20-29;80;2021-03-25
710;20-29;119;2021-03-25
727;20-29;35;2021-03-25
730;20-29;417;2021-03-25
740;20-29;309;2021-03-25
741;20-29;4;2021-03-25
746;20-29;180;2021-03-25
751;20-29;4592;2021-03-25
756;20-29;123;2021-03-25
760;20-29;159;2021-03-25
766;20-29;145;2021-03-25
773;20-29;71;2021-03-25
779;20-29;122;2021-03-25
787;20-29;136;2021-03-25
791;20-29;224;2021-03-25
810;20-29;98;2021-03-25
813;20-29;155;2021-03-25
820;20-29;95;2021-03-25
825;20-29;3;2021-03-25
840;20-29;51;2021-03-25
846;20-29;129;2021-03-25
849;20-29;92;2021-03-25
851;20-29;1845;2021-03-25
860;20-29;155;2021-03-25
;30-39;314;2021-03-25
011;30-39;179;2021-03-25
012;30-39;1;2021-03-25
019;30-39;23;2021-03-25
101;30-39;7232;2021-03-25
147;30-39;911;2021-03-25
151;30-39;387;2021-03-25
153;30-39;428;2021-03-25
155;30-39;80;2021-03-25
157;30-39;349;2021-03-25
159;30-39;614;2021-03-25
161;30-39;265;2021-03-25
163;30-39;289;2021-03-25
165;30-39;294;2021-03-25
167;30-39;524;2021-03-25
169;30-39;624;2021-03-25
173;30-39;292;2021-03-25
175;30-39;396;2021-03-25
183;30-39;374;2021-03-25
185;30-39;329;2021-03-25
187;30-39;234;2021-03-25
190;30-39;229;2021-03-25
201;30-39;99;2021-03-25
210;30-39;223;2021-03-25
217;30-39;339;2021-03-25
219;30-39;287;2021-03-25
223;30-39;75;2021-03-25
230;30-39;231;2021-03-25
240;30-39;285;2021-03-25
250;30-39;165;2021-03-25
253;30-39;353;2021-03-25
259;30-39;356;2021-03-25
260;30-39;106;2021-03-25
265;30-39;518;2021-03-25
269;30-39;170;2021-03-25
270;30-39;153;2021-03-25
306;30-39;80;2021-03-25
316;30-39;312;2021-03-25
320;30-39;155;2021-03-25
326;30-39;147;2021-03-25
329;30-39;180;2021-03-25
330;30-39;439;2021-03-25
336;30-39;88;2021-03-25
340;30-39;102;2021-03-25
350;30-39;160;2021-03-25
360;30-39;100;2021-03-25
370;30-39;338;2021-03-25
376;30-39;199;2021-03-25
390;30-39;136;2021-03-25
400;30-39;70;2021-03-25
410;30-39;80;2021-03-25
420;30-39;91;2021-03-25
430;30-39;117;2021-03-25
440;30-39;50;2021-03-25
450;30-39;108;2021-03-25
461;30-39;993;2021-03-25
479;30-39;101;2021-03-25
480;30-39;66;2021-03-25
482;30-39;14;2021-03-25
492;30-39;1;2021-03-25
510;30-39;104;2021-03-25
530;30-39;85;2021-03-25
540;30-39;179;2021-03-25
550;30-39;71;2021-03-25
561;30-39;367;2021-03-25
563;30-39;5;2021-03-25
573;30-39;151;2021-03-25
575;30-39;132;2021-03-25
580;30-39;147;2021-03-25
607;30-39;156;2021-03-25
615;30-39;378;2021-03-25
621;30-39;487;2021-03-25
630;30-39;551;2021-03-25
657;30-39;319;2021-03-25
661;30-39;215;2021-03-25
665;30-39;49;2021-03-25
671;30-39;76;2021-03-25
706;30-39;79;2021-03-25
707;30-39;73;2021-03-25
710;30-39;161;2021-03-25
727;30-39;55;2021-03-25
730;30-39;336;2021-03-25
740;30-39;319;2021-03-25
741;30-39;6;2021-03-25
746;30-39;253;2021-03-25
751;30-39;1957;2021-03-25
756;30-39;118;2021-03-25
760;30-39;126;2021-03-25
766;30-39;126;2021-03-25
773;30-39;42;2021-03-25
779;30-39;98;2021-03-25
787;30-39;115;2021-03-25
791;30-39;232;2021-03-25
810;30-39;127;2021-03-25
813;30-39;148;2021-03-25
820;30-39;105;2021-03-25
840;30-39;96;2021-03-25
846;30-39;114;2021-03-25
849;30-39;117;2021-03-25
851;30-39;778;2021-03-25
860;30-39;173;2021-03-25
961;30-39;1;2021-03-25
;40-49;272;2021-03-25
011;40-49;169;2021-03-25
012;40-49;1;2021-03-25
019;40-49;16;2021-03-25
101;40-49;5149;2021-03-25
147;40-49;793;2021-03-25
151;40-49;488;2021-03-25
153;40-49;441;2021-03-25
155;40-49;105;2021-03-25
157;40-49;576;2021-03-25
159;40-49;621;2021-03-25
161;40-49;227;2021-03-25
163;40-49;349;2021-03-25
165;40-49;350;2021-03-25
167;40-49;588;2021-03-25
169;40-49;617;2021-03-25
173;40-49;383;2021-03-25
175;40-49;457;2021-03-25
183;40-49;378;2021-03-25
185;40-49;474;2021-03-25
187;40-49;222;2021-03-25
190;40-49;276;2021-03-25
201;40-49;136;2021-03-25
210;40-49;290;2021-03-25
217;40-49;459;2021-03-25
219;40-49;327;2021-03-25
223;40-49;136;2021-03-25
230;40-49;380;2021-03-25
240;40-49;402;2021-03-25
250;40-49;258;2021-03-25
253;40-49;489;2021-03-25
259;40-49;467;2021-03-25
260;40-49;122;2021-03-25
265;40-49;554;2021-03-25
269;40-49;223;2021-03-25
270;40-49;236;2021-03-25
306;40-49;131;2021-03-25
316;40-49;421;2021-03-25
320;40-49;220;2021-03-25
326;40-49;212;2021-03-25
329;40-49;253;2021-03-25
330;40-49;596;2021-03-25
336;40-49;137;2021-03-25
340;40-49;163;2021-03-25
350;40-49;200;2021-03-25
360;40-49;164;2021-03-25
370;40-49;435;2021-03-25
376;40-49;230;2021-03-25
390;40-49;196;2021-03-25
400;40-49;87;2021-03-25
410;40-49;136;2021-03-25
420;40-49;104;2021-03-25
430;40-49;154;2021-03-25
440;40-49;86;2021-03-25
450;40-49;135;2021-03-25
461;40-49;921;2021-03-25
479;40-49;211;2021-03-25
480;40-49;96;2021-03-25
482;40-49;17;2021-03-25
492;40-49;5;2021-03-25
510;40-49;149;2021-03-25
530;40-49;105;2021-03-25
540;40-49;321;2021-03-25
550;40-49;107;2021-03-25
561;40-49;477;2021-03-25
563;40-49;11;2021-03-25
573;40-49;161;2021-03-25
575;40-49;177;2021-03-25
580;40-49;160;2021-03-25
607;40-49;197;2021-03-25
615;40-49;434;2021-03-25
621;40-49;485;2021-03-25
630;40-49;518;2021-03-25
657;40-49;317;2021-03-25
661;40-49;291;2021-03-25
665;40-49;42;2021-03-25
671;40-49;105;2021-03-25
706;40-49;112;2021-03-25
707;40-49;90;2021-03-25
710;40-49;195;2021-03-25
727;40-49;89;2021-03-25
730;40-49;392;2021-03-25
740;40-49;405;2021-03-25
741;40-49;7;2021-03-25
746;40-49;346;2021-03-25
751;40-49;1700;2021-03-25
756;40-49;154;2021-03-25
760;40-49;140;2021-03-25
766;40-49;199;2021-03-25
773;40-49;84;2021-03-25
779;40-49;124;2021-03-25
787;40-49;128;2021-03-25
791;40-49;312;2021-03-25
810;40-49;134;2021-03-25
813;40-49;167;2021-03-25
820;40-49;98;2021-03-25
825;40-49;5;2021-03-25
840;40-49;102;2021-03-25
846;40-49;141;2021-03-25
849;40-49;148;2021-03-25
851;40-49;799;2021-03-25
860;40-49;198;2021-03-25
;50-59;194;2021-03-25
011;50-59;97;2021-03-25
012;50-59;2;2021-03-25
019;50-59;7;2021-03-25
101;50-59;4277;2021-03-25
147;50-59;688;2021-03-25
151;50-59;510;2021-03-25
153;50-59;391;2021-03-25
155;50-59;128;2021-03-25
157;50-59;606;2021-03-25
159;50-59;631;2021-03-25
161;50-59;198;2021-03-25
163;50-59;316;2021-03-25
165;50-59;293;2021-03-25
167;50-59;487;2021-03-25
169;50-59;503;2021-03-25
173;50-59;379;2021-03-25
175;50-59;369;2021-03-25
183;50-59;324;2021-03-25
185;50-59;365;2021-03-25
187;50-59;165;2021-03-25
190;50-59;291;2021-03-25
201;50-59;170;2021-03-25
210;50-59;322;2021-03-25
217;50-59;560;2021-03-25
219;50-59;385;2021-03-25
223;50-59;202;2021-03-25
230;50-59;462;2021-03-25
240;50-59;395;2021-03-25
250;50-59;292;2021-03-25
253;50-59;448;2021-03-25
259;50-59;524;2021-03-25
260;50-59;163;2021-03-25
265;50-59;554;2021-03-25
269;50-59;203;2021-03-25
270;50-59;291;2021-03-25
306;50-59;146;2021-03-25
316;50-59;447;2021-03-25
320;50-59;253;2021-03-25
326;50-59;241;2021-03-25
329;50-59;235;2021-03-25
330;50-59;549;2021-03-25
336;50-59;136;2021-03-25
340;50-59;138;2021-03-25
350;50-59;200;2021-03-25
360;50-59;161;2021-03-25
370;50-59;512;2021-03-25
376;50-59;281;2021-03-25
390;50-59;202;2021-03-25
400;50-59;94;2021-03-25
410;50-59;154;2021-03-25
420;50-59;115;2021-03-25
430;50-59;180;2021-03-25
440;50-59;108;2021-03-25
450;50-59;145;2021-03-25
461;50-59;897;2021-03-25
479;50-59;208;2021-03-25
480;50-59;92;2021-03-25
482;50-59;28;2021-03-25
492;50-59;11;2021-03-25
510;50-59;154;2021-03-25
530;50-59;92;2021-03-25
540;50-59;260;2021-03-25
550;50-59;112;2021-03-25
561;50-59;501;2021-03-25
573;50-59;178;2021-03-25
575;50-59;152;2021-03-25
580;50-59;226;2021-03-25
607;50-59;197;2021-03-25
615;50-59;392;2021-03-25
621;50-59;402;2021-03-25
630;50-59;482;2021-03-25
657;50-59;341;2021-03-25
661;50-59;306;2021-03-25
665;50-59;88;2021-03-25
671;50-59;125;2021-03-25
706;50-59;126;2021-03-25
707;50-59;124;2021-03-25
710;50-59;193;2021-03-25
727;50-59;100;2021-03-25
730;50-59;447;2021-03-25
740;50-59;338;2021-03-25
741;50-59;15;2021-03-25
746;50-59;297;2021-03-25
751;50-59;1679;2021-03-25
756;50-59;164;2021-03-25
760;50-59;179;2021-03-25
766;50-59;197;2021-03-25
773;50-59;103;2021-03-25
779;50-59;135;2021-03-25
787;50-59;172;2021-03-25
791;50-59;311;2021-03-25
810;50-59;173;2021-03-25
813;50-59;278;2021-03-25
820;50-59;113;2021-03-25
825;50-59;6;2021-03-25
840;50-59;101;2021-03-25
846;50-59;157;2021-03-25
849;50-59;177;2021-03-25
851;50-59;752;2021-03-25
860;50-59;253;2021-03-25
;60-69;93;2021-03-25
011;60-69;16;2021-03-25
019;60-69;1;2021-03-25
101;60-69;2119;2021-03-25
147;60-69;349;2021-03-25
151;60-69;222;2021-03-25
153;60-69;248;2021-03-25
155;60-69;72;2021-03-25
157;60-69;354;2021-03-25
159;60-69;342;2021-03-25
161;60-69;110;2021-03-25
163;60-69;180;2021-03-25
165;60-69;163;2021-03-25
167;60-69;278;2021-03-25
169;60-69;253;2021-03-25
173;60-69;204;2021-03-25
175;60-69;226;2021-03-25
183;60-69;141;2021-03-25
185;60-69;208;2021-03-25
187;60-69;76;2021-03-25
190;60-69;131;2021-03-25
201;60-69;77;2021-03-25
210;60-69;185;2021-03-25
217;60-69;334;2021-03-25
219;60-69;213;2021-03-25
223;60-69;111;2021-03-25
230;60-69;219;2021-03-25
240;60-69;167;2021-03-25
250;60-69;143;2021-03-25
253;60-69;199;2021-03-25
259;60-69;196;2021-03-25
260;60-69;117;2021-03-25
265;60-69;285;2021-03-25
269;60-69;98;2021-03-25
270;60-69;178;2021-03-25
306;60-69;118;2021-03-25
316;60-69;283;2021-03-25
320;60-69;126;2021-03-25
326;60-69;167;2021-03-25
329;60-69;103;2021-03-25
330;60-69;281;2021-03-25
336;60-69;75;2021-03-25
340;60-69;105;2021-03-25
350;60-69;90;2021-03-25
360;60-69;134;2021-03-25
370;60-69;296;2021-03-25
376;60-69;200;2021-03-25
390;60-69;131;2021-03-25
400;60-69;63;2021-03-25
410;60-69;90;2021-03-25
420;60-69;60;2021-03-25
430;60-69;90;2021-03-25
440;60-69;65;2021-03-25
450;60-69;92;2021-03-25
461;60-69;461;2021-03-25
479;60-69;123;2021-03-25
480;60-69;62;2021-03-25
482;60-69;26;2021-03-25
492;60-69;4;2021-03-25
510;60-69;87;2021-03-25
530;60-69;50;2021-03-25
540;60-69;124;2021-03-25
550;60-69;70;2021-03-25
561;60-69;268;2021-03-25
563;60-69;6;2021-03-25
573;60-69;128;2021-03-25
575;60-69;89;2021-03-25
580;60-69;118;2021-03-25
607;60-69;114;2021-03-25
615;60-69;176;2021-03-25
621;60-69;253;2021-03-25
630;60-69;253;2021-03-25
657;60-69;215;2021-03-25
661;60-69;193;2021-03-25
665;60-69;45;2021-03-25
671;60-69;81;2021-03-25
706;60-69;75;2021-03-25
707;60-69;80;2021-03-25
710;60-69;78;2021-03-25
727;60-69;54;2021-03-25
730;60-69;225;2021-03-25
740;60-69;191;2021-03-25
741;60-69;24;2021-03-25
746;60-69;165;2021-03-25
751;60-69;933;2021-03-25
756;60-69;96;2021-03-25
760;60-69;108;2021-03-25
766;60-69;104;2021-03-25
773;60-69;55;2021-03-25
779;60-69;76;2021-03-25
787;60-69;146;2021-03-25
791;60-69;167;2021-03-25
810;60-69;91;2021-03-25
813;60-69;168;2021-03-25
820;60-69;91;2021-03-25
825;60-69;3;2021-03-25
840;60-69;67;2021-03-25
846;60-69;126;2021-03-25
849;60-69;124;2021-03-25
851;60-69;468;2021-03-25
860;60-69;150;2021-03-25
;70-79;23;2021-03-25
011;70-79;2;2021-03-25
101;70-79;1192;2021-03-25
147;70-79;316;2021-03-25
151;70-79;155;2021-03-25
153;70-79;147;2021-03-25
155;70-79;41;2021-03-25
157;70-79;213;2021-03-25
159;70-79;178;2021-03-25
161;70-79;73;2021-03-25
163;70-79;96;2021-03-25
165;70-79;90;2021-03-25
167;70-79;116;2021-03-25
169;70-79;163;2021-03-25
173;70-79;138;2021-03-25
175;70-79;99;2021-03-25
183;70-79;95;2021-03-25
185;70-79;140;2021-03-25
187;70-79;64;2021-03-25
190;70-79;84;2021-03-25
201;70-79;62;2021-03-25
210;70-79;125;2021-03-25
217;70-79;223;2021-03-25
219;70-79;134;2021-03-25
223;70-79;85;2021-03-25
230;70-79;140;2021-03-25
240;70-79;162;2021-03-25
250;70-79;99;2021-03-25
253;70-79;132;2021-03-25
259;70-79;169;2021-03-25
260;70-79;65;2021-03-25
265;70-79;189;2021-03-25
269;70-79;71;2021-03-25
270;70-79;127;2021-03-25
306;70-79;81;2021-03-25
316;70-79;133;2021-03-25
320;70-79;72;2021-03-25
326;70-79;113;2021-03-25
329;70-79;43;2021-03-25
330;70-79;205;2021-03-25
336;70-79;68;2021-03-25
340;70-79;46;2021-03-25
350;70-79;59;2021-03-25
360;70-79;81;2021-03-25
370;70-79;197;2021-03-25
376;70-79;141;2021-03-25
390;70-79;74;2021-03-25
400;70-79;74;2021-03-25
410;70-79;48;2021-03-25
420;70-79;28;2021-03-25
430;70-79;66;2021-03-25
440;70-79;29;2021-03-25
450;70-79;62;2021-03-25
461;70-79;256;2021-03-25
479;70-79;82;2021-03-25
480;70-79;36;2021-03-25
482;70-79;15;2021-03-25
492;70-79;6;2021-03-25
510;70-79;41;2021-03-25
530;70-79;55;2021-03-25
540;70-79;78;2021-03-25
550;70-79;41;2021-03-25
561;70-79;180;2021-03-25
563;70-79;11;2021-03-25
573;70-79;86;2021-03-25
575;70-79;51;2021-03-25
580;70-79;85;2021-03-25
607;70-79;68;2021-03-25
615;70-79;125;2021-03-25
621;70-79;131;2021-03-25
630;70-79;157;2021-03-25
657;70-79;103;2021-03-25
661;70-79;116;2021-03-25
665;70-79;31;2021-03-25
671;70-79;44;2021-03-25
706;70-79;61;2021-03-25
707;70-79;45;2021-03-25
710;70-79;57;2021-03-25
727;70-79;33;2021-03-25
730;70-79;124;2021-03-25
740;70-79;136;2021-03-25
741;70-79;10;2021-03-25
746;70-79;113;2021-03-25
751;70-79;453;2021-03-25
756;70-79;63;2021-03-25
760;70-79;62;2021-03-25
766;70-79;59;2021-03-25
773;70-79;50;2021-03-25
779;70-79;65;2021-03-25
787;70-79;88;2021-03-25
791;70-79;98;2021-03-25
810;70-79;86;2021-03-25
813;70-79;105;2021-03-25
820;70-79;49;2021-03-25
825;70-79;2;2021-03-25
840;70-79;36;2021-03-25
846;70-79;72;2021-03-25
849;70-79;62;2021-03-25
851;70-79;299;2021-03-25
860;70-79;93;2021-03-25
;80-89;10;2021-03-25
101;80-89;586;2021-03-25
147;80-89;249;2021-03-25
151;80-89;156;2021-03-25
153;80-89;84;2021-03-25
155;80-89;18;2021-03-25
157;80-89;121;2021-03-25
159;80-89;142;2021-03-25
161;80-89;57;2021-03-25
163;80-89;89;2021-03-25
165;80-89;25;2021-03-25
167;80-89;84;2021-03-25
169;80-89;80;2021-03-25
173;80-89;99;2021-03-25
175;80-89;72;2021-03-25
183;80-89;33;2021-03-25
185;80-89;79;2021-03-25
187;80-89;31;2021-03-25
190;80-89;84;2021-03-25
201;80-89;43;2021-03-25
210;80-89;76;2021-03-25
217;80-89;108;2021-03-25
219;80-89;76;2021-03-25
223;80-89;41;2021-03-25
230;80-89;97;2021-03-25
240;80-89;78;2021-03-25
250;80-89;64;2021-03-25
253;80-89;69;2021-03-25
259;80-89;56;2021-03-25
260;80-89;22;2021-03-25
265;80-89;99;2021-03-25
269;80-89;17;2021-03-25
270;80-89;61;2021-03-25
306;80-89;38;2021-03-25
316;80-89;72;2021-03-25
320;80-89;28;2021-03-25
326;80-89;57;2021-03-25
329;80-89;33;2021-03-25
330;80-89;128;2021-03-25
336;80-89;37;2021-03-25
340;80-89;22;2021-03-25
350;80-89;32;2021-03-25
360;80-89;54;2021-03-25
370;80-89;99;2021-03-25
376;80-89;82;2021-03-25
390;80-89;27;2021-03-25
400;80-89;23;2021-03-25
410;80-89;24;2021-03-25
420;80-89;14;2021-03-25
430;80-89;36;2021-03-25
440;80-89;22;2021-03-25
450;80-89;38;2021-03-25
461;80-89;108;2021-03-25
479;80-89;46;2021-03-25
480;80-89;13;2021-03-25
482;80-89;3;2021-03-25
492;80-89;2;2021-03-25
510;80-89;21;2021-03-25
530;80-89;17;2021-03-25
540;80-89;41;2021-03-25
550;80-89;14;2021-03-25
561;80-89;96;2021-03-25
563;80-89;1;2021-03-25
573;80-89;40;2021-03-25
575;80-89;18;2021-03-25
580;80-89;31;2021-03-25
607;80-89;40;2021-03-25
615;80-89;59;2021-03-25
621;80-89;51;2021-03-25
630;80-89;43;2021-03-25
657;80-89;65;2021-03-25
661;80-89;69;2021-03-25
665;80-89;6;2021-03-25
671;80-89;24;2021-03-25
706;80-89;34;2021-03-25
707;80-89;21;2021-03-25
710;80-89;20;2021-03-25
727;80-89;19;2021-03-25
730;80-89;46;2021-03-25
740;80-89;44;2021-03-25
741;80-89;4;2021-03-25
746;80-89;69;2021-03-25
751;80-89;250;2021-03-25
756;80-89;33;2021-03-25
760;80-89;30;2021-03-25
766;80-89;30;2021-03-25
773;80-89;18;2021-03-25
779;80-89;17;2021-03-25
787;80-89;48;2021-03-25
791;80-89;39;2021-03-25
810;80-89;24;2021-03-25
813;80-89;51;2021-03-25
820;80-89;22;2021-03-25
840;80-89;26;2021-03-25
846;80-89;43;2021-03-25
849;80-89;27;2021-03-25
851;80-89;128;2021-03-25
860;80-89;48;2021-03-25
;90+;5;2021-03-25
101;90+;227;2021-03-25
147;90+;113;2021-03-25
151;90+;24;2021-03-25
153;90+;19;2021-03-25
155;90+;7;2021-03-25
157;90+;59;2021-03-25
159;90+;51;2021-03-25
161;90+;26;2021-03-25
163;90+;36;2021-03-25
165;90+;5;2021-03-25
167;90+;21;2021-03-25
169;90+;28;2021-03-25
173;90+;64;2021-03-25
175;90+;28;2021-03-25
183;90+;5;2021-03-25
185;90+;36;2021-03-25
187;90+;11;2021-03-25
190;90+;38;2021-03-25
201;90+;18;2021-03-25
210;90+;26;2021-03-25
217;90+;26;2021-03-25
219;90+;12;2021-03-25
223;90+;17;2021-03-25
