"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
340;10-19;94;2021-03-08
350;10-19;171;2021-03-08
360;10-19;142;2021-03-08
370;10-19;429;2021-03-08
376;10-19;192;2021-03-08
390;10-19;216;2021-03-08
400;10-19;83;2021-03-08
410;10-19;144;2021-03-08
420;10-19;101;2021-03-08
430;10-19;137;2021-03-08
440;10-19;117;2021-03-08
450;10-19;125;2021-03-08
461;10-19;1228;2021-03-08
479;10-19;203;2021-03-08
480;10-19;107;2021-03-08
482;10-19;23;2021-03-08
492;10-19;5;2021-03-08
510;10-19;169;2021-03-08
530;10-19;82;2021-03-08
540;10-19;367;2021-03-08
550;10-19;164;2021-03-08
561;10-19;390;2021-03-08
563;10-19;7;2021-03-08
573;10-19;172;2021-03-08
575;10-19;133;2021-03-08
580;10-19;175;2021-03-08
607;10-19;197;2021-03-08
615;10-19;357;2021-03-08
621;10-19;442;2021-03-08
630;10-19;483;2021-03-08
657;10-19;269;2021-03-08
661;10-19;293;2021-03-08
665;10-19;52;2021-03-08
671;10-19;135;2021-03-08
706;10-19;98;2021-03-08
707;10-19;87;2021-03-08
710;10-19;210;2021-03-08
727;10-19;123;2021-03-08
730;10-19;416;2021-03-08
740;10-19;492;2021-03-08
741;10-19;7;2021-03-08
746;10-19;326;2021-03-08
751;10-19;2336;2021-03-08
756;10-19;174;2021-03-08
760;10-19;141;2021-03-08
766;10-19;195;2021-03-08
773;10-19;55;2021-03-08
779;10-19;131;2021-03-08
787;10-19;135;2021-03-08
791;10-19;305;2021-03-08
810;10-19;139;2021-03-08
813;10-19;205;2021-03-08
820;10-19;94;2021-03-08
825;10-19;1;2021-03-08
840;10-19;117;2021-03-08
846;10-19;126;2021-03-08
849;10-19;147;2021-03-08
851;10-19;1000;2021-03-08
860;10-19;199;2021-03-08
;20-29;356;2021-03-08
011;20-29;86;2021-03-08
019;20-29;10;2021-03-08
101;20-29;11829;2021-03-08
147;20-29;1523;2021-03-08
151;20-29;394;2021-03-08
153;20-29;428;2021-03-08
155;20-29;55;2021-03-08
157;20-29;420;2021-03-08
159;20-29;637;2021-03-08
161;20-29;234;2021-03-08
163;20-29;263;2021-03-08
165;20-29;302;2021-03-08
167;20-29;532;2021-03-08
169;20-29;581;2021-03-08
173;20-29;396;2021-03-08
175;20-29;429;2021-03-08
183;20-29;342;2021-03-08
185;20-29;289;2021-03-08
187;20-29;169;2021-03-08
190;20-29;190;2021-03-08
201;20-29;79;2021-03-08
210;20-29;210;2021-03-08
217;20-29;340;2021-03-08
219;20-29;291;2021-03-08
223;20-29;69;2021-03-08
230;20-29;253;2021-03-08
240;20-29;189;2021-03-08
250;20-29;193;2021-03-08
253;20-29;353;2021-03-08
259;20-29;400;2021-03-08
260;20-29;107;2021-03-08
265;20-29;609;2021-03-08
269;20-29;117;2021-03-08
270;20-29;126;2021-03-08
306;20-29;76;2021-03-08
316;20-29;290;2021-03-08
320;20-29;139;2021-03-08
326;20-29;146;2021-03-08
329;20-29;212;2021-03-08
330;20-29;497;2021-03-08
336;20-29;71;2021-03-08
340;20-29;90;2021-03-08
350;20-29;92;2021-03-08
360;20-29;84;2021-03-08
370;20-29;386;2021-03-08
376;20-29;178;2021-03-08
390;20-29;115;2021-03-08
400;20-29;48;2021-03-08
410;20-29;72;2021-03-08
420;20-29;67;2021-03-08
430;20-29;114;2021-03-08
440;20-29;46;2021-03-08
450;20-29;86;2021-03-08
461;20-29;1832;2021-03-08
479;20-29;136;2021-03-08
480;20-29;68;2021-03-08
482;20-29;10;2021-03-08
492;20-29;4;2021-03-08
510;20-29;153;2021-03-08
530;20-29;68;2021-03-08
540;20-29;234;2021-03-08
550;20-29;78;2021-03-08
561;20-29;435;2021-03-08
563;20-29;2;2021-03-08
573;20-29;154;2021-03-08
575;20-29;120;2021-03-08
580;20-29;140;2021-03-08
607;20-29;175;2021-03-08
615;20-29;464;2021-03-08
621;20-29;418;2021-03-08
630;20-29;506;2021-03-08
657;20-29;299;2021-03-08
661;20-29;250;2021-03-08
665;20-29;42;2021-03-08
671;20-29;71;2021-03-08
706;20-29;75;2021-03-08
707;20-29;75;2021-03-08
710;20-29;112;2021-03-08
727;20-29;33;2021-03-08
730;20-29;372;2021-03-08
740;20-29;294;2021-03-08
741;20-29;4;2021-03-08
746;20-29;167;2021-03-08
751;20-29;4476;2021-03-08
756;20-29;120;2021-03-08
760;20-29;153;2021-03-08
766;20-29;135;2021-03-08
773;20-29;71;2021-03-08
779;20-29;116;2021-03-08
787;20-29;131;2021-03-08
791;20-29;212;2021-03-08
810;20-29;97;2021-03-08
813;20-29;152;2021-03-08
820;20-29;87;2021-03-08
825;20-29;3;2021-03-08
840;20-29;48;2021-03-08
846;20-29;122;2021-03-08
849;20-29;86;2021-03-08
851;20-29;1763;2021-03-08
860;20-29;148;2021-03-08
;30-39;296;2021-03-08
011;30-39;153;2021-03-08
019;30-39;23;2021-03-08
101;30-39;6972;2021-03-08
147;30-39;889;2021-03-08
151;30-39;366;2021-03-08
153;30-39;401;2021-03-08
155;30-39;78;2021-03-08
157;30-39;346;2021-03-08
159;30-39;573;2021-03-08
161;30-39;252;2021-03-08
163;30-39;280;2021-03-08
165;30-39;280;2021-03-08
167;30-39;509;2021-03-08
169;30-39;572;2021-03-08
173;30-39;276;2021-03-08
175;30-39;375;2021-03-08
183;30-39;348;2021-03-08
185;30-39;318;2021-03-08
187;30-39;222;2021-03-08
190;30-39;208;2021-03-08
201;30-39;93;2021-03-08
210;30-39;200;2021-03-08
217;30-39;319;2021-03-08
219;30-39;275;2021-03-08
223;30-39;71;2021-03-08
230;30-39;226;2021-03-08
240;30-39;269;2021-03-08
250;30-39;156;2021-03-08
253;30-39;338;2021-03-08
259;30-39;341;2021-03-08
260;30-39;96;2021-03-08
265;30-39;496;2021-03-08
269;30-39;169;2021-03-08
270;30-39;148;2021-03-08
306;30-39;73;2021-03-08
316;30-39;286;2021-03-08
320;30-39;149;2021-03-08
326;30-39;143;2021-03-08
329;30-39;171;2021-03-08
330;30-39;418;2021-03-08
336;30-39;87;2021-03-08
340;30-39;101;2021-03-08
350;30-39;147;2021-03-08
360;30-39;99;2021-03-08
370;30-39;319;2021-03-08
376;30-39;190;2021-03-08
390;30-39;129;2021-03-08
400;30-39;70;2021-03-08
410;30-39;78;2021-03-08
420;30-39;86;2021-03-08
430;30-39;103;2021-03-08
440;30-39;42;2021-03-08
450;30-39;96;2021-03-08
461;30-39;923;2021-03-08
479;30-39;95;2021-03-08
480;30-39;61;2021-03-08
482;30-39;14;2021-03-08
492;30-39;1;2021-03-08
510;30-39;86;2021-03-08
530;30-39;69;2021-03-08
540;30-39;172;2021-03-08
550;30-39;66;2021-03-08
561;30-39;317;2021-03-08
563;30-39;5;2021-03-08
573;30-39;146;2021-03-08
575;30-39;123;2021-03-08
580;30-39;130;2021-03-08
607;30-39;145;2021-03-08
615;30-39;340;2021-03-08
621;30-39;445;2021-03-08
630;30-39;478;2021-03-08
657;30-39;304;2021-03-08
661;30-39;212;2021-03-08
665;30-39;48;2021-03-08
671;30-39;76;2021-03-08
706;30-39;78;2021-03-08
707;30-39;73;2021-03-08
710;30-39;156;2021-03-08
727;30-39;55;2021-03-08
730;30-39;293;2021-03-08
740;30-39;308;2021-03-08
741;30-39;6;2021-03-08
746;30-39;236;2021-03-08
751;30-39;1903;2021-03-08
756;30-39;109;2021-03-08
760;30-39;124;2021-03-08
766;30-39;115;2021-03-08
773;30-39;42;2021-03-08
779;30-39;97;2021-03-08
787;30-39;113;2021-03-08
791;30-39;223;2021-03-08
810;30-39;127;2021-03-08
813;30-39;147;2021-03-08
820;30-39;93;2021-03-08
840;30-39;94;2021-03-08
846;30-39;112;2021-03-08
849;30-39;112;2021-03-08
851;30-39;751;2021-03-08
860;30-39;163;2021-03-08
961;30-39;1;2021-03-08
;40-49;249;2021-03-08
011;40-49;152;2021-03-08
012;40-49;1;2021-03-08
019;40-49;15;2021-03-08
101;40-49;4929;2021-03-08
147;40-49;773;2021-03-08
151;40-49;457;2021-03-08
153;40-49;408;2021-03-08
155;40-49;103;2021-03-08
157;40-49;568;2021-03-08
159;40-49;585;2021-03-08
161;40-49;213;2021-03-08
163;40-49;332;2021-03-08
165;40-49;336;2021-03-08
167;40-49;573;2021-03-08
169;40-49;569;2021-03-08
173;40-49;372;2021-03-08
175;40-49;439;2021-03-08
183;40-49;357;2021-03-08
185;40-49;456;2021-03-08
187;40-49;213;2021-03-08
190;40-49;265;2021-03-08
201;40-49;134;2021-03-08
210;40-49;261;2021-03-08
217;40-49;430;2021-03-08
219;40-49;303;2021-03-08
223;40-49;129;2021-03-08
230;40-49;374;2021-03-08
240;40-49;385;2021-03-08
250;40-49;248;2021-03-08
253;40-49;473;2021-03-08
259;40-49;448;2021-03-08
260;40-49;116;2021-03-08
265;40-49;529;2021-03-08
269;40-49;214;2021-03-08
270;40-49;226;2021-03-08
306;40-49;120;2021-03-08
316;40-49;404;2021-03-08
320;40-49;214;2021-03-08
326;40-49;209;2021-03-08
329;40-49;239;2021-03-08
330;40-49;573;2021-03-08
336;40-49;134;2021-03-08
340;40-49;155;2021-03-08
350;40-49;188;2021-03-08
360;40-49;161;2021-03-08
370;40-49;412;2021-03-08
376;40-49;221;2021-03-08
390;40-49;191;2021-03-08
400;40-49;87;2021-03-08
410;40-49;128;2021-03-08
420;40-49;101;2021-03-08
430;40-49;141;2021-03-08
440;40-49;77;2021-03-08
450;40-49;123;2021-03-08
461;40-49;856;2021-03-08
479;40-49;199;2021-03-08
480;40-49;89;2021-03-08
482;40-49;17;2021-03-08
492;40-49;5;2021-03-08
510;40-49;128;2021-03-08
530;40-49;94;2021-03-08
540;40-49;312;2021-03-08
550;40-49;100;2021-03-08
561;40-49;408;2021-03-08
563;40-49;11;2021-03-08
573;40-49;153;2021-03-08
575;40-49;159;2021-03-08
580;40-49;140;2021-03-08
607;40-49;187;2021-03-08
615;40-49;400;2021-03-08
621;40-49;448;2021-03-08
630;40-49;461;2021-03-08
657;40-49;307;2021-03-08
661;40-49;286;2021-03-08
665;40-49;41;2021-03-08
671;40-49;102;2021-03-08
706;40-49;110;2021-03-08
707;40-49;88;2021-03-08
710;40-49;188;2021-03-08
727;40-49;85;2021-03-08
730;40-49;355;2021-03-08
740;40-49;399;2021-03-08
741;40-49;7;2021-03-08
746;40-49;333;2021-03-08
751;40-49;1667;2021-03-08
756;40-49;150;2021-03-08
760;40-49;135;2021-03-08
766;40-49;190;2021-03-08
773;40-49;83;2021-03-08
779;40-49;122;2021-03-08
787;40-49;125;2021-03-08
791;40-49;299;2021-03-08
810;40-49;134;2021-03-08
813;40-49;164;2021-03-08
820;40-49;92;2021-03-08
825;40-49;5;2021-03-08
840;40-49;97;2021-03-08
846;40-49;137;2021-03-08
849;40-49;145;2021-03-08
851;40-49;759;2021-03-08
860;40-49;190;2021-03-08
;50-59;179;2021-03-08
011;50-59;82;2021-03-08
012;50-59;2;2021-03-08
019;50-59;7;2021-03-08
101;50-59;4088;2021-03-08
147;50-59;667;2021-03-08
151;50-59;476;2021-03-08
153;50-59;374;2021-03-08
155;50-59;126;2021-03-08
157;50-59;593;2021-03-08
159;50-59;600;2021-03-08
161;50-59;197;2021-03-08
163;50-59;306;2021-03-08
165;50-59;278;2021-03-08
167;50-59;464;2021-03-08
169;50-59;473;2021-03-08
173;50-59;367;2021-03-08
175;50-59;355;2021-03-08
183;50-59;303;2021-03-08
185;50-59;348;2021-03-08
187;50-59;156;2021-03-08
190;50-59;273;2021-03-08
201;50-59;161;2021-03-08
210;50-59;309;2021-03-08
217;50-59;530;2021-03-08
219;50-59;372;2021-03-08
223;50-59;195;2021-03-08
230;50-59;454;2021-03-08
240;50-59;382;2021-03-08
250;50-59;282;2021-03-08
253;50-59;428;2021-03-08
259;50-59;501;2021-03-08
260;50-59;157;2021-03-08
265;50-59;532;2021-03-08
269;50-59;200;2021-03-08
270;50-59;279;2021-03-08
306;50-59;139;2021-03-08
316;50-59;432;2021-03-08
320;50-59;248;2021-03-08
326;50-59;237;2021-03-08
329;50-59;224;2021-03-08
330;50-59;521;2021-03-08
336;50-59;129;2021-03-08
340;50-59;133;2021-03-08
350;50-59;189;2021-03-08
360;50-59;158;2021-03-08
370;50-59;498;2021-03-08
376;50-59;279;2021-03-08
390;50-59;201;2021-03-08
400;50-59;94;2021-03-08
410;50-59;149;2021-03-08
420;50-59;108;2021-03-08
430;50-59;167;2021-03-08
440;50-59;101;2021-03-08
450;50-59;136;2021-03-08
461;50-59;845;2021-03-08
479;50-59;198;2021-03-08
480;50-59;83;2021-03-08
482;50-59;25;2021-03-08
492;50-59;11;2021-03-08
510;50-59;144;2021-03-08
530;50-59;89;2021-03-08
540;50-59;249;2021-03-08
550;50-59;106;2021-03-08
561;50-59;456;2021-03-08
573;50-59;172;2021-03-08
575;50-59;148;2021-03-08
580;50-59;211;2021-03-08
607;50-59;189;2021-03-08
615;50-59;378;2021-03-08
621;50-59;366;2021-03-08
630;50-59;440;2021-03-08
657;50-59;328;2021-03-08
661;50-59;297;2021-03-08
665;50-59;88;2021-03-08
671;50-59;125;2021-03-08
706;50-59;120;2021-03-08
707;50-59;121;2021-03-08
710;50-59;186;2021-03-08
727;50-59;97;2021-03-08
730;50-59;421;2021-03-08
740;50-59;324;2021-03-08
741;50-59;15;2021-03-08
746;50-59;285;2021-03-08
751;50-59;1641;2021-03-08
756;50-59;163;2021-03-08
760;50-59;174;2021-03-08
766;50-59;190;2021-03-08
773;50-59;103;2021-03-08
779;50-59;131;2021-03-08
787;50-59;167;2021-03-08
791;50-59;299;2021-03-08
810;50-59;170;2021-03-08
813;50-59;272;2021-03-08
820;50-59;108;2021-03-08
825;50-59;6;2021-03-08
840;50-59;94;2021-03-08
846;50-59;148;2021-03-08
849;50-59;169;2021-03-08
851;50-59;739;2021-03-08
860;50-59;248;2021-03-08
;60-69;91;2021-03-08
011;60-69;16;2021-03-08
019;60-69;1;2021-03-08
101;60-69;2053;2021-03-08
147;60-69;341;2021-03-08
151;60-69;204;2021-03-08
153;60-69;234;2021-03-08
155;60-69;68;2021-03-08
157;60-69;342;2021-03-08
159;60-69;320;2021-03-08
161;60-69;107;2021-03-08
163;60-69;179;2021-03-08
165;60-69;157;2021-03-08
167;60-69;270;2021-03-08
169;60-69;238;2021-03-08
173;60-69;202;2021-03-08
175;60-69;220;2021-03-08
183;60-69;137;2021-03-08
185;60-69;202;2021-03-08
187;60-69;69;2021-03-08
190;60-69;130;2021-03-08
201;60-69;75;2021-03-08
210;60-69;178;2021-03-08
217;60-69;320;2021-03-08
219;60-69;201;2021-03-08
223;60-69;106;2021-03-08
230;60-69;208;2021-03-08
240;60-69;162;2021-03-08
250;60-69;137;2021-03-08
253;60-69;192;2021-03-08
259;60-69;194;2021-03-08
260;60-69;114;2021-03-08
265;60-69;272;2021-03-08
269;60-69;96;2021-03-08
270;60-69;174;2021-03-08
306;60-69;116;2021-03-08
316;60-69;275;2021-03-08
320;60-69;125;2021-03-08
326;60-69;164;2021-03-08
329;60-69;97;2021-03-08
330;60-69;269;2021-03-08
336;60-69;74;2021-03-08
340;60-69;103;2021-03-08
350;60-69;87;2021-03-08
360;60-69;133;2021-03-08
370;60-69;284;2021-03-08
376;60-69;198;2021-03-08
390;60-69;129;2021-03-08
400;60-69;62;2021-03-08
410;60-69;88;2021-03-08
420;60-69;58;2021-03-08
430;60-69;86;2021-03-08
440;60-69;64;2021-03-08
450;60-69;87;2021-03-08
461;60-69;423;2021-03-08
479;60-69;118;2021-03-08
480;60-69;54;2021-03-08
482;60-69;25;2021-03-08
492;60-69;4;2021-03-08
510;60-69;78;2021-03-08
530;60-69;46;2021-03-08
540;60-69;117;2021-03-08
550;60-69;69;2021-03-08
561;60-69;248;2021-03-08
563;60-69;6;2021-03-08
573;60-69;127;2021-03-08
575;60-69;88;2021-03-08
580;60-69;107;2021-03-08
607;60-69;109;2021-03-08
615;60-69;170;2021-03-08
621;60-69;235;2021-03-08
630;60-69;240;2021-03-08
657;60-69;210;2021-03-08
661;60-69;193;2021-03-08
665;60-69;45;2021-03-08
671;60-69;79;2021-03-08
706;60-69;73;2021-03-08
707;60-69;79;2021-03-08
710;60-69;78;2021-03-08
727;60-69;54;2021-03-08
730;60-69;218;2021-03-08
740;60-69;185;2021-03-08
741;60-69;24;2021-03-08
746;60-69;157;2021-03-08
751;60-69;900;2021-03-08
756;60-69;93;2021-03-08
760;60-69;106;2021-03-08
766;60-69;101;2021-03-08
773;60-69;53;2021-03-08
779;60-69;75;2021-03-08
787;60-69;143;2021-03-08
791;60-69;163;2021-03-08
810;60-69;90;2021-03-08
813;60-69;165;2021-03-08
820;60-69;88;2021-03-08
825;60-69;3;2021-03-08
840;60-69;67;2021-03-08
846;60-69;122;2021-03-08
849;60-69;117;2021-03-08
851;60-69;443;2021-03-08
860;60-69;142;2021-03-08
;70-79;23;2021-03-08
011;70-79;2;2021-03-08
101;70-79;1155;2021-03-08
147;70-79;310;2021-03-08
151;70-79;148;2021-03-08
153;70-79;139;2021-03-08
155;70-79;41;2021-03-08
157;70-79;209;2021-03-08
159;70-79;165;2021-03-08
161;70-79;72;2021-03-08
163;70-79;96;2021-03-08
165;70-79;89;2021-03-08
167;70-79;109;2021-03-08
169;70-79;158;2021-03-08
173;70-79;137;2021-03-08
175;70-79;98;2021-03-08
183;70-79;92;2021-03-08
185;70-79;134;2021-03-08
187;70-79;63;2021-03-08
190;70-79;83;2021-03-08
201;70-79;62;2021-03-08
210;70-79;122;2021-03-08
217;70-79;214;2021-03-08
219;70-79;129;2021-03-08
223;70-79;82;2021-03-08
230;70-79;139;2021-03-08
240;70-79;156;2021-03-08
250;70-79;98;2021-03-08
253;70-79;128;2021-03-08
259;70-79;166;2021-03-08
260;70-79;65;2021-03-08
265;70-79;186;2021-03-08
269;70-79;70;2021-03-08
270;70-79;123;2021-03-08
306;70-79;77;2021-03-08
316;70-79;125;2021-03-08
320;70-79;71;2021-03-08
326;70-79;111;2021-03-08
329;70-79;40;2021-03-08
330;70-79;200;2021-03-08
336;70-79;68;2021-03-08
340;70-79;45;2021-03-08
350;70-79;57;2021-03-08
360;70-79;81;2021-03-08
370;70-79;188;2021-03-08
376;70-79;136;2021-03-08
390;70-79;73;2021-03-08
400;70-79;74;2021-03-08
410;70-79;44;2021-03-08
420;70-79;27;2021-03-08
430;70-79;64;2021-03-08
440;70-79;29;2021-03-08
450;70-79;59;2021-03-08
461;70-79;248;2021-03-08
479;70-79;78;2021-03-08
480;70-79;36;2021-03-08
482;70-79;15;2021-03-08
492;70-79;6;2021-03-08
510;70-79;39;2021-03-08
530;70-79;54;2021-03-08
540;70-79;78;2021-03-08
550;70-79;41;2021-03-08
561;70-79;175;2021-03-08
563;70-79;11;2021-03-08
573;70-79;85;2021-03-08
575;70-79;48;2021-03-08
580;70-79;84;2021-03-08
607;70-79;65;2021-03-08
615;70-79;123;2021-03-08
621;70-79;125;2021-03-08
630;70-79;141;2021-03-08
657;70-79;95;2021-03-08
661;70-79;115;2021-03-08
665;70-79;31;2021-03-08
671;70-79;43;2021-03-08
706;70-79;61;2021-03-08
707;70-79;44;2021-03-08
710;70-79;53;2021-03-08
727;70-79;32;2021-03-08
730;70-79;124;2021-03-08
740;70-79;132;2021-03-08
741;70-79;10;2021-03-08
746;70-79;112;2021-03-08
751;70-79;444;2021-03-08
756;70-79;63;2021-03-08
760;70-79;61;2021-03-08
766;70-79;58;2021-03-08
773;70-79;47;2021-03-08
779;70-79;65;2021-03-08
787;70-79;88;2021-03-08
791;70-79;98;2021-03-08
810;70-79;86;2021-03-08
813;70-79;102;2021-03-08
820;70-79;48;2021-03-08
825;70-79;2;2021-03-08
840;70-79;34;2021-03-08
846;70-79;69;2021-03-08
849;70-79;61;2021-03-08
851;70-79;284;2021-03-08
860;70-79;91;2021-03-08
;80-89;10;2021-03-08
101;80-89;578;2021-03-08
147;80-89;249;2021-03-08
151;80-89;152;2021-03-08
153;80-89;77;2021-03-08
155;80-89;18;2021-03-08
157;80-89;118;2021-03-08
159;80-89;138;2021-03-08
161;80-89;57;2021-03-08
163;80-89;89;2021-03-08
165;80-89;25;2021-03-08
167;80-89;82;2021-03-08
169;80-89;80;2021-03-08
173;80-89;96;2021-03-08
175;80-89;67;2021-03-08
183;80-89;32;2021-03-08
185;80-89;77;2021-03-08
187;80-89;30;2021-03-08
190;80-89;83;2021-03-08
201;80-89;41;2021-03-08
210;80-89;73;2021-03-08
217;80-89;106;2021-03-08
219;80-89;76;2021-03-08
223;80-89;40;2021-03-08
230;80-89;96;2021-03-08
240;80-89;78;2021-03-08
250;80-89;63;2021-03-08
253;80-89;67;2021-03-08
259;80-89;55;2021-03-08
260;80-89;22;2021-03-08
265;80-89;98;2021-03-08
269;80-89;17;2021-03-08
270;80-89;61;2021-03-08
306;80-89;38;2021-03-08
316;80-89;70;2021-03-08
320;80-89;28;2021-03-08
326;80-89;57;2021-03-08
329;80-89;32;2021-03-08
330;80-89;126;2021-03-08
336;80-89;37;2021-03-08
340;80-89;22;2021-03-08
350;80-89;31;2021-03-08
360;80-89;54;2021-03-08
370;80-89;99;2021-03-08
376;80-89;82;2021-03-08
390;80-89;25;2021-03-08
400;80-89;23;2021-03-08
410;80-89;23;2021-03-08
420;80-89;12;2021-03-08
430;80-89;34;2021-03-08
440;80-89;22;2021-03-08
450;80-89;37;2021-03-08
461;80-89;105;2021-03-08
479;80-89;45;2021-03-08
480;80-89;13;2021-03-08
482;80-89;3;2021-03-08
492;80-89;2;2021-03-08
510;80-89;20;2021-03-08
530;80-89;17;2021-03-08
540;80-89;41;2021-03-08
550;80-89;14;2021-03-08
561;80-89;93;2021-03-08
563;80-89;1;2021-03-08
573;80-89;40;2021-03-08
575;80-89;18;2021-03-08
580;80-89;28;2021-03-08
607;80-89;40;2021-03-08
615;80-89;58;2021-03-08
621;80-89;49;2021-03-08
630;80-89;40;2021-03-08
657;80-89;63;2021-03-08
661;80-89;69;2021-03-08
665;80-89;6;2021-03-08
671;80-89;24;2021-03-08
706;80-89;33;2021-03-08
707;80-89;21;2021-03-08
710;80-89;20;2021-03-08
727;80-89;19;2021-03-08
730;80-89;46;2021-03-08
740;80-89;43;2021-03-08
741;80-89;4;2021-03-08
746;80-89;68;2021-03-08
751;80-89;249;2021-03-08
756;80-89;33;2021-03-08
760;80-89;30;2021-03-08
766;80-89;30;2021-03-08
773;80-89;18;2021-03-08
779;80-89;17;2021-03-08
787;80-89;48;2021-03-08
791;80-89;39;2021-03-08
810;80-89;24;2021-03-08
813;80-89;51;2021-03-08
820;80-89;21;2021-03-08
840;80-89;26;2021-03-08
846;80-89;43;2021-03-08
849;80-89;27;2021-03-08
851;80-89;125;2021-03-08
860;80-89;48;2021-03-08
;90+;4;2021-03-08
101;90+;224;2021-03-08
147;90+;113;2021-03-08
151;90+;24;2021-03-08
153;90+;19;2021-03-08
155;90+;7;2021-03-08
157;90+;59;2021-03-08
159;90+;51;2021-03-08
161;90+;26;2021-03-08
163;90+;36;2021-03-08
165;90+;5;2021-03-08
167;90+;21;2021-03-08
169;90+;27;2021-03-08
173;90+;64;2021-03-08
175;90+;28;2021-03-08
183;90+;5;2021-03-08
185;90+;36;2021-03-08
187;90+;11;2021-03-08
190;90+;38;2021-03-08
201;90+;18;2021-03-08
210;90+;26;2021-03-08
217;90+;26;2021-03-08
219;90+;12;2021-03-08
223;90+;16;2021-03-08
230;90+;42;2021-03-08
