"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
163;90+;36;2021-04-06
165;90+;5;2021-04-06
167;90+;21;2021-04-06
169;90+;30;2021-04-06
173;90+;64;2021-04-06
175;90+;28;2021-04-06
183;90+;5;2021-04-06
185;90+;37;2021-04-06
187;90+;11;2021-04-06
190;90+;38;2021-04-06
201;90+;18;2021-04-06
210;90+;26;2021-04-06
217;90+;26;2021-04-06
219;90+;12;2021-04-06
223;90+;17;2021-04-06
230;90+;42;2021-04-06
240;90+;16;2021-04-06
250;90+;10;2021-04-06
253;90+;13;2021-04-06
259;90+;12;2021-04-06
260;90+;7;2021-04-06
265;90+;29;2021-04-06
269;90+;8;2021-04-06
270;90+;14;2021-04-06
306;90+;6;2021-04-06
316;90+;32;2021-04-06
320;90+;7;2021-04-06
326;90+;17;2021-04-06
329;90+;7;2021-04-06
330;90+;42;2021-04-06
336;90+;5;2021-04-06
340;90+;4;2021-04-06
350;90+;10;2021-04-06
360;90+;20;2021-04-06
370;90+;29;2021-04-06
376;90+;29;2021-04-06
390;90+;3;2021-04-06
400;90+;2;2021-04-06
410;90+;4;2021-04-06
420;90+;3;2021-04-06
430;90+;6;2021-04-06
440;90+;3;2021-04-06
450;90+;10;2021-04-06
461;90+;22;2021-04-06
479;90+;13;2021-04-06
480;90+;3;2021-04-06
492;90+;1;2021-04-06
510;90+;3;2021-04-06
530;90+;9;2021-04-06
540;90+;10;2021-04-06
550;90+;1;2021-04-06
561;90+;22;2021-04-06
573;90+;23;2021-04-06
575;90+;3;2021-04-06
580;90+;6;2021-04-06
607;90+;3;2021-04-06
615;90+;23;2021-04-06
621;90+;11;2021-04-06
630;90+;11;2021-04-06
657;90+;11;2021-04-06
661;90+;21;2021-04-06
665;90+;2;2021-04-06
671;90+;3;2021-04-06
706;90+;8;2021-04-06
707;90+;2;2021-04-06
710;90+;3;2021-04-06
727;90+;6;2021-04-06
730;90+;18;2021-04-06
740;90+;9;2021-04-06
741;90+;7;2021-04-06
746;90+;23;2021-04-06
751;90+;90;2021-04-06
756;90+;6;2021-04-06
760;90+;5;2021-04-06
766;90+;4;2021-04-06
773;90+;12;2021-04-06
779;90+;6;2021-04-06
787;90+;15;2021-04-06
791;90+;13;2021-04-06
810;90+;4;2021-04-06
813;90+;4;2021-04-06
820;90+;8;2021-04-06
840;90+;12;2021-04-06
846;90+;14;2021-04-06
849;90+;4;2021-04-06
851;90+;41;2021-04-06
860;90+;11;2021-04-06
