"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
665;0-9;25;2021-04-12
671;0-9;41;2021-04-12
706;0-9;44;2021-04-12
707;0-9;63;2021-04-12
710;0-9;96;2021-04-12
727;0-9;46;2021-04-12
730;0-9;256;2021-04-12
740;0-9;231;2021-04-12
741;0-9;2;2021-04-12
746;0-9;173;2021-04-12
751;0-9;1213;2021-04-12
756;0-9;74;2021-04-12
760;0-9;47;2021-04-12
766;0-9;70;2021-04-12
773;0-9;31;2021-04-12
779;0-9;49;2021-04-12
787;0-9;47;2021-04-12
791;0-9;129;2021-04-12
810;0-9;62;2021-04-12
813;0-9;74;2021-04-12
820;0-9;30;2021-04-12
840;0-9;58;2021-04-12
846;0-9;43;2021-04-12
849;0-9;68;2021-04-12
851;0-9;447;2021-04-12
860;0-9;91;2021-04-12
;10-19;76;2021-04-12
011;10-19;3;2021-04-12
019;10-19;17;2021-04-12
101;10-19;4945;2021-04-12
147;10-19;678;2021-04-12
151;10-19;515;2021-04-12
153;10-19;481;2021-04-12
155;10-19;113;2021-04-12
157;10-19;752;2021-04-12
159;10-19;718;2021-04-12
161;10-19;237;2021-04-12
163;10-19;420;2021-04-12
165;10-19;403;2021-04-12
167;10-19;661;2021-04-12
169;10-19;719;2021-04-12
173;10-19;450;2021-04-12
175;10-19;489;2021-04-12
183;10-19;478;2021-04-12
185;10-19;458;2021-04-12
187;10-19;243;2021-04-12
190;10-19;359;2021-04-12
201;10-19;162;2021-04-12
210;10-19;333;2021-04-12
217;10-19;570;2021-04-12
219;10-19;343;2021-04-12
223;10-19;195;2021-04-12
230;10-19;528;2021-04-12
240;10-19;356;2021-04-12
250;10-19;227;2021-04-12
253;10-19;498;2021-04-12
259;10-19;513;2021-04-12
260;10-19;144;2021-04-12
265;10-19;567;2021-04-12
269;10-19;299;2021-04-12
270;10-19;258;2021-04-12
306;10-19;155;2021-04-12
316;10-19;398;2021-04-12
320;10-19;181;2021-04-12
326;10-19;290;2021-04-12
329;10-19;218;2021-04-12
330;10-19;703;2021-04-12
336;10-19;121;2021-04-12
340;10-19;104;2021-04-12
350;10-19;185;2021-04-12
360;10-19;168;2021-04-12
370;10-19;462;2021-04-12
376;10-19;203;2021-04-12
390;10-19;226;2021-04-12
400;10-19;84;2021-04-12
410;10-19;156;2021-04-12
420;10-19;118;2021-04-12
430;10-19;169;2021-04-12
440;10-19;135;2021-04-12
450;10-19;144;2021-04-12
461;10-19;1392;2021-04-12
479;10-19;249;2021-04-12
480;10-19;140;2021-04-12
482;10-19;26;2021-04-12
492;10-19;5;2021-04-12
510;10-19;209;2021-04-12
530;10-19;104;2021-04-12
540;10-19;393;2021-04-12
550;10-19;186;2021-04-12
561;10-19;550;2021-04-12
563;10-19;7;2021-04-12
573;10-19;181;2021-04-12
575;10-19;148;2021-04-12
580;10-19;211;2021-04-12
607;10-19;231;2021-04-12
615;10-19;405;2021-04-12
621;10-19;513;2021-04-12
630;10-19;616;2021-04-12
657;10-19;342;2021-04-12
661;10-19;301;2021-04-12
665;10-19;54;2021-04-12
671;10-19;139;2021-04-12
706;10-19;113;2021-04-12
707;10-19;96;2021-04-12
710;10-19;230;2021-04-12
727;10-19;133;2021-04-12
730;10-19;518;2021-04-12
740;10-19;527;2021-04-12
741;10-19;7;2021-04-12
746;10-19;344;2021-04-12
751;10-19;2471;2021-04-12
756;10-19;185;2021-04-12
760;10-19;150;2021-04-12
766;10-19;227;2021-04-12
773;10-19;65;2021-04-12
779;10-19;137;2021-04-12
787;10-19;142;2021-04-12
791;10-19;380;2021-04-12
810;10-19;149;2021-04-12
813;10-19;220;2021-04-12
820;10-19;118;2021-04-12
825;10-19;1;2021-04-12
840;10-19;130;2021-04-12
846;10-19;148;2021-04-12
849;10-19;175;2021-04-12
851;10-19;1121;2021-04-12
860;10-19;212;2021-04-12
;20-29;401;2021-04-12
011;20-29;112;2021-04-12
019;20-29;14;2021-04-12
101;20-29;12870;2021-04-12
147;20-29;1634;2021-04-12
151;20-29;450;2021-04-12
153;20-29;480;2021-04-12
155;20-29;62;2021-04-12
157;20-29;455;2021-04-12
159;20-29;713;2021-04-12
161;20-29;265;2021-04-12
163;20-29;295;2021-04-12
165;20-29;343;2021-04-12
167;20-29;577;2021-04-12
169;20-29;666;2021-04-12
173;20-29;447;2021-04-12
175;20-29;473;2021-04-12
183;20-29;418;2021-04-12
185;20-29;325;2021-04-12
187;20-29;180;2021-04-12
190;20-29;219;2021-04-12
201;20-29;97;2021-04-12
210;20-29;250;2021-04-12
217;20-29;395;2021-04-12
219;20-29;329;2021-04-12
223;20-29;87;2021-04-12
230;20-29;273;2021-04-12
240;20-29;211;2021-04-12
250;20-29;217;2021-04-12
253;20-29;394;2021-04-12
259;20-29;440;2021-04-12
260;20-29;130;2021-04-12
265;20-29;656;2021-04-12
269;20-29;129;2021-04-12
270;20-29;140;2021-04-12
306;20-29;89;2021-04-12
316;20-29;337;2021-04-12
320;20-29;155;2021-04-12
326;20-29;156;2021-04-12
329;20-29;235;2021-04-12
330;20-29;538;2021-04-12
336;20-29;80;2021-04-12
340;20-29;102;2021-04-12
350;20-29;102;2021-04-12
360;20-29;108;2021-04-12
370;20-29;423;2021-04-12
376;20-29;191;2021-04-12
390;20-29;123;2021-04-12
400;20-29;50;2021-04-12
410;20-29;81;2021-04-12
420;20-29;77;2021-04-12
430;20-29;129;2021-04-12
440;20-29;61;2021-04-12
450;20-29;98;2021-04-12
461;20-29;2087;2021-04-12
479;20-29;161;2021-04-12
480;20-29;76;2021-04-12
482;20-29;10;2021-04-12
492;20-29;4;2021-04-12
510;20-29;182;2021-04-12
530;20-29;85;2021-04-12
540;20-29;249;2021-04-12
550;20-29;91;2021-04-12
561;20-29;562;2021-04-12
563;20-29;2;2021-04-12
573;20-29;169;2021-04-12
575;20-29;148;2021-04-12
580;20-29;166;2021-04-12
607;20-29;199;2021-04-12
615;20-29;503;2021-04-12
621;20-29;485;2021-04-12
630;20-29;623;2021-04-12
657;20-29;323;2021-04-12
661;20-29;264;2021-04-12
665;20-29;48;2021-04-12
671;20-29;73;2021-04-12
706;20-29;80;2021-04-12
707;20-29;84;2021-04-12
710;20-29;126;2021-04-12
727;20-29;37;2021-04-12
730;20-29;451;2021-04-12
740;20-29;325;2021-04-12
741;20-29;4;2021-04-12
746;20-29;184;2021-04-12
751;20-29;4714;2021-04-12
756;20-29;129;2021-04-12
760;20-29;166;2021-04-12
766;20-29;152;2021-04-12
773;20-29;77;2021-04-12
779;20-29;128;2021-04-12
787;20-29;146;2021-04-12
791;20-29;247;2021-04-12
810;20-29;104;2021-04-12
813;20-29;166;2021-04-12
820;20-29;102;2021-04-12
825;20-29;3;2021-04-12
840;20-29;56;2021-04-12
846;20-29;136;2021-04-12
849;20-29;103;2021-04-12
851;20-29;1941;2021-04-12
860;20-29;161;2021-04-12
;30-39;353;2021-04-12
011;30-39;206;2021-04-12
012;30-39;2;2021-04-12
019;30-39;22;2021-04-12
101;30-39;7627;2021-04-12
147;30-39;965;2021-04-12
151;30-39;415;2021-04-12
153;30-39;451;2021-04-12
155;30-39;87;2021-04-12
157;30-39;363;2021-04-12
159;30-39;660;2021-04-12
161;30-39;282;2021-04-12
163;30-39;299;2021-04-12
165;30-39;313;2021-04-12
167;30-39;553;2021-04-12
169;30-39;685;2021-04-12
173;30-39;305;2021-04-12
175;30-39;425;2021-04-12
183;30-39;430;2021-04-12
185;30-39;339;2021-04-12
187;30-39;246;2021-04-12
190;30-39;250;2021-04-12
201;30-39;99;2021-04-12
210;30-39;246;2021-04-12
217;30-39;358;2021-04-12
219;30-39;303;2021-04-12
223;30-39;87;2021-04-12
230;30-39;250;2021-04-12
240;30-39;304;2021-04-12
250;30-39;176;2021-04-12
253;30-39;380;2021-04-12
259;30-39;382;2021-04-12
260;30-39;126;2021-04-12
265;30-39;547;2021-04-12
269;30-39;178;2021-04-12
270;30-39;156;2021-04-12
306;30-39;82;2021-04-12
316;30-39;337;2021-04-12
320;30-39;166;2021-04-12
326;30-39;156;2021-04-12
329;30-39;189;2021-04-12
330;30-39;459;2021-04-12
336;30-39;92;2021-04-12
340;30-39;104;2021-04-12
350;30-39;167;2021-04-12
360;30-39;110;2021-04-12
370;30-39;353;2021-04-12
376;30-39;207;2021-04-12
390;30-39;141;2021-04-12
400;30-39;71;2021-04-12
410;30-39;85;2021-04-12
420;30-39;96;2021-04-12
430;30-39;128;2021-04-12
440;30-39;54;2021-04-12
450;30-39;115;2021-04-12
461;30-39;1058;2021-04-12
479;30-39;121;2021-04-12
480;30-39;71;2021-04-12
482;30-39;14;2021-04-12
492;30-39;1;2021-04-12
510;30-39;108;2021-04-12
530;30-39;94;2021-04-12
540;30-39;182;2021-04-12
550;30-39;76;2021-04-12
561;30-39;404;2021-04-12
563;30-39;6;2021-04-12
573;30-39;158;2021-04-12
575;30-39;140;2021-04-12
580;30-39;156;2021-04-12
607;30-39;172;2021-04-12
615;30-39;401;2021-04-12
621;30-39;512;2021-04-12
630;30-39;589;2021-04-12
657;30-39;332;2021-04-12
661;30-39;219;2021-04-12
665;30-39;51;2021-04-12
671;30-39;79;2021-04-12
706;30-39;82;2021-04-12
707;30-39;77;2021-04-12
710;30-39;166;2021-04-12
727;30-39;59;2021-04-12
730;30-39;380;2021-04-12
740;30-39;335;2021-04-12
741;30-39;6;2021-04-12
746;30-39;262;2021-04-12
751;30-39;2058;2021-04-12
756;30-39;120;2021-04-12
760;30-39;138;2021-04-12
766;30-39;131;2021-04-12
773;30-39;45;2021-04-12
779;30-39;100;2021-04-12
787;30-39;123;2021-04-12
791;30-39;243;2021-04-12
810;30-39;135;2021-04-12
813;30-39;150;2021-04-12
820;30-39;115;2021-04-12
840;30-39;102;2021-04-12
846;30-39;127;2021-04-12
849;30-39;122;2021-04-12
851;30-39;815;2021-04-12
860;30-39;176;2021-04-12
961;30-39;1;2021-04-12
;40-49;306;2021-04-12
011;40-49;209;2021-04-12
012;40-49;2;2021-04-12
019;40-49;18;2021-04-12
101;40-49;5485;2021-04-12
147;40-49;835;2021-04-12
151;40-49;513;2021-04-12
153;40-49;469;2021-04-12
155;40-49;110;2021-04-12
157;40-49;599;2021-04-12
159;40-49;671;2021-04-12
161;40-49;236;2021-04-12
163;40-49;362;2021-04-12
165;40-49;380;2021-04-12
167;40-49;622;2021-04-12
169;40-49;668;2021-04-12
173;40-49;400;2021-04-12
175;40-49;493;2021-04-12
183;40-49;407;2021-04-12
185;40-49;491;2021-04-12
187;40-49;230;2021-04-12
190;40-49;302;2021-04-12
201;40-49;145;2021-04-12
210;40-49;308;2021-04-12
217;40-49;494;2021-04-12
219;40-49;343;2021-04-12
223;40-49;147;2021-04-12
230;40-49;398;2021-04-12
240;40-49;419;2021-04-12
250;40-49;274;2021-04-12
253;40-49;526;2021-04-12
259;40-49;488;2021-04-12
260;40-49;153;2021-04-12
265;40-49;570;2021-04-12
269;40-49;234;2021-04-12
270;40-49;245;2021-04-12
306;40-49;134;2021-04-12
316;40-49;436;2021-04-12
320;40-49;230;2021-04-12
326;40-49;216;2021-04-12
329;40-49;266;2021-04-12
330;40-49;610;2021-04-12
336;40-49;140;2021-04-12
340;40-49;166;2021-04-12
350;40-49;204;2021-04-12
360;40-49;180;2021-04-12
370;40-49;451;2021-04-12
376;40-49;235;2021-04-12
390;40-49;199;2021-04-12
400;40-49;88;2021-04-12
410;40-49;144;2021-04-12
420;40-49;109;2021-04-12
430;40-49;164;2021-04-12
440;40-49;99;2021-04-12
450;40-49;140;2021-04-12
461;40-49;972;2021-04-12
479;40-49;227;2021-04-12
480;40-49;108;2021-04-12
482;40-49;19;2021-04-12
492;40-49;5;2021-04-12
510;40-49;155;2021-04-12
530;40-49;111;2021-04-12
540;40-49;328;2021-04-12
550;40-49;107;2021-04-12
561;40-49;507;2021-04-12
563;40-49;11;2021-04-12
573;40-49;173;2021-04-12
575;40-49;187;2021-04-12
580;40-49;169;2021-04-12
607;40-49;214;2021-04-12
615;40-49;453;2021-04-12
621;40-49;511;2021-04-12
630;40-49;573;2021-04-12
657;40-49;338;2021-04-12
661;40-49;294;2021-04-12
665;40-49;44;2021-04-12
671;40-49;106;2021-04-12
706;40-49;123;2021-04-12
707;40-49;99;2021-04-12
710;40-49;211;2021-04-12
727;40-49;94;2021-04-12
730;40-49;426;2021-04-12
740;40-49;419;2021-04-12
741;40-49;7;2021-04-12
746;40-49;355;2021-04-12
751;40-49;1770;2021-04-12
756;40-49;164;2021-04-12
760;40-49;148;2021-04-12
766;40-49;212;2021-04-12
773;40-49;87;2021-04-12
779;40-49;126;2021-04-12
787;40-49;130;2021-04-12
791;40-49;326;2021-04-12
810;40-49;135;2021-04-12
813;40-49;184;2021-04-12
820;40-49;105;2021-04-12
825;40-49;5;2021-04-12
840;40-49;106;2021-04-12
846;40-49;156;2021-04-12
849;40-49;150;2021-04-12
851;40-49;836;2021-04-12
860;40-49;208;2021-04-12
;50-59;221;2021-04-12
011;50-59;114;2021-04-12
012;50-59;2;2021-04-12
019;50-59;8;2021-04-12
101;50-59;4527;2021-04-12
147;50-59;723;2021-04-12
151;50-59;536;2021-04-12
153;50-59;412;2021-04-12
155;50-59;132;2021-04-12
157;50-59;633;2021-04-12
159;50-59;657;2021-04-12
161;50-59;205;2021-04-12
163;50-59;329;2021-04-12
165;50-59;313;2021-04-12
167;50-59;510;2021-04-12
169;50-59;532;2021-04-12
173;50-59;398;2021-04-12
175;50-59;392;2021-04-12
183;50-59;353;2021-04-12
185;50-59;389;2021-04-12
187;50-59;170;2021-04-12
190;50-59;305;2021-04-12
201;50-59;176;2021-04-12
210;50-59;345;2021-04-12
217;50-59;602;2021-04-12
219;50-59;395;2021-04-12
223;50-59;216;2021-04-12
230;50-59;489;2021-04-12
240;50-59;417;2021-04-12
250;50-59;307;2021-04-12
253;50-59;474;2021-04-12
259;50-59;551;2021-04-12
260;50-59;177;2021-04-12
265;50-59;581;2021-04-12
269;50-59;209;2021-04-12
270;50-59;301;2021-04-12
306;50-59;152;2021-04-12
316;50-59;472;2021-04-12
320;50-59;259;2021-04-12
326;50-59;248;2021-04-12
329;50-59;250;2021-04-12
330;50-59;560;2021-04-12
336;50-59;143;2021-04-12
340;50-59;146;2021-04-12
350;50-59;206;2021-04-12
360;50-59;178;2021-04-12
370;50-59;526;2021-04-12
376;50-59;291;2021-04-12
390;50-59;208;2021-04-12
400;50-59;96;2021-04-12
410;50-59;162;2021-04-12
420;50-59;124;2021-04-12
430;50-59;189;2021-04-12
440;50-59;111;2021-04-12
450;50-59;151;2021-04-12
461;50-59;957;2021-04-12
479;50-59;225;2021-04-12
480;50-59;110;2021-04-12
482;50-59;28;2021-04-12
492;50-59;11;2021-04-12
510;50-59;165;2021-04-12
530;50-59;99;2021-04-12
540;50-59;276;2021-04-12
550;50-59;116;2021-04-12
561;50-59;527;2021-04-12
563;50-59;1;2021-04-12
573;50-59;195;2021-04-12
575;50-59;162;2021-04-12
580;50-59;233;2021-04-12
607;50-59;208;2021-04-12
615;50-59;411;2021-04-12
621;50-59;416;2021-04-12
630;50-59;515;2021-04-12
657;50-59;364;2021-04-12
661;50-59;309;2021-04-12
665;50-59;91;2021-04-12
671;50-59;125;2021-04-12
706;50-59;141;2021-04-12
707;50-59;132;2021-04-12
710;50-59;199;2021-04-12
727;50-59;106;2021-04-12
730;50-59;471;2021-04-12
740;50-59;348;2021-04-12
741;50-59;15;2021-04-12
746;50-59;303;2021-04-12
751;50-59;1759;2021-04-12
756;50-59;166;2021-04-12
760;50-59;185;2021-04-12
766;50-59;204;2021-04-12
773;50-59;110;2021-04-12
779;50-59;137;2021-04-12
787;50-59;178;2021-04-12
791;50-59;326;2021-04-12
810;50-59;177;2021-04-12
813;50-59;288;2021-04-12
820;50-59;124;2021-04-12
825;50-59;6;2021-04-12
840;50-59;103;2021-04-12
846;50-59;164;2021-04-12
849;50-59;183;2021-04-12
851;50-59;792;2021-04-12
860;50-59;278;2021-04-12
;60-69;103;2021-04-12
011;60-69;19;2021-04-12
019;60-69;1;2021-04-12
101;60-69;2231;2021-04-12
147;60-69;367;2021-04-12
151;60-69;237;2021-04-12
153;60-69;256;2021-04-12
155;60-69;76;2021-04-12
157;60-69;361;2021-04-12
159;60-69;359;2021-04-12
161;60-69;115;2021-04-12
163;60-69;184;2021-04-12
165;60-69;167;2021-04-12
167;60-69;291;2021-04-12
169;60-69;284;2021-04-12
173;60-69;213;2021-04-12
175;60-69;244;2021-04-12
183;60-69;149;2021-04-12
185;60-69;223;2021-04-12
187;60-69;78;2021-04-12
190;60-69;143;2021-04-12
201;60-69;79;2021-04-12
210;60-69;197;2021-04-12
217;60-69;348;2021-04-12
219;60-69;219;2021-04-12
223;60-69;116;2021-04-12
230;60-69;231;2021-04-12
240;60-69;174;2021-04-12
250;60-69;153;2021-04-12
253;60-69;210;2021-04-12
259;60-69;208;2021-04-12
260;60-69;120;2021-04-12
265;60-69;300;2021-04-12
269;60-69;103;2021-04-12
270;60-69;183;2021-04-12
306;60-69;123;2021-04-12
316;60-69;291;2021-04-12
320;60-69;128;2021-04-12
326;60-69;170;2021-04-12
329;60-69;107;2021-04-12
330;60-69;294;2021-04-12
336;60-69;76;2021-04-12
340;60-69;106;2021-04-12
350;60-69;94;2021-04-12
360;60-69;139;2021-04-12
370;60-69;306;2021-04-12
376;60-69;206;2021-04-12
390;60-69;137;2021-04-12
400;60-69;64;2021-04-12
410;60-69;99;2021-04-12
420;60-69;65;2021-04-12
430;60-69;95;2021-04-12
440;60-69;68;2021-04-12
450;60-69;95;2021-04-12
461;60-69;483;2021-04-12
479;60-69;138;2021-04-12
480;60-69;65;2021-04-12
482;60-69;26;2021-04-12
492;60-69;4;2021-04-12
510;60-69;92;2021-04-12
530;60-69;53;2021-04-12
540;60-69;132;2021-04-12
550;60-69;70;2021-04-12
561;60-69;284;2021-04-12
563;60-69;6;2021-04-12
573;60-69;135;2021-04-12
575;60-69;100;2021-04-12
580;60-69;121;2021-04-12
607;60-69;125;2021-04-12
615;60-69;184;2021-04-12
621;60-69;258;2021-04-12
630;60-69;266;2021-04-12
657;60-69;217;2021-04-12
661;60-69;195;2021-04-12
665;60-69;48;2021-04-12
671;60-69;81;2021-04-12
706;60-69;78;2021-04-12
707;60-69;87;2021-04-12
710;60-69;80;2021-04-12
727;60-69;56;2021-04-12
730;60-69;241;2021-04-12
740;60-69;200;2021-04-12
741;60-69;24;2021-04-12
746;60-69;166;2021-04-12
751;60-69;970;2021-04-12
756;60-69;98;2021-04-12
760;60-69;111;2021-04-12
766;60-69;108;2021-04-12
773;60-69;56;2021-04-12
779;60-69;80;2021-04-12
787;60-69;148;2021-04-12
791;60-69;171;2021-04-12
810;60-69;94;2021-04-12
813;60-69;173;2021-04-12
820;60-69;92;2021-04-12
825;60-69;3;2021-04-12
840;60-69;67;2021-04-12
846;60-69;129;2021-04-12
849;60-69;126;2021-04-12
851;60-69;475;2021-04-12
860;60-69;158;2021-04-12
;70-79;27;2021-04-12
011;70-79;2;2021-04-12
101;70-79;1243;2021-04-12
147;70-79;326;2021-04-12
151;70-79;165;2021-04-12
153;70-79;158;2021-04-12
155;70-79;41;2021-04-12
157;70-79;216;2021-04-12
159;70-79;184;2021-04-12
161;70-79;77;2021-04-12
163;70-79;97;2021-04-12
165;70-79;92;2021-04-12
167;70-79;127;2021-04-12
169;70-79;174;2021-04-12
173;70-79;144;2021-04-12
175;70-79;114;2021-04-12
183;70-79;100;2021-04-12
185;70-79;141;2021-04-12
187;70-79;66;2021-04-12
190;70-79;87;2021-04-12
201;70-79;64;2021-04-12
210;70-79;132;2021-04-12
217;70-79;229;2021-04-12
219;70-79;136;2021-04-12
223;70-79;88;2021-04-12
230;70-79;145;2021-04-12
240;70-79;169;2021-04-12
250;70-79;101;2021-04-12
253;70-79;136;2021-04-12
259;70-79;175;2021-04-12
260;70-79;69;2021-04-12
265;70-79;193;2021-04-12
269;70-79;72;2021-04-12
270;70-79;134;2021-04-12
306;70-79;85;2021-04-12
316;70-79;137;2021-04-12
320;70-79;74;2021-04-12
326;70-79;114;2021-04-12
329;70-79;47;2021-04-12
330;70-79;211;2021-04-12
336;70-79;69;2021-04-12
340;70-79;46;2021-04-12
350;70-79;59;2021-04-12
360;70-79;86;2021-04-12
370;70-79;202;2021-04-12
376;70-79;147;2021-04-12
390;70-79;78;2021-04-12
400;70-79;76;2021-04-12
410;70-79;52;2021-04-12
420;70-79;34;2021-04-12
430;70-79;70;2021-04-12
440;70-79;29;2021-04-12
450;70-79;62;2021-04-12
461;70-79;272;2021-04-12
479;70-79;85;2021-04-12
480;70-79;37;2021-04-12
482;70-79;17;2021-04-12
492;70-79;6;2021-04-12
510;70-79;44;2021-04-12
530;70-79;56;2021-04-12
540;70-79;79;2021-04-12
550;70-79;42;2021-04-12
561;70-79;188;2021-04-12
563;70-79;11;2021-04-12
573;70-79;86;2021-04-12
575;70-79;55;2021-04-12
580;70-79;87;2021-04-12
607;70-79;71;2021-04-12
615;70-79;126;2021-04-12
621;70-79;137;2021-04-12
630;70-79;166;2021-04-12
657;70-79;105;2021-04-12
661;70-79;117;2021-04-12
665;70-79;31;2021-04-12
671;70-79;44;2021-04-12
706;70-79;65;2021-04-12
707;70-79;49;2021-04-12
710;70-79;61;2021-04-12
727;70-79;34;2021-04-12
730;70-79;130;2021-04-12
740;70-79;138;2021-04-12
741;70-79;10;2021-04-12
746;70-79;115;2021-04-12
751;70-79;473;2021-04-12
756;70-79;64;2021-04-12
760;70-79;64;2021-04-12
766;70-79;62;2021-04-12
773;70-79;52;2021-04-12
779;70-79;65;2021-04-12
787;70-79;89;2021-04-12
791;70-79;99;2021-04-12
810;70-79;87;2021-04-12
813;70-79;107;2021-04-12
820;70-79;53;2021-04-12
825;70-79;2;2021-04-12
840;70-79;36;2021-04-12
846;70-79;72;2021-04-12
849;70-79;63;2021-04-12
851;70-79;304;2021-04-12
860;70-79;101;2021-04-12
;80-89;10;2021-04-12
101;80-89;603;2021-04-12
147;80-89;249;2021-04-12
151;80-89;161;2021-04-12
153;80-89;85;2021-04-12
155;80-89;20;2021-04-12
157;80-89;122;2021-04-12
159;80-89;144;2021-04-12
161;80-89;57;2021-04-12
163;80-89;89;2021-04-12
165;80-89;31;2021-04-12
167;80-89;89;2021-04-12
169;80-89;84;2021-04-12
173;80-89;101;2021-04-12
175;80-89;75;2021-04-12
183;80-89;35;2021-04-12
185;80-89;80;2021-04-12
187;80-89;32;2021-04-12
190;80-89;87;2021-04-12
201;80-89;43;2021-04-12
210;80-89;76;2021-04-12
217;80-89;111;2021-04-12
219;80-89;77;2021-04-12
223;80-89;41;2021-04-12
230;80-89;97;2021-04-12
240;80-89;80;2021-04-12
250;80-89;65;2021-04-12
253;80-89;71;2021-04-12
259;80-89;58;2021-04-12
260;80-89;23;2021-04-12
265;80-89;100;2021-04-12
269;80-89;17;2021-04-12
270;80-89;62;2021-04-12
306;80-89;39;2021-04-12
316;80-89;76;2021-04-12
320;80-89;28;2021-04-12
326;80-89;58;2021-04-12
329;80-89;33;2021-04-12
330;80-89;129;2021-04-12
336;80-89;37;2021-04-12
340;80-89;22;2021-04-12
350;80-89;32;2021-04-12
360;80-89;54;2021-04-12
370;80-89;99;2021-04-12
376;80-89;82;2021-04-12
390;80-89;28;2021-04-12
400;80-89;23;2021-04-12
410;80-89;26;2021-04-12
420;80-89;17;2021-04-12
430;80-89;38;2021-04-12
440;80-89;22;2021-04-12
450;80-89;38;2021-04-12
461;80-89;112;2021-04-12
479;80-89;46;2021-04-12
480;80-89;13;2021-04-12
482;80-89;3;2021-04-12
492;80-89;2;2021-04-12
510;80-89;21;2021-04-12
530;80-89;17;2021-04-12
540;80-89;42;2021-04-12
550;80-89;14;2021-04-12
561;80-89;97;2021-04-12
563;80-89;1;2021-04-12
573;80-89;41;2021-04-12
575;80-89;19;2021-04-12
580;80-89;33;2021-04-12
607;80-89;45;2021-04-12
615;80-89;60;2021-04-12
621;80-89;51;2021-04-12
630;80-89;47;2021-04-12
657;80-89;66;2021-04-12
661;80-89;69;2021-04-12
665;80-89;6;2021-04-12
671;80-89;24;2021-04-12
706;80-89;35;2021-04-12
707;80-89;23;2021-04-12
710;80-89;20;2021-04-12
727;80-89;19;2021-04-12
730;80-89;47;2021-04-12
740;80-89;44;2021-04-12
741;80-89;4;2021-04-12
746;80-89;69;2021-04-12
751;80-89;257;2021-04-12
756;80-89;33;2021-04-12
760;80-89;30;2021-04-12
766;80-89;30;2021-04-12
773;80-89;19;2021-04-12
779;80-89;18;2021-04-12
787;80-89;49;2021-04-12
791;80-89;40;2021-04-12
810;80-89;24;2021-04-12
813;80-89;51;2021-04-12
820;80-89;23;2021-04-12
840;80-89;26;2021-04-12
846;80-89;43;2021-04-12
849;80-89;27;2021-04-12
851;80-89;129;2021-04-12
860;80-89;48;2021-04-12
;90+;12;2021-04-12
101;90+;229;2021-04-12
147;90+;113;2021-04-12
151;90+;24;2021-04-12
153;90+;19;2021-04-12
155;90+;7;2021-04-12
157;90+;60;2021-04-12
159;90+;51;2021-04-12
161;90+;26;2021-04-12
163;90+;36;2021-04-12
165;90+;6;2021-04-12
167;90+;21;2021-04-12
169;90+;30;2021-04-12
173;90+;64;2021-04-12
175;90+;28;2021-04-12
183;90+;5;2021-04-12
185;90+;38;2021-04-12
187;90+;11;2021-04-12
190;90+;38;2021-04-12
201;90+;18;2021-04-12
210;90+;26;2021-04-12
217;90+;26;2021-04-12
219;90+;12;2021-04-12
