"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
400;70-79;80;2021-03-16
410;70-79;46;2021-03-16
420;70-79;27;2021-03-16
430;70-79;64;2021-03-16
440;70-79;29;2021-03-16
450;70-79;60;2021-03-16
461;70-79;251;2021-03-16
479;70-79;82;2021-03-16
480;70-79;37;2021-03-16
482;70-79;15;2021-03-16
492;70-79;6;2021-03-16
510;70-79;40;2021-03-16
530;70-79;54;2021-03-16
540;70-79;78;2021-03-16
550;70-79;41;2021-03-16
561;70-79;179;2021-03-16
563;70-79;11;2021-03-16
573;70-79;85;2021-03-16
575;70-79;50;2021-03-16
580;70-79;84;2021-03-16
607;70-79;68;2021-03-16
615;70-79;125;2021-03-16
621;70-79;130;2021-03-16
630;70-79;149;2021-03-16
657;70-79;95;2021-03-16
661;70-79;117;2021-03-16
665;70-79;31;2021-03-16
671;70-79;44;2021-03-16
706;70-79;62;2021-03-16
707;70-79;48;2021-03-16
710;70-79;55;2021-03-16
727;70-79;33;2021-03-16
730;70-79;130;2021-03-16
740;70-79;139;2021-03-16
741;70-79;10;2021-03-16
746;70-79;112;2021-03-16
751;70-79;462;2021-03-16
756;70-79;63;2021-03-16
760;70-79;63;2021-03-16
766;70-79;61;2021-03-16
773;70-79;50;2021-03-16
779;70-79;65;2021-03-16
787;70-79;90;2021-03-16
791;70-79;98;2021-03-16
810;70-79;86;2021-03-16
813;70-79;103;2021-03-16
820;70-79;50;2021-03-16
825;70-79;2;2021-03-16
840;70-79;37;2021-03-16
846;70-79;71;2021-03-16
849;70-79;63;2021-03-16
851;70-79;294;2021-03-16
860;70-79;98;2021-03-16
;80-89;10;2021-03-16
101;80-89;582;2021-03-16
147;80-89;253;2021-03-16
151;80-89;154;2021-03-16
153;80-89;82;2021-03-16
155;80-89;18;2021-03-16
157;80-89;120;2021-03-16
159;80-89;141;2021-03-16
161;80-89;57;2021-03-16
163;80-89;89;2021-03-16
165;80-89;26;2021-03-16
167;80-89;83;2021-03-16
169;80-89;80;2021-03-16
173;80-89;99;2021-03-16
175;80-89;71;2021-03-16
183;80-89;32;2021-03-16
185;80-89;79;2021-03-16
187;80-89;30;2021-03-16
190;80-89;84;2021-03-16
201;80-89;41;2021-03-16
210;80-89;74;2021-03-16
217;80-89;106;2021-03-16
219;80-89;76;2021-03-16
223;80-89;41;2021-03-16
230;80-89;97;2021-03-16
240;80-89;78;2021-03-16
250;80-89;64;2021-03-16
253;80-89;67;2021-03-16
259;80-89;56;2021-03-16
260;80-89;22;2021-03-16
265;80-89;102;2021-03-16
269;80-89;17;2021-03-16
270;80-89;61;2021-03-16
306;80-89;38;2021-03-16
316;80-89;73;2021-03-16
320;80-89;28;2021-03-16
326;80-89;58;2021-03-16
329;80-89;33;2021-03-16
330;80-89;129;2021-03-16
336;80-89;37;2021-03-16
340;80-89;23;2021-03-16
350;80-89;31;2021-03-16
360;80-89;54;2021-03-16
370;80-89;101;2021-03-16
376;80-89;82;2021-03-16
390;80-89;25;2021-03-16
400;80-89;27;2021-03-16
410;80-89;23;2021-03-16
420;80-89;12;2021-03-16
430;80-89;35;2021-03-16
440;80-89;22;2021-03-16
450;80-89;38;2021-03-16
461;80-89;106;2021-03-16
479;80-89;45;2021-03-16
480;80-89;13;2021-03-16
482;80-89;3;2021-03-16
492;80-89;2;2021-03-16
510;80-89;20;2021-03-16
530;80-89;17;2021-03-16
540;80-89;41;2021-03-16
550;80-89;14;2021-03-16
561;80-89;95;2021-03-16
563;80-89;1;2021-03-16
573;80-89;40;2021-03-16
575;80-89;18;2021-03-16
580;80-89;29;2021-03-16
607;80-89;40;2021-03-16
615;80-89;60;2021-03-16
621;80-89;49;2021-03-16
630;80-89;42;2021-03-16
657;80-89;63;2021-03-16
661;80-89;70;2021-03-16
665;80-89;6;2021-03-16
671;80-89;24;2021-03-16
706;80-89;34;2021-03-16
707;80-89;22;2021-03-16
710;80-89;20;2021-03-16
727;80-89;19;2021-03-16
730;80-89;46;2021-03-16
740;80-89;45;2021-03-16
741;80-89;4;2021-03-16
746;80-89;69;2021-03-16
751;80-89;252;2021-03-16
756;80-89;33;2021-03-16
760;80-89;30;2021-03-16
766;80-89;30;2021-03-16
773;80-89;18;2021-03-16
779;80-89;18;2021-03-16
787;80-89;48;2021-03-16
791;80-89;41;2021-03-16
810;80-89;24;2021-03-16
813;80-89;52;2021-03-16
820;80-89;22;2021-03-16
840;80-89;26;2021-03-16
846;80-89;44;2021-03-16
849;80-89;27;2021-03-16
851;80-89;128;2021-03-16
860;80-89;49;2021-03-16
;90+;5;2021-03-16
101;90+;225;2021-03-16
147;90+;113;2021-03-16
151;90+;24;2021-03-16
153;90+;19;2021-03-16
155;90+;7;2021-03-16
157;90+;59;2021-03-16
159;90+;51;2021-03-16
161;90+;26;2021-03-16
163;90+;36;2021-03-16
165;90+;5;2021-03-16
167;90+;21;2021-03-16
169;90+;27;2021-03-16
173;90+;64;2021-03-16
175;90+;28;2021-03-16
183;90+;5;2021-03-16
185;90+;36;2021-03-16
187;90+;11;2021-03-16
190;90+;38;2021-03-16
201;90+;18;2021-03-16
210;90+;26;2021-03-16
217;90+;26;2021-03-16
219;90+;12;2021-03-16
223;90+;16;2021-03-16
230;90+;42;2021-03-16
