"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
840;20-29;50;2021-03-10
846;20-29;127;2021-03-10
849;20-29;89;2021-03-10
851;20-29;1777;2021-03-10
860;20-29;150;2021-03-10
;30-39;332;2021-03-10
011;30-39;170;2021-03-10
019;30-39;23;2021-03-10
101;30-39;7008;2021-03-10
147;30-39;893;2021-03-10
151;30-39;370;2021-03-10
153;30-39;407;2021-03-10
155;30-39;78;2021-03-10
157;30-39;346;2021-03-10
159;30-39;578;2021-03-10
161;30-39;253;2021-03-10
163;30-39;280;2021-03-10
165;30-39;283;2021-03-10
167;30-39;512;2021-03-10
169;30-39;584;2021-03-10
173;30-39;278;2021-03-10
175;30-39;376;2021-03-10
183;30-39;358;2021-03-10
185;30-39;320;2021-03-10
187;30-39;224;2021-03-10
190;30-39;211;2021-03-10
201;30-39;96;2021-03-10
210;30-39;203;2021-03-10
217;30-39;323;2021-03-10
219;30-39;275;2021-03-10
223;30-39;72;2021-03-10
230;30-39;227;2021-03-10
240;30-39;273;2021-03-10
250;30-39;157;2021-03-10
253;30-39;342;2021-03-10
259;30-39;347;2021-03-10
260;30-39;97;2021-03-10
265;30-39;505;2021-03-10
269;30-39;169;2021-03-10
270;30-39;148;2021-03-10
306;30-39;74;2021-03-10
316;30-39;286;2021-03-10
320;30-39;151;2021-03-10
326;30-39;145;2021-03-10
329;30-39;175;2021-03-10
330;30-39;426;2021-03-10
336;30-39;87;2021-03-10
340;30-39;102;2021-03-10
350;30-39;148;2021-03-10
360;30-39;99;2021-03-10
370;30-39;325;2021-03-10
376;30-39;190;2021-03-10
390;30-39;131;2021-03-10
400;30-39;70;2021-03-10
410;30-39;78;2021-03-10
420;30-39;86;2021-03-10
430;30-39;104;2021-03-10
440;30-39;43;2021-03-10
450;30-39;98;2021-03-10
461;30-39;941;2021-03-10
479;30-39;95;2021-03-10
480;30-39;65;2021-03-10
482;30-39;14;2021-03-10
492;30-39;1;2021-03-10
510;30-39;87;2021-03-10
530;30-39;70;2021-03-10
540;30-39;172;2021-03-10
550;30-39;66;2021-03-10
561;30-39;326;2021-03-10
563;30-39;5;2021-03-10
573;30-39;147;2021-03-10
575;30-39;124;2021-03-10
580;30-39;132;2021-03-10
607;30-39;149;2021-03-10
615;30-39;351;2021-03-10
621;30-39;459;2021-03-10
630;30-39;488;2021-03-10
657;30-39;309;2021-03-10
661;30-39;215;2021-03-10
665;30-39;49;2021-03-10
671;30-39;78;2021-03-10
706;30-39;80;2021-03-10
707;30-39;73;2021-03-10
710;30-39;159;2021-03-10
727;30-39;55;2021-03-10
730;30-39;308;2021-03-10
740;30-39;313;2021-03-10
741;30-39;6;2021-03-10
746;30-39;238;2021-03-10
751;30-39;1923;2021-03-10
756;30-39;112;2021-03-10
760;30-39;129;2021-03-10
766;30-39;116;2021-03-10
773;30-39;42;2021-03-10
779;30-39;101;2021-03-10
787;30-39;115;2021-03-10
791;30-39;229;2021-03-10
810;30-39;127;2021-03-10
813;30-39;151;2021-03-10
820;30-39;100;2021-03-10
840;30-39;94;2021-03-10
846;30-39;117;2021-03-10
849;30-39;114;2021-03-10
851;30-39;763;2021-03-10
860;30-39;165;2021-03-10
961;30-39;1;2021-03-10
;40-49;291;2021-03-10
011;40-49;158;2021-03-10
012;40-49;1;2021-03-10
019;40-49;15;2021-03-10
101;40-49;4965;2021-03-10
147;40-49;778;2021-03-10
151;40-49;460;2021-03-10
153;40-49;410;2021-03-10
155;40-49;103;2021-03-10
157;40-49;568;2021-03-10
159;40-49;590;2021-03-10
161;40-49;215;2021-03-10
163;40-49;332;2021-03-10
165;40-49;340;2021-03-10
167;40-49;577;2021-03-10
169;40-49;578;2021-03-10
173;40-49;374;2021-03-10
175;40-49;440;2021-03-10
183;40-49;363;2021-03-10
185;40-49;458;2021-03-10
187;40-49;214;2021-03-10
190;40-49;266;2021-03-10
201;40-49;134;2021-03-10
210;40-49;261;2021-03-10
217;40-49;437;2021-03-10
219;40-49;310;2021-03-10
223;40-49;129;2021-03-10
230;40-49;375;2021-03-10
240;40-49;393;2021-03-10
250;40-49;249;2021-03-10
253;40-49;482;2021-03-10
259;40-49;453;2021-03-10
260;40-49;117;2021-03-10
265;40-49;542;2021-03-10
269;40-49;215;2021-03-10
270;40-49;226;2021-03-10
306;40-49;122;2021-03-10
316;40-49;409;2021-03-10
320;40-49;216;2021-03-10
326;40-49;210;2021-03-10
329;40-49;246;2021-03-10
330;40-49;575;2021-03-10
336;40-49;135;2021-03-10
340;40-49;158;2021-03-10
350;40-49;188;2021-03-10
360;40-49;161;2021-03-10
370;40-49;421;2021-03-10
376;40-49;223;2021-03-10
390;40-49;192;2021-03-10
400;40-49;90;2021-03-10
410;40-49;128;2021-03-10
420;40-49;102;2021-03-10
430;40-49;141;2021-03-10
440;40-49;77;2021-03-10
450;40-49;127;2021-03-10
461;40-49;873;2021-03-10
479;40-49;200;2021-03-10
480;40-49;92;2021-03-10
482;40-49;17;2021-03-10
492;40-49;5;2021-03-10
510;40-49;130;2021-03-10
530;40-49;94;2021-03-10
540;40-49;313;2021-03-10
550;40-49;101;2021-03-10
561;40-49;415;2021-03-10
563;40-49;11;2021-03-10
573;40-49;158;2021-03-10
575;40-49;161;2021-03-10
580;40-49;146;2021-03-10
607;40-49;189;2021-03-10
615;40-49;411;2021-03-10
621;40-49;459;2021-03-10
630;40-49;471;2021-03-10
657;40-49;311;2021-03-10
661;40-49;289;2021-03-10
665;40-49;43;2021-03-10
671;40-49;103;2021-03-10
706;40-49;111;2021-03-10
707;40-49;91;2021-03-10
710;40-49;190;2021-03-10
727;40-49;89;2021-03-10
730;40-49;369;2021-03-10
740;40-49;403;2021-03-10
741;40-49;7;2021-03-10
746;40-49;335;2021-03-10
751;40-49;1689;2021-03-10
756;40-49;150;2021-03-10
760;40-49;137;2021-03-10
766;40-49;191;2021-03-10
773;40-49;84;2021-03-10
779;40-49;125;2021-03-10
787;40-49;132;2021-03-10
791;40-49;305;2021-03-10
810;40-49;135;2021-03-10
813;40-49;165;2021-03-10
820;40-49;93;2021-03-10
825;40-49;5;2021-03-10
840;40-49;98;2021-03-10
846;40-49;141;2021-03-10
849;40-49;146;2021-03-10
851;40-49;769;2021-03-10
860;40-49;192;2021-03-10
;50-59;208;2021-03-10
011;50-59;90;2021-03-10
012;50-59;2;2021-03-10
019;50-59;7;2021-03-10
101;50-59;4119;2021-03-10
147;50-59;671;2021-03-10
151;50-59;478;2021-03-10
153;50-59;376;2021-03-10
155;50-59;126;2021-03-10
157;50-59;593;2021-03-10
159;50-59;606;2021-03-10
161;50-59;197;2021-03-10
163;50-59;306;2021-03-10
165;50-59;282;2021-03-10
167;50-59;467;2021-03-10
169;50-59;478;2021-03-10
173;50-59;368;2021-03-10
175;50-59;358;2021-03-10
183;50-59;305;2021-03-10
185;50-59;350;2021-03-10
187;50-59;158;2021-03-10
190;50-59;274;2021-03-10
201;50-59;161;2021-03-10
210;50-59;310;2021-03-10
217;50-59;535;2021-03-10
219;50-59;372;2021-03-10
223;50-59;195;2021-03-10
230;50-59;454;2021-03-10
240;50-59;389;2021-03-10
250;50-59;282;2021-03-10
253;50-59;437;2021-03-10
259;50-59;503;2021-03-10
260;50-59;158;2021-03-10
265;50-59;539;2021-03-10
269;50-59;200;2021-03-10
270;50-59;279;2021-03-10
306;50-59;139;2021-03-10
316;50-59;439;2021-03-10
320;50-59;249;2021-03-10
326;50-59;238;2021-03-10
329;50-59;229;2021-03-10
330;50-59;527;2021-03-10
336;50-59;129;2021-03-10
340;50-59;134;2021-03-10
350;50-59;190;2021-03-10
360;50-59;159;2021-03-10
370;50-59;502;2021-03-10
376;50-59;280;2021-03-10
390;50-59;201;2021-03-10
400;50-59;96;2021-03-10
410;50-59;149;2021-03-10
420;50-59;109;2021-03-10
430;50-59;172;2021-03-10
440;50-59;101;2021-03-10
450;50-59;138;2021-03-10
461;50-59;857;2021-03-10
479;50-59;199;2021-03-10
480;50-59;87;2021-03-10
482;50-59;25;2021-03-10
492;50-59;11;2021-03-10
510;50-59;146;2021-03-10
530;50-59;89;2021-03-10
540;50-59;250;2021-03-10
550;50-59;107;2021-03-10
561;50-59;468;2021-03-10
573;50-59;173;2021-03-10
575;50-59;150;2021-03-10
580;50-59;216;2021-03-10
607;50-59;190;2021-03-10
615;50-59;387;2021-03-10
621;50-59;376;2021-03-10
630;50-59;445;2021-03-10
657;50-59;335;2021-03-10
661;50-59;301;2021-03-10
665;50-59;89;2021-03-10
671;50-59;125;2021-03-10
706;50-59;122;2021-03-10
707;50-59;123;2021-03-10
710;50-59;188;2021-03-10
727;50-59;98;2021-03-10
730;50-59;433;2021-03-10
740;50-59;332;2021-03-10
741;50-59;15;2021-03-10
746;50-59;286;2021-03-10
751;50-59;1655;2021-03-10
756;50-59;166;2021-03-10
760;50-59;182;2021-03-10
766;50-59;192;2021-03-10
773;50-59;104;2021-03-10
779;50-59;137;2021-03-10
787;50-59;170;2021-03-10
791;50-59;304;2021-03-10
810;50-59;170;2021-03-10
813;50-59;275;2021-03-10
820;50-59;110;2021-03-10
825;50-59;6;2021-03-10
840;50-59;96;2021-03-10
846;50-59;150;2021-03-10
849;50-59;169;2021-03-10
851;50-59;751;2021-03-10
860;50-59;249;2021-03-10
;60-69;96;2021-03-10
011;60-69;16;2021-03-10
019;60-69;1;2021-03-10
101;60-69;2063;2021-03-10
147;60-69;346;2021-03-10
151;60-69;209;2021-03-10
153;60-69;235;2021-03-10
155;60-69;68;2021-03-10
157;60-69;343;2021-03-10
159;60-69;323;2021-03-10
161;60-69;107;2021-03-10
163;60-69;179;2021-03-10
165;60-69;158;2021-03-10
167;60-69;270;2021-03-10
169;60-69;245;2021-03-10
173;60-69;203;2021-03-10
175;60-69;220;2021-03-10
183;60-69;137;2021-03-10
185;60-69;202;2021-03-10
187;60-69;69;2021-03-10
190;60-69;131;2021-03-10
201;60-69;75;2021-03-10
210;60-69;180;2021-03-10
217;60-69;322;2021-03-10
219;60-69;202;2021-03-10
223;60-69;106;2021-03-10
230;60-69;211;2021-03-10
240;60-69;162;2021-03-10
250;60-69;138;2021-03-10
253;60-69;196;2021-03-10
259;60-69;195;2021-03-10
260;60-69;114;2021-03-10
265;60-69;277;2021-03-10
269;60-69;96;2021-03-10
270;60-69;174;2021-03-10
306;60-69;117;2021-03-10
316;60-69;276;2021-03-10
320;60-69;127;2021-03-10
326;60-69;166;2021-03-10
329;60-69;99;2021-03-10
330;60-69;273;2021-03-10
336;60-69;75;2021-03-10
340;60-69;106;2021-03-10
350;60-69;88;2021-03-10
360;60-69;133;2021-03-10
370;60-69;287;2021-03-10
376;60-69;200;2021-03-10
390;60-69;129;2021-03-10
400;60-69;63;2021-03-10
410;60-69;91;2021-03-10
420;60-69;58;2021-03-10
430;60-69;89;2021-03-10
440;60-69;64;2021-03-10
450;60-69;89;2021-03-10
461;60-69;431;2021-03-10
479;60-69;119;2021-03-10
480;60-69;57;2021-03-10
482;60-69;28;2021-03-10
492;60-69;4;2021-03-10
510;60-69;81;2021-03-10
530;60-69;47;2021-03-10
540;60-69;120;2021-03-10
550;60-69;69;2021-03-10
561;60-69;253;2021-03-10
563;60-69;7;2021-03-10
573;60-69;127;2021-03-10
575;60-69;88;2021-03-10
580;60-69;116;2021-03-10
607;60-69;110;2021-03-10
615;60-69;177;2021-03-10
621;60-69;243;2021-03-10
630;60-69;243;2021-03-10
657;60-69;211;2021-03-10
661;60-69;195;2021-03-10
665;60-69;45;2021-03-10
671;60-69;80;2021-03-10
706;60-69;76;2021-03-10
707;60-69;80;2021-03-10
710;60-69;81;2021-03-10
727;60-69;55;2021-03-10
730;60-69;230;2021-03-10
740;60-69;190;2021-03-10
741;60-69;24;2021-03-10
746;60-69;160;2021-03-10
751;60-69;915;2021-03-10
756;60-69;95;2021-03-10
760;60-69;107;2021-03-10
766;60-69;104;2021-03-10
773;60-69;55;2021-03-10
779;60-69;80;2021-03-10
787;60-69;150;2021-03-10
791;60-69;167;2021-03-10
810;60-69;90;2021-03-10
813;60-69;165;2021-03-10
820;60-69;90;2021-03-10
825;60-69;3;2021-03-10
840;60-69;67;2021-03-10
846;60-69;125;2021-03-10
849;60-69;121;2021-03-10
851;60-69;449;2021-03-10
860;60-69;146;2021-03-10
;70-79;26;2021-03-10
011;70-79;2;2021-03-10
101;70-79;1160;2021-03-10
147;70-79;311;2021-03-10
151;70-79;150;2021-03-10
153;70-79;139;2021-03-10
155;70-79;41;2021-03-10
157;70-79;210;2021-03-10
159;70-79;172;2021-03-10
161;70-79;72;2021-03-10
163;70-79;96;2021-03-10
165;70-79;90;2021-03-10
167;70-79;109;2021-03-10
169;70-79;158;2021-03-10
173;70-79;137;2021-03-10
175;70-79;98;2021-03-10
183;70-79;93;2021-03-10
185;70-79;135;2021-03-10
187;70-79;63;2021-03-10
190;70-79;83;2021-03-10
201;70-79;62;2021-03-10
210;70-79;123;2021-03-10
217;70-79;215;2021-03-10
219;70-79;129;2021-03-10
223;70-79;82;2021-03-10
230;70-79;139;2021-03-10
240;70-79;156;2021-03-10
250;70-79;99;2021-03-10
253;70-79;134;2021-03-10
259;70-79;168;2021-03-10
260;70-79;66;2021-03-10
265;70-79;187;2021-03-10
269;70-79;70;2021-03-10
270;70-79;123;2021-03-10
306;70-79;77;2021-03-10
316;70-79;128;2021-03-10
320;70-79;72;2021-03-10
326;70-79;111;2021-03-10
329;70-79;42;2021-03-10
330;70-79;203;2021-03-10
336;70-79;68;2021-03-10
340;70-79;46;2021-03-10
350;70-79;57;2021-03-10
360;70-79;81;2021-03-10
370;70-79;189;2021-03-10
376;70-79;140;2021-03-10
390;70-79;76;2021-03-10
400;70-79;77;2021-03-10
410;70-79;45;2021-03-10
420;70-79;27;2021-03-10
430;70-79;64;2021-03-10
440;70-79;29;2021-03-10
450;70-79;59;2021-03-10
461;70-79;248;2021-03-10
479;70-79;79;2021-03-10
480;70-79;37;2021-03-10
482;70-79;15;2021-03-10
492;70-79;6;2021-03-10
510;70-79;39;2021-03-10
530;70-79;54;2021-03-10
540;70-79;78;2021-03-10
550;70-79;41;2021-03-10
561;70-79;175;2021-03-10
563;70-79;11;2021-03-10
573;70-79;85;2021-03-10
575;70-79;50;2021-03-10
580;70-79;84;2021-03-10
607;70-79;65;2021-03-10
615;70-79;124;2021-03-10
621;70-79;128;2021-03-10
630;70-79;141;2021-03-10
657;70-79;95;2021-03-10
661;70-79;115;2021-03-10
665;70-79;31;2021-03-10
671;70-79;44;2021-03-10
706;70-79;61;2021-03-10
707;70-79;47;2021-03-10
710;70-79;55;2021-03-10
727;70-79;33;2021-03-10
730;70-79;130;2021-03-10
740;70-79;135;2021-03-10
741;70-79;10;2021-03-10
746;70-79;112;2021-03-10
751;70-79;453;2021-03-10
756;70-79;63;2021-03-10
760;70-79;63;2021-03-10
766;70-79;58;2021-03-10
773;70-79;47;2021-03-10
779;70-79;65;2021-03-10
787;70-79;89;2021-03-10
791;70-79;98;2021-03-10
810;70-79;86;2021-03-10
813;70-79;102;2021-03-10
820;70-79;49;2021-03-10
825;70-79;2;2021-03-10
840;70-79;36;2021-03-10
846;70-79;70;2021-03-10
849;70-79;61;2021-03-10
851;70-79;288;2021-03-10
860;70-79;95;2021-03-10
;80-89;10;2021-03-10
101;80-89;579;2021-03-10
147;80-89;251;2021-03-10
151;80-89;152;2021-03-10
153;80-89;80;2021-03-10
155;80-89;18;2021-03-10
157;80-89;119;2021-03-10
159;80-89;139;2021-03-10
161;80-89;57;2021-03-10
163;80-89;89;2021-03-10
165;80-89;25;2021-03-10
167;80-89;82;2021-03-10
169;80-89;80;2021-03-10
173;80-89;97;2021-03-10
175;80-89;69;2021-03-10
183;80-89;32;2021-03-10
185;80-89;78;2021-03-10
187;80-89;30;2021-03-10
190;80-89;84;2021-03-10
201;80-89;41;2021-03-10
210;80-89;73;2021-03-10
217;80-89;106;2021-03-10
219;80-89;76;2021-03-10
223;80-89;40;2021-03-10
230;80-89;97;2021-03-10
240;80-89;78;2021-03-10
250;80-89;63;2021-03-10
253;80-89;67;2021-03-10
259;80-89;55;2021-03-10
260;80-89;22;2021-03-10
265;80-89;100;2021-03-10
269;80-89;17;2021-03-10
270;80-89;61;2021-03-10
306;80-89;38;2021-03-10
316;80-89;72;2021-03-10
320;80-89;28;2021-03-10
326;80-89;57;2021-03-10
329;80-89;33;2021-03-10
330;80-89;126;2021-03-10
336;80-89;37;2021-03-10
340;80-89;22;2021-03-10
350;80-89;31;2021-03-10
360;80-89;54;2021-03-10
370;80-89;100;2021-03-10
376;80-89;82;2021-03-10
390;80-89;25;2021-03-10
400;80-89;23;2021-03-10
410;80-89;23;2021-03-10
420;80-89;12;2021-03-10
430;80-89;34;2021-03-10
440;80-89;22;2021-03-10
450;80-89;37;2021-03-10
461;80-89;106;2021-03-10
479;80-89;45;2021-03-10
480;80-89;13;2021-03-10
482;80-89;3;2021-03-10
492;80-89;2;2021-03-10
510;80-89;20;2021-03-10
530;80-89;17;2021-03-10
540;80-89;41;2021-03-10
550;80-89;14;2021-03-10
561;80-89;94;2021-03-10
563;80-89;1;2021-03-10
573;80-89;40;2021-03-10
575;80-89;18;2021-03-10
580;80-89;28;2021-03-10
607;80-89;40;2021-03-10
615;80-89;58;2021-03-10
621;80-89;49;2021-03-10
630;80-89;40;2021-03-10
657;80-89;63;2021-03-10
661;80-89;70;2021-03-10
665;80-89;6;2021-03-10
671;80-89;24;2021-03-10
706;80-89;34;2021-03-10
707;80-89;21;2021-03-10
710;80-89;20;2021-03-10
727;80-89;19;2021-03-10
730;80-89;46;2021-03-10
740;80-89;44;2021-03-10
741;80-89;4;2021-03-10
746;80-89;68;2021-03-10
751;80-89;249;2021-03-10
756;80-89;33;2021-03-10
760;80-89;30;2021-03-10
766;80-89;30;2021-03-10
773;80-89;18;2021-03-10
779;80-89;18;2021-03-10
787;80-89;48;2021-03-10
791;80-89;41;2021-03-10
810;80-89;24;2021-03-10
813;80-89;52;2021-03-10
820;80-89;21;2021-03-10
840;80-89;26;2021-03-10
846;80-89;43;2021-03-10
849;80-89;27;2021-03-10
851;80-89;128;2021-03-10
860;80-89;48;2021-03-10
;90+;5;2021-03-10
101;90+;225;2021-03-10
147;90+;113;2021-03-10
151;90+;24;2021-03-10
153;90+;19;2021-03-10
155;90+;7;2021-03-10
157;90+;59;2021-03-10
159;90+;51;2021-03-10
161;90+;26;2021-03-10
163;90+;36;2021-03-10
165;90+;5;2021-03-10
167;90+;21;2021-03-10
169;90+;27;2021-03-10
173;90+;64;2021-03-10
175;90+;28;2021-03-10
183;90+;5;2021-03-10
185;90+;36;2021-03-10
187;90+;11;2021-03-10
190;90+;38;2021-03-10
201;90+;18;2021-03-10
210;90+;26;2021-03-10
217;90+;26;2021-03-10
219;90+;12;2021-03-10
223;90+;16;2021-03-10
230;90+;42;2021-03-10
